bundle_uuid	bundle_version	file_name	file_format	read_index	file_size	file_uuid	file_version	file_sha256	file_content_type	cell_suspension.provenance.document_id	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_process.provenance.document_id	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.diseases	donor_organism.organism_age	donor_organism.organism_age_unit	cell_line.provenance.document_id	cell_line.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id
6d853375-b12a-4cbd-a60a-37e7324400a0	2019-10-24T171936.505978Z	4834STDY7002886_S1_L001_R1_001.fastq.gz	fastq.gz	read1	30076415799	ca6b8d6b-6d19-4ff0-b487-c13cdf801a60	2019-10-23T144935.869066Z	deda38c8e989c8cc929f785bda1f91a4a2810b5260a516fa6b3759f3adfd01c6	application/gzip; dcp-type=data	9db33a18-ffb7-4e50-88e7-22b4f5d8bce3	4834STDY7002886_F17_KI_45N	0	kidney cell	6d273f72-f55c-4c8e-b91e-29e762194c3f	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
eab0aeb5-593d-41b3-b96c-66d13ada0991	2019-10-23T144855.605595Z	4834STDY7002886_S1_L001_R1_001.fastq.gz	fastq.gz	read1	30076415799	ca6b8d6b-6d19-4ff0-b487-c13cdf801a60	2019-10-23T144935.869066Z	deda38c8e989c8cc929f785bda1f91a4a2810b5260a516fa6b3759f3adfd01c6	application/gzip; dcp-type=data	9db33a18-ffb7-4e50-88e7-22b4f5d8bce3	4834STDY7002886_F17_KI_45N	0	kidney cell	6d273f72-f55c-4c8e-b91e-29e762194c3f	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
6d853375-b12a-4cbd-a60a-37e7324400a0	2019-10-24T171936.505978Z	4834STDY7002886_S1_L001_I1_001.fastq.gz	fastq.gz	index1	5469801433	da200c32-cfbd-435f-8786-2cf542b87367	2019-10-23T144935.633033Z	bd605855ac9f99188b1d7d31d598c004b92ce1c44788a954a36c852167437c1d	application/gzip; dcp-type=data	9db33a18-ffb7-4e50-88e7-22b4f5d8bce3	4834STDY7002886_F17_KI_45N	0	kidney cell	6d273f72-f55c-4c8e-b91e-29e762194c3f	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
eab0aeb5-593d-41b3-b96c-66d13ada0991	2019-10-23T144855.605595Z	4834STDY7002886_S1_L001_I1_001.fastq.gz	fastq.gz	index1	5469801433	da200c32-cfbd-435f-8786-2cf542b87367	2019-10-23T144935.633033Z	bd605855ac9f99188b1d7d31d598c004b92ce1c44788a954a36c852167437c1d	application/gzip; dcp-type=data	9db33a18-ffb7-4e50-88e7-22b4f5d8bce3	4834STDY7002886_F17_KI_45N	0	kidney cell	6d273f72-f55c-4c8e-b91e-29e762194c3f	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
05838c68-8fea-4eb1-abba-76aeeda02c47	2019-10-24T005645.195944Z	CZIKidney7632804_S1_L001_R1_001.fastq.gz	fastq.gz	read1	4130964219	ba802a39-ab3c-4ddf-8606-6904ec798ff5	2019-10-23T144937.437316Z	34e5d327b484e2e830c42d7fe5d560879780aa5e4a681735e9d964e6bbc31bfb	application/gzip; dcp-type=data	c79356b3-d639-4026-8865-73a20225efd4	CZIKidney7632804	0	kidney cell	3a20b6a5-6652-4486-86bc-842c7c31c343	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	0635494f-d45d-48a9-81b1-5f1d4ac15835	normal	kidney	cortex of kidney	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	0635494f-d45d-48a9-81b1-5f1d4ac15835	TxK4_4
c66e3c24-9d00-4a6c-b532-892851bd8eb9	2019-10-23T144855.605392Z	CZIKidney7632804_S1_L001_R1_001.fastq.gz	fastq.gz	read1	4130964219	ba802a39-ab3c-4ddf-8606-6904ec798ff5	2019-10-23T144937.437316Z	34e5d327b484e2e830c42d7fe5d560879780aa5e4a681735e9d964e6bbc31bfb	application/gzip; dcp-type=data	c79356b3-d639-4026-8865-73a20225efd4	CZIKidney7632804	0	kidney cell	3a20b6a5-6652-4486-86bc-842c7c31c343	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	0635494f-d45d-48a9-81b1-5f1d4ac15835	normal	kidney	cortex of kidney	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	0635494f-d45d-48a9-81b1-5f1d4ac15835	TxK4_4
05838c68-8fea-4eb1-abba-76aeeda02c47	2019-10-24T005645.195944Z	CZIKidney7632804_S1_L001_R2_001.fastq.gz	fastq.gz	read2	14201706930	7e63de17-6e27-4a78-b029-a8db8cc121a6	2019-10-23T144937.725790Z	3e37e18fdd5e1723f3829e55e8f9c180f7a59eb0923047845f6c6daceebc1615	application/gzip; dcp-type=data	c79356b3-d639-4026-8865-73a20225efd4	CZIKidney7632804	0	kidney cell	3a20b6a5-6652-4486-86bc-842c7c31c343	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	0635494f-d45d-48a9-81b1-5f1d4ac15835	normal	kidney	cortex of kidney	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	0635494f-d45d-48a9-81b1-5f1d4ac15835	TxK4_4
c66e3c24-9d00-4a6c-b532-892851bd8eb9	2019-10-23T144855.605392Z	CZIKidney7632804_S1_L001_R2_001.fastq.gz	fastq.gz	read2	14201706930	7e63de17-6e27-4a78-b029-a8db8cc121a6	2019-10-23T144937.725790Z	3e37e18fdd5e1723f3829e55e8f9c180f7a59eb0923047845f6c6daceebc1615	application/gzip; dcp-type=data	c79356b3-d639-4026-8865-73a20225efd4	CZIKidney7632804	0	kidney cell	3a20b6a5-6652-4486-86bc-842c7c31c343	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	0635494f-d45d-48a9-81b1-5f1d4ac15835	normal	kidney	cortex of kidney	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	0635494f-d45d-48a9-81b1-5f1d4ac15835	TxK4_4
d0be5601-1df7-4d0a-b324-62de3d7fd460	2019-10-23T144855.605268Z	CZIKidney7587407_S1_L001_R2_001.fastq.gz	fastq.gz	read2	2010781605	cc671147-98a3-4e96-ae78-7f6b637271d6	2019-10-23T144936.910033Z	e87ee24018e844c7d41347dacbe76a36f1db6e919134bf1c47b3cf6a6b4fcad6	application/gzip; dcp-type=data	89849bc8-4b60-45a5-b1b0-869e29625599	CZIKidney7587407	0	kidney cell	b3ce1085-08dc-42ff-a609-6968315327a8	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	c98d14ec-8761-45f7-8e86-e63c188bd97f	normal	kidney	cortex of kidney	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	c98d14ec-8761-45f7-8e86-e63c188bd97f	TxK1_4
05a28b33-ae4e-465d-9c81-d98d95d3765c	2019-10-23T190156.597001Z	CZIKidney7587407_S1_L001_R2_001.fastq.gz	fastq.gz	read2	2010781605	cc671147-98a3-4e96-ae78-7f6b637271d6	2019-10-23T144936.910033Z	e87ee24018e844c7d41347dacbe76a36f1db6e919134bf1c47b3cf6a6b4fcad6	application/gzip; dcp-type=data	89849bc8-4b60-45a5-b1b0-869e29625599	CZIKidney7587407	0	kidney cell	b3ce1085-08dc-42ff-a609-6968315327a8	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	c98d14ec-8761-45f7-8e86-e63c188bd97f	normal	kidney	cortex of kidney	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	c98d14ec-8761-45f7-8e86-e63c188bd97f	TxK1_4
f8b3553a-afaa-47c7-87d5-45c9bea12844	2019-10-23T144855.605762Z	FCAImmP7555850_S1_L001_R2_001.fastq.gz	fastq.gz	read2	30177323727	fd1a13ab-4a77-4f7c-964b-7e07722581c1	2019-10-23T144935.471867Z	83b78d4ba19c8f05ec3df72c07917f39e085f0c89fe8e0c4fe525232b570b74b	application/gzip; dcp-type=data	7aa5c9c1-6540-4f6a-88c6-859d1bef4851	FCAImmP7555850_F41_KI_45N	0	kidney cell	082e87ac-5cf6-4bad-bedb-5f6591b8f566	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
4f5349ae-3238-4c70-b7d7-7c5de8d3aab4	2019-10-24T082930.445132Z	FCAImmP7555850_S1_L001_R2_001.fastq.gz	fastq.gz	read2	30177323727	fd1a13ab-4a77-4f7c-964b-7e07722581c1	2019-10-23T144935.471867Z	83b78d4ba19c8f05ec3df72c07917f39e085f0c89fe8e0c4fe525232b570b74b	application/gzip; dcp-type=data	7aa5c9c1-6540-4f6a-88c6-859d1bef4851	FCAImmP7555850_F41_KI_45N	0	kidney cell	082e87ac-5cf6-4bad-bedb-5f6591b8f566	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
f8b3553a-afaa-47c7-87d5-45c9bea12844	2019-10-23T144855.605762Z	FCAImmP7555850_S1_L001_R1_001.fastq.gz	fastq.gz	read1	8729012923	29a8f5fb-43a8-4f18-9255-f7573e9c4600	2019-10-23T144935.155466Z	2dc0672b9e2c56e0ededbc6b50d609a9eb87dc0776afedc5abeb8b55e317dcd5	application/gzip; dcp-type=data	7aa5c9c1-6540-4f6a-88c6-859d1bef4851	FCAImmP7555850_F41_KI_45N	0	kidney cell	082e87ac-5cf6-4bad-bedb-5f6591b8f566	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
4f5349ae-3238-4c70-b7d7-7c5de8d3aab4	2019-10-24T082930.445132Z	FCAImmP7555850_S1_L001_R1_001.fastq.gz	fastq.gz	read1	8729012923	29a8f5fb-43a8-4f18-9255-f7573e9c4600	2019-10-23T144935.155466Z	2dc0672b9e2c56e0ededbc6b50d609a9eb87dc0776afedc5abeb8b55e317dcd5	application/gzip; dcp-type=data	7aa5c9c1-6540-4f6a-88c6-859d1bef4851	FCAImmP7555850_F41_KI_45N	0	kidney cell	082e87ac-5cf6-4bad-bedb-5f6591b8f566	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
4f5349ae-3238-4c70-b7d7-7c5de8d3aab4	2019-10-24T082930.445132Z	FCAImmP7555850_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2772712768	8f2afe24-5222-4451-a9d6-323d33e49156	2019-10-23T144934.890344Z	342d8e031c6b7f0f80e01a0fe66ba22963b8a3e019a42a71a9f17535d75725ca	application/gzip; dcp-type=data	7aa5c9c1-6540-4f6a-88c6-859d1bef4851	FCAImmP7555850_F41_KI_45N	0	kidney cell	082e87ac-5cf6-4bad-bedb-5f6591b8f566	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
f8b3553a-afaa-47c7-87d5-45c9bea12844	2019-10-23T144855.605762Z	FCAImmP7555850_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2772712768	8f2afe24-5222-4451-a9d6-323d33e49156	2019-10-23T144934.890344Z	342d8e031c6b7f0f80e01a0fe66ba22963b8a3e019a42a71a9f17535d75725ca	application/gzip; dcp-type=data	7aa5c9c1-6540-4f6a-88c6-859d1bef4851	FCAImmP7555850_F41_KI_45N	0	kidney cell	082e87ac-5cf6-4bad-bedb-5f6591b8f566	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
f8862631-0cc6-437d-9f4a-2b242c3a451a	2019-10-25T020639.678009Z	4834STDY7002876_S1_L001_I1_001.fastq.gz	fastq.gz	index1	5338713782	fe320cac-6005-46ab-a023-1c7157f5d426	2019-10-23T144935.793282Z	521ce4b0c4935b9d9a46da29d6e4fa2d12e706f604eb5bbdc95f487ac524e237	application/gzip; dcp-type=data	7ef94c74-d428-4588-89ff-45378d5b0017	4834STDY7002876_F16_KI_45N	0	kidney cell	51fb7eb7-a422-482e-a98e-c9e6f9628e97	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	17aea4fd-cd72-4c36-8ded-d686162804b4	normal	kidney		fresh	male	F16	8ef48580-339e-4c23-b5bd-04c8692cab5f	Homo sapiens	normal	8.14	week							specimens	17aea4fd-cd72-4c36-8ded-d686162804b4	F16_1
85f6d419-f938-4adf-8c28-df42c051d46c	2019-10-23T144855.605493Z	4834STDY7002876_S1_L001_I1_001.fastq.gz	fastq.gz	index1	5338713782	fe320cac-6005-46ab-a023-1c7157f5d426	2019-10-23T144935.793282Z	521ce4b0c4935b9d9a46da29d6e4fa2d12e706f604eb5bbdc95f487ac524e237	application/gzip; dcp-type=data	7ef94c74-d428-4588-89ff-45378d5b0017	4834STDY7002876_F16_KI_45N	0	kidney cell	51fb7eb7-a422-482e-a98e-c9e6f9628e97	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	17aea4fd-cd72-4c36-8ded-d686162804b4	normal	kidney		fresh	male	F16	8ef48580-339e-4c23-b5bd-04c8692cab5f	Homo sapiens	normal	8.14	week							specimens	17aea4fd-cd72-4c36-8ded-d686162804b4	F16_1
85f6d419-f938-4adf-8c28-df42c051d46c	2019-10-23T144855.605493Z	4834STDY7002876_S1_L001_R2_001.fastq.gz	fastq.gz	read2	48573702948	e957cc11-3b0d-41ab-9f4e-3bb45688fd8e	2019-10-23T144936.362500Z	3eae3978778a708e6c82d478a22852349f85a03bcc871eaa9e50b8f15f2d5236	application/gzip; dcp-type=data	7ef94c74-d428-4588-89ff-45378d5b0017	4834STDY7002876_F16_KI_45N	0	kidney cell	51fb7eb7-a422-482e-a98e-c9e6f9628e97	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	17aea4fd-cd72-4c36-8ded-d686162804b4	normal	kidney		fresh	male	F16	8ef48580-339e-4c23-b5bd-04c8692cab5f	Homo sapiens	normal	8.14	week							specimens	17aea4fd-cd72-4c36-8ded-d686162804b4	F16_1
f8862631-0cc6-437d-9f4a-2b242c3a451a	2019-10-25T020639.678009Z	4834STDY7002876_S1_L001_R2_001.fastq.gz	fastq.gz	read2	48573702948	e957cc11-3b0d-41ab-9f4e-3bb45688fd8e	2019-10-23T144936.362500Z	3eae3978778a708e6c82d478a22852349f85a03bcc871eaa9e50b8f15f2d5236	application/gzip; dcp-type=data	7ef94c74-d428-4588-89ff-45378d5b0017	4834STDY7002876_F16_KI_45N	0	kidney cell	51fb7eb7-a422-482e-a98e-c9e6f9628e97	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	17aea4fd-cd72-4c36-8ded-d686162804b4	normal	kidney		fresh	male	F16	8ef48580-339e-4c23-b5bd-04c8692cab5f	Homo sapiens	normal	8.14	week							specimens	17aea4fd-cd72-4c36-8ded-d686162804b4	F16_1
f8862631-0cc6-437d-9f4a-2b242c3a451a	2019-10-25T020639.678009Z	4834STDY7002876_S1_L001_R1_001.fastq.gz	fastq.gz	read1	34998841412	07e479d6-d44a-444e-bd19-7b955e4d0b37	2019-10-23T144936.039396Z	f2ec67873c9ac76a4eb94bd8f7aa13aabe877778115b567471a6237d06f3d35f	application/gzip; dcp-type=data	7ef94c74-d428-4588-89ff-45378d5b0017	4834STDY7002876_F16_KI_45N	0	kidney cell	51fb7eb7-a422-482e-a98e-c9e6f9628e97	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	17aea4fd-cd72-4c36-8ded-d686162804b4	normal	kidney		fresh	male	F16	8ef48580-339e-4c23-b5bd-04c8692cab5f	Homo sapiens	normal	8.14	week							specimens	17aea4fd-cd72-4c36-8ded-d686162804b4	F16_1
85f6d419-f938-4adf-8c28-df42c051d46c	2019-10-23T144855.605493Z	4834STDY7002876_S1_L001_R1_001.fastq.gz	fastq.gz	read1	34998841412	07e479d6-d44a-444e-bd19-7b955e4d0b37	2019-10-23T144936.039396Z	f2ec67873c9ac76a4eb94bd8f7aa13aabe877778115b567471a6237d06f3d35f	application/gzip; dcp-type=data	7ef94c74-d428-4588-89ff-45378d5b0017	4834STDY7002876_F16_KI_45N	0	kidney cell	51fb7eb7-a422-482e-a98e-c9e6f9628e97	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	17aea4fd-cd72-4c36-8ded-d686162804b4	normal	kidney		fresh	male	F16	8ef48580-339e-4c23-b5bd-04c8692cab5f	Homo sapiens	normal	8.14	week							specimens	17aea4fd-cd72-4c36-8ded-d686162804b4	F16_1
