libraryId	experimentId	speciesId	organism	genomeFilePath	database	platform	libraryType	libraryInfo	readLength	runIds
SRX675364	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543866
SRX675365	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543867
SRX675366	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543868
SRX675367	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543869
SRX675368	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543870
SRX675369	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543871
SRX675370	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543872
SRX675371	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR3002696
SRX675372	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543874
SRX675373	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543875
SRX675374	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543876
SRX675375	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543877
SRX675376	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543878
SRX675377	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543879
SRX675378	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543880
SRX675379	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		75	SRR1543881
SRX675380	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543882
SRX675381	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543883
SRX675382	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543884
SRX675383	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543885
SRX675384	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543886
SRX675385	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543887
SRX675386	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543888
SRX675387	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543889
SRX675388	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543890
SRX675389	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543891
SRX675390	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543892
SRX675391	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		75	SRR1543893
SRX675392	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543894
SRX675393	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543895
SRX675394	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543896
SRX675395	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543897
SRX675396	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543898
SRX675397	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543899
SRX675398	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543900
SRX675399	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543901
SRX675400	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543902
SRX675401	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543903
SRX675402	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543904
SRX675403	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543905
SRX675404	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE			SRR1543906
SRX675405	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543907
SRX675406	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543908
SRX675407	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543909
SRX675408	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543910
SRX675409	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543911
SRX675410	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543912
SRX675411	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543913
SRX675412	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543914
SRX675413	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543915
SRX675414	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		75	SRR1543916
SRX675415	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543917
SRX675416	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543918
SRX675417	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543919
SRX675418	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543920
SRX675419	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543921
SRX675420	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		75	SRR1543922
SRX675421	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543923
SRX675422	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543924
SRX675423	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543925
SRX675424	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		75	SRR1543926
SRX675425	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543927
SRX675426	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543928
SRX675427	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543929
SRX675428	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543930
SRX675429	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543931
SRX675430	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543932
SRX675431	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543933
SRX675432	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543934
SRX675433	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543935
SRX675434	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543936
SRX675435	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543937
SRX675436	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543938
SRX675437	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543939
SRX675438	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		75	SRR1543940
SRX675439	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543941
SRX675440	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543942
SRX675441	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543943
SRX675442	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543944
SRX675443	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543945
SRX675444	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		75	SRR1543946
SRX675445	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543947
SRX675446	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543948
SRX675447	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543949
SRX675448	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543950
SRX675449	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543951
SRX675450	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543952
SRX675451	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543953
SRX675452	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543954
SRX675453	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543955
SRX675454	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543956
SRX675455	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543957
SRX675456	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543958
SRX675457	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543959
SRX675458	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543960
SRX675459	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543961
SRX675460	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543962
SRX675461	SRP045429	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2000	SINGLE		76	SRR1543963
SRX7255680	SRP234425	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	NextSeq 550	PAIRED		101	SRR10574245
SRX7255681	SRP234425	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	NextSeq 550	PAIRED		101	SRR10574246
SRX7255682	SRP234425	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	NextSeq 550	PAIRED		101	SRR10574247
SRX016182	GSE44612	7237	Drosophila pseudoobscura	drosophila_pseudoobscura/Drosophila_pseudoobscura.Dpse_3.0	EnsemblMetazoa	Illumina Genome Analyzer	SINGLE		36	SRR034782,SRR034783,SRR034784,SRR034785,SRR034786,SRR034787,SRR034788,SRR034789,SRR034790,SRR034791
SRX016183	GSE44612	7237	Drosophila pseudoobscura	drosophila_pseudoobscura/Drosophila_pseudoobscura.Dpse_3.0	EnsemblMetazoa	Illumina Genome Analyzer	SINGLE		36	SRR034792,SRR034793,SRR034794,SRR034795,SRR034796,SRR034797,SRR034798,SRR034799,SRR034800,SRR034801
SRX054480	GSE44612	7237	Drosophila pseudoobscura	drosophila_pseudoobscura/Drosophila_pseudoobscura.Dpse_3.0	EnsemblMetazoa	Illumina Genome Analyzer II	PAIRED		202	SRR166828
SRX054481	GSE44612	7237	Drosophila pseudoobscura	drosophila_pseudoobscura/Drosophila_pseudoobscura.Dpse_3.0	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		202	SRR166829
SRX054482	GSE44612	7237	Drosophila pseudoobscura	drosophila_pseudoobscura/Drosophila_pseudoobscura.Dpse_3.0	EnsemblMetazoa	Illumina Genome Analyzer II	PAIRED		202	SRR166830
SRX054483	GSE44612	7237	Drosophila pseudoobscura	drosophila_pseudoobscura/Drosophila_pseudoobscura.Dpse_3.0	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		202	SRR166831
SRX091560	GSE44612	7237	Drosophila pseudoobscura	drosophila_pseudoobscura/Drosophila_pseudoobscura.Dpse_3.0	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		152	SRR330561
SRX091561	GSE44612	7237	Drosophila pseudoobscura	drosophila_pseudoobscura/Drosophila_pseudoobscura.Dpse_3.0	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		152	SRR330562
SRX091562	GSE44612	7237	Drosophila pseudoobscura	drosophila_pseudoobscura/Drosophila_pseudoobscura.Dpse_3.0	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		152	SRR330563
SRX091563	GSE44612	7237	Drosophila pseudoobscura	drosophila_pseudoobscura/Drosophila_pseudoobscura.Dpse_3.0	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		152	SRR330564
SRX054463	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina Genome Analyzer II	PAIRED		202	SRR166811
SRX054464	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		202	SRR166812
SRX054465	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina Genome Analyzer II	PAIRED		202	SRR166813
SRX054466	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		202	SRR166814
SRX054467	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina Genome Analyzer II	PAIRED		202	SRR166815
SRX054468	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		202	SRR166816
SRX054469	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina Genome Analyzer II	PAIRED		202	SRR166817
SRX054470	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		202	SRR166818
SRX091568	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina Genome Analyzer II	PAIRED		202	SRR330569
SRX091569	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		152	SRR330570
SRX091570	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina Genome Analyzer II	PAIRED		202	SRR330571
SRX091571	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina Genome Analyzer II	PAIRED		202	SRR330572
SRX091572	GSE44612	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina Genome Analyzer II	PAIRED		202	SRR330573
SRX2548614	SRP099257	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		101	SRR5241763,SRR5241764
SRX2548615	SRP099257	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		101	SRR5241765,SRR5241766
SRX3273317	SRP119808	7240	Drosophila simulans	drosophila_simulans/Drosophila_simulans.ASM75419v3	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		51	SRR6161779
SRX3353161	SRP123447	7740	Branchiostoma lanceolatum	branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2	EnsemblMetazoa	Illumina HiSeq 2500	PAIRED		125	SRR6245987
SRX3353162	SRP123447	7740	Branchiostoma lanceolatum	branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		76	SRR6245988
SRX3353163	SRP123447	7740	Branchiostoma lanceolatum	branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		99.605	SRR6245989
SRX3353164	SRP123447	7740	Branchiostoma lanceolatum	branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		99.65	SRR6245990
SRX3353165	SRP123447	7740	Branchiostoma lanceolatum	branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		99.3	SRR6245991
SRX3353166	SRP123447	7740	Branchiostoma lanceolatum	branchiostoma_lanceolatum/Branchiostoma_lanceolatum.BraLan2	EnsemblMetazoa	Illumina HiSeq 2000	PAIRED		99.485	SRR6245992
