libraryId	experimentId	platform	SRSId	anatId	anatName	cellTypeId	cellTypeName	stageId	stageName	url_GSM	infoOrgan	infoCellType_abInitio	infoCellType_inferred	clusterId	clusterName	infoStage	anatAnnotationStatus	cellTypeAnnotationStatus	stageAnnotationStatus	sex	strain	genotype	speciesId	RNAseqTags	protocol	protocolType	lib_name	sampleTitle	comment	condition	annotatorId	lastModificationDate
SRX22232063	SRP467631	Illumina NovaSeq 6000	SRS19286719	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		SS-GU-VISC: Somatosensory areas, Gustatory areas, Visceral area					62 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201204_01_B02	SAMN37926981		Dark	SAC	2025-01-10
SRX22232062	SRP467631	Illumina NovaSeq 6000	SRS19286718	UBERON:0004035	cortical subplate			MmusDv:0000154	8-week-old stage		CTXsp - CLA-EP-LA-BLA-BMA-PA: Cortical subplate - Claustrum - Endopiriform nucleus - Lateral amygdalar nucleus - Basolateral amygdalar nucleus - Basomedial amygdalar nucleus - Posterior amygdalar nucleus this just refers to the entire Cortical subplate so Cortical subplate should be the annotation					59 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_200827_01_E09	SAMN37926925		Dark	SAC	2025-01-10
SRX22232061	SRP467631	Illumina NovaSeq 6000	SRS19286716	UBERON:0001891	midbrain			MmusDv:0000155	9-week-old stage		MB - MRN-CUN-RN-RR-PPN-PRT: Midbrain - Midbrain reticular nucleus - Cuneiform nucleus - Red nucleus - Midbrain reticular nucleus, retrorubral area - Pedunculopontine nucleus - Pretectal region					64 days	other		missing child term	F	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201217_01_E07	SAMN37927026		Dark	SAC	2025-01-10
SRX22232060	SRP467631	Illumina NovaSeq 6000	SRS19286717	UBERON:0002264	olfactory bulb			MmusDv:0000152	7-week-old stage		OLF - MOB-AOB: Olfactory areas - Main olfactory bulb - Accessory olfactory bulb					53 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201203_01_G11	SAMN37927014		Dark	SAC	2025-01-10
SRX22232059	SRP467631	Illumina NovaSeq 6000	SRS19286715	UBERON:0002421	hippocampal formation			MmusDv:0000152	7-week-old stage		PAR-POST-PRE-SUB-ProS: Parasubiculum - Postsubiculum - Presubiculum - Subiculum - Prosubiculum					53 days	other		missing child term	F	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201029_01_D10	SAMN37926962		Dark	SAC	2025-01-10
SRX22232058	SRP467631	Illumina NovaSeq 6000	SRS19286714	UBERON:0001891	midbrain			MmusDv:0000154	8-week-old stage		MB - VTA-SN: Midbrain - Ventral tegmental area-Substantia nigra					61 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201112_01_H05	SAMN37926971		Light	SAC	2025-01-10
SRX22232057	SRP467631	Illumina NovaSeq 6000	SRS19286712	UBERON:0001891	midbrain			MmusDv:0000154	8-week-old stage		MB - VTA-SN: Midbrain - Ventral tegmental area-Substantia nigra					59 days	other		missing child term	M	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201106_01_H03	SAMN37926966		Dark	SAC	2025-01-10
SRX22232056	SRP467631	Illumina NovaSeq 6000	SRS19286713	UBERON:0001896	medulla oblongata			MmusDv:0000154	8-week-old stage		MY - MYsat-MYmot post: Medulla -Medulla, behavioral state related - Medulla, motor related - posterior					60 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210114_01_C02	SAMN37927040		Light	SAC	2025-01-10
SRX22232055	SRP467631	Illumina NovaSeq 6000	SRS19286711	UBERON:0000956	cerebral cortex			MmusDv:0000152	7-week-old stage		AUD-TEa-PERI-ECT: Auditory areas, Temporal association areas, Perirhinal area, Ectorhinal area					54 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210225_01_D11	SAMN37927055		Dark	SAC	2025-01-10
SRX22232054	SRP467631	Illumina NovaSeq 6000	SRS19286710	UBERON:0001898	hypothalamus			MmusDv:0000152	7-week-old stage		HY - MEZ-PVZ-PVR: Hypothalamus - Hypothalamic medial zone - Periventricular zone - Periventricular region					54 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201105_01_B02	SAMN37926977		Dark	SAC	2025-01-10
SRX22231832	SRP467631	Illumina NovaSeq 6000	SRS19286449	UBERON:0001946	inferior colliculus			MmusDv:0000154	8-week-old stage		MB - IC: Midbrain - Inferior colliculus					59 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190822_01_A01	SAMN37926568		Light	SAC	2025-01-10
SRX22231831	SRP467631	Illumina NovaSeq 6000	SRS19286455	UBERON:0000988	pons			MmusDv:0000155	9-week-old stage		PONS - Psen: Pons - Pons, sensory related					69 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190917_01_C03	SAMN37926576		Light	SAC	2025-01-10
SRX22231830	SRP467631	Illumina NovaSeq 6000	SRS19286454	UBERON:0000988	pons			MmusDv:0000155	9-week-old stage		PONS - Pmot-Psat ant: Pons - Pons, motor related - Pons, behavioral state related anterior					69 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190917_01_B03	SAMN37926575		Light	SAC	2025-01-10
SRX22231829	SRP467631	Illumina NovaSeq 6000	SRS19286453	UBERON:0001943	midbrain tegmentum			MmusDv:0000154	8-week-old stage		MB - PAG-Ramb: Midbrain - Periaqueductal gray - Midbrain raphe nuclei					56 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190822_01_H10	SAMN37926574		Light	SAC	2025-01-10
SRX22231828	SRP467631	Illumina NovaSeq 6000	SRS19286453	UBERON:0001943	midbrain tegmentum			MmusDv:0000154	8-week-old stage		MB - PAG-Ramb: Midbrain - Periaqueductal gray - Midbrain raphe nuclei					56 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190822_01_G10	SAMN37926574		Light	SAC	2025-01-10
SRX22231827	SRP467631	Illumina NovaSeq 6000	SRS19286453	UBERON:0001943	midbrain tegmentum			MmusDv:0000154	8-week-old stage		MB - PAG-Ramb: Midbrain - Periaqueductal gray - Midbrain raphe nuclei					56 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190822_01_A11	SAMN37926574		Light	SAC	2025-01-10
SRX22231826	SRP467631	Illumina NovaSeq 6000	SRS19286452	UBERON:0001945	superior colliculus			MmusDv:0000154	8-week-old stage		MB - SC: Midbrain - Superior colliculus					62 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190903_01_G01	SAMN37926573		Light	SAC	2025-01-10
SRX22231825	SRP467631	Illumina NovaSeq 6000	SRS19286452	UBERON:0001945	superior colliculus			MmusDv:0000154	8-week-old stage		MB - SC: Midbrain - Superior colliculus					62 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190903_01_H01	SAMN37926573		Light	SAC	2025-01-10
SRX22231824	SRP467631	Illumina NovaSeq 6000	SRS19286452	UBERON:0001945	superior colliculus			MmusDv:0000154	8-week-old stage		MB - SC: Midbrain - Superior colliculus					62 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190903_01_C01	SAMN37926573		Light	SAC	2025-01-10
SRX22231823	SRP467631	Illumina NovaSeq 6000	SRS19286452	UBERON:0001945	superior colliculus			MmusDv:0000154	8-week-old stage		MB - SC: Midbrain - Superior colliculus					62 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190903_01_D01	SAMN37926573		Light	SAC	2025-01-10
SRX22231822	SRP467631	Illumina NovaSeq 6000	SRS19286452	UBERON:0001945	superior colliculus			MmusDv:0000154	8-week-old stage		MB - SC: Midbrain - Superior colliculus					62 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190903_01_E01	SAMN37926573		Light	SAC	2025-01-10
SRX22231821	SRP467631	Illumina NovaSeq 6000	SRS19286303	UBERON:0001384	primary motor cortex			MmusDv:0000154	8-week-old stage		MOp: Primary motor area					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_181211_01_B01	SAMN37926544		Light	SAC	2025-01-10
SRX22231820	SRP467631	Illumina NovaSeq 6000	SRS19286452	UBERON:0001945	superior colliculus			MmusDv:0000154	8-week-old stage		MB - SC: Midbrain - Superior colliculus					62 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190903_01_F01	SAMN37926573		Light	SAC	2025-01-10
SRX22231819	SRP467631	Illumina NovaSeq 6000	SRS19286451	UBERON:0000988	pons			MmusDv:0000155	9-week-old stage		PONS - Psen: Pons - Pons, sensory related					63 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190903_01_E02	SAMN37926572		Light	SAC	2025-01-10
SRX22231818	SRP467631	Illumina NovaSeq 6000	SRS19286450	UBERON:0001891	midbrain			MmusDv:0000154	8-week-old stage		MB - MRN-CUN-RN-RR-PPN-NB-SAG-PBG: Midbrain - Midbrain reticular nucleus - Cuneiform nucleus - Red nucleus - Midbrain reticular nucleus, retrorubral area - Pedunculopontine nucleus - Nucleus of the brachium of the inferior colliculus - Nucleus sagulum - Parabigeminal nucleus					62 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190903_01_D02	SAMN37926571		Light	SAC	2025-01-10
SRX22231817	SRP467631	Illumina NovaSeq 6000	SRS19286450	UBERON:0001891	midbrain			MmusDv:0000154	8-week-old stage		MB - MRN-CUN-RN-RR-PPN-NB-SAG-PBG: Midbrain - Midbrain reticular nucleus - Cuneiform nucleus - Red nucleus - Midbrain reticular nucleus, retrorubral area - Pedunculopontine nucleus - Nucleus of the brachium of the inferior colliculus - Nucleus sagulum - Parabigeminal nucleus					62 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190903_01_C02	SAMN37926571		Light	SAC	2025-01-10
SRX22231816	SRP467631	Illumina NovaSeq 6000	SRS19286387	UBERON:0005403	ventral striatum			MmusDv:0000155	9-week-old stage		STR - STRv: Striatum - Striatum ventral region					68 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190716_01_C07	SAMN37926562		Light	SAC	2025-01-10
SRX22231815	SRP467631	Illumina NovaSeq 6000	SRS19286387	UBERON:0005403	ventral striatum			MmusDv:0000155	9-week-old stage		STR - STRv: Striatum - Striatum ventral region					68 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190716_01_D07	SAMN37926562		Light	SAC	2025-01-10
SRX22231814	SRP467631	Illumina NovaSeq 6000	SRS19286449	UBERON:0001946	inferior colliculus			MmusDv:0000154	8-week-old stage		MB - IC: Midbrain - Inferior colliculus					59 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190822_01_H11	SAMN37926568		Light	SAC	2025-01-10
SRX22231813	SRP467631	Illumina NovaSeq 6000	SRS19286449	UBERON:0001946	inferior colliculus			MmusDv:0000154	8-week-old stage		MB - IC: Midbrain - Inferior colliculus					59 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190822_01_A12	SAMN37926568		Light	SAC	2025-01-10
SRX22231812	SRP467631	Illumina NovaSeq 6000	SRS19286448	UBERON:0003528	brain gray matter			MmusDv:0000154	8-week-old stage		MB-PONS - DR-PPN-SOC-V: Midbrain - Pons - Dorsal nucleus raphe - Pedunculopontine nucleus - Superior olivary complex - Motor nucleus of trigeminal					58 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_220414_01_B07	SAMN37926694		Light	SAC	2025-01-10
SRX22231811	SRP467631	Illumina NovaSeq 6000	SRS19286447	UBERON:0001898	hypothalamus			MmusDv:0000154	8-week-old stage		HY - MEZ-PVZ-PVR: Hypothalamus - Hypothalamic medial zone - Periventricular zone - Periventricular region					60 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_220407_01_E06	SAMN37926693		Light	SAC	2025-01-10
SRX22231810	SRP467631	Illumina NovaSeq 6000	SRS19286442	UBERON:8440030	striatum-like amygdalar nuclei			MmusDv:0000154	8-week-old stage		STR - sAMY: Striatum - Striatum-like amygdalar nuclei					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190509_01_E09	SAMN37926549		Light	SAC	2025-01-10
SRX22231809	SRP467631	Illumina NovaSeq 6000	SRS19286446	UBERON:0006514	pallidum			MmusDv:0000154	8-week-old stage		CNU - PAL: Cerebral nuclei - Pallidum					56 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190531_01_E01	SAMN37926553		Light	SAC	2025-01-10
SRX22231808	SRP467631	Illumina NovaSeq 6000	SRS19286446	UBERON:0006514	pallidum			MmusDv:0000154	8-week-old stage		CNU - PAL: Cerebral nuclei - Pallidum					56 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190531_01_D01	SAMN37926553		Light	SAC	2025-01-10
SRX22231807	SRP467631	Illumina NovaSeq 6000	SRS19286390	UBERON:0001384	primary motor cortex			MmusDv:0000154	8-week-old stage		MOp: Primary motor area					61 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_181211_01_F01	SAMN37926543		Light	SAC	2025-01-10
SRX22231806	SRP467631	Illumina NovaSeq 6000	SRS19286446	UBERON:0006514	pallidum			MmusDv:0000154	8-week-old stage		CNU - PAL: Cerebral nuclei - Pallidum					56 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190531_01_F01	SAMN37926553		Light	SAC	2025-01-10
SRX22231805	SRP467631	Illumina NovaSeq 6000	SRS19286446	UBERON:0006514	pallidum			MmusDv:0000154	8-week-old stage		CNU - PAL: Cerebral nuclei - Pallidum					56 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190531_01_C01	SAMN37926553		Light	SAC	2025-01-10
SRX22231804	SRP467631	Illumina NovaSeq 6000	SRS19286445	UBERON:8440030	striatum-like amygdalar nuclei			MmusDv:0000155	9-week-old stage		STR - sAMY: Striatum - Striatum-like amygdalar nuclei					69 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190531_01_B02	SAMN37926552		Light	SAC	2025-01-10
SRX22231803	SRP467631	Illumina NovaSeq 6000	SRS19286445	UBERON:8440030	striatum-like amygdalar nuclei			MmusDv:0000155	9-week-old stage		STR - sAMY: Striatum - Striatum-like amygdalar nuclei					69 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190531_01_C02	SAMN37926552		Light	SAC	2025-01-10
SRX22231802	SRP467631	Illumina NovaSeq 6000	SRS19286445	UBERON:8440030	striatum-like amygdalar nuclei			MmusDv:0000155	9-week-old stage		STR - sAMY: Striatum - Striatum-like amygdalar nuclei					69 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190531_01_A02	SAMN37926552		Light	SAC	2025-01-10
SRX22231801	SRP467631	Illumina NovaSeq 6000	SRS19286445	UBERON:8440030	striatum-like amygdalar nuclei			MmusDv:0000155	9-week-old stage		STR - sAMY: Striatum - Striatum-like amygdalar nuclei					69 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190531_01_H01	SAMN37926552		Light	SAC	2025-01-10
SRX22231800	SRP467631	Illumina NovaSeq 6000	SRS19286444	UBERON:0006514	pallidum			MmusDv:0000155	9-week-old stage		CNU - PAL: Cerebral nuclei - Pallidum					69 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190531_01_G01	SAMN37926551		Light	SAC	2025-01-10
SRX22231799	SRP467631	Illumina NovaSeq 6000	SRS19286443	UBERON:0006514	pallidum			MmusDv:0000154	8-week-old stage		CNU - PAL: Cerebral nuclei - Pallidum					56 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190509_01_G09	SAMN37926550		Light	SAC	2025-01-10
SRX22231798	SRP467631	Illumina NovaSeq 6000	SRS19286443	UBERON:0006514	pallidum			MmusDv:0000154	8-week-old stage		CNU - PAL: Cerebral nuclei - Pallidum					56 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190509_01_A10	SAMN37926550		Light	SAC	2025-01-10
SRX22231797	SRP467631	Illumina NovaSeq 6000	SRS19286443	UBERON:0006514	pallidum			MmusDv:0000154	8-week-old stage		CNU - PAL: Cerebral nuclei - Pallidum					56 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190509_01_F09	SAMN37926550		Light	SAC	2025-01-10
SRX22231796	SRP467631	Illumina NovaSeq 6000	SRS19286302	UBERON:0001896	medulla oblongata			MmusDv:0000154	8-week-old stage		HB - MY: Hindbrain - Medulla					61 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_181211_01_H02	SAMN37926542		Light	SAC	2025-01-10
SRX22231795	SRP467631	Illumina NovaSeq 6000	SRS19286443	UBERON:0006514	pallidum			MmusDv:0000154	8-week-old stage		CNU - PAL: Cerebral nuclei - Pallidum					56 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190509_01_H09	SAMN37926550		Light	SAC	2025-01-10
SRX22231794	SRP467631	Illumina NovaSeq 6000	SRS19286442	UBERON:8440030	striatum-like amygdalar nuclei			MmusDv:0000154	8-week-old stage		STR - sAMY: Striatum - Striatum-like amygdalar nuclei					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190509_01_D09	SAMN37926549		Light	SAC	2025-01-10
SRX22231793	SRP467631	Illumina NovaSeq 6000	SRS19286442	UBERON:8440030	striatum-like amygdalar nuclei			MmusDv:0000154	8-week-old stage		STR - sAMY: Striatum - Striatum-like amygdalar nuclei					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190509_01_C09	SAMN37926549		Light	SAC	2025-01-10
SRX22231792	SRP467631	Illumina NovaSeq 6000	SRS19286440	UBERON:0001891	midbrain			MmusDv:0000152	7-week-old stage		MB - MRN-CUN-RN-RR-PPN-PRT: Midbrain - Midbrain reticular nucleus - Cuneiform nucleus - Red nucleus - Midbrain reticular nucleus, retrorubral area - Pedunculopontine nucleus - Pretectal region					55 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_211216_01_C04	SAMN37926677		Light	SAC	2025-01-10
SRX22231791	SRP467631	Illumina NovaSeq 6000	SRS19286441	UBERON:0001891	midbrain			MmusDv:0000155	9-week-old stage		MB - VTA-SN: Midbrain - Ventral tegmental area-Substantia nigra					64 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_211216_01_D04	SAMN37926676		Light	SAC	2025-01-10
SRX22231790	SRP467631	Illumina NovaSeq 6000	SRS19286439	UBERON:0001943	midbrain tegmentum			MmusDv:0000155	9-week-old stage		MB - PAG-Ramb: Midbrain - Periaqueductal gray - Midbrain raphe nuclei					64 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_211216_01_D01	SAMN37926675		Light	SAC	2025-01-10
SRX22231789	SRP467631	Illumina NovaSeq 6000	SRS19286438	UBERON:8440030	striatum-like amygdalar nuclei			MmusDv:0000152	7-week-old stage		STR - sAMY: Striatum - Striatum-like amygdalar nuclei					54 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_200827_01_A09	SAMN37926657		Light	SAC	2025-01-10
SRX22231788	SRP467631	Illumina NovaSeq 6000	SRS19286436	UBERON:0001898	hypothalamus			MmusDv:0000155	9-week-old stage		HY - Hypm: Hypothalamus					64 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_200903_01_A12	SAMN37926656		Light	SAC	2025-01-10
SRX22231787	SRP467631	Illumina NovaSeq 6000	SRS19286437	UBERON:0001898	hypothalamus			MmusDv:0000155	9-week-old stage		HY - HYa2: Hypothalamus					64 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_200903_01_H11	SAMN37926655		Light	SAC	2025-01-10
SRX22231786	SRP467631	Illumina NovaSeq 6000	SRS19286435	UBERON:0001898	hypothalamus			MmusDv:0000154	8-week-old stage		HY - HYm2: Hypothalamus					60 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210304_01_F01	SAMN37926672		Light	SAC	2025-01-10
SRX22231785	SRP467631	Illumina NovaSeq 6000	SRS19286328	UBERON:0001384	primary motor cortex			MmusDv:0000154	8-week-old stage		MOp: Primary motor area					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_190430_01_B08	SAMN37926548		Light	SAC	2025-01-10
