"#libraryId"	"experimentId"	"comments"	"annotatorId"	"lastModificationDate"
"SRX1086639"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086640"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086641"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086642"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086643"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086644"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086645"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086646"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086647"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086648"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086649"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086650"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086651"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086652"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086653"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086654"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086655"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086656"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086657"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086658"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086659"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086660"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086661"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086662"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086663"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086664"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086665"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086666"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086667"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086668"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086669"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086670"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086671"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086672"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086673"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086674"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086675"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086676"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086677"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086678"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086679"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086680"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086681"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086682"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086683"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086684"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086685"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086686"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086687"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086688"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086689"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086690"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086691"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086692"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086693"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086694"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086695"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086696"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086697"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086698"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086699"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086700"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086701"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086702"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086703"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086704"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086705"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086706"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086707"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086708"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086709"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086710"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086711"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086712"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086713"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086714"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086715"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086716"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086717"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086718"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086719"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086720"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086721"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086722"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086723"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086724"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086725"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086726"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086727"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086728"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086729"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086730"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086731"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086732"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086733"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086734"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086735"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086736"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086737"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086738"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086739"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086740"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086741"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086742"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086743"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086744"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086745"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086746"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086747"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086749"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086750"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086751"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086752"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086753"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086754"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086755"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086756"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086757"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086758"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086759"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086760"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086761"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086762"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086763"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086764"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086765"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086766"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086767"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086768"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086769"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086770"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086771"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086772"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086773"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086774"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086775"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086776"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086777"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086778"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086779"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086780"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086781"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086782"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086783"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086784"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086785"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086786"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086787"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086788"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086789"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086790"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086791"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086792"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086793"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086794"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086795"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086796"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086797"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086798"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086799"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086800"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086801"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086802"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086803"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086804"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086805"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086806"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086807"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086808"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086809"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086810"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086811"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086812"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086813"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086814"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086815"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086816"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086817"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086818"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086819"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086820"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086821"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086822"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086823"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086824"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086825"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086826"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086827"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086828"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086829"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086830"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086831"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086832"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086833"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086834"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086835"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086836"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086837"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086838"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086839"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086840"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086841"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086842"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086843"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086844"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086845"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086846"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086847"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086848"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086849"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086850"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086851"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086852"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086853"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086854"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086855"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086856"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086857"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086858"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086859"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086860"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086861"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086862"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086863"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086864"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086865"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086866"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086867"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086868"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086869"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086870"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086871"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086872"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086873"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086874"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086875"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086876"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086877"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086878"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086879"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086880"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086881"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086882"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086883"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086884"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086885"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086886"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086887"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086888"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086889"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086890"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086891"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086892"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086893"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086894"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086895"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086896"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086897"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086898"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086899"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086900"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086901"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086902"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086903"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086904"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086905"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086906"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086907"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086908"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086909"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086910"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086911"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086912"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086913"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086914"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086915"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086916"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086917"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086918"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086919"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086920"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086921"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086922"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086923"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086924"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086925"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086926"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086927"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086928"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086929"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086930"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086931"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086932"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086933"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086934"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086935"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086936"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086937"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086938"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086939"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086940"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086941"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086942"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086943"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086944"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086945"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086946"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086947"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086948"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086949"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086950"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086951"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086952"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086953"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086954"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086955"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086956"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086957"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086958"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086959"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086960"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086961"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086962"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086963"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086964"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086965"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086966"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086967"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086968"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086969"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086970"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086971"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086972"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086973"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086974"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086975"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086976"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086977"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086978"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086979"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086980"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086981"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086982"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086983"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086984"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086985"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086986"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086987"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
"SRX1086988"	"SRP060524"	"cancer cells"	"ANN"	"2019-12-17"
