sample_accession	experiment_accession	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp
SAMEA3680147	ERX1226541	ERR1147537	3750489	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/007/ERR1147537/ERR1147537.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147537/SLX-8345.N705_N507.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680148	ERX1226542	ERR1147538	4969921	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/008/ERR1147538/ERR1147538.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147538/SLX-8345.N705_N508.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680150	ERX1226544	ERR1147540	2404208	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/000/ERR1147540/ERR1147540.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147540/SLX-8345.N706_N502.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680152	ERX1226546	ERR1147542	3679016	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/002/ERR1147542/ERR1147542.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147542/SLX-8345.N706_N504.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680153	ERX1226547	ERR1147543	3596507	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/003/ERR1147543/ERR1147543.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147543/SLX-8345.N706_N506.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680154	ERX1226548	ERR1147544	2704150	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/004/ERR1147544/ERR1147544.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147544/SLX-8345.N706_N507.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680155	ERX1226549	ERR1147545	1375428	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/005/ERR1147545/ERR1147545.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147545/SLX-8345.N706_N508.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680159	ERX1226553	ERR1147549	5607144	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/009/ERR1147549/ERR1147549.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147549/SLX-8345.N707_N504.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680160	ERX1226554	ERR1147550	5644321	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/000/ERR1147550/ERR1147550.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147550/SLX-8345.N707_N506.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680161	ERX1226555	ERR1147551	4062926	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/001/ERR1147551/ERR1147551.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147551/SLX-8345.N707_N507.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680162	ERX1226556	ERR1147552	3575637	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/002/ERR1147552/ERR1147552.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147552/SLX-8345.N707_N508.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680166	ERX1226560	ERR1147556	2708573	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/006/ERR1147556/ERR1147556.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147556/SLX-8345.N708_N504.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680167	ERX1226561	ERR1147557	4194184	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/007/ERR1147557/ERR1147557.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147557/SLX-8345.N708_N506.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680168	ERX1226562	ERR1147558	4234665	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/008/ERR1147558/ERR1147558.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147558/SLX-8345.N708_N507.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680169	ERX1226563	ERR1147559	2456035	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/009/ERR1147559/ERR1147559.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147559/SLX-8345.N708_N508.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680171	ERX1226565	ERR1147561	3928416	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/001/ERR1147561/ERR1147561.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147561/SLX-8345.N709_N502.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680173	ERX1226567	ERR1147563	2373110	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/003/ERR1147563/ERR1147563.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147563/SLX-8345.N709_N504.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680174	ERX1226568	ERR1147564	2688824	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/004/ERR1147564/ERR1147564.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147564/SLX-8345.N709_N506.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680175	ERX1226569	ERR1147565	3607650	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/005/ERR1147565/ERR1147565.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147565/SLX-8345.N709_N507.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680176	ERX1226570	ERR1147566	3324884	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/006/ERR1147566/ERR1147566.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147566/SLX-8345.N709_N508.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680180	ERX1226574	ERR1147570	1945949	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/000/ERR1147570/ERR1147570.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147570/SLX-8345.N710_N504.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680181	ERX1226575	ERR1147571	3254788	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/001/ERR1147571/ERR1147571.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147571/SLX-8345.N710_N505.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680182	ERX1226576	ERR1147572	5156633	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/002/ERR1147572/ERR1147572.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147572/SLX-8345.N710_N506.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680183	ERX1226577	ERR1147573	4171303	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/003/ERR1147573/ERR1147573.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147573/SLX-8345.N710_N507.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680184	ERX1226578	ERR1147574	2625900	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/004/ERR1147574/ERR1147574.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147574/SLX-8345.N710_N508.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680188	ERX1226582	ERR1147578	4202149	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/008/ERR1147578/ERR1147578.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147578/SLX-8345.N711_N504.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680189	ERX1226583	ERR1147579	3416314	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/009/ERR1147579/ERR1147579.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147579/SLX-8345.N711_N505.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680190	ERX1226584	ERR1147580	3606106	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/000/ERR1147580/ERR1147580.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147580/SLX-8345.N711_N506.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680191	ERX1226585	ERR1147581	3288853	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/001/ERR1147581/ERR1147581.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147581/SLX-8345.N711_N507.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680192	ERX1226586	ERR1147582	2611160	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/002/ERR1147582/ERR1147582.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147582/SLX-8345.N711_N508.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680195	ERX1226589	ERR1147585	3151068	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/005/ERR1147585/ERR1147585.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147585/SLX-8345.N712_N503.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680196	ERX1226590	ERR1147586	2827781	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/006/ERR1147586/ERR1147586.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147586/SLX-8345.N712_N504.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680197	ERX1226591	ERR1147587	1912579	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/007/ERR1147587/ERR1147587.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147587/SLX-8345.N712_N505.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680198	ERX1226592	ERR1147588	3582442	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/008/ERR1147588/ERR1147588.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147588/SLX-8345.N712_N506.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680199	ERX1226593	ERR1147589	4319509	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/009/ERR1147589/ERR1147589.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147589/SLX-8345.N712_N507.C40N6ANXX.s_3.r_1.fq.gz
SAMEA3680532	ERX1226926	ERR1147922	1034105	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/002/ERR1147922/ERR1147922.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147922/SLX-8410.N701_N501.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680533	ERX1226927	ERR1147923	2259212	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/003/ERR1147923/ERR1147923.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147923/SLX-8410.N701_N502.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680534	ERX1226928	ERR1147924	2157313	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/004/ERR1147924/ERR1147924.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147924/SLX-8410.N701_N503.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680535	ERX1226929	ERR1147925	1547896	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/005/ERR1147925/ERR1147925.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147925/SLX-8410.N701_N504.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680536	ERX1226930	ERR1147926	1824143	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/006/ERR1147926/ERR1147926.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147926/SLX-8410.N701_N505.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680537	ERX1226931	ERR1147927	1827130	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/007/ERR1147927/ERR1147927.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147927/SLX-8410.N701_N506.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680538	ERX1226932	ERR1147928	2360098	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/008/ERR1147928/ERR1147928.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147928/SLX-8410.N701_N507.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680539	ERX1226933	ERR1147929	1243914	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/009/ERR1147929/ERR1147929.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147929/SLX-8410.N701_N508.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680540	ERX1226934	ERR1147930	1927592	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/000/ERR1147930/ERR1147930.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147930/SLX-8410.N702_N501.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680541	ERX1226935	ERR1147931	2641202	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/001/ERR1147931/ERR1147931.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147931/SLX-8410.N702_N502.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680542	ERX1226936	ERR1147932	1695411	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/002/ERR1147932/ERR1147932.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147932/SLX-8410.N702_N503.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680543	ERX1226937	ERR1147933	3062648	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/003/ERR1147933/ERR1147933.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147933/SLX-8410.N702_N504.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680544	ERX1226938	ERR1147934	3549263	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/004/ERR1147934/ERR1147934.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147934/SLX-8410.N702_N505.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680545	ERX1226939	ERR1147935	3354580	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/005/ERR1147935/ERR1147935.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147935/SLX-8410.N702_N506.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680546	ERX1226940	ERR1147936	4062970	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/006/ERR1147936/ERR1147936.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147936/SLX-8410.N702_N507.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680547	ERX1226941	ERR1147937	2064110	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/007/ERR1147937/ERR1147937.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147937/SLX-8410.N702_N508.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680548	ERX1226942	ERR1147938	2956374	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/008/ERR1147938/ERR1147938.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147938/SLX-8410.N703_N501.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680549	ERX1226943	ERR1147939	3993995	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/009/ERR1147939/ERR1147939.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147939/SLX-8410.N703_N502.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680550	ERX1226944	ERR1147940	4597351	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/000/ERR1147940/ERR1147940.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147940/SLX-8410.N703_N503.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680551	ERX1226945	ERR1147941	4105857	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/001/ERR1147941/ERR1147941.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147941/SLX-8410.N703_N504.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680552	ERX1226946	ERR1147942	2166848	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/002/ERR1147942/ERR1147942.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147942/SLX-8410.N703_N505.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680553	ERX1226947	ERR1147943	5004035	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/003/ERR1147943/ERR1147943.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147943/SLX-8410.N703_N506.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680554	ERX1226948	ERR1147944	2265082	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/004/ERR1147944/ERR1147944.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147944/SLX-8410.N703_N507.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680555	ERX1226949	ERR1147945	2864830	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/005/ERR1147945/ERR1147945.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147945/SLX-8410.N703_N508.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680556	ERX1226950	ERR1147946	4358146	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/006/ERR1147946/ERR1147946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147946/SLX-8410.N704_N501.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680557	ERX1226951	ERR1147947	3264879	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/007/ERR1147947/ERR1147947.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147947/SLX-8410.N704_N502.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680558	ERX1226952	ERR1147948	2546515	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/008/ERR1147948/ERR1147948.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147948/SLX-8410.N704_N503.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680559	ERX1226953	ERR1147949	3481164	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/009/ERR1147949/ERR1147949.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147949/SLX-8410.N704_N504.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680560	ERX1226954	ERR1147950	2432276	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/000/ERR1147950/ERR1147950.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147950/SLX-8410.N704_N505.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680561	ERX1226955	ERR1147951	2819242	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/001/ERR1147951/ERR1147951.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147951/SLX-8410.N704_N506.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680562	ERX1226956	ERR1147952	2193032	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/002/ERR1147952/ERR1147952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147952/SLX-8410.N704_N508.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680563	ERX1226957	ERR1147953	1315732	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/003/ERR1147953/ERR1147953.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147953/SLX-8410.N705_N501.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680564	ERX1226958	ERR1147954	3065357	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/004/ERR1147954/ERR1147954.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147954/SLX-8410.N705_N502.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680565	ERX1226959	ERR1147955	3354424	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/005/ERR1147955/ERR1147955.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147955/SLX-8410.N705_N503.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680566	ERX1226960	ERR1147956	3667443	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/006/ERR1147956/ERR1147956.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147956/SLX-8410.N705_N504.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680567	ERX1226961	ERR1147957	2894567	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/007/ERR1147957/ERR1147957.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147957/SLX-8410.N705_N505.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680568	ERX1226962	ERR1147958	3552356	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/008/ERR1147958/ERR1147958.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147958/SLX-8410.N705_N506.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680569	ERX1226963	ERR1147959	1980297	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/009/ERR1147959/ERR1147959.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147959/SLX-8410.N705_N507.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680570	ERX1226964	ERR1147960	3316957	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/000/ERR1147960/ERR1147960.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147960/SLX-8410.N705_N508.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680571	ERX1226965	ERR1147961	3108948	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/001/ERR1147961/ERR1147961.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147961/SLX-8410.N706_N501.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680572	ERX1226966	ERR1147962	2804457	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/002/ERR1147962/ERR1147962.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147962/SLX-8410.N706_N502.C40N6ANXX.s_6.r_1.fq.gz
SAMEA3680573	ERX1226967	ERR1147963	2155926	10090	Mus musculus	Illumina HiSeq 2500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/003/ERR1147963/ERR1147963.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR114/ERR1147963/SLX-8410.N706_N503.C40N6ANXX.s_6.r_1.fq.gz
