libraryId	experimentId	cellTypeName	cellTypeId	speciesId	platform	protocol	protocolType	libraryType	infoOrgan	stageId	uberonId	sex	strain	readLength	organism
SRX1788592	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788594	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788595	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788597	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788600	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788601	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788602	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788603	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788604	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	62	Homo_sapiens
SRX1788606	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788609	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788612	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788613	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788615	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788620	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788621	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788623	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788625	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788626	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	62	Homo_sapiens
SRX1788628	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788630	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788632	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788637	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788641	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788642	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788645	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788647	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788648	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788649	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788652	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788653	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788654	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788656	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788657	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788658	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788659	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788660	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788661	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	62	Homo_sapiens
SRX1788667	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788669	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788670	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788671	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788673	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	62	Homo_sapiens
SRX1788675	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788676	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	62	Homo_sapiens
SRX1788677	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	62	Homo_sapiens
SRX1788680	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788681	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788682	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	62	Homo_sapiens
SRX1788683	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788684	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788688	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	62	Homo_sapiens
SRX1788690	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788691	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788692	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788693	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788694	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788697	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788699	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788701	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788702	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788703	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788704	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788764	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788765	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788766	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788768	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788769	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788772	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788773	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788774	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788775	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788776	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788778	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788782	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788784	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788786	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788787	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788788	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788790	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788796	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788800	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788801	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788802	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788803	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788806	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788811	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788812	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788813	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788816	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788817	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788820	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788822	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788823	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788825	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788828	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788829	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788830	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788832	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788833	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788835	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788836	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788837	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788840	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788842	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788847	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788848	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	62	Homo_sapiens
SRX1788849	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788850	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788852	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788853	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788854	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	63	Homo_sapiens
SRX1788856	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000132	UBERON:0000006	F	White	62	Homo_sapiens
SRX1788860	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788866	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788869	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788873	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788882	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788883	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788898	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788902	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788910	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788911	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788921	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788924	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788933	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788975	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788982	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788986	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788987	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788991	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
SRX1788996	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0000006	M	White	64	Homo_sapiens
