libraryId	experimentId	platform	uberonId	uberonName	cellTypeId	cellTypeName	markers	stageId	stageName	infoOrgan	infoCellType	infoStage	sampleTitle	sampleSource	sampleDescription	sampleCharacteristics	cellTypeAnnotationStatus	stageAnnotationStatus	stageBiologicalStatus	sex	strain	speciesId	comment	annotatorId	lastModificationDate	replicate	infoReplicate	SRSId	tags	protocol	protocolType	whiteList	name_sample_id
SRX1788004	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2172062	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458787	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788041	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2172099	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458824	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788050	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2172108	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458832	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788073	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2172131	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458857	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788101	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2172159	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458884	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788122	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2172180	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458906	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788145	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2172203	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458928	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788194	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2172252	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458977	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788204	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2172262	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458986	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788209	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2172267	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458990	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788212	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2172270	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458995	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788230	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2172288	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1459013	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788497	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	delta	38 years	GSM2172555	NA	NA	NA	perfect match	perfect match	not documented	F	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1459279	scRNA-seq	SMART_seq2	Full-length	NA	NA
