libraryId	experimentId	platform	uberonId	uberonName	cellTypeId	cellTypeName	markers	stageId	stageName	infoOrgan	infoCellType	infoStage	sampleTitle	sampleSource	sampleDescription	sampleCharacteristics	cellTypeAnnotationStatus	stageAnnotationStatus	stageBiologicalStatus	sex	strain	speciesId	comment	annotatorId	lastModificationDate	replicate	infoReplicate	SRSId	tags	protocol	protocolType	whiteList	name_sample_id
SRX1788005	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172063	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458788	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788006	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172064	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458789	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788007	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172065	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458790	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788008	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172066	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458791	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788009	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172067	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458792	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788016	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172074	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458798	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788018	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172076	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458801	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788019	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172077	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458802	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788021	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172079	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458804	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788022	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172080	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458805	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788026	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172084	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458809	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788027	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172085	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458810	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788028	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172086	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458811	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788032	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000171	pancreatic A cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	alpha	21 years	GSM2172090	NA	NA	NA	perfect match	perfect match	not documented	M	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458815	scRNA-seq	SMART_seq2	Full-length	NA	NA
