Uberon ID	Uberon name	female	male	hermaphrodite
DMBA:16397	ventricular zone of DTTh (mouse)	F	F	F
DMBA:16398	mantle zone of DTTh (mouse)	F	F	F
DMBA:16399	periventricular stratum of DTTh (mouse)	F	F	F
DMBA:16401	intermediodorsal nucleus (mouse)	F	F	F
DMBA:16403	interanteromedial nucleus (mouse)	F	F	F
DMBA:16404	interanterodorsal nucleus (mouse)	F	F	F
DMBA:16406	reuniens nucleus, main part (mouse)	F	F	F
DMBA:16407	retroreuniens nucleus (mouse)	F	F	F
DMBA:16408	ventral reuniens nucleus (mouse)	F	F	F
DMBA:16409	intermediate stratum of DTTh (mouse)	F	F	F
DMBA:16411	mediodorsal nucleus (mouse)	F	F	F
DMBA:16412	medial (magnocellular) part of MD (mouse)	F	F	F
DMBA:16413	lateral (parvicellular) part of MD (mouse)	F	F	F
DMBA:16414	central part of MD (mouse)	F	F	F
DMBA:16415	intralaminar nuclei (mouse)	F	F	F
DMBA:16417	oval paracentral nucleus (mouse)	F	F	F
DMBA:16419	anterior nuclei (mouse)	F	F	F
DMBA:16424	ventromedial nucleus (mouse)	F	F	F
DMBA:16425	posterior ventromedial nucleus (mouse)	F	F	F
DMBA:16431	ventral posterior parvicellular nucleus (mouse)	F	F	F
DMBA:16432	posterior (ventral) nucleus (mouse)	F	F	F
DMBA:16433	superficial stratum of DTTh (mouse)	F	F	F
DMBA:16434	laterodorsal nucleus (mouse)	F	F	F
DMBA:16437	intermediate tier of thalamus (mouse)	F	F	F
DMBA:16438	ventricular zone of ITTh (mouse)	F	F	F
DMBA:16439	mantle zone of ITTh (mouse)	F	F	F
DMBA:16440	periventricular stratum of ITTh (mouse)	F	F	F
DMBA:16443	intermediate stratum of ITTh (mouse)	F	F	F
DMBA:16444	lithoid nucleus (mouse)	F	F	F
DMBA:16445	scaphoid nucleus (mouse)	F	F	F
DMBA:16446	ethmoid nucleus (mouse)	F	F	F
DMBA:16447	subethmoid nucleus (mouse)	F	F	F
DMBA:16448	ventral linear nucleus (mouse)	F	F	F
DMBA:16449	posterior triangular nucleus (mouse)	F	F	F
DMBA:16450	superficial stratum of ITTh (mouse)	F	F	F
DMBA:16451	intermedioposterior nucleus (mouse)	F	F	F
DMBA:16453	ventral tier of thalamus (mouse)	F	F	F
DMBA:16454	ventricular zone of VTTh (mouse)	F	F	F
DMBA:16455	mantle zone of VTTh (mouse)	F	F	F
DMBA:16456	periventricular stratum of VTTh (mouse)	F	F	F
DMBA:16457	magnocellular (medial) subparafascicular nucleus (mouse)	F	F	F
DMBA:16458	intermediate stratum of VTTh (mouse)	F	F	F
DMBA:16459	parvicellular (lateral) subparafascicular nucleus (mouse)	F	F	F
DMBA:16460	posterior intralaminar nucleus (mouse)	F	F	F
DMBA:16461	superficial stratum of VTTh (mouse)	F	F	F
DMBA:16463	ventral subnucleus of MG (mouse)	F	F	F
DMBA:16464	dorsal subnucleus of MG (mouse)	F	F	F
DMBA:16465	medial subnucleus of MG (mouse)	F	F	F
DMBA:16466	anteroventral part of alar thalamus (mouse)	F	F	F
DMBA:16467	thalamic (p2) zona limitans domain (mouse)	F	F	F
DMBA:16468	ventricular zone of p2ZL (mouse)	F	F	F
DMBA:16469	mantle zone of p2ZL (mouse)	F	F	F
DMBA:16470	periventricular stratum of p2ZL (mouse)	F	F	F
DMBA:16471	shell of p2ZL (mouse)	F	F	F
DMBA:16472	intermediate stratum of p2ZL (mouse)	F	F	F
DMBA:16473	interstitial nucleus of the zona limitans (mouse)	F	F	F
DMBA:16474	superficial stratum of p2ZL (mouse)	F	F	F
DMBA:16475	intergeniculate leaflet (mouse)	F	F	F
DMBA:16476	liminal part of alar p2 (mouse)	F	F	F
DMBA:16477	ventricular zone of p2Lim (mouse)	F	F	F
DMBA:16478	mantle zone of p2Lim (mouse)	F	F	F
DMBA:16479	periventricular stratum of p2Lim (mouse)	F	F	F
DMBA:16480	liminal nucleus (mouse)	F	F	F
DMBA:16481	intermediate stratum of p2Lim (mouse)	F	F	F
DMBA:16482	reticular formation of p2Lim (mouse)	F	F	F
DMBA:16483	superficial stratum of p2Lim (mouse)	F	F	F
DMBA:16484	p2 portion of the peripeduncular nucleus (mouse)	F	F	F
DMBA:16485	epipeduncular nucleus (mouse)	F	F	F
DMBA:16486	thalamic tegmentum (mouse)	F	F	F
DMBA:16487	basal plate of p2 (mouse)	F	F	F
DMBA:16488	ventricular zone of p2B (mouse)	F	F	F
DMBA:16489	mantle zone of p2B (mouse)	F	F	F
DMBA:16490	periventricular stratum of p2B (mouse)	F	F	F
DMBA:16491	p2 portion of the pre-Edinger-Westphal nucleus (mouse)	F	F	F
DMBA:16492	intermediate stratum of p2B (mouse)	F	F	F
DMBA:16493	p2 part of the zona limitans core population (mouse)	F	F	F
DMBA:16494	rostral interstitial nucleus (mouse)	F	F	F
DMBA:16495	prerubral area (mouse)	F	F	F
DMBA:16496	p2 portion of the parabrachial pigmented nucleus (mouse)	F	F	F
DMBA:16497	superficial stratum of p2B (mouse)	F	F	F
DMBA:16498	p2 portion of the medial terminal nucleus of the accessory optic tract (mouse)	F	F	F
DMBA:16499	p2 portion of the substantia nigra pars compacta (mouse)	F	F	F
DMBA:16500	p2 portion of the substantia nigra pars reticulata (mouse)	F	F	F
DMBA:16501	p2 portion of paranigral nucleus (mouse)	F	F	F
DMBA:16502	floor plate of p2 (mouse)	F	F	F
DMBA:16503	ventricular zone of p2F (mouse)	F	F	F
DMBA:16504	mantle zone of p2F (mouse)	F	F	F
DMBA:16505	periventricular stratum of p2F (mouse)	F	F	F
DMBA:16506	intermediate stratum of p2F (mouse)	F	F	F
DMBA:16507	superficial stratum of p2F (mouse)	F	F	F
DMBA:16508	p2 portion of the ventral tegmental area (mouse)	F	F	F
DMBA:16509	prosomere 1 (mouse)	F	F	F
DMBA:16511	roof plate of p1 (mouse)	F	F	F
DMBA:16512	bed area of the posterior commissure (mouse)	F	F	F
DMBA:16513	ventricular zone of PCom (mouse)	F	F	F
DMBA:16515	mantle zone of PCom (mouse)	F	F	F
DMBA:16516	periventricular zone of PCom (mouse)	F	F	F
DMBA:16517	intermediate zone of PCom (mouse)	F	F	F
DMBA:16518	superficial zone of PCom (mouse)	F	F	F
DMBA:16519	alar plate of p1 (mouse)	F	F	F
DMBA:16520	precommissural pretectal domain (mouse)	F	F	F
DMBA:16521	dorsal part of PcP (mouse)	F	F	F
DMBA:16522	ventricular zone of PcPD (mouse)	F	F	F
DMBA:16523	mantle zone of PcPD (mouse)	F	F	F
DMBA:16524	periventricular stratum of PcPD (mouse)	F	F	F
DMBA:16525	PcPD part of the periaqueductal gray (mouse)	F	F	F
DMBA:16526	intermediate stratum of PcPD (mouse)	F	F	F
DMBA:16527	dorsofrontal pretectal nucleus (mouse)	F	F	F
DMBA:16528	superficial stratum of PCPD (mouse)	F	F	F
DMBA:16529	superficial dorsofrontal area (mouse)	F	F	F
DMBA:16530	lateral part of PcP (mouse)	F	F	F
DMBA:16531	ventricular zone of PcPL (mouse)	F	F	F
DMBA:16532	mantle zone of PcPL (mouse)	F	F	F
DMBA:16533	periventricular stratum of PcPL (mouse)	F	F	F
DMBA:16534	PcPL part of the periaqueductal gray (mouse)	F	F	F
DMBA:16535	intermediate stratum of PcPL (mouse)	F	F	F
DMBA:16536	anterior pretectal nucleus, dorsal core part (mouse)	F	F	F
DMBA:16537	superficial stratum of PcPL (mouse)	F	F	F
DMBA:16538	anterior pretectal nucleus, dorsal superficial part (mouse)	F	F	F
DMBA:16539	ventral part of PcP (mouse)	F	F	F
DMBA:16540	ventricular zone of PcPV (mouse)	F	F	F
DMBA:16541	mantle zone of PcPV (mouse)	F	F	F
DMBA:16542	periventricular stratum of PcPV (mouse)	F	F	F
DMBA:16543	PcPV part of the periaqueductal gray (mouse)	F	F	F
DMBA:16544	intermediate stratum of PcPV (mouse)	F	F	F
DMBA:16545	anterior pretectal nucleus, ventral core part (mouse)	F	F	F
DMBA:16546	superficial stratum of PcPV (mouse)	F	F	F
DMBA:16547	anterior pretectal nucleus, ventral superficial part (mouse)	F	F	F
DMBA:16548	juxtacommissural pretectal domain (mouse)	F	F	F
DMBA:16549	dorsal part of JcP (mouse)	F	F	F
DMBA:16550	ventricular zone of JcPD (mouse)	F	F	F
DMBA:16551	mantle zone of JcPD (mouse)	F	F	F
DMBA:16552	periventricular stratum of JcPD (mouse)	F	F	F
DMBA:16553	JcPD part of the periaqueductal gray (mouse)	F	F	F
DMBA:16554	intermediate stratum of JcPD (mouse)	F	F	F
DMBA:16555	dorsal juxtacommissural pretectal nucleus (mouse)	F	F	F
DMBA:16556	dorsal spiriform nucleus (mouse)	F	F	F
DMBA:16557	superficial stratum of JcPD (mouse)	F	F	F
DMBA:16558	JcP contribution to DT (mouse)	F	F	F
DMBA:16559	lateral part of JcP (mouse)	F	F	F
DMBA:16560	ventricular zone of JcPL (mouse)	F	F	F
DMBA:16561	mantle zone of JcPL (mouse)	F	F	F
DMBA:16562	periventricular stratum of JcPL (mouse)	F	F	F
DMBA:16563	JcPL part of the periaqueductal gray (mouse)	F	F	F
DMBA:16564	intermediate stratum of JcPL (mouse)	F	F	F
DMBA:16565	reticular formation of JcPL (mouse)	F	F	F
DMBA:16566	lateral spiriform nucleus (mouse)	F	F	F
DMBA:16567	superficial stratum of JcPL (mouse)	F	F	F
DMBA:16568	JcP contribution to LTL (mouse)	F	F	F
DMBA:16569	ventral part of JcP (mouse)	F	F	F
DMBA:16570	ventricular zone of JcPV (mouse)	F	F	F
DMBA:16571	mantle zone of JcPV (mouse)	F	F	F
DMBA:16572	periventricular stratum of JcPV (mouse)	F	F	F
DMBA:16573	JcPV part of the periaqueductal gray (mouse)	F	F	F
DMBA:16574	intermediate stratum of JcPV (mouse)	F	F	F
DMBA:16575	ventral juxtacommissural pretectal nucleus (mouse)	F	F	F
DMBA:16576	superficial stratum of JcPV (mouse)	F	F	F
DMBA:16577	JcP contribution to LTV (mouse)	F	F	F
DMBA:16578	commissural pretectal domain (mouse)	F	F	F
DMBA:16579	dorsal part of CoP (mouse)	F	F	F
DMBA:16580	ventricular zone of CoPD (mouse)	F	F	F
DMBA:16581	mantle zone of CoPD (mouse)	F	F	F
DMBA:16582	periventricular stratum of CoPD (mouse)	F	F	F
DMBA:16583	CoPD part of the periaqueductal gray (mouse)	F	F	F
DMBA:16584	intermediate stratum of CoPD (mouse)	F	F	F
DMBA:16587	reticular formation of CoPD (mouse)	F	F	F
DMBA:16588	superficial stratum of CoPD (mouse)	F	F	F
DMBA:16591	lateral part of CoP (mouse)	F	F	F
DMBA:16592	ventricular zone of CoPL (mouse)	F	F	F
DMBA:16593	mantle zone of CoPL (mouse)	F	F	F
DMBA:16594	periventricular stratum of CoPL (mouse)	F	F	F
DMBA:16595	CoPL part of the periaqueductal gray (mouse)	F	F	F
DMBA:16596	intermediate stratum of CoPL (mouse)	F	F	F
DMBA:16597	parvicellular interstitial nucleus of the posterior commissure (mouse)	F	F	F
DMBA:16599	reticular formation of CoPL (mouse)	F	F	F
DMBA:16600	superficial stratum of CoPL (mouse)	F	F	F
DMBA:16601	lateral terminal nucleus of the accessory optic tract, lateral part (mouse)	F	F	F
DMBA:16602	ventral part of CoP (mouse)	F	F	F
DMBA:16603	ventricular zone of CoPV (mouse)	F	F	F
DMBA:16604	mantle zone of CoPV (mouse)	F	F	F
DMBA:16605	periventricular stratum of CoPV (mouse)	F	F	F
DMBA:16606	CoPV part of the periaqueductal gray (mouse)	F	F	F
DMBA:16607	intermediate stratum of CoPV (mouse)	F	F	F
DMBA:16608	subpretectal nucleus (mouse)	F	F	F
DMBA:16609	magnocellular interstitial nucleus of the posterior commissure (mouse)	F	F	F
DMBA:16610	superficial stratum of CoPV (mouse)	F	F	F
DMBA:16611	lateral terminal nucleus of the accessory optic tract, ventral part (mouse)	F	F	F
DMBA:16612	ventrolateral part of alar p1 (mouse)	F	F	F
DMBA:16613	liminal part of alar p1 (mouse)	F	F	F
DMBA:16614	ventricular zone of p1Lim (mouse)	F	F	F
DMBA:16615	mantle zone of p1Lim (mouse)	F	F	F
DMBA:16616	periventricular stratum of p1Lim (mouse)	F	F	F
DMBA:16617	p1Lim part of periaqueductal gray (mouse)	F	F	F
DMBA:16618	intermediate stratum of p1Lim (mouse)	F	F	F
DMBA:16619	reticular formation of p1Lim (mouse)	F	F	F
DMBA:16620	interstitial nucleus of Cajal (post-migratory) (mouse)	F	F	F
DMBA:16621	superficial stratum of p1Lim (mouse)	F	F	F
DMBA:16622	p1 part of the lateral substantia nigra (mouse)	F	F	F
DMBA:16623	pretectal tegmentum (mouse)	F	F	F
DMBA:16624	basal plate of p1 (mouse)	F	F	F
DMBA:16625	ventricular zone of p1B (mouse)	F	F	F
DMBA:16626	mantle zone of p1B (mouse)	F	F	F
DMBA:16627	periventricular stratum of p1B (mouse)	F	F	F
DMBA:16628	p1B part of the periaqueductal gray (mouse)	F	F	F
DMBA:16630	p1 part of the pre-Edinger-Westphal nucleus (mouse)	F	F	F
DMBA:16631	intermediate stratum of p1B (mouse)	F	F	F
DMBA:16632	basal reticular formation of p1 (mouse)	F	F	F
DMBA:16634	p1 part of the pararubral nucleus (mouse)	F	F	F
DMBA:16635	p1 part of parabrachial pigmented nucleus (mouse)	F	F	F
DMBA:16636	superficial stratum of p1B (mouse)	F	F	F
DMBA:16637	p1 part of the medial terminal nucleus of the accessory optic tract (mouse)	F	F	F
DMBA:16638	p1 part of the substantia nigra compacta (mouse)	F	F	F
DMBA:16639	p1 part of the substantia nigra reticulata (mouse)	F	F	F
DMBA:16640	p1 portion of the paranigral nucleus (mouse)	F	F	F
DMBA:16641	floor plate of p1 (mouse)	F	F	F
DMBA:16642	ventricular zone of p1F (mouse)	F	F	F
DMBA:16643	mantle zone of p1F (mouse)	F	F	F
DMBA:16644	periventricular stratum of p1F (mouse)	F	F	F
DMBA:16645	p1F part of periaqueductal gray (mouse)	F	F	F
DMBA:16646	intermediate stratum of p1F (mouse)	F	F	F
DMBA:16647	superficial stratum of p1F (mouse)	F	F	F
DMBA:16648	p1 part of the ventral tegmental area (mouse)	F	F	F
DMBA:16651	collicular (rostral) midbrain tectum (mouse)	F	F	F
DMBA:16652	roof plate of m1 (mouse)	F	F	F
DMBA:16653	ventricular zone of m1R (mouse)	F	F	F
DMBA:16654	mantle zone of m1R (mouse)	F	F	F
DMBA:16655	bed of the tectal gray commissure (mouse)	F	F	F
DMBA:16656	bed of the tectal commissure (mouse)	F	F	F
DMBA:16657	bed of the intercollicular commissure (mouse)	F	F	F
DMBA:16658	alar plate of m1 (mouse)	F	F	F
DMBA:16659	dorsal part of m1A (mouse)	F	F	F
DMBA:16660	ventricular zone of m1AD (mouse)	F	F	F
DMBA:16661	mantle zone of m1AD (mouse)	F	F	F
DMBA:16662	periventricular stratum of m1AD (mouse)	F	F	F
DMBA:16663	m1AD (DM) part of periaqueductal gray (mouse)	F	F	F
DMBA:16664	intermediate stratum of m1AD (mouse)	F	F	F
DMBA:16665	ventral paracommissural tectal nucleus, m1 part (mouse)	F	F	F
DMBA:16666	superficial stratum of m1AD (mouse)	F	F	F
DMBA:16667	dorsal paracommissural tectal nucleus, m1 part (mouse)	F	F	F
DMBA:16668	dorsolateral part of m1A (mouse)	F	F	F
DMBA:16669	tectal gray formation (mouse)	F	F	F
DMBA:16670	ventricular zone of TG (mouse)	F	F	F
DMBA:16671	mantle zone of TG (mouse)	F	F	F
DMBA:16672	periventricular stratum of TG (mouse)	F	F	F
DMBA:16673	dorsolateral TG part of the periaqueductal gray (mouse)	F	F	F
DMBA:16674	intermediate stratum of TG (mouse)	F	F	F
DMBA:16675	central layers of TG (mouse)	F	F	F
DMBA:16676	superficial stratum of TG (mouse)	F	F	F
DMBA:16677	superficial layers of TG (mouse)	F	F	F
DMBA:16679	ventricular zone of SC (mouse)	F	F	F
DMBA:16680	mantle zone of SC (mouse)	F	F	F
DMBA:16681	periventricular stratum of SC (mouse)	F	F	F
DMBA:16682	dorsolateral SC part of the periaqueductal gray (mouse)	F	F	F
DMBA:16683	deep white layer of SC (mouse)	F	F	F
DMBA:16684	intermediate stratum of SC (mouse)	F	F	F
DMBA:16685	deep gray layer of SC (mouse)	F	F	F
DMBA:16686	intermediate white layer of SC (mouse)	F	F	F
DMBA:16687	intermediate gray layer of SC (mouse)	F	F	F
DMBA:16688	superficial stratum of SC (mouse)	F	F	F
DMBA:16689	optic fiber layer of SC (mouse)	F	F	F
DMBA:16690	superficial gray layer of SC (mouse)	F	F	F
DMBA:16691	zonal layer of SC (mouse)	F	F	F
DMBA:16693	ventricular zone of IC (mouse)	F	F	F
DMBA:16694	mantle zone of IC (mouse)	F	F	F
DMBA:16695	periventricular stratum of IC (mouse)	F	F	F
DMBA:16696	dorsolateral IC periaqueductal gray (mouse)	F	F	F
DMBA:16697	intermediate stratum of IC (mouse)	F	F	F
DMBA:16699	superficial stratum of IC (mouse)	F	F	F
DMBA:16700	internal cortical nucleus of inferior colliculus (mouse)	F	F	F
DMBA:16701	dorsal cortical nucleus of inferior colliculus (mouse)	F	F	F
DMBA:16702	external cortical nucleus of inferior colliculus (mouse)	F	F	F
DMBA:16703	lateral part of alar m1 (mouse)	F	F	F
DMBA:16704	ventricular zone of m1AL (mouse)	F	F	F
DMBA:16705	mantle zone of m1AL (mouse)	F	F	F
DMBA:16706	periventricular stratum of m1AL (mouse)	F	F	F
DMBA:16707	lateral TG part of the periaqueductal gray (mouse)	F	F	F
DMBA:16708	lateral SC part of the periaqueductal gray (mouse)	F	F	F
DMBA:16709	lateral IC periaqueductal gray (mouse)	F	F	F
DMBA:16710	intermediate stratum of m1AL (mouse)	F	F	F
DMBA:16711	nucleus of the inferior collicular brachium, rostral part (mouse)	F	F	F
DMBA:16712	nucleus of the inferior collicular brachium, caudal part (mouse)	F	F	F
DMBA:16713	superficial stratum of m1AL (mouse)	F	F	F
DMBA:16714	subbrachial nucleus, rostral part (mouse)	F	F	F
DMBA:16715	subbrachial nucleus, caudal part (mouse)	F	F	F
DMBA:16716	ventrolateral part of alar m1 (mouse)	F	F	F
DMBA:16717	liminal alar domain of m1 (mouse)	F	F	F
DMBA:16718	ventricular zone of m1Lim (mouse)	F	F	F
DMBA:16719	mantle zone of m1Lim (mouse)	F	F	F
DMBA:16720	periventricular stratum of m1Lim (mouse)	F	F	F
DMBA:16721	m1Lim (VL) part of the periaqueductal gray (mouse)	F	F	F
DMBA:16722	intermediate stratum of m1Lim (mouse)	F	F	F
DMBA:16723	m1Lim part of the midbrain reticular formation (mouse)	F	F	F
DMBA:16724	superficial stratum of m1Lim (mouse)	F	F	F
DMBA:16725	m1 (rostral) midbrain tegmentum (mouse)	F	F	F
DMBA:16726	basal plate of m1 (mouse)	F	F	F
DMBA:16727	ventricular zone of m1B (mouse)	F	F	F
DMBA:16728	mantle zone of m1B (mouse)	F	F	F
DMBA:16729	periventricular stratum of m1B (mouse)	F	F	F
DMBA:16730	m1B part of the periaqueductal gray (mouse)	F	F	F
DMBA:16731	m1 part of the pre-Edinger-Westphal nucleus (mouse)	F	F	F
DMBA:16732	intermediate stratum of m1B (mouse)	F	F	F
DMBA:16733	oculomotor nucleus, Edinger-Westphal subnucleus (mouse)	F	F	F
DMBA:16734	oculomotor nucleus, main part (mouse)	F	F	F
DMBA:16735	medial basal reticular formation of m1 (mouse)	F	F	F
DMBA:16736	pararubral nucleus, m1 part (mouse)	F	F	F
DMBA:16738	superficial stratum of m1B (mouse)	F	F	F
DMBA:16739	m1 part of paranigral nucleus (mouse)	F	F	F
DMBA:16740	substantia nigra compacta, m1 part (mouse)	F	F	F
DMBA:16741	substantia nigra reticulata, m1 part (mouse)	F	F	F
DMBA:16742	floor plate of m1 (mouse)	F	F	F
DMBA:16743	ventricular zone of m1F (mouse)	F	F	F
DMBA:16744	mantle zone of m1F (mouse)	F	F	F
DMBA:16745	periventricular stratum of m1F (mouse)	F	F	F
DMBA:16746	m1F part of the periaqueductal gray (mouse)	F	F	F
DMBA:16747	intermediate stratum of m1F (mouse)	F	F	F
DMBA:16749	superficial stratum of m1F (mouse)	F	F	F
DMBA:16750	ventral tegmental area, m1 part (mouse)	F	F	F
DMBA:16752	preisthmic midbrain tectum (mouse)	F	F	F
DMBA:16753	m2 roof (mouse)	F	F	F
DMBA:16754	m2 alar plate (mouse)	F	F	F
DMBA:16755	dorsal part of m2A (mouse)	F	F	F
DMBA:16756	ventricular zone of m2AD (mouse)	F	F	F
DMBA:16757	mantle zone of m2AD (mouse)	F	F	F
DMBA:16758	periventricular stratum of m2AD (mouse)	F	F	F
DMBA:16759	dorsal preisthmic part of periaqueductal gray (mouse)	F	F	F
DMBA:16760	intermediate stratum of m2AD (mouse)	F	F	F
DMBA:16761	superficial stratum of m2AD (mouse)	F	F	F
DMBA:16762	dorsolateral part of m2A (mouse)	F	F	F
DMBA:16763	ventricular zone of m2ADL (mouse)	F	F	F
DMBA:16764	mantle zone of m2ADL (mouse)	F	F	F
DMBA:16765	periventricular stratum of m2ADL (mouse)	F	F	F
DMBA:16766	dorsolateral preisthmic part of periaqueductal gray (mouse)	F	F	F
DMBA:16767	intermediate stratum of m2ADL (mouse)	F	F	F
DMBA:16768	nucleus sagulum, deep part (mouse)	F	F	F
DMBA:16769	superficial stratum of m2ADL (mouse)	F	F	F
DMBA:16770	nucleus sagulum, superficial part (mouse)	F	F	F
DMBA:16771	lateral part of m2A (mouse)	F	F	F
DMBA:16772	ventricular zone of m2AL (mouse)	F	F	F
DMBA:16773	mantle zone of m2AL (mouse)	F	F	F
DMBA:16774	periventricular stratum of m2AL (mouse)	F	F	F
DMBA:16775	lateral part of preisthmic periaqueductal gray (mouse)	F	F	F
DMBA:16776	intermediate stratum of m2AL (mouse)	F	F	F
DMBA:16778	superficial stratum of m2AL (mouse)	F	F	F
DMBA:16779	superficial cuneiform nucleus (mouse)	F	F	F
DMBA:16780	ventrolateral part of m2A (mouse)	F	F	F
DMBA:16781	liminal alar domain of m2 (mouse)	F	F	F
DMBA:16782	ventricular zone of m2Lim (mouse)	F	F	F
DMBA:16783	mantle zone of m2Lim (mouse)	F	F	F
DMBA:16784	periventricular stratum of m2Lim (mouse)	F	F	F
DMBA:16785	liminal periaqueductal gray of m2 (mouse)	F	F	F
DMBA:16786	intermediate stratum of m2Lim (mouse)	F	F	F
DMBA:16788	liminal reticular formation of m2 (mouse)	F	F	F
DMBA:16789	superficial stratum of m2Lim (mouse)	F	F	F
DMBA:16790	preisthmic tegmentum (mouse)	F	F	F
DMBA:16791	m2 basal plate (mouse)	F	F	F
DMBA:16792	ventricular zone of m2B (mouse)	F	F	F
DMBA:16793	mantle zone of m2B (mouse)	F	F	F
DMBA:16794	periventricular stratum of m2B (mouse)	F	F	F
DMBA:16795	basal m2 periaqueductal gray (mouse)	F	F	F
DMBA:16796	m2 part of the dorsal raphe nucleus (mouse)	F	F	F
DMBA:16797	intermediate stratum of m2B (mouse)	F	F	F
DMBA:16798	reticular formation of basal m2 (mouse)	F	F	F
DMBA:16799	m2 part of pararubral nucleus (mouse)	F	F	F
DMBA:16800	superficial stratum of m2B (mouse)	F	F	F
DMBA:16801	m2 part of paranigral nucleus (mouse)	F	F	F
DMBA:16802	m2 part of nucleus parabrachialis pigmentosus (mouse)	F	F	F
DMBA:16803	m2 part of substantia nigra compacta (mouse)	F	F	F
DMBA:16804	m2 part of substantia nigra reticulata (mouse)	F	F	F
DMBA:16805	m2 floor plate (mouse)	F	F	F
DMBA:16806	m2 part of VTA (mouse)	F	F	F
DMBA:16807	interfascicular nucleus (mouse)	F	F	F
DMBA:16809	prepontine hindbrain (mouse)	F	F	F
DMBA:16811	isthmic roof plate (mouse)	F	F	F
DMBA:16812	ventricular zone of isR (mouse)	F	F	F
DMBA:16813	isthmic alar plate (mouse)	F	F	F
DMBA:16815	rhombic lip of cerebellar vermis (mouse)	F	F	F
DMBA:16816	external granular layer of CbV (mouse)	F	F	F
DMBA:16817	ventricular zone of cerebellar vermis (mouse)	F	F	F
DMBA:16818	mantle zone of cerebellar vermis (mouse)	F	F	F
DMBA:16819	periventricular stratum of cerebellar vermis (mouse)	F	F	F
DMBA:16820	white matter of cerebellar vermis (mouse)	F	F	F
DMBA:16821	intermediate stratum of cerebellar vermis (mouse)	F	F	F
DMBA:16822	cerebellar nuclei of CbV (mouse)	F	F	F
DMBA:16824	medial (main) part of Med (mouse)	F	F	F
DMBA:16825	lateral part of Med (mouse)	F	F	F
DMBA:16826	dorsolateral part of Med (mouse)	F	F	F
DMBA:16827	isthmic vestibulocerebellar nucleus (mouse)	F	F	F
DMBA:16828	superficial stratum of cerebellar vermis (mouse)	F	F	F
DMBA:16829	cortex of cerebellar vermis (mouse)	F	F	F
DMBA:16830	lobule 1 of cerebellar vermis (mouse)	F	F	F
DMBA:16831	lobule 2 of cerebellar vermis (mouse)	F	F	F
DMBA:16832	lobule 3 of cerebellar vermis (mouse)	F	F	F
DMBA:16833	lobule 4 of cerebellar vermis (mouse)	F	F	F
DMBA:16834	lobule 5 of cerebellar vermis (mouse)	F	F	F
DMBA:16835	lobule 6 of cerebellar vermis (mouse)	F	F	F
DMBA:16836	lobule 7 of cerebellar vermis (mouse)	F	F	F
DMBA:16837	lobule 8 of cerebellar vermis (mouse)	F	F	F
DMBA:16838	lobule 9 of cerebellar vermis (mouse)	F	F	F
DMBA:16839	lobule 10 of cerebellar vermis (mouse)	F	F	F
DMBA:16840	molecular layer of CbVCx (mouse)	F	F	F
DMBA:16841	Purkinje cell layer of CbVCx (mouse)	F	F	F
