Gene stable ID	Transcript stable ID	AFFY HG U133B probe
ENSG00000074695	ENST00000251047	224629_at
ENSG00000101413	ENST00000373433	225024_at
ENSG00000101413	ENST00000462548	225024_at
ENSG00000183287	ENST00000439986	242324_x_at
ENSG00000183287	ENST00000439986	229641_at
ENSG00000183287	ENST00000649564	242324_x_at
ENSG00000183287	ENST00000649564	236021_at
ENSG00000183287	ENST00000649564	229641_at
ENSG00000183287	ENST00000589116	242324_x_at
ENSG00000183287	ENST00000398179	242324_x_at
ENSG00000183287	ENST00000398179	229641_at
ENSG00000267742	ENST00000591086	223038_s_at
ENSG00000149633	ENST00000279024	231893_at
ENSG00000285347	ENST00000479646	244231_at
ENSG00000267279	ENST00000586949	230574_at
ENSG00000267279	ENST00000666670	230574_at
ENSG00000100324	ENST00000216160	233679_at
ENSG00000100324	ENST00000331454	235827_at
ENSG00000100324	ENST00000488859	235827_at
ENSG00000128268	ENST00000418314	244104_at
ENSG00000183117	ENST00000335551	231223_at
ENSG00000183117	ENST00000335551	241960_at
ENSG00000183117	ENST00000400186	241960_at
ENSG00000183117	ENST00000602723	241960_at
ENSG00000183117	ENST00000635120	231223_at
ENSG00000183117	ENST00000635120	241960_at
ENSG00000183117	ENST00000520002	241960_at
ENSG00000183117	ENST00000602557	241960_at
ENSG00000183117	ENST00000523387	241960_at
ENSG00000183117	ENST00000537824	231223_at
ENSG00000183117	ENST00000537824	241960_at
ENSG00000100335	ENST00000402881	224319_s_at
ENSG00000100335	ENST00000325301	224319_s_at
ENSG00000100335	ENST00000433117	224319_s_at
ENSG00000100335	ENST00000404569	224319_s_at
ENSG00000197563	ENST00000639372	232101_s_at
ENSG00000197563	ENST00000640252	232101_s_at
ENSG00000197563	ENST00000639912	232101_s_at
ENSG00000197563	ENST00000640876	232101_s_at
ENSG00000197563	ENST00000357637	232101_s_at
ENSG00000197563	ENST00000640145	232101_s_at
ENSG00000197563	ENST00000638977	232101_s_at
ENSG00000197563	ENST00000640170	232101_s_at
ENSG00000197563	ENST00000638167	232101_s_at
ENSG00000197563	ENST00000640540	232101_s_at
ENSG00000197563	ENST00000639342	232101_s_at
ENSG00000197563	ENST00000639491	232101_s_at
ENSG00000197563	ENST00000638435	232101_s_at
ENSG00000197563	ENST00000639681	232101_s_at
ENSG00000197563	ENST00000400334	232101_s_at
ENSG00000197563	ENST00000639902	232101_s_at
ENSG00000197563	ENST00000639758	232101_s_at
ENSG00000197563	ENST00000638936	232101_s_at
ENSG00000197563	ENST00000638858	232101_s_at
ENSG00000197563	ENST00000638369	232101_s_at
ENSG00000197563	ENST00000640593	232101_s_at
ENSG00000197563	ENST00000587942	232101_s_at
ENSG00000197563	ENST00000640268	232101_s_at
ENSG00000197563	ENST00000640682	232101_s_at
ENSG00000197563	ENST00000638904	232101_s_at
ENSG00000197563	ENST00000638424	232101_s_at
ENSG00000196756	ENST00000654008	225857_s_at
ENSG00000196756	ENST00000658076	225857_s_at
ENSG00000196756	ENST00000662982	225857_s_at
ENSG00000196756	ENST00000667188	225857_s_at
ENSG00000196756	ENST00000667835	225857_s_at
ENSG00000196756	ENST00000654183	225857_s_at
ENSG00000196756	ENST00000651115	225857_s_at
ENSG00000196756	ENST00000667282	225857_s_at
ENSG00000196756	ENST00000655311	225857_s_at
ENSG00000196756	ENST00000657665	225857_s_at
ENSG00000196756	ENST00000666806	225857_s_at
ENSG00000196756	ENST00000669405	225857_s_at
ENSG00000196756	ENST00000671309	225857_s_at
ENSG00000196756	ENST00000659186	225857_s_at
ENSG00000196756	ENST00000666225	225857_s_at
ENSG00000196756	ENST00000653343	225857_s_at
ENSG00000196756	ENST00000669114	225857_s_at
ENSG00000196756	ENST00000663187	225857_s_at
ENSG00000196756	ENST00000668042	225857_s_at
ENSG00000196756	ENST00000658051	225857_s_at
ENSG00000196756	ENST00000664626	225857_s_at
ENSG00000196756	ENST00000655520	225857_s_at
ENSG00000196756	ENST00000665233	225857_s_at
ENSG00000196756	ENST00000660885	225857_s_at
ENSG00000196756	ENST00000666268	225857_s_at
ENSG00000196756	ENST00000456953	225857_s_at
ENSG00000196756	ENST00000665735	225857_s_at
ENSG00000196756	ENST00000663540	225857_s_at
ENSG00000196756	ENST00000662213	225857_s_at
ENSG00000196756	ENST00000658141	225857_s_at
ENSG00000196756	ENST00000663534	225857_s_at
ENSG00000196756	ENST00000657868	225857_s_at
ENSG00000196756	ENST00000659102	225857_s_at
ENSG00000196756	ENST00000665440	225857_s_at
ENSG00000196756	ENST00000654853	225857_s_at
ENSG00000196756	ENST00000653697	225857_s_at
ENSG00000196756	ENST00000656320	225857_s_at
ENSG00000196756	ENST00000660558	225857_s_at
ENSG00000196756	ENST00000665693	225857_s_at
ENSG00000196756	ENST00000659255	225857_s_at
ENSG00000196756	ENST00000662568	225857_s_at
ENSG00000196756	ENST00000655692	225857_s_at
ENSG00000196756	ENST00000671249	225857_s_at
ENSG00000196756	ENST00000658488	225857_s_at
ENSG00000196756	ENST00000666549	225857_s_at
ENSG00000196756	ENST00000664964	225857_s_at
ENSG00000196756	ENST00000658324	225857_s_at
ENSG00000196756	ENST00000663955	225857_s_at
ENSG00000196756	ENST00000668482	225857_s_at
ENSG00000196756	ENST00000667412	225857_s_at
ENSG00000196756	ENST00000654092	225857_s_at
ENSG00000196756	ENST00000653277	225857_s_at
ENSG00000196756	ENST00000657429	225857_s_at
ENSG00000196756	ENST00000654389	225857_s_at
ENSG00000196756	ENST00000449469	225857_s_at
ENSG00000196756	ENST00000653753	225857_s_at
ENSG00000196756	ENST00000659400	225857_s_at
ENSG00000196756	ENST00000665003	225857_s_at
ENSG00000196756	ENST00000663784	225857_s_at
ENSG00000196756	ENST00000653938	225857_s_at
ENSG00000196756	ENST00000417578	225857_s_at
ENSG00000196756	ENST00000436764	225857_s_at
ENSG00000196756	ENST00000669033	225857_s_at
ENSG00000196756	ENST00000664073	225857_s_at
ENSG00000196756	ENST00000666331	225857_s_at
ENSG00000196756	ENST00000669480	225857_s_at
ENSG00000196756	ENST00000658905	225857_s_at
ENSG00000196756	ENST00000661252	225857_s_at
ENSG00000196756	ENST00000669137	225857_s_at
ENSG00000196756	ENST00000665181	225857_s_at
ENSG00000196756	ENST00000670051	225857_s_at
ENSG00000196756	ENST00000667912	225857_s_at
ENSG00000196756	ENST00000659753	225857_s_at
ENSG00000196756	ENST00000414142	225857_s_at
ENSG00000196756	ENST00000656023	225857_s_at
ENSG00000196756	ENST00000662572	225857_s_at
ENSG00000196756	ENST00000655198	225857_s_at
ENSG00000196756	ENST00000660064	225857_s_at
ENSG00000196756	ENST00000660189	225857_s_at
ENSG00000196756	ENST00000657843	225857_s_at
ENSG00000196756	ENST00000664636	225857_s_at
ENSG00000196756	ENST00000668054	225857_s_at
ENSG00000196756	ENST00000670958	225857_s_at
ENSG00000196756	ENST00000658455	225857_s_at
ENSG00000196756	ENST00000423536	225857_s_at
ENSG00000196756	ENST00000657216	225857_s_at
ENSG00000196756	ENST00000666419	225857_s_at
ENSG00000187051	ENST00000334678	225148_at
ENSG00000187051	ENST00000488602	225148_at
ENSG00000187051	ENST00000420879	225148_at
ENSG00000187051	ENST00000459956	225148_at
ENSG00000187051	ENST00000491966	225148_at
ENSG00000277034	ENST00000362582	225857_s_at
ENSG00000174365	ENST00000659148	226149_at
ENSG00000174365	ENST00000453698	226149_at
ENSG00000174365	ENST00000483342	226149_at
ENSG00000174365	ENST00000656815	226149_at
ENSG00000174365	ENST00000657911	226149_at
ENSG00000174365	ENST00000400436	226149_at
ENSG00000174365	ENST00000661733	226149_at
ENSG00000174365	ENST00000661078	226149_at
ENSG00000174365	ENST00000440918	226149_at
ENSG00000174365	ENST00000669083	226149_at
ENSG00000174365	ENST00000656427	226149_at
ENSG00000174365	ENST00000432153	226149_at
ENSG00000174365	ENST00000670898	226149_at
ENSG00000174365	ENST00000666350	226149_at
ENSG00000174365	ENST00000667760	226149_at
ENSG00000174365	ENST00000666020	226149_at
ENSG00000174365	ENST00000656824	226149_at
ENSG00000174365	ENST00000421599	226149_at
ENSG00000174365	ENST00000670145	226149_at
ENSG00000174365	ENST00000434729	226149_at
ENSG00000174365	ENST00000661378	226149_at
ENSG00000174365	ENST00000669338	226149_at
ENSG00000174365	ENST00000663763	226149_at
ENSG00000174365	ENST00000669976	226149_at
ENSG00000174365	ENST00000359074	226149_at
ENSG00000174365	ENST00000449351	226149_at
ENSG00000174365	ENST00000660281	226149_at
ENSG00000174365	ENST00000659610	226149_at
ENSG00000174365	ENST00000437028	226149_at
ENSG00000174365	ENST00000660884	226149_at
ENSG00000174365	ENST00000418383	226149_at
ENSG00000174365	ENST00000658222	226149_at
ENSG00000174365	ENST00000669207	226149_at
ENSG00000174365	ENST00000457218	226149_at
ENSG00000174365	ENST00000666813	226149_at
ENSG00000174365	ENST00000442419	226149_at
ENSG00000174365	ENST00000656502	226149_at
ENSG00000174365	ENST00000444816	226149_at
ENSG00000246089	ENST00000500118	233174_at
ENSG00000147316	ENST00000344683	232243_at
ENSG00000147316	ENST00000519480	228778_at
ENSG00000170471	ENST00000397042	224678_at
ENSG00000170471	ENST00000262879	224678_at
ENSG00000170471	ENST00000397040	224678_at
ENSG00000170471	ENST00000438490	224678_at
ENSG00000170471	ENST00000632792	224678_at
ENSG00000170471	ENST00000461147	224678_at
ENSG00000170471	ENST00000461147	242233_at
ENSG00000091879	ENST00000325203	236034_at
ENSG00000091879	ENST00000325203	237261_at
ENSG00000091879	ENST00000629816	236034_at
ENSG00000091879	ENST00000629816	237261_at
ENSG00000133477	ENST00000333407	235269_at
ENSG00000133477	ENST00000333407	240174_at
ENSG00000133477	ENST00000473717	235269_at
ENSG00000100354	ENST00000335727	230779_at
ENSG00000100354	ENST00000335727	229036_at
ENSG00000100354	ENST00000335727	228998_at
ENSG00000100354	ENST00000335727	238468_at
ENSG00000100354	ENST00000454349	230779_at
ENSG00000100354	ENST00000454349	229036_at
ENSG00000100354	ENST00000454349	228998_at
ENSG00000100354	ENST00000454349	238468_at
ENSG00000100354	ENST00000301923	230779_at
ENSG00000100354	ENST00000301923	229036_at
ENSG00000100354	ENST00000301923	228998_at
ENSG00000100354	ENST00000301923	238468_at
ENSG00000271743	ENST00000607368	230562_at
ENSG00000249898	ENST00000527490	239642_at
ENSG00000155189	ENST00000285518	232007_at
ENSG00000155189	ENST00000523234	232007_at
ENSG00000101438	ENST00000217420	240532_at
ENSG00000101447	ENST00000619304	225687_at
ENSG00000101447	ENST00000619850	225687_at
ENSG00000101452	ENST00000373325	234728_s_at
ENSG00000101452	ENST00000252011	234728_s_at
ENSG00000101452	ENST00000373323	234728_s_at
ENSG00000101452	ENST00000652169	234728_s_at
ENSG00000101452	ENST00000484417	234728_s_at
ENSG00000181404	ENST00000442898	225995_x_at
ENSG00000181404	ENST00000442898	225035_x_at
ENSG00000181404	ENST00000442898	233929_x_at
ENSG00000181404	ENST00000442898	226340_x_at
ENSG00000227518	ENST00000422679	228609_at
ENSG00000277631	ENST00000620326	230595_at
ENSG00000277631	ENST00000442069	230595_at
ENSG00000215372	ENST00000400156	237711_at
ENSG00000177243	ENST00000318124	224239_at
ENSG00000222036	ENST00000547889	242912_at
ENSG00000275563	ENST00000613990	235445_at
ENSG00000172785	ENST00000356521	226193_x_at
ENSG00000172785	ENST00000356521	229804_x_at
ENSG00000172785	ENST00000377400	226193_x_at
ENSG00000172785	ENST00000377400	229804_x_at
ENSG00000172785	ENST00000475990	229804_x_at
ENSG00000172785	ENST00000619157	229804_x_at
ENSG00000172785	ENST00000314367	226193_x_at
ENSG00000172785	ENST00000314367	229804_x_at
ENSG00000172785	ENST00000475411	229804_x_at
ENSG00000172785	ENST00000612045	226193_x_at
ENSG00000172785	ENST00000612045	229804_x_at
ENSG00000172785	ENST00000611457	229804_x_at
ENSG00000172785	ENST00000465014	226193_x_at
ENSG00000172785	ENST00000465014	229804_x_at
ENSG00000172785	ENST00000613508	226193_x_at
ENSG00000172785	ENST00000382447	226193_x_at
ENSG00000172785	ENST00000487575	229804_x_at
ENSG00000172785	ENST00000464198	229804_x_at
ENSG00000172785	ENST00000495302	229804_x_at
ENSG00000172785	ENST00000462513	229804_x_at
ENSG00000172785	ENST00000616944	226193_x_at
ENSG00000172785	ENST00000613355	226193_x_at
ENSG00000172785	ENST00000613988	226193_x_at
ENSG00000172785	ENST00000377447	226193_x_at
ENSG00000172785	ENST00000431099	226193_x_at
ENSG00000172785	ENST00000382389	226193_x_at
ENSG00000172785	ENST00000382393	226193_x_at
ENSG00000258314	ENST00000611785	243762_at
ENSG00000258314	ENST00000548416	243762_at
ENSG00000225210	ENST00000610585	242546_at
ENSG00000225210	ENST00000620237	242881_x_at
ENSG00000134444	ENST00000644646	225506_at
ENSG00000134444	ENST00000644646	225508_at
ENSG00000134444	ENST00000256858	225506_at
ENSG00000134444	ENST00000256858	225508_at
ENSG00000134444	ENST00000398130	225506_at
ENSG00000134444	ENST00000398130	225508_at
ENSG00000286614	ENST00000658629	242881_x_at
ENSG00000204103	ENST00000373313	222670_s_at
ENSG00000229771	ENST00000428495	237883_at
ENSG00000222612	ENST00000410680	232849_at
ENSG00000244306	ENST00000612696	231882_at
ENSG00000244306	ENST00000612696	242546_at
ENSG00000244306	ENST00000619784	242546_at
ENSG00000244306	ENST00000624585	228116_at
ENSG00000244306	ENST00000619091	242881_x_at
ENSG00000255251	ENST00000533250	240731_at
ENSG00000287515	ENST00000668639	242881_x_at
ENSG00000274827	ENST00000620186	243762_at
ENSG00000124181	ENST00000373271	240805_at
ENSG00000276888	ENST00000621705	235445_at
ENSG00000141655	ENST00000269485	238846_at
ENSG00000141655	ENST00000586569	238846_at
ENSG00000141655	ENST00000616710	238846_at
ENSG00000141655	ENST00000617039	238846_at
ENSG00000255378	ENST00000528972	240731_at
ENSG00000141664	ENST00000269499	222816_s_at
ENSG00000141664	ENST00000588676	224503_s_at
ENSG00000141664	ENST00000585873	232222_at
ENSG00000141664	ENST00000586834	222816_s_at
ENSG00000141664	ENST00000591435	244034_at
ENSG00000141664	ENST00000585949	222816_s_at
ENSG00000141664	ENST00000590840	232222_at
ENSG00000176797	ENST00000314357	224239_at
ENSG00000132793	ENST00000373257	232966_at
ENSG00000132793	ENST00000632009	232966_at
ENSG00000132793	ENST00000445975	232966_at
ENSG00000132793	ENST00000496565	232966_at
ENSG00000132793	ENST00000491528	232966_at
ENSG00000136319	ENST00000258821	243007_at
ENSG00000136319	ENST00000258821	226557_at
ENSG00000136319	ENST00000383029	226557_at
ENSG00000136319	ENST00000554157	226557_at
ENSG00000107099	ENST00000524396	239027_at
ENSG00000107099	ENST00000432829	239027_at
ENSG00000107099	ENST00000432829	232842_at
ENSG00000107099	ENST00000432829	232843_s_at
ENSG00000107099	ENST00000432829	225502_at
ENSG00000107099	ENST00000454469	239027_at
ENSG00000107099	ENST00000453981	239027_at
ENSG00000107099	ENST00000453981	232842_at
ENSG00000107099	ENST00000453981	232843_s_at
ENSG00000107099	ENST00000453981	225502_at
ENSG00000107099	ENST00000382341	239027_at
ENSG00000107099	ENST00000483757	239027_at
ENSG00000107099	ENST00000478380	239027_at
ENSG00000107099	ENST00000469391	239027_at
ENSG00000107099	ENST00000495184	239027_at
ENSG00000107099	ENST00000495184	232842_at
ENSG00000107099	ENST00000495184	232843_s_at
ENSG00000107099	ENST00000495184	225502_at
ENSG00000107099	ENST00000474772	239027_at
ENSG00000107099	ENST00000382329	232842_at
ENSG00000107099	ENST00000382329	232843_s_at
ENSG00000107099	ENST00000382329	225502_at
ENSG00000107099	ENST00000462618	232842_at
ENSG00000107099	ENST00000462618	232843_s_at
ENSG00000171791	ENST00000589955	244035_at
ENSG00000173295	ENST00000588728	237630_s_at
ENSG00000173295	ENST00000591069	234049_at
ENSG00000173295	ENST00000310542	237630_s_at
ENSG00000173295	ENST00000310542	234049_at
ENSG00000173295	ENST00000588159	234049_at
ENSG00000173295	ENST00000587202	234049_at
ENSG00000283125	ENST00000634673	237837_at
ENSG00000183798	ENST00000332312	228307_at
ENSG00000119537	ENST00000645214	229850_at
ENSG00000124177	ENST00000373233	234681_s_at
ENSG00000124177	ENST00000373233	225031_at
ENSG00000124177	ENST00000373233	225026_at
ENSG00000275342	ENST00000615670	235085_at
ENSG00000275342	ENST00000622241	235085_at
ENSG00000128285	ENST00000249016	230498_at
ENSG00000128285	ENST00000249016	223855_s_at
ENSG00000128285	ENST00000498400	230498_at
ENSG00000128285	ENST00000498400	223855_s_at
ENSG00000128285	ENST00000465662	223855_s_at
ENSG00000267390	ENST00000589905	236054_at
ENSG00000253958	ENST00000519106	228707_at
ENSG00000253958	ENST00000519106	228706_s_at
ENSG00000147324	ENST00000276282	225478_at
ENSG00000104626	ENST00000519292	226416_at
ENSG00000104626	ENST00000250263	226416_at
ENSG00000104626	ENST00000250263	231852_at
ENSG00000173281	ENST00000310455	222662_at
ENSG00000100380	ENST00000216218	242205_at
ENSG00000248538	ENST00000649472	240069_at
ENSG00000248538	ENST00000518496	240069_at
ENSG00000248538	ENST00000649948	240069_at
ENSG00000248538	ENST00000647722	240069_at
ENSG00000248538	ENST00000650612	240069_at
ENSG00000248538	ENST00000517816	240069_at
ENSG00000248538	ENST00000521718	240069_at
ENSG00000248538	ENST00000648549	240069_at
ENSG00000248538	ENST00000648278	240069_at
ENSG00000248538	ENST00000649829	240567_at
ENSG00000248538	ENST00000650304	240567_at
ENSG00000248538	ENST00000647867	240567_at
ENSG00000229892	ENST00000446195	234328_at
ENSG00000107104	ENST00000467541	237162_at
ENSG00000107104	ENST00000619269	238789_at
ENSG00000185513	ENST00000430781	242637_at
ENSG00000196236	ENST00000482652	227910_at
ENSG00000196236	ENST00000357137	226501_at
ENSG00000196236	ENST00000357137	224188_s_at
ENSG00000196236	ENST00000428799	224188_s_at
ENSG00000196236	ENST00000465258	227910_at
ENSG00000226403	ENST00000662822	238789_at
ENSG00000226403	ENST00000667410	238789_at
ENSG00000226403	ENST00000654035	238789_at
ENSG00000226403	ENST00000441028	238789_at
ENSG00000226403	ENST00000444793	238789_at
ENSG00000129566	ENST00000553365	228670_at
ENSG00000129566	ENST00000262715	228670_at
ENSG00000129566	ENST00000555727	228670_at
ENSG00000064218	ENST00000190165	231800_s_at
ENSG00000064218	ENST00000417254	231800_s_at
ENSG00000173253	ENST00000635183	223986_x_at
ENSG00000173253	ENST00000635183	223704_s_at
ENSG00000173253	ENST00000382255	223986_x_at
ENSG00000173253	ENST00000382255	223704_s_at
ENSG00000173253	ENST00000412350	223986_x_at
ENSG00000173253	ENST00000358146	223986_x_at
ENSG00000173253	ENST00000358146	223704_s_at
ENSG00000173253	ENST00000259622	223986_x_at
ENSG00000173253	ENST00000259622	223704_s_at
ENSG00000173253	ENST00000634526	223704_s_at
ENSG00000173253	ENST00000634824	223704_s_at
ENSG00000173253	ENST00000382251	223986_x_at
ENSG00000173253	ENST00000382251	223704_s_at
ENSG00000173253	ENST00000302441	223704_s_at
ENSG00000100395	ENST00000216237	223205_s_at
ENSG00000100395	ENST00000466589	223205_s_at
ENSG00000100395	ENST00000479978	223205_s_at
ENSG00000100395	ENST00000452106	223205_s_at
ENSG00000101049	ENST00000496343	230573_at
ENSG00000175806	ENST00000521209	240031_at
ENSG00000101052	ENST00000486243	233532_x_at
ENSG00000101052	ENST00000476986	233532_x_at
ENSG00000071991	ENST00000262150	235639_at
ENSG00000124196	ENST00000373005	232820_s_at
ENSG00000124196	ENST00000373003	232821_at
ENSG00000124196	ENST00000373003	232820_s_at
ENSG00000124191	ENST00000341197	228737_at
ENSG00000124191	ENST00000372999	228737_at
ENSG00000124191	ENST00000358131	228737_at
ENSG00000124191	ENST00000435864	228737_at
ENSG00000124191	ENST00000413823	228737_at
ENSG00000080503	ENST00000637103	241756_at
ENSG00000080503	ENST00000636559	241756_at
ENSG00000080503	ENST00000637806	241756_at
ENSG00000260578	ENST00000562669	240472_at
