Gene stable ID	Transcript stable ID	AFFY HG U95C probe
ENSG00000133460	ENST00000473357	61013_at
ENSG00000141458	ENST00000591107	61052_i_at
ENSG00000154065	ENST00000592179	63048_at
ENSG00000154065	ENST00000592179	51936_at
ENSG00000154065	ENST00000591280	63048_at
ENSG00000154065	ENST00000591280	51936_at
ENSG00000154065	ENST00000322980	51936_at
ENSG00000154065	ENST00000591617	51936_at
ENSG00000099991	ENST00000496016	56078_at
ENSG00000132622	ENST00000254963	54983_at
ENSG00000132622	ENST00000254963	51301_at
ENSG00000132622	ENST00000399701	54983_at
ENSG00000132622	ENST00000399701	51301_at
ENSG00000125817	ENST00000379751	50959_at
ENSG00000125817	ENST00000379751	63959_r_at
ENSG00000088888	ENST00000428216	60494_at
ENSG00000088888	ENST00000428216	60021_at
ENSG00000088888	ENST00000428216	59318_at
ENSG00000088888	ENST00000416600	60494_at
ENSG00000088888	ENST00000416600	60021_at
ENSG00000088888	ENST00000416600	59318_at
ENSG00000125779	ENST00000497424	64385_at
ENSG00000125779	ENST00000316562	64385_at
ENSG00000125779	ENST00000643504	64385_at
ENSG00000125779	ENST00000336066	64385_at
ENSG00000125779	ENST00000610179	64385_at
ENSG00000125779	ENST00000646394	64385_at
ENSG00000125779	ENST00000621507	64385_at
ENSG00000178803	ENST00000650766	65261_at
ENSG00000178803	ENST00000427813	65261_at
ENSG00000178803	ENST00000412790	65261_at
ENSG00000100028	ENST00000215829	63879_at
ENSG00000171864	ENST00000305817	60220_at
ENSG00000180259	ENST00000418528	66656_at
ENSG00000180259	ENST00000326539	66656_at
ENSG00000180259	ENST00000423718	66656_at
ENSG00000180259	ENST00000662883	66656_at
ENSG00000168234	ENST00000304621	64649_at
ENSG00000168234	ENST00000317571	64649_at
ENSG00000168234	ENST00000540918	64649_at
ENSG00000168234	ENST00000584424	64649_at
ENSG00000264745	ENST00000579713	66793_at
ENSG00000101290	ENST00000460006	64148_at
ENSG00000284128	ENST00000614808	64904_at
ENSG00000167037	ENST00000400358	55801_at
ENSG00000167037	ENST00000610372	55801_at
ENSG00000141447	ENST00000399441	62242_at
ENSG00000205181	ENST00000379053	60298_at
ENSG00000205181	ENST00000589201	60298_at
ENSG00000205181	ENST00000654011	60298_at
ENSG00000205181	ENST00000660858	60298_at
ENSG00000205181	ENST00000663299	60298_at
ENSG00000205181	ENST00000664106	60298_at
ENSG00000205181	ENST00000665765	60298_at
ENSG00000125772	ENST00000379019	65491_at
ENSG00000125772	ENST00000418646	65491_at
ENSG00000125772	ENST00000481038	65491_at
ENSG00000125772	ENST00000462080	65491_at
ENSG00000089195	ENST00000473131	59945_at
ENSG00000089195	ENST00000466974	59945_at
ENSG00000089195	ENST00000203001	59945_at
ENSG00000089195	ENST00000453074	59945_at
ENSG00000125885	ENST00000610722	57639_i_at
ENSG00000125885	ENST00000610722	59134_at
ENSG00000125885	ENST00000610722	57641_r_at
ENSG00000125885	ENST00000265187	57639_i_at
ENSG00000125885	ENST00000265187	57641_r_at
ENSG00000125885	ENST00000378883	57639_i_at
ENSG00000125885	ENST00000378883	57641_r_at
ENSG00000125885	ENST00000378896	57639_i_at
ENSG00000125885	ENST00000378896	57641_r_at
ENSG00000125885	ENST00000378886	57639_i_at
ENSG00000125885	ENST00000378886	57641_r_at
ENSG00000236641	ENST00000454253	66363_at
ENSG00000236641	ENST00000651679	66363_at
ENSG00000286235	ENST00000652720	49813_at
ENSG00000286235	ENST00000652720	59363_r_at
ENSG00000275632	ENST00000619201	59134_at
ENSG00000088766	ENST00000378863	49813_at
ENSG00000088766	ENST00000378863	59363_r_at
ENSG00000088766	ENST00000378868	49813_at
ENSG00000088766	ENST00000478846	49813_at
ENSG00000088766	ENST00000452938	49813_at
ENSG00000088766	ENST00000452938	59363_r_at
ENSG00000100077	ENST00000324198	51940_at
ENSG00000100077	ENST00000619906	51940_at
ENSG00000265552	ENST00000578129	50268_at
ENSG00000101311	ENST00000478194	60474_at
ENSG00000101311	ENST00000217289	60474_at
ENSG00000101311	ENST00000536936	60474_at
ENSG00000125845	ENST00000378827	59306_at
ENSG00000101323	ENST00000378789	60957_at
ENSG00000154611	ENST00000415576	51368_at
ENSG00000154611	ENST00000538664	51368_at
ENSG00000154611	ENST00000343848	51368_at
ENSG00000154611	ENST00000308268	51368_at
ENSG00000154611	ENST00000612461	51368_at
ENSG00000263862	ENST00000653430	59839_at
ENSG00000100099	ENST00000481910	61811_at
ENSG00000100099	ENST00000483631	61811_at
ENSG00000100104	ENST00000215917	65035_at
ENSG00000125869	ENST00000246070	60849_at
ENSG00000128294	ENST00000338754	61348_at
ENSG00000134757	ENST00000257189	62247_at
ENSG00000149346	ENST00000334534	53290_at
ENSG00000149346	ENST00000334534	64612_at
ENSG00000118271	ENST00000432547	56995_at
ENSG00000244625	ENST00000417083	64683_at
ENSG00000259985	ENST00000565978	57475_at
ENSG00000287034	ENST00000654206	66996_at
ENSG00000261411	ENST00000569833	52889_at
ENSG00000228422	ENST00000558175	58626_at
ENSG00000228422	ENST00000427835	58626_at
ENSG00000228422	ENST00000666572	58626_at
ENSG00000228422	ENST00000659465	58626_at
ENSG00000228422	ENST00000663254	58626_at
ENSG00000228422	ENST00000557899	58626_at
ENSG00000228422	ENST00000656506	58626_at
ENSG00000269931	ENST00000602702	66599_at
ENSG00000269931	ENST00000651426	66599_at
ENSG00000274275	ENST00000620744	52795_r_at
ENSG00000274275	ENST00000620744	52794_i_at
ENSG00000172296	ENST00000399002	54412_at
ENSG00000172296	ENST00000399002	63779_at
ENSG00000101230	ENST00000262487	61822_at
ENSG00000235954	ENST00000436996	50569_at
ENSG00000235954	ENST00000428858	50569_at
ENSG00000235954	ENST00000670661	50569_at
ENSG00000235954	ENST00000662329	50569_at
ENSG00000235954	ENST00000417381	50569_at
ENSG00000141441	ENST00000399218	63669_at
ENSG00000141441	ENST00000399218	60813_at
ENSG00000141441	ENST00000399218	55019_at
ENSG00000141441	ENST00000269209	63669_at
ENSG00000141441	ENST00000269209	60813_at
ENSG00000141441	ENST00000269209	55019_at
ENSG00000089123	ENST00000480436	57518_g_at
ENSG00000089123	ENST00000337743	57518_g_at
ENSG00000089123	ENST00000465381	57518_g_at
ENSG00000089123	ENST00000476108	57518_g_at
ENSG00000089123	ENST00000483898	57518_g_at
ENSG00000089123	ENST00000434275	57518_g_at
ENSG00000089123	ENST00000434275	57514_at
ENSG00000101247	ENST00000378106	62141_g_at
ENSG00000101247	ENST00000378106	62140_at
ENSG00000101247	ENST00000378081	62143_r_at
ENSG00000101247	ENST00000378081	62141_g_at
ENSG00000101247	ENST00000378081	62142_i_at
ENSG00000101247	ENST00000378081	62140_at
ENSG00000101247	ENST00000463598	62141_g_at
ENSG00000101247	ENST00000481249	62142_i_at
ENSG00000101247	ENST00000475968	62141_g_at
ENSG00000101247	ENST00000475968	62140_at
ENSG00000101247	ENST00000479716	62141_g_at
ENSG00000101247	ENST00000479716	62140_at
ENSG00000101247	ENST00000487478	62143_r_at
ENSG00000101247	ENST00000487478	62141_g_at
ENSG00000101247	ENST00000487478	62142_i_at
ENSG00000101247	ENST00000487478	62140_at
ENSG00000101247	ENST00000476200	62141_g_at
ENSG00000101247	ENST00000476200	62142_i_at
ENSG00000101247	ENST00000476200	62140_at
ENSG00000101247	ENST00000479682	62141_g_at
ENSG00000101247	ENST00000479682	62140_at
ENSG00000101247	ENST00000486772	62141_g_at
ENSG00000101247	ENST00000486772	62140_at
ENSG00000276150	ENST00000611117	50569_at
ENSG00000222395	ENST00000410463	60813_at
ENSG00000235914	ENST00000455291	54490_at
ENSG00000235914	ENST00000664409	54490_at
ENSG00000235914	ENST00000653740	54490_at
ENSG00000101746	ENST00000261592	56569_at
ENSG00000101746	ENST00000586314	56569_at
ENSG00000134769	ENST00000598334	60573_at
ENSG00000134769	ENST00000399121	60573_at
ENSG00000134769	ENST00000399121	65181_at
ENSG00000134769	ENST00000595022	60573_at
ENSG00000134769	ENST00000595022	65181_at
ENSG00000134769	ENST00000592449	60573_at
ENSG00000134769	ENST00000283365	60573_at
ENSG00000134769	ENST00000283365	65181_at
ENSG00000134769	ENST00000444659	60573_at
ENSG00000134769	ENST00000444659	65181_at
ENSG00000159873	ENST00000249064	48622_at
ENSG00000159873	ENST00000448492	48622_at
ENSG00000159873	ENST00000421503	48622_at
ENSG00000089006	ENST00000606570	57276_at
ENSG00000272858	ENST00000607919	66159_i_at
ENSG00000272858	ENST00000607919	66160_r_at
ENSG00000183579	ENST00000544604	60034_at
ENSG00000125871	ENST00000377710	62178_at
ENSG00000125871	ENST00000377709	62178_at
ENSG00000125871	ENST00000377704	62178_at
ENSG00000125871	ENST00000463219	62178_at
ENSG00000125871	ENST00000467391	62178_at
ENSG00000229262	ENST00000429853	60305_at
ENSG00000149474	ENST00000677174	49779_at
ENSG00000149474	ENST00000677573	49779_at
ENSG00000149474	ENST00000377681	49779_at
ENSG00000149474	ENST00000678777	49779_at
ENSG00000149474	ENST00000676992	49779_at
ENSG00000149474	ENST00000677266	49779_at
ENSG00000149474	ENST00000677610	49779_at
ENSG00000149474	ENST00000676935	49779_at
ENSG00000149474	ENST00000464792	49779_at
ENSG00000149474	ENST00000435364	49779_at
ENSG00000149474	ENST00000678772	49779_at
ENSG00000232838	ENST00000432901	49779_at
ENSG00000182944	ENST00000479135	63247_r_at
ENSG00000278464	ENST00000619313	50577_at
ENSG00000278464	ENST00000613388	50577_at
ENSG00000278464	ENST00000619331	50577_at
ENSG00000186814	ENST00000333206	65486_at
ENSG00000186814	ENST00000420878	65486_at
ENSG00000186814	ENST00000610712	65486_at
ENSG00000257267	ENST00000399070	64214_at
ENSG00000257267	ENST00000638208	64214_at
ENSG00000141429	ENST00000589189	51113_at
ENSG00000141429	ENST00000269195	51116_g_at
ENSG00000141429	ENST00000269195	51740_r_at
ENSG00000141429	ENST00000269195	51113_at
ENSG00000141429	ENST00000269195	65411_r_at
ENSG00000141429	ENST00000590654	51113_at
ENSG00000100276	ENST00000401450	58807_r_at
ENSG00000100276	ENST00000401450	58805_s_at
ENSG00000100276	ENST00000216101	58807_r_at
ENSG00000100276	ENST00000216101	58805_s_at
ENSG00000100276	ENST00000608559	58807_r_at
ENSG00000100276	ENST00000608559	58805_s_at
ENSG00000100276	ENST00000474590	58807_r_at
ENSG00000100276	ENST00000474590	58805_s_at
ENSG00000278986	ENST00000623524	54216_at
ENSG00000141428	ENST00000587719	54216_at
ENSG00000141425	ENST00000585953	56797_at
ENSG00000141425	ENST00000591994	56797_at
ENSG00000232388	ENST00000435844	59965_at
ENSG00000232388	ENST00000411646	59965_at
ENSG00000232388	ENST00000608034	59965_at
ENSG00000273148	ENST00000609087	57744_at
ENSG00000173418	ENST00000334982	48840_s_at
ENSG00000173418	ENST00000484480	48840_s_at
ENSG00000173418	ENST00000310450	48840_s_at
ENSG00000173418	ENST00000463154	48840_s_at
ENSG00000173418	ENST00000480550	48840_s_at
ENSG00000173418	ENST00000398602	48840_s_at
ENSG00000101343	ENST00000377327	65609_at
ENSG00000101343	ENST00000377340	65609_at
ENSG00000101343	ENST00000490910	65609_at
ENSG00000101343	ENST00000496549	65609_at
ENSG00000101343	ENST00000536226	65609_at
ENSG00000089101	ENST00000245957	60551_at
ENSG00000089101	ENST00000377308	60551_at
ENSG00000089101	ENST00000674445	60551_at
ENSG00000075643	ENST00000261326	57652_at
ENSG00000134775	ENST00000257209	63881_at
ENSG00000134775	ENST00000590592	63881_at
ENSG00000134775	ENST00000359247	63881_at
ENSG00000134775	ENST00000591635	63881_at
ENSG00000134775	ENST00000592930	63881_at
ENSG00000134775	ENST00000592128	63881_at
ENSG00000134775	ENST00000585579	63881_at
ENSG00000188559	ENST00000430436	62697_at
ENSG00000188559	ENST00000202677	62697_at
ENSG00000188559	ENST00000620717	62697_at
ENSG00000235065	ENST00000421023	64352_s_at
ENSG00000088970	ENST00000619574	65722_at
ENSG00000088970	ENST00000619574	65723_g_at
ENSG00000088970	ENST00000620891	65723_g_at
ENSG00000088970	ENST00000611685	65723_g_at
ENSG00000088970	ENST00000616848	65723_g_at
ENSG00000088970	ENST00000619189	65723_g_at
ENSG00000088970	ENST00000616679	65723_g_at
ENSG00000088970	ENST00000619179	65723_g_at
ENSG00000088970	ENST00000621366	65723_g_at
ENSG00000088970	ENST00000419359	65723_g_at
ENSG00000088970	ENST00000423272	65723_g_at
ENSG00000150477	ENST00000592611	52245_at
ENSG00000150477	ENST00000280020	52245_at
ENSG00000150477	ENST00000590617	52245_at
ENSG00000150477	ENST00000587139	52245_at
ENSG00000150477	ENST00000591619	52245_at
ENSG00000150477	ENST00000591911	52245_at
ENSG00000150477	ENST00000586135	52245_at
ENSG00000150477	ENST00000586501	52245_at
ENSG00000150477	ENST00000599493	52245_at
ENSG00000204684	ENST00000634595	52259_at
ENSG00000259974	ENST00000564492	53531_at
ENSG00000259974	ENST00000638550	53531_at
ENSG00000101489	ENST00000334919	61685_at
ENSG00000101489	ENST00000587819	61685_at
ENSG00000101489	ENST00000587924	61685_at
ENSG00000125810	ENST00000246006	60783_at
ENSG00000100319	ENST00000344318	65871_at
ENSG00000184076	ENST00000330029	64724_at
ENSG00000184076	ENST00000330029	48770_at
ENSG00000184076	ENST00000401406	64724_at
ENSG00000184076	ENST00000401406	48770_at
ENSG00000132661	ENST00000254998	64041_at
ENSG00000125812	ENST00000338121	61645_g_at
ENSG00000125812	ENST00000338121	61646_at
ENSG00000125812	ENST00000338121	61644_at
ENSG00000125812	ENST00000477239	61646_at
ENSG00000125812	ENST00000377051	61645_g_at
ENSG00000125812	ENST00000377051	61646_at
ENSG00000125812	ENST00000377051	61644_at
ENSG00000225056	ENST00000450971	53371_at
ENSG00000286559	ENST00000670258	59880_at
ENSG00000078142	ENST00000262039	61096_at
ENSG00000078142	ENST00000398870	61096_at
ENSG00000231015	ENST00000432834	63572_at
ENSG00000154930	ENST00000484396	64918_at
ENSG00000154930	ENST00000323482	64918_at
ENSG00000154930	ENST00000432802	64918_at
ENSG00000154930	ENST00000537502	64918_at
ENSG00000099992	ENST00000215790	62574_at
ENSG00000099992	ENST00000467596	62574_at
ENSG00000099992	ENST00000462073	62574_at
ENSG00000099992	ENST00000403477	62574_at
ENSG00000099992	ENST00000403362	62574_at
ENSG00000099992	ENST00000433426	62574_at
ENSG00000267101	ENST00000589845	55031_at
ENSG00000267101	ENST00000649653	50582_r_at
ENSG00000267101	ENST00000649653	50580_i_at
ENSG00000267101	ENST00000671581	50582_r_at
ENSG00000267101	ENST00000671581	50580_i_at
ENSG00000267101	ENST00000587276	50582_r_at
ENSG00000267101	ENST00000587276	50580_i_at
ENSG00000267097	ENST00000592899	66626_at
ENSG00000249590	ENST00000454552	49764_g_at
ENSG00000249590	ENST00000454552	49756_at
ENSG00000249590	ENST00000439838	49764_g_at
ENSG00000249590	ENST00000439838	49756_at
ENSG00000249590	ENST00000439023	49764_g_at
ENSG00000249590	ENST00000439023	49756_at
ENSG00000242114	ENST00000266263	49764_g_at
ENSG00000242114	ENST00000266263	49756_at
ENSG00000242114	ENST00000355143	49764_g_at
ENSG00000242114	ENST00000355143	49756_at
ENSG00000242114	ENST00000412752	49764_g_at
ENSG00000242114	ENST00000412752	49756_at
ENSG00000242114	ENST00000407550	49764_g_at
ENSG00000242114	ENST00000407550	49756_at
ENSG00000100997	ENST00000671858	59723_s_at
ENSG00000100997	ENST00000671858	49047_r_at
ENSG00000100997	ENST00000673524	59723_s_at
ENSG00000100997	ENST00000673524	49047_r_at
ENSG00000100997	ENST00000339157	59723_s_at
ENSG00000100997	ENST00000339157	49047_r_at
ENSG00000100997	ENST00000672114	59723_s_at
ENSG00000100997	ENST00000672114	49047_r_at
ENSG00000100997	ENST00000672596	59723_s_at
ENSG00000100997	ENST00000672596	49047_r_at
ENSG00000100997	ENST00000672358	59723_s_at
ENSG00000100997	ENST00000672358	49047_r_at
ENSG00000100997	ENST00000672258	59723_s_at
ENSG00000100997	ENST00000672258	49047_r_at
ENSG00000100997	ENST00000673227	59723_s_at
ENSG00000100997	ENST00000673227	49047_r_at
ENSG00000100997	ENST00000672406	59723_s_at
ENSG00000100997	ENST00000672406	49047_r_at
ENSG00000100997	ENST00000672566	59723_s_at
ENSG00000100997	ENST00000672566	49047_r_at
ENSG00000100997	ENST00000673121	49047_r_at
ENSG00000152229	ENST00000593086	53526_at
ENSG00000133488	ENST00000321205	60242_at
ENSG00000133488	ENST00000320982	60242_at
ENSG00000152240	ENST00000282058	48996_at
ENSG00000152240	ENST00000586060	48996_at
ENSG00000152240	ENST00000591715	48996_at
ENSG00000152240	ENST00000589554	48996_at
ENSG00000152240	ENST00000593165	48996_at
ENSG00000152240	ENST00000588704	48996_at
ENSG00000170191	ENST00000304788	60323_at
ENSG00000213742	ENST00000455791	55456_at
ENSG00000175170	ENST00000478164	66466_at
ENSG00000175170	ENST00000478164	55271_s_at
ENSG00000175170	ENST00000453481	55271_s_at
ENSG00000175170	ENST00000376403	55271_s_at
ENSG00000175170	ENST00000485279	55271_s_at
ENSG00000175170	ENST00000584071	55271_s_at
ENSG00000175170	ENST00000582267	55271_s_at
ENSG00000175170	ENST00000584356	55271_s_at
ENSG00000175170	ENST00000662978	55271_s_at
ENSG00000175170	ENST00000670090	55271_s_at
ENSG00000175170	ENST00000657325	55271_s_at
ENSG00000175170	ENST00000658073	55271_s_at
ENSG00000175170	ENST00000665932	66466_at
ENSG00000175170	ENST00000665932	55271_s_at
ENSG00000175170	ENST00000659462	55271_s_at
ENSG00000175170	ENST00000663181	55271_s_at
ENSG00000175170	ENST00000666588	55271_s_at
ENSG00000175170	ENST00000663313	55271_s_at
ENSG00000175170	ENST00000657987	55271_s_at
ENSG00000175170	ENST00000661999	55271_s_at
ENSG00000175170	ENST00000376404	55271_s_at
ENSG00000152242	ENST00000615052	64460_at
ENSG00000152242	ENST00000619301	64460_at
ENSG00000141622	ENST00000586604	57111_at
ENSG00000141622	ENST00000269439	57111_at
ENSG00000141622	ENST00000543885	57111_at
ENSG00000125804	ENST00000376398	55271_s_at
ENSG00000125804	ENST00000652966	55271_s_at
ENSG00000125804	ENST00000657899	55271_s_at
ENSG00000125804	ENST00000482133	55271_s_at
ENSG00000125804	ENST00000389261	55271_s_at
ENSG00000125804	ENST00000471057	55271_s_at
ENSG00000125804	ENST00000666563	55271_s_at
ENSG00000125804	ENST00000663268	55271_s_at
ENSG00000125804	ENST00000669090	55271_s_at
ENSG00000125804	ENST00000671124	55271_s_at
ENSG00000125804	ENST00000670756	55271_s_at
ENSG00000125804	ENST00000653748	55271_s_at
ENSG00000125804	ENST00000670372	55271_s_at
ENSG00000125804	ENST00000656743	55271_s_at
ENSG00000125804	ENST00000660813	55271_s_at
ENSG00000100029	ENST00000354694	57058_at
ENSG00000100029	ENST00000402281	57058_at
ENSG00000100029	ENST00000441668	57058_at
ENSG00000100029	ENST00000405677	57058_at
ENSG00000100029	ENST00000488719	57058_at
ENSG00000100029	ENST00000402284	57058_at
ENSG00000100029	ENST00000335214	57058_at
ENSG00000078043	ENST00000585916	55199_g_at
ENSG00000078043	ENST00000398654	55199_g_at
ENSG00000078043	ENST00000324794	55199_g_at
ENSG00000078043	ENST00000545673	55199_g_at
ENSG00000078043	ENST00000592212	55199_g_at
ENSG00000078043	ENST00000592212	55194_at
ENSG00000078043	ENST00000590127	55199_g_at
ENSG00000078043	ENST00000590127	55194_at
ENSG00000167065	ENST00000403268	59944_at
ENSG00000167065	ENST00000334679	59944_at
ENSG00000167065	ENST00000342474	59944_at
ENSG00000282826	ENST00000650751	65250_at
ENSG00000282826	ENST00000651774	65250_at
ENSG00000167216	ENST00000245121	60192_at
ENSG00000167216	ENST00000356157	60192_at
ENSG00000167216	ENST00000588433	60192_at
ENSG00000287889	ENST00000659588	61973_r_at
ENSG00000287889	ENST00000659588	61407_at
ENSG00000266957	ENST00000592747	57869_at
ENSG00000287288	ENST00000659084	60292_at
ENSG00000231934	ENST00000445151	61407_at
ENSG00000231934	ENST00000445151	61972_i_at
ENSG00000231934	ENST00000432067	61972_i_at
ENSG00000231934	ENST00000657151	61972_i_at
ENSG00000231934	ENST00000654097	61407_at
ENSG00000231934	ENST00000664146	61972_i_at
ENSG00000231934	ENST00000656990	61407_at
ENSG00000231934	ENST00000670409	61407_at
ENSG00000231934	ENST00000669378	61972_i_at
ENSG00000231934	ENST00000662035	61407_at
ENSG00000134049	ENST00000256433	49032_at
ENSG00000101294	ENST00000674240	49181_at
ENSG00000101294	ENST00000340852	49181_at
ENSG00000101294	ENST00000649820	49181_at
ENSG00000101294	ENST00000398174	49181_at
ENSG00000101294	ENST00000466766	49181_at
ENSG00000101294	ENST00000650367	49181_at
ENSG00000101294	ENST00000649374	49181_at
ENSG00000101294	ENST00000469126	49181_at
ENSG00000101294	ENST00000492709	49181_at
