Gene stable ID	Transcript stable ID	AFFY Zebrafish probe
ENSDARG00000096829	ENSDART00000015034	Dr.5399.1.S1_at
ENSDARG00000096829	ENSDART00000133102	Dr.5399.1.S1_at
ENSDARG00000020607	ENSDART00000129302	Dr.17507.1.S1_at
ENSDARG00000020607	ENSDART00000129302	Dr.9437.1.A1_at
ENSDARG00000101624	ENSDART00000170983	Dr.5005.2.S1_at
ENSDARG00000101624	ENSDART00000170983	Dr.8055.1.S1_at
ENSDARG00000056720	ENSDART00000079255	Dr.17306.1.A1_at
ENSDARG00000035798	ENSDART00000139083	Dr.9835.1.S1_at
ENSDARG00000035798	ENSDART00000051950	Dr.9835.1.S1_at
ENSDARG00000035798	ENSDART00000051950	Dr.12802.1.A1_at
ENSDARG00000003820	ENSDART00000153675	Dr.6920.2.A1_at
ENSDARG00000003820	ENSDART00000153675	Dr.6920.1.S1_at
ENSDARG00000003820	ENSDART00000128167	Dr.6920.2.A1_at
ENSDARG00000003820	ENSDART00000128167	Dr.6920.1.S1_at
ENSDARG00000029107	ENSDART00000048853	Dr.20096.1.S1_at
ENSDARG00000029107	ENSDART00000148095	Dr.20096.1.S1_at
ENSDARG00000025011	ENSDART00000134276	Dr.7683.1.A1_at
ENSDARG00000025332	ENSDART00000183646	Dr.17252.1.S1_at
ENSDARG00000025332	ENSDART00000034817	Dr.17252.1.S1_at
ENSDARG00000013478	ENSDART00000018686	Dr.732.1.S1_at
ENSDARG00000070215	ENSDART00000145421	Dr.17002.1.A1_at
ENSDARG00000036930	ENSDART00000103448	Dr.18566.1.S1_at
ENSDARG00000038695	ENSDART00000040427	Dr.24196.1.S1_at
ENSDARG00000038695	ENSDART00000040427	Dr.24196.2.A1_at
ENSDARG00000038695	ENSDART00000146123	Dr.24196.1.S1_at
ENSDARG00000038695	ENSDART00000146123	Dr.24196.2.A1_at
ENSDARG00000022183	ENSDART00000038524	Dr.22149.1.A1_at
ENSDARG00000044942	ENSDART00000136108	Dr.7183.1.S1_at
ENSDARG00000044942	ENSDART00000133236	Dr.7183.1.S1_at
ENSDARG00000036222	ENSDART00000188813	Dr.15712.1.S1_at
ENSDARG00000036222	ENSDART00000052620	Dr.15712.1.S1_at
ENSDARG00000088828	ENSDART00000186710	DrAffx.1.38.S1_at
ENSDARG00000088828	ENSDART00000142482	DrAffx.1.38.S1_at
ENSDARG00000100515	ENSDART00000168963	Dr.2413.1.S1_at
ENSDARG00000100515	ENSDART00000160712	Dr.2413.1.S1_at
ENSDARG00000055996	ENSDART00000146173	Dr.3131.1.S1_at
ENSDARG00000055996	ENSDART00000136937	Dr.3131.1.S1_at
ENSDARG00000055996	ENSDART00000141010	Dr.3131.1.S1_at
ENSDARG00000055996	ENSDART00000148010	Dr.3131.1.S1_at
ENSDARG00000055996	ENSDART00000131292	Dr.3131.1.S1_at
ENSDARG00000055996	ENSDART00000078412	Dr.3131.1.S1_at
ENSDARG00000037855	ENSDART00000134556	Dr.15759.2.S1_at
ENSDARG00000037855	ENSDART00000134556	Dr.15759.1.A1_at
ENSDARG00000037855	ENSDART00000134556	Dr.15759.1.A1_a_at
ENSDARG00000037855	ENSDART00000142438	Dr.15759.2.S1_at
ENSDARG00000037855	ENSDART00000142438	Dr.15759.1.A1_at
ENSDARG00000037855	ENSDART00000142438	Dr.15759.1.A1_a_at
ENSDARG00000037855	ENSDART00000139738	Dr.15759.2.S1_at
ENSDARG00000037855	ENSDART00000139738	Dr.15759.1.A1_at
ENSDARG00000037855	ENSDART00000139738	Dr.15759.1.A1_a_at
ENSDARG00000037855	ENSDART00000055152	Dr.15759.2.S1_at
ENSDARG00000037855	ENSDART00000055152	Dr.15759.1.A1_at
ENSDARG00000037855	ENSDART00000055152	Dr.15759.1.A1_a_at
ENSDARG00000020738	ENSDART00000011111	Dr.16871.2.A1_x_at
ENSDARG00000020738	ENSDART00000011111	Dr.16871.2.A1_at
ENSDARG00000076799	ENSDART00000108609	Dr.5155.1.A1_at
ENSDARG00000076799	ENSDART00000108609	Dr.17818.1.S1_at
ENSDARG00000094545	ENSDART00000144665	Dr.12468.1.A1_at
ENSDARG00000019137	ENSDART00000004664	Dr.3648.1.S2_at
ENSDARG00000019137	ENSDART00000004664	Dr.3648.1.S1_at
ENSDARG00000098822	ENSDART00000159297	Dr.3018.1.A1_at
ENSDARG00000053829	ENSDART00000075936	Dr.1467.2.S1_a_at
ENSDARG00000053829	ENSDART00000075932	Dr.1467.2.S1_a_at
ENSDARG00000038097	ENSDART00000180648	Dr.11595.1.S1_at
ENSDARG00000038097	ENSDART00000143710	Dr.11595.1.S1_at
ENSDARG00000021987	ENSDART00000160008	Dr.10612.1.A1_at
ENSDARG00000021987	ENSDART00000014024	Dr.10612.1.A1_at
ENSDARG00000021987	ENSDART00000186668	Dr.10612.1.A1_at
ENSDARG00000021987	ENSDART00000145622	Dr.3124.1.A1_at
ENSDARG00000021987	ENSDART00000144558	Dr.10612.1.A1_at
ENSDARG00000021987	ENSDART00000144558	Dr.3124.1.A1_at
ENSDARG00000007347	ENSDART00000013007	Dr.1251.1.S1_at
ENSDARG00000109861	ENSDART00000132890	Dr.25729.1.S1_at
ENSDARG00000109861	ENSDART00000110933	Dr.25729.1.S1_at
ENSDARG00000093798	ENSDART00000140261	Dr.22272.1.S1_at
ENSDARG00000079687	ENSDART00000108518	Dr.10293.3.S1_at
ENSDARG00000079687	ENSDART00000190598	Dr.10293.3.S1_at
ENSDARG00000079687	ENSDART00000133124	Dr.10293.3.S1_at
ENSDARG00000103046	ENSDART00000164272	Dr.21280.1.S1_at
ENSDARG00000096728	ENSDART00000152996	Dr.1128.1.S1_at
ENSDARG00000033539	ENSDART00000048164	Dr.983.1.S1_at
ENSDARG00000033539	ENSDART00000136475	Dr.983.1.S1_at
ENSDARG00000033539	ENSDART00000132247	Dr.983.1.S1_at
ENSDARG00000033539	ENSDART00000126716	Dr.983.1.S1_at
ENSDARG00000003952	ENSDART00000104687	Dr.1150.1.S1_at
ENSDARG00000044532	ENSDART00000192029	Dr.12803.1.A1_at
ENSDARG00000044532	ENSDART00000065385	Dr.12803.1.A1_at
ENSDARG00000092327	ENSDART00000144385	Dr.15751.1.A1_at
ENSDARG00000005150	ENSDART00000017185	Dr.8231.1.S1_at
ENSDARG00000002332	ENSDART00000024386	Dr.3946.2.S1_at
ENSDARG00000002332	ENSDART00000138104	Dr.3946.2.S1_at
ENSDARG00000002332	ENSDART00000138104	Dr.3946.1.A1_at
ENSDARG00000028982	ENSDART00000133905	Dr.23782.2.S1_at
ENSDARG00000028982	ENSDART00000133905	Dr.23782.1.A1_at
ENSDARG00000102555	ENSDART00000165186	Dr.23357.1.A1_at
ENSDARG00000021033	ENSDART00000184225	Dr.10035.1.S1_at
ENSDARG00000021033	ENSDART00000037401	Dr.10035.1.S1_at
ENSDARG00000073743	ENSDART00000099863	Dr.12518.1.A1_at
ENSDARG00000004840	ENSDART00000038465	Dr.9366.1.A1_at
ENSDARG00000004840	ENSDART00000142265	Dr.9366.1.A1_at
ENSDARG00000004840	ENSDART00000145459	Dr.9366.1.A1_at
ENSDARG00000076334	ENSDART00000111486	Dr.18076.1.A1_at
ENSDARG00000005078	ENSDART00000013768	Dr.1710.2.S1_at
ENSDARG00000005078	ENSDART00000013768	Dr.1710.1.A1_at
ENSDARG00000008697	ENSDART00000149198	Dr.16214.1.S1_at
ENSDARG00000008697	ENSDART00000149198	Dr.12182.1.A1_at
ENSDARG00000008697	ENSDART00000149198	Dr.25865.1.S1_at
ENSDARG00000008697	ENSDART00000024415	Dr.16214.1.S1_at
ENSDARG00000008697	ENSDART00000024415	Dr.12182.1.A1_at
ENSDARG00000008697	ENSDART00000024415	Dr.25865.1.S1_at
ENSDARG00000099900	ENSDART00000161265	Dr.13701.1.A1_at
ENSDARG00000099900	ENSDART00000191385	Dr.13701.1.A1_at
ENSDARG00000019438	ENSDART00000130581	Dr.10545.1.S1_at
ENSDARG00000019438	ENSDART00000003303	Dr.26023.1.A1_at
ENSDARG00000019438	ENSDART00000003303	Dr.10545.1.S1_at
ENSDARG00000045565	ENSDART00000067001	Dr.4283.1.A1_at
ENSDARG00000101561	ENSDART00000170960	Dr.13649.1.A1_at
ENSDARG00000102643	ENSDART00000169192	Dr.10291.2.S1_at
ENSDARG00000102643	ENSDART00000164390	Dr.10291.2.S1_at
ENSDARG00000102643	ENSDART00000164390	Dr.10291.1.A1_at
ENSDARG00000102643	ENSDART00000171602	Dr.10291.2.S1_at
ENSDARG00000102643	ENSDART00000171602	Dr.10291.1.A1_at
ENSDARG00000014101	ENSDART00000144360	Dr.23861.1.A1_at
ENSDARG00000058379	ENSDART00000188537	Dr.8118.1.A1_at
ENSDARG00000058379	ENSDART00000081249	Dr.8118.1.A1_at
ENSDARG00000058379	ENSDART00000134606	Dr.8118.1.A1_at
ENSDARG00000055874	ENSDART00000078271	Dr.5934.1.A1_at
ENSDARG00000105782	ENSDART00000174244	Dr.16303.1.A1_at
ENSDARG00000071558	ENSDART00000145379	Dr.23763.1.A1_at
ENSDARG00000012140	ENSDART00000004899	Dr.12199.1.S1_at
ENSDARG00000012140	ENSDART00000146221	Dr.12199.1.S1_at
ENSDARG00000022350	ENSDART00000035239	Dr.3774.1.A1_at
ENSDARG00000019307	ENSDART00000020249	Dr.5365.1.A1_at
ENSDARG00000095908	ENSDART00000168560	Dr.17653.1.S1_at
ENSDARG00000095908	ENSDART00000168560	Dr.17653.2.S1_a_at
ENSDARG00000095908	ENSDART00000149185	Dr.17653.1.S1_at
ENSDARG00000078814	ENSDART00000108656	Dr.2563.1.A1_at
ENSDARG00000078814	ENSDART00000157704	Dr.2563.1.A1_at
ENSDARG00000078814	ENSDART00000151488	Dr.2563.1.A1_at
ENSDARG00000104654	ENSDART00000167747	Dr.18657.2.A1_at
ENSDARG00000104654	ENSDART00000167747	Dr.18657.1.S1_at
ENSDARG00000028976	ENSDART00000048640	Dr.8864.1.S1_at
ENSDARG00000028976	ENSDART00000154242	Dr.8864.1.S1_at
ENSDARG00000030656	ENSDART00000044057	Dr.5111.1.A1_at
ENSDARG00000030656	ENSDART00000181757	Dr.5111.1.A1_at
ENSDARG00000030656	ENSDART00000181757	Dr.433.2.S1_at
ENSDARG00000094125	ENSDART00000145885	Dr.19908.1.S1_s_at
ENSDARG00000103057	ENSDART00000167440	Dr.22957.1.A1_at
ENSDARG00000097155	ENSDART00000155280	Dr.15773.1.S1_at
ENSDARG00000097155	ENSDART00000155280	Dr.15773.2.A1_at
ENSDARG00000038863	ENSDART00000056742	Dr.23545.1.A1_at
ENSDARG00000073870	ENSDART00000147038	Dr.9014.1.A1_at
ENSDARG00000073870	ENSDART00000186403	Dr.9014.1.A1_at
ENSDARG00000073870	ENSDART00000111397	Dr.9014.1.A1_at
ENSDARG00000073870	ENSDART00000143541	Dr.9014.1.A1_at
ENSDARG00000103471	ENSDART00000164555	Dr.6117.1.S1_at
ENSDARG00000008678	ENSDART00000018640	Dr.2953.2.S1_at
ENSDARG00000008678	ENSDART00000134312	Dr.2953.2.S1_at
ENSDARG00000035648	ENSDART00000148951	Dr.25775.1.S1_at
ENSDARG00000035648	ENSDART00000051693	Dr.25775.1.S1_at
ENSDARG00000039959	ENSDART00000150096	Dr.11721.1.S1_at
ENSDARG00000005462	ENSDART00000188534	Dr.10566.2.S1_at
ENSDARG00000005462	ENSDART00000188534	Dr.23476.1.S1_at
ENSDARG00000005462	ENSDART00000188534	Dr.10566.1.A1_at
ENSDARG00000005462	ENSDART00000151139	Dr.10566.2.S1_at
ENSDARG00000005462	ENSDART00000026178	Dr.10566.2.S1_at
ENSDARG00000005462	ENSDART00000026178	Dr.23476.1.S1_at
ENSDARG00000005462	ENSDART00000026178	Dr.10566.1.A1_at
ENSDARG00000062326	ENSDART00000089992	Dr.25683.8.S1_at
ENSDARG00000062326	ENSDART00000192859	Dr.25683.8.S1_at
ENSDARG00000062326	ENSDART00000138584	Dr.25683.8.S1_at
ENSDARG00000062326	ENSDART00000145477	Dr.25683.8.S1_at
ENSDARG00000062326	ENSDART00000141011	Dr.25683.8.S1_at
ENSDARG00000102061	ENSDART00000159165	Dr.11084.1.A1_at
ENSDARG00000002582	ENSDART00000124533	Dr.19011.1.A1_at
ENSDARG00000002582	ENSDART00000180257	Dr.18586.1.S1_at
ENSDARG00000002582	ENSDART00000004333	Dr.18586.1.S1_at
ENSDARG00000070959	ENSDART00000139385	Dr.25060.2.S1_at
ENSDARG00000070959	ENSDART00000186419	Dr.25060.2.S1_at
ENSDARG00000059354	ENSDART00000082454	Dr.13842.1.A1_at
ENSDARG00000071037	ENSDART00000021177	Dr.6902.1.S1_at
ENSDARG00000077996	ENSDART00000159066	Dr.17167.1.A1_at
ENSDARG00000077996	ENSDART00000171527	Dr.17167.1.A1_at
ENSDARG00000097973	ENSDART00000153830	Dr.14502.1.S1_at
ENSDARG00000036994	ENSDART00000182342	Dr.17359.1.A1_at
ENSDARG00000036994	ENSDART00000136243	Dr.17359.1.A1_at
ENSDARG00000044808	ENSDART00000048399	Dr.2506.1.S1_at
ENSDARG00000005775	ENSDART00000022042	Dr.10467.1.S1_at
ENSDARG00000005775	ENSDART00000191870	Dr.10467.1.S1_at
ENSDARG00000078954	ENSDART00000102075	Dr.351.1.S1_at
ENSDARG00000078954	ENSDART00000193535	Dr.351.1.S1_at
ENSDARG00000078954	ENSDART00000136528	Dr.351.1.S1_at
ENSDARG00000037429	ENSDART00000054472	Dr.571.1.S1_at
ENSDARG00000037429	ENSDART00000182810	Dr.571.1.S1_at
ENSDARG00000029724	ENSDART00000139482	Dr.14873.1.A1_at
ENSDARG00000029724	ENSDART00000049230	Dr.14873.1.A1_at
ENSDARG00000004059	ENSDART00000012600	Dr.23694.1.A1_at
ENSDARG00000004059	ENSDART00000012600	Dr.23694.1.A1_x_at
ENSDARG00000011312	ENSDART00000008698	Dr.24253.1.S1_at
ENSDARG00000096420	ENSDART00000150985	Dr.25621.1.S1_at
ENSDARG00000018971	ENSDART00000132365	Dr.23942.1.S1_at
ENSDARG00000018971	ENSDART00000191497	Dr.23942.1.S1_at
ENSDARG00000071570	ENSDART00000139297	Dr.6395.1.A1_at
ENSDARG00000089874	ENSDART00000192735	Dr.19866.1.S1_at
ENSDARG00000089874	ENSDART00000124485	Dr.19866.1.S1_at
ENSDARG00000089874	ENSDART00000161674	Dr.19866.1.S1_at
ENSDARG00000089874	ENSDART00000180328	Dr.19866.1.S1_at
ENSDARG00000089874	ENSDART00000191135	Dr.19866.1.S1_at
ENSDARG00000031761	ENSDART00000047670	Dr.9443.1.A1_at
ENSDARG00000031761	ENSDART00000017956	Dr.9443.1.A1_at
ENSDARG00000031761	ENSDART00000139732	Dr.9443.1.A1_at
ENSDARG00000044203	ENSDART00000064903	Dr.19847.1.A1_at
ENSDARG00000044203	ENSDART00000065091	Dr.19847.1.A1_at
ENSDARG00000104489	ENSDART00000163049	Dr.17211.1.S1_at
ENSDARG00000104489	ENSDART00000158496	Dr.17211.1.S1_at
ENSDARG00000012577	ENSDART00000078896	Dr.7592.1.S2_at
ENSDARG00000012577	ENSDART00000078896	Dr.7592.1.S1_at
ENSDARG00000096270	ENSDART00000151312	Dr.7503.1.A1_a_at
ENSDARG00000096270	ENSDART00000151312	Dr.7503.1.A1_x_at
ENSDARG00000033172	ENSDART00000040769	Dr.22.1.S1_at
ENSDARG00000010097	ENSDART00000123382	Dr.20017.1.S1_at
ENSDARG00000010097	ENSDART00000075593	Dr.20017.1.S1_at
ENSDARG00000010097	ENSDART00000017179	Dr.20017.1.S1_at
ENSDARG00000056077	ENSDART00000149575	Dr.14536.1.A1_at
ENSDARG00000054213	ENSDART00000164981	Dr.10525.1.S1_at
ENSDARG00000054213	ENSDART00000076344	Dr.10525.1.S1_at
ENSDARG00000054213	ENSDART00000182851	Dr.10525.1.S1_at
ENSDARG00000054213	ENSDART00000125540	Dr.10525.1.S1_at
ENSDARG00000054213	ENSDART00000129779	Dr.10525.1.S1_at
ENSDARG00000054213	ENSDART00000159067	Dr.10525.1.S1_at
ENSDARG00000016548	ENSDART00000074689	Dr.25424.1.A1_at
ENSDARG00000016548	ENSDART00000074689	Dr.25723.1.A1_at
ENSDARG00000019961	ENSDART00000152216	Dr.18688.1.A1_at
ENSDARG00000042130	ENSDART00000061751	Dr.25166.2.S1_at
ENSDARG00000062187	ENSDART00000089622	Dr.12514.1.A1_at
ENSDARG00000062187	ENSDART00000147825	Dr.12514.1.A1_at
ENSDARG00000042138	ENSDART00000061765	Dr.15004.1.A1_at
ENSDARG00000031337	ENSDART00000046766	Dr.5721.1.S1_at
ENSDARG00000053475	ENSDART00000165850	Dr.12577.1.S1_at
ENSDARG00000053475	ENSDART00000075510	Dr.12577.1.S1_at
ENSDARG00000016256	ENSDART00000141682	Dr.17355.1.S1_at
ENSDARG00000093612	ENSDART00000131939	Dr.25381.1.S1_at
ENSDARG00000093612	ENSDART00000136649	Dr.250.1.A1_at
ENSDARG00000093612	ENSDART00000136649	Dr.25381.1.S1_at
ENSDARG00000093612	ENSDART00000154299	Dr.250.1.A1_at
ENSDARG00000093612	ENSDART00000133723	Dr.250.1.A1_at
ENSDARG00000102470	ENSDART00000170376	Dr.8063.1.S1_at
ENSDARG00000102470	ENSDART00000181711	Dr.8063.1.S1_at
ENSDARG00000030830	ENSDART00000181978	Dr.5090.1.S1_at
ENSDARG00000030830	ENSDART00000049373	Dr.5090.1.S1_at
ENSDARG00000030830	ENSDART00000171357	Dr.5090.1.S1_at
ENSDARG00000007836	ENSDART00000122288	Dr.19902.1.S1_at
ENSDARG00000007836	ENSDART00000184237	Dr.19902.1.S1_at
ENSDARG00000070358	ENSDART00000103159	Dr.10240.1.S1_at
ENSDARG00000037309	ENSDART00000102522	Dr.17770.1.A1_at
ENSDARG00000002690	ENSDART00000141730	Dr.2730.1.S1_at
ENSDARG00000002690	ENSDART00000115356	Dr.2730.1.S1_at
ENSDARG00000002690	ENSDART00000146838	Dr.2730.1.S1_at
ENSDARG00000020114	ENSDART00000142528	Dr.23911.1.A1_at
ENSDARG00000020114	ENSDART00000010993	Dr.23911.1.A1_at
ENSDARG00000042707	ENSDART00000125357	DrAffx.1.65.S1_at
ENSDARG00000042707	ENSDART00000062669	DrAffx.1.65.S1_at
ENSDARG00000035150	ENSDART00000141323	Dr.8064.1.S1_at
ENSDARG00000024209	ENSDART00000113031	Dr.1882.1.S1_at
ENSDARG00000092143	ENSDART00000171465	Dr.16916.1.A1_at
ENSDARG00000058394	ENSDART00000186061	Dr.3966.1.A1_at
ENSDARG00000058394	ENSDART00000131944	Dr.3966.1.A1_at
ENSDARG00000058394	ENSDART00000113092	Dr.2891.1.S1_at
ENSDARG00000058394	ENSDART00000187846	Dr.3966.1.A1_at
ENSDARG00000057706	ENSDART00000137631	Dr.15942.1.S1_at
ENSDARG00000067990	ENSDART00000123003	Dr.4812.1.S1_s_at
ENSDARG00000067990	ENSDART00000193758	Dr.4812.1.S1_s_at
ENSDARG00000007219	ENSDART00000140243	Dr.25774.1.S1_at
ENSDARG00000007219	ENSDART00000133740	Dr.25774.1.S1_at
ENSDARG00000007219	ENSDART00000135741	Dr.25774.1.S1_at
ENSDARG00000007219	ENSDART00000133858	Dr.25774.1.S1_at
ENSDARG00000007219	ENSDART00000100217	Dr.25774.1.S1_at
ENSDARG00000011360	ENSDART00000011320	Dr.9520.2.S1_at
ENSDARG00000011360	ENSDART00000011320	Dr.9520.1.A1_at
ENSDARG00000011360	ENSDART00000136712	Dr.9520.2.S1_at
ENSDARG00000042456	ENSDART00000062254	Dr.17706.1.S1_at
ENSDARG00000038099	ENSDART00000055541	Dr.5624.1.S1_at
ENSDARG00000103848	ENSDART00000168317	Dr.13944.1.S1_at
ENSDARG00000014867	ENSDART00000140039	Dr.4091.1.S1_at
ENSDARG00000014867	ENSDART00000006948	Dr.4091.1.S1_at
ENSDARG00000052537	ENSDART00000144044	Dr.14964.1.A1_at
ENSDARG00000052537	ENSDART00000074407	Dr.4911.1.A1_at
ENSDARG00000038308	ENSDART00000131505	Dr.24252.1.S1_at
ENSDARG00000038308	ENSDART00000055869	Dr.24252.1.S1_at
ENSDARG00000096046	ENSDART00000150580	Dr.1368.6.A1_x_at
ENSDARG00000096046	ENSDART00000150580	Dr.1368.6.A1_at
ENSDARG00000096046	ENSDART00000150580	Dr.24729.1.S1_s_at
ENSDARG00000062590	ENSDART00000179856	Dr.11514.1.A1_at
ENSDARG00000062590	ENSDART00000160153	Dr.11514.1.A1_at
ENSDARG00000062590	ENSDART00000185370	Dr.11514.1.A1_at
ENSDARG00000062590	ENSDART00000090669	Dr.11514.1.A1_at
ENSDARG00000062590	ENSDART00000090669	Dr.13400.1.S1_at
ENSDARG00000062590	ENSDART00000182888	Dr.11514.1.A1_at
ENSDARG00000062590	ENSDART00000185196	Dr.11514.1.A1_at
ENSDARG00000062590	ENSDART00000188208	Dr.11514.1.A1_at
ENSDARG00000062590	ENSDART00000183929	Dr.11514.1.A1_at
ENSDARG00000062590	ENSDART00000090679	Dr.11514.1.A1_at
ENSDARG00000062590	ENSDART00000090679	Dr.13400.1.S1_at
ENSDARG00000062590	ENSDART00000175106	Dr.11514.1.A1_at
ENSDARG00000054946	ENSDART00000077226	Dr.20032.1.S1_at
ENSDARG00000035633	ENSDART00000051669	Dr.4825.1.A1_at
ENSDARG00000035633	ENSDART00000135921	Dr.4825.1.A1_at
ENSDARG00000054949	ENSDART00000077231	Dr.24964.1.S1_at
ENSDARG00000029064	ENSDART00000173300	Dr.8389.1.S1_at
ENSDARG00000029064	ENSDART00000173082	Dr.8389.1.S1_at
ENSDARG00000029064	ENSDART00000039788	Dr.8389.1.S1_at
ENSDARG00000069737	ENSDART00000189182	Dr.13574.1.S1_at
ENSDARG00000069737	ENSDART00000124112	Dr.13574.1.S1_at
ENSDARG00000022430	ENSDART00000028419	Dr.3612.1.A1_at
ENSDARG00000018351	ENSDART00000020472	Dr.21064.1.S1_at
ENSDARG00000104571	ENSDART00000166079	Dr.14374.1.A1_at
ENSDARG00000104571	ENSDART00000162993	Dr.14374.1.A1_at
ENSDARG00000011166	ENSDART00000013411	Dr.450.1.S1_at
ENSDARG00000011166	ENSDART00000138073	Dr.450.1.S1_at
ENSDARG00000006112	ENSDART00000144283	Dr.1230.1.A1_at
ENSDARG00000014763	ENSDART00000149762	Dr.709.1.S1_at
ENSDARG00000014763	ENSDART00000016407	Dr.709.1.S2_at
ENSDARG00000014763	ENSDART00000016407	Dr.709.1.S1_at
ENSDARG00000045411	ENSDART00000066778	Dr.11446.1.S1_at
ENSDARG00000093841	ENSDART00000135217	Dr.12502.3.S1_x_at
ENSDARG00000093841	ENSDART00000135217	Dr.12502.2.S1_x_at
ENSDARG00000093841	ENSDART00000123962	Dr.12502.3.S1_x_at
ENSDARG00000093841	ENSDART00000123962	Dr.12502.2.S1_x_at
ENSDARG00000004891	ENSDART00000020135	Dr.15664.1.A1_at
ENSDARG00000004891	ENSDART00000045016	Dr.15664.1.A1_at
ENSDARG00000089581	ENSDART00000153108	Dr.16444.1.A1_at
ENSDARG00000004455	ENSDART00000014404	Dr.18588.1.S1_at
ENSDARG00000003869	ENSDART00000139069	Dr.15687.1.S1_x_at
ENSDARG00000003869	ENSDART00000139069	Dr.15687.3.S1_at
ENSDARG00000003869	ENSDART00000139069	Dr.15687.2.S1_a_at
ENSDARG00000003869	ENSDART00000134441	Dr.15687.3.S1_at
ENSDARG00000003869	ENSDART00000147812	Dr.15687.1.S1_x_at
ENSDARG00000003869	ENSDART00000147812	Dr.15687.2.S1_a_at
ENSDARG00000034409	ENSDART00000040334	Dr.5428.2.A1_at
ENSDARG00000034409	ENSDART00000040334	Dr.24191.1.S1_at
ENSDARG00000052705	ENSDART00000074605	Dr.14029.1.A1_at
ENSDARG00000056012	ENSDART00000140264	Dr.1401.1.S1_at
ENSDARG00000056012	ENSDART00000078425	Dr.1401.1.S1_at
ENSDARG00000056915	ENSDART00000145558	Dr.11200.1.S1_at
ENSDARG00000056915	ENSDART00000079498	Dr.11200.1.S1_at
ENSDARG00000004581	ENSDART00000012816	Dr.15492.1.A1_at
ENSDARG00000103215	ENSDART00000161860	Dr.15603.1.A1_at
ENSDARG00000103215	ENSDART00000170628	Dr.15603.1.A1_at
ENSDARG00000035147	ENSDART00000050906	Dr.3650.2.A1_at
ENSDARG00000035147	ENSDART00000050906	Dr.3650.1.S1_at
ENSDARG00000035147	ENSDART00000163444	Dr.3650.2.A1_at
ENSDARG00000035147	ENSDART00000163444	Dr.3650.1.S1_at
ENSDARG00000035332	ENSDART00000130093	Dr.26477.1.S1_at
ENSDARG00000035332	ENSDART00000051197	Dr.26477.1.S1_at
ENSDARG00000077530	ENSDART00000177889	Dr.121.1.S1_at
ENSDARG00000077530	ENSDART00000155545	Dr.121.1.S1_at
ENSDARG00000053466	ENSDART00000177588	Dr.18369.2.A1_at
ENSDARG00000053466	ENSDART00000177588	Dr.18369.1.S1_at
ENSDARG00000053466	ENSDART00000152589	Dr.18369.2.A1_at
ENSDARG00000053466	ENSDART00000152589	Dr.18369.1.S1_at
ENSDARG00000053466	ENSDART00000075502	Dr.18369.2.A1_at
ENSDARG00000053466	ENSDART00000075502	Dr.18369.1.S1_at
ENSDARG00000017917	ENSDART00000017849	Dr.3696.1.S1_at
ENSDARG00000017917	ENSDART00000146654	Dr.3696.1.S1_at
ENSDARG00000070800	ENSDART00000169065	Dr.20814.1.A1_at
ENSDARG00000070800	ENSDART00000169065	Dr.12665.1.S1_at
ENSDARG00000059925	ENSDART00000083890	Dr.10551.1.A1_at
ENSDARG00000025436	ENSDART00000133471	Dr.24956.1.S1_at
ENSDARG00000025436	ENSDART00000145904	Dr.24956.1.S1_at
ENSDARG00000025436	ENSDART00000145904	Dr.16417.1.A1_at
ENSDARG00000025436	ENSDART00000145904	Dr.147.1.A1_at
ENSDARG00000025436	ENSDART00000131758	Dr.24956.1.S1_at
ENSDARG00000025436	ENSDART00000131758	Dr.16417.1.A1_at
ENSDARG00000046143	ENSDART00000040330	Dr.4175.1.A1_at
ENSDARG00000044982	ENSDART00000066125	Dr.2644.1.A1_at
ENSDARG00000042215	ENSDART00000150034	Dr.10242.1.S1_at
ENSDARG00000042215	ENSDART00000192201	Dr.10242.1.S1_at
ENSDARG00000098133	ENSDART00000162813	Dr.12482.1.S1_at
ENSDARG00000098133	ENSDART00000162813	Dr.12482.1.S1_x_at
ENSDARG00000006508	ENSDART00000008215	Dr.10251.1.A1_at
ENSDARG00000031426	ENSDART00000041877	Dr.16251.1.A1_at
ENSDARG00000010789	ENSDART00000125563	Dr.16258.1.S1_at
ENSDARG00000010789	ENSDART00000102553	Dr.16258.1.S1_at
ENSDARG00000038879	ENSDART00000133943	Dr.6138.1.A1_at
ENSDARG00000038879	ENSDART00000056763	Dr.6138.1.A1_at
ENSDARG00000045180	ENSDART00000149990	Dr.20277.1.A1_at
ENSDARG00000045180	ENSDART00000177923	Dr.20277.1.A1_at
ENSDARG00000057859	ENSDART00000080608	Dr.5758.1.S1_at
ENSDARG00000063218	ENSDART00000092182	Dr.7261.1.A1_at
ENSDARG00000014057	ENSDART00000152255	Dr.15556.1.A1_at
ENSDARG00000014057	ENSDART00000023304	Dr.15556.1.A1_at
ENSDARG00000034375	ENSDART00000042963	DrAffx.1.49.S1_at
ENSDARG00000023958	ENSDART00000134728	Dr.14819.1.S1_at
ENSDARG00000023958	ENSDART00000189373	Dr.14819.1.S1_at
ENSDARG00000023958	ENSDART00000029450	Dr.14819.1.S1_at
ENSDARG00000092976	ENSDART00000160057	Dr.16229.1.A1_at
ENSDARG00000026726	ENSDART00000123986	Dr.59.1.S1_at
ENSDARG00000026726	ENSDART00000145353	Dr.59.1.S1_at
