Gene stable ID	Transcript stable ID	AFFY HuGeneFL probe
ENSG00000136244	ENST00000485300	X04602_s_at
ENSG00000136244	ENST00000485300	Y00081_s_at
ENSG00000136244	ENST00000258743	X04602_s_at
ENSG00000136244	ENST00000258743	Y00081_s_at
ENSG00000136244	ENST00000407492	X04602_s_at
ENSG00000136244	ENST00000407492	Y00081_s_at
ENSG00000136244	ENST00000401630	X04602_s_at
ENSG00000136244	ENST00000401630	Y00081_s_at
ENSG00000165025	ENST00000375754	S80267_s_at
ENSG00000165025	ENST00000375751	S80267_s_at
ENSG00000165025	ENST00000375747	S80267_s_at
ENSG00000165025	ENST00000375746	S80267_s_at
ENSG00000168615	ENST00000676765	U41766_s_at
ENSG00000168615	ENST00000678474	U41766_s_at
ENSG00000168615	ENST00000676617	U41766_s_at
ENSG00000168615	ENST00000677137	U41766_s_at
ENSG00000168615	ENST00000678540	U41766_s_at
ENSG00000168615	ENST00000677359	U41766_s_at
ENSG00000168615	ENST00000676669	U41766_s_at
ENSG00000168615	ENST00000679268	U41766_s_at
ENSG00000168615	ENST00000677582	U41766_s_at
ENSG00000168615	ENST00000676643	U41766_s_at
ENSG00000168615	ENST00000676936	U41766_s_at
ENSG00000168615	ENST00000677908	U41766_s_at
ENSG00000168615	ENST00000677004	U41766_s_at
ENSG00000168615	ENST00000677165	U41766_s_at
ENSG00000168615	ENST00000481058	U41766_s_at
ENSG00000168615	ENST00000678730	U41766_s_at
ENSG00000168615	ENST00000678253	U41766_s_at
ENSG00000168615	ENST00000487273	U41766_s_at
ENSG00000168615	ENST00000676489	U41766_s_at
ENSG00000168615	ENST00000481873	U41766_s_at
ENSG00000168615	ENST00000379917	U41766_s_at
ENSG00000168615	ENST00000468065	U41766_s_at
ENSG00000168615	ENST00000676919	U41766_s_at
ENSG00000168615	ENST00000678863	U41766_s_at
ENSG00000168615	ENST00000484143	U41766_s_at
ENSG00000168615	ENST00000463437	U41766_s_at
ENSG00000095951	ENST00000379388	X51435_s_at
ENSG00000095951	ENST00000399469	X51435_s_at
ENSG00000095951	ENST00000627968	X51435_s_at
ENSG00000095951	ENST00000541134	X51435_s_at
ENSG00000166947	ENST00000441366	M60298_at
ENSG00000166947	ENST00000648595	M60298_at
ENSG00000166947	ENST00000540029	M60298_at
ENSG00000166947	ENST00000567019	M60298_at
ENSG00000078401	ENST00000379375	J05008_at
ENSG00000215301	ENST00000644876	U50553_at
ENSG00000215301	ENST00000629496	U50553_at
ENSG00000215301	ENST00000457138	U50553_at
ENSG00000215301	ENST00000646822	U50553_at
ENSG00000215301	ENST00000441189	U50553_at
ENSG00000215301	ENST00000645589	U50553_at
ENSG00000215301	ENST00000644513	U50553_at
ENSG00000215301	ENST00000642597	U50553_at
ENSG00000215301	ENST00000642722	U50553_at
ENSG00000215301	ENST00000644109	U50553_at
ENSG00000215301	ENST00000644958	U50553_at
ENSG00000215301	ENST00000646122	U50553_at
ENSG00000215301	ENST00000645080	U50553_at
ENSG00000215301	ENST00000645561	U50553_at
ENSG00000215301	ENST00000644307	U50553_at
ENSG00000215301	ENST00000646940	U50553_at
ENSG00000215301	ENST00000642793	U50553_at
ENSG00000215301	ENST00000646196	U50553_at
ENSG00000215301	ENST00000645338	U50553_at
ENSG00000215301	ENST00000644074	U50553_at
ENSG00000215301	ENST00000399959	U50553_at
ENSG00000215301	ENST00000643963	U50553_at
ENSG00000215301	ENST00000646223	U50553_at
ENSG00000215301	ENST00000646319	U50553_at
ENSG00000215301	ENST00000644073	U50553_at
ENSG00000215301	ENST00000644677	U50553_at
ENSG00000215301	ENST00000642322	U50553_at
ENSG00000215301	ENST00000645120	U50553_at
ENSG00000215301	ENST00000646107	U50553_at
ENSG00000215301	ENST00000646627	U50553_at
ENSG00000215301	ENST00000642589	U50553_at
ENSG00000215301	ENST00000645380	U50553_at
ENSG00000215301	ENST00000646390	U50553_at
ENSG00000215301	ENST00000642424	U50553_at
ENSG00000215301	ENST00000642161	U50553_at
ENSG00000215301	ENST00000645574	U50553_at
ENSG00000215301	ENST00000646679	U50553_at
ENSG00000215301	ENST00000642763	U50553_at
ENSG00000215301	ENST00000647286	U50553_at
ENSG00000215301	ENST00000642687	U50553_at
ENSG00000215301	ENST00000642801	U50553_at
ENSG00000215301	ENST00000643820	U50553_at
ENSG00000215301	ENST00000647477	U50553_at
ENSG00000129514	ENST00000250448	U39840_at
ENSG00000129514	ENST00000545425	U39840_at
ENSG00000148090	ENST00000375731	X79888_at
ENSG00000148090	ENST00000303617	X79888_at
ENSG00000148090	ENST00000473695	X79888_at
ENSG00000165030	ENST00000297689	U26173_s_at
ENSG00000169071	ENST00000375708	M97639_at
ENSG00000169071	ENST00000550066	M97639_at
ENSG00000228154	ENST00000506450	L49173_f_at
ENSG00000231855	ENST00000414627	X67491_f_at
ENSG00000139874	ENST00000267377	M81829_at
ENSG00000196305	ENST00000443024	D28473_s_at
ENSG00000196305	ENST00000375643	D28473_s_at
ENSG00000196305	ENST00000447699	D28473_s_at
ENSG00000196305	ENST00000627121	D28473_s_at
ENSG00000100934	ENST00000554615	X97064_at
ENSG00000100934	ENST00000537403	X97064_at
ENSG00000100934	ENST00000307712	X97064_at
ENSG00000100934	ENST00000545328	X97064_at
ENSG00000100934	ENST00000555363	X97064_at
ENSG00000067369	ENST00000382044	U09477_at
ENSG00000067369	ENST00000263801	U09477_at
ENSG00000067369	ENST00000476454	U09477_at
ENSG00000067369	ENST00000411772	U09477_at
ENSG00000067369	ENST00000382039	U09477_at
ENSG00000067369	ENST00000450115	U09477_at
ENSG00000136235	ENST00000258733	X76534_at
ENSG00000136235	ENST00000381990	X76534_at
ENSG00000136235	ENST00000647578	X76534_at
ENSG00000136235	ENST00000470994	X76534_at
ENSG00000136235	ENST00000463011	X76534_at
ENSG00000136235	ENST00000478451	X76534_at
ENSG00000136235	ENST00000468723	X76534_at
ENSG00000170759	ENST00000302418	X65873_at
ENSG00000112149	ENST00000379153	Z11697_at
ENSG00000112149	ENST00000612003	Z11697_at
ENSG00000136231	ENST00000258729	U97188_at
ENSG00000136231	ENST00000421467	U97188_at
ENSG00000136231	ENST00000619562	U97188_at
ENSG00000100941	ENST00000216832	U77718_at
ENSG00000008083	ENST00000341776	U57592_at
ENSG00000008083	ENST00000397311	U57592_at
ENSG00000150527	ENST00000553728	U73682_at
ENSG00000150527	ENST00000640607	U73682_at
ENSG00000150527	ENST00000341749	U73682_at
ENSG00000150527	ENST00000557038	U73682_at
ENSG00000150527	ENST00000396165	U73682_at
ENSG00000150527	ENST00000280083	U73682_at
ENSG00000150527	ENST00000556148	U73682_at
ENSG00000150527	ENST00000348007	U73682_at
ENSG00000150527	ENST00000553352	U73682_at
ENSG00000150527	ENST00000553383	U73682_at
ENSG00000150527	ENST00000396158	U73682_at
ENSG00000166963	ENST00000382031	U14577_s_at
ENSG00000166963	ENST00000382031	Z47038_s_at
ENSG00000166963	ENST00000300231	U14577_s_at
ENSG00000166963	ENST00000300231	Z47038_s_at
ENSG00000163394	ENST00000295589	U23430_s_at
ENSG00000217094	ENST00000405422	X52851_rna1_at
ENSG00000164548	ENST00000297071	U53209_at
ENSG00000164548	ENST00000497730	U53209_at
ENSG00000164548	ENST00000475970	U53209_at
ENSG00000164548	ENST00000482395	U53209_at
ENSG00000164548	ENST00000486934	U53209_at
ENSG00000164548	ENST00000392502	U53209_at
ENSG00000164548	ENST00000538367	U53209_at
ENSG00000164548	ENST00000621813	U53209_at
ENSG00000104755	ENST00000347580	X99374_s_at
ENSG00000104755	ENST00000379853	X99374_s_at
ENSG00000104755	ENST00000265708	X99374_s_at
ENSG00000104755	ENST00000521880	X99374_s_at
ENSG00000104755	ENST00000622267	X99374_s_at
ENSG00000099804	ENST00000215574	L22005_at
ENSG00000099804	ENST00000586283	L22005_at
ENSG00000099804	ENST00000606065	L22005_at
ENSG00000099804	ENST00000606400	L22005_at
ENSG00000099804	ENST00000593036	L22005_at
ENSG00000137198	ENST00000259727	M24470_at
ENSG00000137198	ENST00000543191	M24470_at
ENSG00000137198	ENST00000544145	M24470_at
ENSG00000137198	ENST00000540478	M24470_at
ENSG00000124788	ENST00000244769	X79204_at
ENSG00000124788	ENST00000436367	X79204_at
ENSG00000172270	ENST00000545507	X64364_at
ENSG00000172270	ENST00000346916	X64364_at
ENSG00000172270	ENST00000333511	X64364_at
ENSG00000172270	ENST00000353555	X64364_at
ENSG00000172270	ENST00000618112	X64364_at
ENSG00000172270	ENST00000618006	X64364_at
ENSG00000172270	ENST00000614867	X64364_at
ENSG00000172270	ENST00000571735	X64364_at
ENSG00000127083	ENST00000375550	AB000114_at
ENSG00000131203	ENST00000522495	M34455_at
ENSG00000131203	ENST00000518237	M34455_at
ENSG00000131203	ENST00000253513	M34455_at
ENSG00000131203	ENST00000523779	M34455_at
ENSG00000231245	ENST00000426049	X95592_at
ENSG00000150093	ENST00000677363	X07979_at
ENSG00000150093	ENST00000677363	U33880_at
ENSG00000150093	ENST00000302278	X07979_at
ENSG00000150093	ENST00000423113	X07979_at
ENSG00000150093	ENST00000423113	U33880_at
ENSG00000150093	ENST00000396033	X07979_at
ENSG00000150093	ENST00000678701	X07979_at
ENSG00000150093	ENST00000437302	X07979_at
ENSG00000150093	ENST00000678591	X07979_at
ENSG00000150093	ENST00000678943	X07979_at
ENSG00000150093	ENST00000488494	X07979_at
ENSG00000150093	ENST00000488427	X07979_at
ENSG00000150093	ENST00000676964	X07979_at
ENSG00000150093	ENST00000679187	X07979_at
ENSG00000150093	ENST00000678479	X07979_at
ENSG00000150093	ENST00000678952	X07979_at
ENSG00000150093	ENST00000677999	X07979_at
ENSG00000150093	ENST00000676895	X07979_at
ENSG00000150093	ENST00000678120	X07979_at
ENSG00000150093	ENST00000676623	X07979_at
ENSG00000150093	ENST00000417122	X07979_at
ENSG00000150093	ENST00000678766	X07979_at
ENSG00000150093	ENST00000676659	X07979_at
ENSG00000150093	ENST00000677310	X07979_at
ENSG00000150093	ENST00000474568	U33880_at
ENSG00000150093	ENST00000676460	U33880_at
ENSG00000099821	ENST00000592633	U75370_at
ENSG00000099821	ENST00000588649	U75370_at
ENSG00000099821	ENST00000587057	U75370_at
ENSG00000099821	ENST00000590336	U75370_at
ENSG00000099821	ENST00000589961	U75370_at
ENSG00000122585	ENST00000242152	K01911_at
ENSG00000122585	ENST00000407573	K01911_at
ENSG00000122585	ENST00000405982	K01911_at
ENSG00000237289	ENST00000300283	J04469_at
ENSG00000237289	ENST00000437534	J04469_at
ENSG00000237289	ENST00000441322	J04469_at
ENSG00000259137	ENST00000555080	U51678_at
ENSG00000099864	ENST00000264560	D87460_at
ENSG00000099864	ENST00000338448	D87460_at
ENSG00000099864	ENST00000593172	D87460_at
ENSG00000099864	ENST00000633534	D87460_at
ENSG00000099864	ENST00000592155	D87460_at
ENSG00000099864	ENST00000590161	D87460_at
ENSG00000099864	ENST00000587513	D87460_at
ENSG00000124789	ENST00000262077	Z25535_at
ENSG00000124789	ENST00000613258	Z25535_at
ENSG00000124789	ENST00000537253	Z25535_at
ENSG00000131669	ENST00000375446	U72661_at
ENSG00000131669	ENST00000489274	U72661_at
ENSG00000131669	ENST00000470314	U72661_at
ENSG00000131669	ENST00000461162	U72661_at
ENSG00000029534	ENST00000347528	X16609_s_at
ENSG00000029534	ENST00000289734	X16609_s_at
ENSG00000029534	ENST00000265709	X16609_s_at
ENSG00000029534	ENST00000518715	X16609_s_at
ENSG00000223572	ENST00000434505	J04469_at
ENSG00000048828	ENST00000277165	D80005_at
ENSG00000167004	ENST00000300289	Z49835_s_at
ENSG00000167004	ENST00000434494	Z49835_s_at
ENSG00000167004	ENST00000497349	Z49835_s_at
ENSG00000008710	ENST00000262304	L33243_at
ENSG00000008710	ENST00000423118	L33243_at
ENSG00000008710	ENST00000472577	L33243_at
ENSG00000008710	ENST00000487932	L33243_at
ENSG00000213741	ENST00000396020	U14973_at
ENSG00000213741	ENST00000245458	U14973_at
ENSG00000213741	ENST00000556230	U14973_at
ENSG00000213741	ENST00000557367	U14973_at
ENSG00000213741	ENST00000557111	U14973_at
ENSG00000175787	ENST00000395395	U28251_cds2_at
ENSG00000175787	ENST00000340911	U28251_cds2_at
ENSG00000172232	ENST00000592205	M96326_rna1_at
ENSG00000172232	ENST00000233997	M96326_rna1_at
ENSG00000196415	ENST00000234347	X55668_at
ENSG00000196415	ENST00000544537	X55668_at
ENSG00000111181	ENST00000359674	U27699_at
ENSG00000111181	ENST00000545058	U27699_at
ENSG00000111181	ENST00000424061	U27699_at
ENSG00000111181	ENST00000536824	U27699_at
ENSG00000111181	ENST00000397296	U27699_at
ENSG00000197561	ENST00000590230	M27783_s_at
ENSG00000197561	ENST00000590230	Y00477_at
ENSG00000197561	ENST00000590230	M20203_s_at
ENSG00000197561	ENST00000263621	M27783_s_at
ENSG00000197561	ENST00000263621	Y00477_at
ENSG00000197561	ENST00000263621	M20203_s_at
ENSG00000083168	ENST00000265713	U47742_at
ENSG00000083168	ENST00000406337	U47742_at
ENSG00000083168	ENST00000396930	U47742_at
ENSG00000083168	ENST00000649817	U47742_at
ENSG00000165502	ENST00000298289	M15661_at
ENSG00000197766	ENST00000327726	M84526_at
ENSG00000197766	ENST00000592860	M84526_at
ENSG00000168282	ENST00000305386	U15128_at
ENSG00000130957	ENST00000375337	Y10812_at
ENSG00000165140	ENST00000648117	U21931_at
ENSG00000165140	ENST00000375326	U21931_at
ENSG00000165140	ENST00000415431	U21931_at
ENSG00000140259	ENST00000267812	U04209_at
ENSG00000140259	ENST00000484386	U04209_at
ENSG00000109787	ENST00000261438	S77393_at
ENSG00000158169	ENST00000289081	X66894_s_at
ENSG00000158169	ENST00000375305	X66894_s_at
ENSG00000174125	ENST00000502213	D13637_at
ENSG00000174125	ENST00000308979	D13637_at
ENSG00000172115	ENST00000305786	M22877_at
ENSG00000172115	ENST00000409409	M22877_at
ENSG00000172115	ENST00000409764	M22877_at
ENSG00000172115	ENST00000413447	M22877_at
ENSG00000137364	ENST00000309983	U12387_s_at
ENSG00000137364	ENST00000309983	S62904_s_at
ENSG00000070718	ENST00000518421	D38293_at
ENSG00000070718	ENST00000174653	D38293_at
ENSG00000070718	ENST00000396926	D38293_at
ENSG00000073614	ENST00000399788	S66431_at
ENSG00000073614	ENST00000540838	S66431_at
ENSG00000185920	ENST00000331920	U43148_at
ENSG00000185920	ENST00000546744	U43148_at
ENSG00000185920	ENST00000375290	U43148_at
ENSG00000185920	ENST00000430669	U43148_at
ENSG00000185920	ENST00000429896	U43148_at
ENSG00000185920	ENST00000418258	U43148_at
ENSG00000185920	ENST00000437951	U43148_at
ENSG00000185920	ENST00000421141	U43148_at
ENSG00000124795	ENST00000652689	X64229_at
ENSG00000124795	ENST00000652292	X64229_at
ENSG00000124795	ENST00000651624	X64229_at
ENSG00000124795	ENST00000651992	X64229_at
ENSG00000124795	ENST00000515770	X64229_at
ENSG00000124795	ENST00000507591	X64229_at
ENSG00000124795	ENST00000505224	X64229_at
ENSG00000124795	ENST00000244776	X64229_at
ENSG00000124795	ENST00000652576	X64229_at
ENSG00000104368	ENST00000220809	K03021_at
ENSG00000104368	ENST00000678083	K03021_at
ENSG00000104368	ENST00000429089	K03021_at
ENSG00000104368	ENST00000679151	K03021_at
ENSG00000104368	ENST00000352041	K03021_at
ENSG00000104368	ENST00000678676	K03021_at
ENSG00000104368	ENST00000677722	K03021_at
ENSG00000104368	ENST00000679300	K03021_at
ENSG00000104368	ENST00000519510	K03021_at
ENSG00000116017	ENST00000263620	U88047_at
ENSG00000116017	ENST00000590749	U88047_at
ENSG00000165527	ENST00000298316	M57763_at
ENSG00000172201	ENST00000378700	U28368_at
ENSG00000122566	ENST00000677339	M29064_at
ENSG00000122566	ENST00000678501	M29064_at
ENSG00000122566	ENST00000678035	M29064_at
ENSG00000122566	ENST00000677075	M29064_at
ENSG00000122566	ENST00000678075	M29064_at
ENSG00000122566	ENST00000678183	M29064_at
ENSG00000122566	ENST00000679021	M29064_at
ENSG00000122566	ENST00000677906	M29064_at
ENSG00000122566	ENST00000476233	M29064_at
ENSG00000122566	ENST00000677669	M29064_at
ENSG00000122566	ENST00000677321	M29064_at
ENSG00000122566	ENST00000678277	M29064_at
ENSG00000122566	ENST00000677571	M29064_at
ENSG00000122566	ENST00000679124	M29064_at
ENSG00000122566	ENST00000676932	M29064_at
ENSG00000122566	ENST00000678973	M29064_at
ENSG00000122566	ENST00000679123	M29064_at
ENSG00000122566	ENST00000677574	M29064_at
ENSG00000122566	ENST00000354667	M29064_at
ENSG00000122566	ENST00000490912	M29064_at
ENSG00000122566	ENST00000677839	M29064_at
ENSG00000122566	ENST00000678962	M29064_at
ENSG00000122566	ENST00000679001	M29064_at
ENSG00000122566	ENST00000678449	M29064_at
ENSG00000122566	ENST00000356674	M29064_at
ENSG00000122566	ENST00000678431	M29064_at
ENSG00000122566	ENST00000618183	M29064_at
ENSG00000122566	ENST00000679243	M29064_at
ENSG00000122566	ENST00000463181	M29064_at
ENSG00000035928	ENST00000349703	L14922_at
ENSG00000035928	ENST00000349703	L24783_at
ENSG00000035928	ENST00000381897	L14922_at
ENSG00000035928	ENST00000381897	L24783_at
ENSG00000035928	ENST00000510783	L14922_at
ENSG00000035928	ENST00000510783	L24783_at
ENSG00000035928	ENST00000502991	L14922_at
ENSG00000035928	ENST00000502991	L24783_at
ENSG00000035928	ENST00000504974	L14922_at
ENSG00000035928	ENST00000504974	L24783_at
ENSG00000112242	ENST00000346618	D38550_at
ENSG00000112242	ENST00000535432	D38550_at
ENSG00000112242	ENST00000613242	D38550_at
ENSG00000124766	ENST00000244745	X70683_at
ENSG00000163682	ENST00000645496	U09953_at
ENSG00000163682	ENST00000295955	U09953_at
ENSG00000163682	ENST00000503277	U09953_at
ENSG00000163682	ENST00000449470	U09953_at
ENSG00000163682	ENST00000508595	U09953_at
ENSG00000163682	ENST00000644328	U09953_at
ENSG00000163682	ENST00000503040	U09953_at
ENSG00000108094	ENST00000374746	U83410_at
ENSG00000108094	ENST00000374748	U83410_at
ENSG00000108094	ENST00000374749	U83410_at
ENSG00000108094	ENST00000374751	U83410_at
ENSG00000108094	ENST00000374754	U83410_at
ENSG00000108094	ENST00000673636	U83410_at
ENSG00000108094	ENST00000537177	U83410_at
ENSG00000108094	ENST00000626172	U83410_at
ENSG00000125375	ENST00000426751	U79253_at
ENSG00000125375	ENST00000555939	U79253_at
ENSG00000125375	ENST00000554438	U79253_at
ENSG00000125375	ENST00000672419	U79253_at
ENSG00000125375	ENST00000557421	U79253_at
ENSG00000125375	ENST00000672910	U79253_at
ENSG00000125375	ENST00000311459	U79253_at
ENSG00000125375	ENST00000358473	U79253_at
ENSG00000125375	ENST00000554951	U79253_at
ENSG00000125375	ENST00000553774	U79253_at
ENSG00000125375	ENST00000556962	U79253_at
ENSG00000125375	ENST00000554204	U79253_at
ENSG00000125375	ENST00000245448	U79253_at
ENSG00000100490	ENST00000395834	X66358_at
ENSG00000100490	ENST00000534267	X66358_at
ENSG00000100490	ENST00000216378	X66358_at
ENSG00000012983	ENST00000554990	U77129_at
ENSG00000012983	ENST00000013125	U77129_at
ENSG00000064666	ENST00000263097	D83735_at
ENSG00000064666	ENST00000348419	D83735_at
ENSG00000064666	ENST00000565096	D83735_at
ENSG00000064666	ENST00000562958	D83735_at
ENSG00000064666	ENST00000568865	D83735_at
ENSG00000064666	ENST00000564572	D83735_at
ENSG00000224546	ENST00000432132	X55733_at
ENSG00000130948	ENST00000494814	U05659_at
ENSG00000130948	ENST00000375263	U05659_at
ENSG00000130948	ENST00000467499	U05659_at
ENSG00000130948	ENST00000375262	U05659_at
ENSG00000130948	ENST00000648332	U05659_at
ENSG00000130948	ENST00000650005	U05659_at
ENSG00000130948	ENST00000648146	U05659_at
ENSG00000130948	ENST00000648799	U05659_at
ENSG00000172179	ENST00000651757	M29386_s_at
ENSG00000172179	ENST00000651757	X00540_at
ENSG00000172179	ENST00000651757	X00368_xpt2_at
ENSG00000172179	ENST00000306482	M29386_s_at
ENSG00000172179	ENST00000306482	X00540_at
ENSG00000172179	ENST00000306482	X00368_xpt2_at
ENSG00000172179	ENST00000651245	M29386_s_at
ENSG00000172179	ENST00000651245	X00368_xpt2_at
ENSG00000172179	ENST00000617911	M29386_s_at
ENSG00000172179	ENST00000617911	X00540_at
ENSG00000172179	ENST00000617911	X00368_xpt2_at
ENSG00000172179	ENST00000615510	M29386_s_at
ENSG00000172179	ENST00000615510	X00540_at
ENSG00000172179	ENST00000615510	X00368_xpt2_at
ENSG00000166710	ENST00000559720	S82297_at
ENSG00000166710	ENST00000559720	J00105_s_at
ENSG00000166710	ENST00000544417	S82297_at
ENSG00000166710	ENST00000544417	J00105_s_at
ENSG00000166710	ENST00000561424	S82297_at
ENSG00000166710	ENST00000559916	S82297_at
ENSG00000166710	ENST00000349264	S82297_at
ENSG00000166710	ENST00000349264	J00105_s_at
ENSG00000166710	ENST00000648006	S82297_at
ENSG00000166710	ENST00000648006	J00105_s_at
ENSG00000166710	ENST00000557901	S82297_at
ENSG00000166710	ENST00000557901	J00105_s_at
ENSG00000166710	ENST00000559907	S82297_at
ENSG00000166710	ENST00000559907	J00105_s_at
ENSG00000166710	ENST00000559220	J00105_s_at
ENSG00000166710	ENST00000561139	J00105_s_at
ENSG00000166710	ENST00000560556	J00105_s_at
ENSG00000166710	ENST00000623550	J00105_s_at
ENSG00000095794	ENST00000474362	D14826_s_at
ENSG00000095794	ENST00000374721	D14826_s_at
ENSG00000095794	ENST00000374721	S68271_s_at
ENSG00000095794	ENST00000461968	D14826_s_at
ENSG00000095794	ENST00000490460	D14826_s_at
ENSG00000095794	ENST00000490460	S68271_s_at
ENSG00000095794	ENST00000495960	D14826_s_at
