Gene stable ID	Transcript stable ID	AFFY Rhesus probe
ENSMMUG00000021834	ENSMMUT00000030723	MmugDNA.5772.1.S1_at
ENSMMUG00000003191	ENSMMUT00000061605	MmuSTS.1602.1.S1_at
ENSMMUG00000003191	ENSMMUT00000061605	MmugDNA.1030.1.S1_at
ENSMMUG00000002218	ENSMMUT00000003141	MmuSTS.1294.1.S1_at
ENSMMUG00000012574	ENSMMUT00000053729	MmugDNA.18191.1.S1_at
ENSMMUG00000012574	ENSMMUT00000053729	MmugDNA.3681.1.S1_at
ENSMMUG00000012574	ENSMMUT00000053729	MmugDNA.20056.1.S1_at
ENSMMUG00000012574	ENSMMUT00000053729	MmugDNA.3681.1.S1_s_at
ENSMMUG00000003191	ENSMMUT00000004517	MmuSTS.1602.1.S1_at
ENSMMUG00000008791	ENSMMUT00000089536	MmugDNA.36982.1.S1_s_at
ENSMMUG00000008791	ENSMMUT00000089536	MmuSTS.1850.1.S1_at
ENSMMUG00000008791	ENSMMUT00000089536	MmugDNA.36982.1.S1_at
ENSMMUG00000008791	ENSMMUT00000089536	MmugDNA.12247.1.S1_at
ENSMMUG00000000641	ENSMMUT00000000921	MmugDNA.31047.1.S1_at
ENSMMUG00000000641	ENSMMUT00000000921	MmugDNA.10332.1.S1_at
ENSMMUG00000000641	ENSMMUT00000000921	MmugDNA.32149.1.S1_at
ENSMMUG00000023681	ENSMMUT00000033334	MmugDNA.18582.1.S1_at
ENSMMUG00000023681	ENSMMUT00000033334	MmugDNA.12375.1.S1_at
ENSMMUG00000023681	ENSMMUT00000033334	MmugDNA.18583.1.S1_at
ENSMMUG00000017553	ENSMMUT00000024691	MmugDNA.17754.1.S1_at
ENSMMUG00000017553	ENSMMUT00000024691	MmugDNA.14934.1.S1_at
ENSMMUG00000017553	ENSMMUT00000024691	MmuSTS.1357.1.S1_s_at
ENSMMUG00000003191	ENSMMUT00000066336	MmuSTS.1602.1.S1_at
ENSMMUG00000039765	ENSMMUT00000070153	MmugDNA.13420.1.S1_at
ENSMMUG00000039765	ENSMMUT00000070153	MmugDNA.5090.1.S1_at
ENSMMUG00000008791	ENSMMUT00000102971	MmugDNA.36982.1.S1_s_at
ENSMMUG00000008791	ENSMMUT00000102971	MmuSTS.1850.1.S1_at
ENSMMUG00000008791	ENSMMUT00000102971	MmugDNA.36982.1.S1_at
ENSMMUG00000008791	ENSMMUT00000102971	MmugDNA.12247.1.S1_at
ENSMMUG00000051044	ENSMMUT00000107762	MmuSTS.687.1.S1_at
ENSMMUG00000039765	ENSMMUT00000020380	MmugDNA.13420.1.S1_at
ENSMMUG00000039765	ENSMMUT00000020380	MmugDNA.5090.1.S1_at
ENSMMUG00000052294	ENSMMUT00000107855	MmuSTS.3328.1.S1_at
ENSMMUG00000022429	ENSMMUT00000031549	MmugDNA.12778.1.S1_at
ENSMMUG00000022429	ENSMMUT00000031549	MmuSTS.1406.1.S1_at
ENSMMUG00000008791	ENSMMUT00000104365	MmugDNA.36982.1.S1_s_at
ENSMMUG00000008791	ENSMMUT00000104365	MmuSTS.1850.1.S1_at
ENSMMUG00000008791	ENSMMUT00000104365	MmugDNA.36982.1.S1_at
ENSMMUG00000008791	ENSMMUT00000104365	MmugDNA.12247.1.S1_at
ENSMMUG00000002218	ENSMMUT00000085527	MmuSTS.1294.1.S1_at
ENSMMUG00000001034	ENSMMUT00000001474	MmugDNA.8397.1.S1_at
ENSMMUG00000040322	ENSMMUT00000073142	MmugDNA.23238.1.S1_at
ENSMMUG00000000638	ENSMMUT00000089502	MmugDNA.12062.1.S1_at
ENSMMUG00000019835	ENSMMUT00000027876	MmugDNA.36369.1.S1_at
ENSMMUG00000040322	ENSMMUT00000075431	MmugDNA.23238.1.S1_at
ENSMMUG00000000638	ENSMMUT00000000919	MmugDNA.12062.1.S1_at
ENSMMUG00000040322	ENSMMUT00000067111	MmugDNA.23238.1.S1_at
ENSMMUG00000023634	ENSMMUT00000033247	Mmu.1726.1.S1_at
ENSMMUG00000023634	ENSMMUT00000033247	MmugDNA.14386.1.S1_s_at
ENSMMUG00000023634	ENSMMUT00000033247	MmugDNA.7371.1.S1_at
ENSMMUG00000008791	ENSMMUT00000108139	MmuSTS.1850.1.S1_at
ENSMMUG00000008791	ENSMMUT00000108139	MmugDNA.12247.1.S1_at
ENSMMUG00000019835	ENSMMUT00000093884	MmugDNA.36369.1.S1_at
ENSMMUG00000008197	ENSMMUT00000072133	MmuSTS.4647.1.S1_at
ENSMMUG00000011161	ENSMMUT00000067918	MmuSTS.314.1.S1_at
ENSMMUG00000008791	ENSMMUT00000047040	MmugDNA.12247.1.S1_at
ENSMMUG00000008197	ENSMMUT00000046539	MmuSTS.4647.1.S1_at
ENSMMUG00000004477	ENSMMUT00000076837	MmugDNA.16840.1.S1_at
ENSMMUG00000004477	ENSMMUT00000076837	MmugDNA.27415.1.S1_at
ENSMMUG00000004477	ENSMMUT00000076837	MmugDNA.32299.1.S1_at
ENSMMUG00000004477	ENSMMUT00000076837	MmugDNA.43603.1.S1_at
ENSMMUG00000004477	ENSMMUT00000076837	MmugDNA.6023.1.S1_at
ENSMMUG00000004477	ENSMMUT00000076837	MmugDNA.32301.1.S1_at
ENSMMUG00000023678	ENSMMUT00000028721	MmugDNA.30163.1.S1_at
ENSMMUG00000004477	ENSMMUT00000070102	MmugDNA.16840.1.S1_at
ENSMMUG00000004477	ENSMMUT00000070102	MmugDNA.27415.1.S1_at
ENSMMUG00000004477	ENSMMUT00000070102	MmugDNA.32299.1.S1_at
ENSMMUG00000004477	ENSMMUT00000070102	MmugDNA.43603.1.S1_at
ENSMMUG00000004477	ENSMMUT00000070102	MmugDNA.6023.1.S1_at
ENSMMUG00000004477	ENSMMUT00000070102	MmugDNA.32301.1.S1_at
ENSMMUG00000008791	ENSMMUT00000101803	MmugDNA.12247.1.S1_at
ENSMMUG00000014329	ENSMMUT00000020104	MmugDNA.36122.1.S1_at
ENSMMUG00000008197	ENSMMUT00000046538	MmuSTS.4647.1.S1_at
ENSMMUG00000056699	ENSMMUT00000088261	MmugDNA.36318.1.S1_at
ENSMMUG00000056699	ENSMMUT00000088261	MmuSTS.1379.1.S1_at
ENSMMUG00000006260	ENSMMUT00000091754	MmugDNA.8702.1.S1_at
ENSMMUG00000006260	ENSMMUT00000091754	MmugDNA.30039.1.S1_at
ENSMMUG00000011161	ENSMMUT00000015605	MmuSTS.314.1.S1_at
ENSMMUG00000051992	ENSMMUT00000107728	MmugDNA.16393.1.S1_at
ENSMMUG00000006557	ENSMMUT00000009187	MmuSTS.2091.1.S1_at
ENSMMUG00000002217	ENSMMUT00000063966	MmugDNA.26307.1.S1_at
ENSMMUG00000002217	ENSMMUT00000063966	MmugDNA.5670.1.S1_at
ENSMMUG00000056699	ENSMMUT00000106982	MmugDNA.36318.1.S1_at
ENSMMUG00000056699	ENSMMUT00000106982	MmuSTS.1379.1.S1_at
ENSMMUG00000011161	ENSMMUT00000046894	MmuSTS.314.1.S1_at
ENSMMUG00000008197	ENSMMUT00000107345	MmuSTS.4647.1.S1_at
ENSMMUG00000006557	ENSMMUT00000076350	MmuSTS.2091.1.S1_at
ENSMMUG00000002865	ENSMMUT00000088889	MmuSTS.3850.1.S1_at
ENSMMUG00000019833	ENSMMUT00000079392	MmugDNA.306.1.S1_at
ENSMMUG00000019833	ENSMMUT00000079392	MmugDNA.306.1.S1_s_at
ENSMMUG00000019833	ENSMMUT00000079392	MmugDNA.39316.1.S1_s_at
ENSMMUG00000002217	ENSMMUT00000003136	MmugDNA.26307.1.S1_at
ENSMMUG00000002217	ENSMMUT00000003136	MmugDNA.5670.1.S1_at
ENSMMUG00000023678	ENSMMUT00000033331	MmugDNA.30163.1.S1_at
ENSMMUG00000008197	ENSMMUT00000056811	MmuSTS.4647.1.S1_at
ENSMMUG00000023678	ENSMMUT00000033329	MmugDNA.30163.1.S1_at
ENSMMUG00000031902	ENSMMUT00000053956	MmugDNA.28344.1.S1_s_at
ENSMMUG00000031902	ENSMMUT00000053956	MmugDNA.38084.1.S1_at
ENSMMUG00000031902	ENSMMUT00000053956	MmugDNA.13486.1.S1_at
ENSMMUG00000031902	ENSMMUT00000053956	MmugDNA.38084.1.S1_s_at
ENSMMUG00000008197	ENSMMUT00000046541	MmuSTS.4647.1.S1_at
ENSMMUG00000019833	ENSMMUT00000027873	MmugDNA.306.1.S1_s_at
ENSMMUG00000008197	ENSMMUT00000011455	MmuSTS.4647.1.S1_at
ENSMMUG00000009226	ENSMMUT00000012899	MmugDNA.8145.1.S1_at
ENSMMUG00000019833	ENSMMUT00000027872	MmugDNA.306.1.S1_s_at
ENSMMUG00000006261	ENSMMUT00000008764	MmugDNA.38894.1.S1_at
ENSMMUG00000006261	ENSMMUT00000008764	MmugDNA.11693.1.S1_at
ENSMMUG00000017505	ENSMMUT00000024613	MmugDNA.10060.1.S1_at
ENSMMUG00000017505	ENSMMUT00000024613	MmugDNA.33847.1.S1_at
ENSMMUG00000017505	ENSMMUT00000024613	Mmu.3298.1.S1_at
ENSMMUG00000017505	ENSMMUT00000024613	MmugDNA.10062.1.S1_at
ENSMMUG00000017505	ENSMMUT00000024613	MmugDNA.10060.1.S1_s_at
ENSMMUG00000017505	ENSMMUT00000024613	MmugDNA.10057.1.S1_at
ENSMMUG00000017505	ENSMMUT00000024613	MmugDNA.10058.1.S1_at
ENSMMUG00000019981	ENSMMUT00000047580	MmugDNA.10500.1.S1_at
ENSMMUG00000019981	ENSMMUT00000047580	MmugDNA.14004.1.S1_at
ENSMMUG00000019981	ENSMMUT00000047580	MmugDNA.43179.1.S1_at
ENSMMUG00000008197	ENSMMUT00000046534	MmuSTS.4647.1.S1_at
ENSMMUG00000006261	ENSMMUT00000008765	MmugDNA.38894.1.S1_at
ENSMMUG00000006261	ENSMMUT00000008765	MmugDNA.11693.1.S1_at
ENSMMUG00000006558	ENSMMUT00000057784	MmuSTS.1328.1.S1_at
ENSMMUG00000019833	ENSMMUT00000093969	MmugDNA.306.1.S1_at
ENSMMUG00000019833	ENSMMUT00000093969	MmugDNA.306.1.S1_s_at
ENSMMUG00000019833	ENSMMUT00000093969	MmugDNA.39316.1.S1_s_at
ENSMMUG00000006558	ENSMMUT00000009191	MmuSTS.1328.1.S1_at
ENSMMUG00000019981	ENSMMUT00000028083	MmugDNA.10500.1.S1_at
ENSMMUG00000019981	ENSMMUT00000028083	MmugDNA.14004.1.S1_at
ENSMMUG00000019981	ENSMMUT00000028083	MmugDNA.43179.1.S1_at
ENSMMUG00000006558	ENSMMUT00000063097	MmugDNA.3532.1.S1_at
ENSMMUG00000006558	ENSMMUT00000063097	MmuSTS.1328.1.S1_at
ENSMMUG00000023677	ENSMMUT00000033315	MmugDNA.10013.1.S1_s_at
ENSMMUG00000023677	ENSMMUT00000033315	MmugDNA.5862.1.S1_s_at
ENSMMUG00000002865	ENSMMUT00000080118	MmuSTS.3850.1.S1_at
ENSMMUG00000008810	ENSMMUT00000012317	MmugDNA.37489.1.S1_at
ENSMMUG00000008810	ENSMMUT00000012317	MmugDNA.6607.1.S1_at
ENSMMUG00000019830	ENSMMUT00000027868	MmugDNA.38885.1.S1_at
ENSMMUG00000019830	ENSMMUT00000027868	MmugDNA.1777.1.S1_at
ENSMMUG00000023677	ENSMMUT00000033317	MmugDNA.10013.1.S1_s_at
ENSMMUG00000023677	ENSMMUT00000033317	MmugDNA.5862.1.S1_s_at
ENSMMUG00000001596	ENSMMUT00000046897	MmuSTS.34.1.S1_at
ENSMMUG00000006262	ENSMMUT00000044774	MmuSTS.2704.1.S1_at
ENSMMUG00000001596	ENSMMUT00000002255	MmuSTS.34.1.S1_at
ENSMMUG00000003619	ENSMMUT00000005136	Mmu.7150.1.S1_at
ENSMMUG00000003619	ENSMMUT00000005136	MmugDNA.22611.1.S1_at
ENSMMUG00000003619	ENSMMUT00000074583	Mmu.7150.1.S1_at
ENSMMUG00000003619	ENSMMUT00000074583	MmugDNA.18696.1.S1_at
ENSMMUG00000003619	ENSMMUT00000074583	MmugDNA.22611.1.S1_at
ENSMMUG00000016211	ENSMMUT00000042627	MmuSTS.857.1.S1_at
ENSMMUG00000046969	ENSMMUT00000063558	MmugDNA.43107.1.S1_at
ENSMMUG00000046969	ENSMMUT00000063558	MmugDNA.3250.1.S1_at
ENSMMUG00000010942	ENSMMUT00000072581	MmugDNA.37741.1.S1_at
ENSMMUG00000065088	ENSMMUT00000103738	MmuSTS.657.1.S1_at
ENSMMUG00000003619	ENSMMUT00000093106	Mmu.7150.1.S1_at
ENSMMUG00000003619	ENSMMUT00000093106	MmugDNA.22611.1.S1_at
ENSMMUG00000014138	ENSMMUT00000102104	MmugDNA.7050.1.S1_at
ENSMMUG00000010942	ENSMMUT00000015315	MmugDNA.37741.1.S1_at
ENSMMUG00000003619	ENSMMUT00000005134	Mmu.7150.1.S1_at
ENSMMUG00000003619	ENSMMUT00000005134	MmugDNA.22611.1.S1_at
ENSMMUG00000014138	ENSMMUT00000098516	MmugDNA.7050.1.S1_at
ENSMMUG00000003619	ENSMMUT00000063611	Mmu.7150.1.S1_at
ENSMMUG00000003619	ENSMMUT00000063611	MmugDNA.18696.1.S1_at
ENSMMUG00000003619	ENSMMUT00000063611	MmugDNA.22611.1.S1_at
ENSMMUG00000003619	ENSMMUT00000063611	MmugDNA.3092.1.S1_at
ENSMMUG00000014138	ENSMMUT00000019844	MmugDNA.7050.1.S1_at
ENSMMUG00000010942	ENSMMUT00000015316	MmugDNA.37741.1.S1_at
ENSMMUG00000010942	ENSMMUT00000015316	MmugDNA.28884.1.S1_at
ENSMMUG00000019979	ENSMMUT00000028081	MmugDNA.30639.1.S1_at
ENSMMUG00000023676	ENSMMUT00000055370	MmugDNA.8498.1.S1_at
ENSMMUG00000023676	ENSMMUT00000055370	MmugDNA.31974.1.S1_at
ENSMMUG00000043090	ENSMMUT00000060241	MmugDNA.37759.1.S1_at
ENSMMUG00000014138	ENSMMUT00000084267	MmuSTS.3736.1.S1_at
ENSMMUG00000014138	ENSMMUT00000084267	MmugDNA.7050.1.S1_at
ENSMMUG00000023676	ENSMMUT00000074445	MmugDNA.8498.1.S1_at
ENSMMUG00000023676	ENSMMUT00000074445	MmugDNA.31974.1.S1_at
ENSMMUG00000003619	ENSMMUT00000005131	Mmu.7150.1.S1_at
ENSMMUG00000003619	ENSMMUT00000005131	MmugDNA.18696.1.S1_at
ENSMMUG00000003619	ENSMMUT00000005131	MmugDNA.22611.1.S1_at
ENSMMUG00000003619	ENSMMUT00000005131	MmugDNA.3092.1.S1_at
ENSMMUG00000019979	ENSMMUT00000080375	MmugDNA.30639.1.S1_at
ENSMMUG00000008974	ENSMMUT00000012540	MmuSTS.711.1.S1_at
ENSMMUG00000023676	ENSMMUT00000047617	MmugDNA.8498.1.S1_at
ENSMMUG00000023676	ENSMMUT00000047617	MmugDNA.31974.1.S1_at
ENSMMUG00000000637	ENSMMUT00000046960	MmugDNA.42727.1.S1_at
ENSMMUG00000002865	ENSMMUT00000004060	MmuSTS.3850.1.S1_at
ENSMMUG00000060600	ENSMMUT00000106046	MmugDNA.37040.1.S1_at
ENSMMUG00000018949	ENSMMUT00000026641	MmugDNA.961.1.S1_at
ENSMMUG00000018949	ENSMMUT00000026641	MmugDNA.4546.1.S1_at
ENSMMUG00000003615	ENSMMUT00000005121	MmugDNA.17159.1.S1_at
ENSMMUG00000003615	ENSMMUT00000005121	MmugDNA.26523.1.S1_s_at
ENSMMUG00000003615	ENSMMUT00000005121	MmugDNA.17159.1.S1_s_at
ENSMMUG00000014138	ENSMMUT00000019845	MmugDNA.7050.1.S1_at
ENSMMUG00000018949	ENSMMUT00000026643	MmugDNA.961.1.S1_at
ENSMMUG00000018949	ENSMMUT00000026643	MmugDNA.4546.1.S1_at
ENSMMUG00000023676	ENSMMUT00000033311	MmugDNA.8498.1.S1_at
ENSMMUG00000023676	ENSMMUT00000033311	MmugDNA.31974.1.S1_at
ENSMMUG00000053737	ENSMMUT00000101824	MmunewRS.898.1.S1_at
ENSMMUG00000053737	ENSMMUT00000101824	MmuSTS.550.1.S1_s_at
ENSMMUG00000000637	ENSMMUT00000046959	MmugDNA.42727.1.S1_at
ENSMMUG00000000637	ENSMMUT00000000917	MmugDNA.42727.1.S1_at
ENSMMUG00000015566	ENSMMUT00000107317	MmugDNA.18627.1.S1_at
ENSMMUG00000015566	ENSMMUT00000107317	MmugDNA.35504.1.S1_at
ENSMMUG00000055703	ENSMMUT00000088519	MmugDNA.17013.1.S1_at
ENSMMUG00000022882	ENSMMUT00000088044	MmugDNA.14680.1.S1_at
ENSMMUG00000022882	ENSMMUT00000088044	MmugDNA.39516.1.S1_at
ENSMMUG00000015566	ENSMMUT00000021835	MmugDNA.18627.1.S1_at
ENSMMUG00000022882	ENSMMUT00000090503	MmugDNA.14680.1.S1_at
ENSMMUG00000022882	ENSMMUT00000090503	MmugDNA.39516.1.S1_at
ENSMMUG00000032254	ENSMMUT00000103074	MmuSTS.4221.1.S1_at
ENSMMUG00000022882	ENSMMUT00000078976	MmugDNA.39516.1.S1_at
ENSMMUG00000022882	ENSMMUT00000078976	MmugDNA.26881.1.S1_at
ENSMMUG00000031908	ENSMMUT00000046551	MmugDNA.4900.1.S1_s_at
ENSMMUG00000031908	ENSMMUT00000046551	MmugDNA.4900.1.S1_at
ENSMMUG00000018965	ENSMMUT00000026662	MmugDNA.2286.1.S1_s_at
ENSMMUG00000032254	ENSMMUT00000016337	MmugDNA.25469.1.S1_at
ENSMMUG00000032254	ENSMMUT00000047581	MmuSTS.4221.1.S1_at
ENSMMUG00000032254	ENSMMUT00000047581	MmugDNA.25469.1.S1_at
ENSMMUG00000018951	ENSMMUT00000071458	MmugDNA.33159.1.S1_s_at
ENSMMUG00000032254	ENSMMUT00000104470	MmuSTS.4221.1.S1_at
ENSMMUG00000032254	ENSMMUT00000104470	MmugDNA.25469.1.S1_at
ENSMMUG00000052176	ENSMMUT00000094543	MmugDNA.32700.1.S1_at
ENSMMUG00000015566	ENSMMUT00000088057	MmugDNA.18627.1.S1_at
ENSMMUG00000033810	ENSMMUT00000049544	MmugDNA.961.1.S1_at
ENSMMUG00000042886	ENSMMUT00000076628	MmugDNA.2569.1.S1_s_at
ENSMMUG00000042886	ENSMMUT00000076628	MmugDNA.16044.1.S1_at
ENSMMUG00000002865	ENSMMUT00000075455	MmuSTS.3850.1.S1_at
ENSMMUG00000042886	ENSMMUT00000085741	MmuSTS.3638.1.S1_at
ENSMMUG00000015566	ENSMMUT00000061855	MmugDNA.18627.1.S1_at
ENSMMUG00000047365	ENSMMUT00000055027	MmunewRS.631.1.S1_at
ENSMMUG00000003768	ENSMMUT00000078931	MmuSTS.4364.1.S1_at
ENSMMUG00000003768	ENSMMUT00000044776	MmuSTS.4364.1.S1_at
ENSMMUG00000023030	ENSMMUT00000032408	MmuSTS.1229.1.S1_at
ENSMMUG00000023030	ENSMMUT00000032408	MmunewRS.745.1.S1_at
ENSMMUG00000059081	ENSMMUT00000095077	MmunewRS.295.1.S1_at
ENSMMUG00000001594	ENSMMUT00000098165	MmugDNA.17733.1.S1_at
ENSMMUG00000001594	ENSMMUT00000098165	MmugDNA.43144.1.S1_at
ENSMMUG00000001594	ENSMMUT00000098165	MmugDNA.17730.1.S1_at
ENSMMUG00000023030	ENSMMUT00000060336	MmugDNA.1394.1.S1_at
ENSMMUG00000056702	ENSMMUT00000079487	MmugDNA.14615.1.S1_s_at
ENSMMUG00000056702	ENSMMUT00000079487	MmugDNA.36940.1.S1_at
ENSMMUG00000056702	ENSMMUT00000079487	MmugDNA.117.1.S1_at
ENSMMUG00000011231	ENSMMUT00000015715	MmugDNA.31046.1.S1_at
ENSMMUG00000011231	ENSMMUT00000015715	MmuSTS.5.1.S1_at
ENSMMUG00000056702	ENSMMUT00000081850	MmugDNA.14615.1.S1_s_at
ENSMMUG00000056702	ENSMMUT00000081850	MmugDNA.36940.1.S1_at
ENSMMUG00000056702	ENSMMUT00000081850	MmugDNA.117.1.S1_at
ENSMMUG00000052537	ENSMMUT00000087766	MmugDNA.3035.1.S1_at
ENSMMUG00000001594	ENSMMUT00000002254	MmugDNA.17733.1.S1_at
ENSMMUG00000001594	ENSMMUT00000002254	MmugDNA.17730.1.S1_at
ENSMMUG00000058333	ENSMMUT00000084083	MmugDNA.24674.1.S1_at
ENSMMUG00000003768	ENSMMUT00000005330	MmuSTS.4364.1.S1_at
ENSMMUG00000012615	ENSMMUT00000017688	MmugDNA.28835.1.S1_at
ENSMMUG00000001594	ENSMMUT00000097386	MmugDNA.17733.1.S1_at
ENSMMUG00000001594	ENSMMUT00000097386	MmugDNA.17730.1.S1_at
ENSMMUG00000002865	ENSMMUT00000098081	MmuSTS.3850.1.S1_at
ENSMMUG00000019597	ENSMMUT00000086343	MmugDNA.41253.1.S1_at
ENSMMUG00000019597	ENSMMUT00000086343	MmugDNA.24891.1.S1_at
ENSMMUG00000019597	ENSMMUT00000086343	MmugDNA.22591.1.S1_at
ENSMMUG00000019597	ENSMMUT00000086343	MmugDNA.24267.1.S1_at
ENSMMUG00000012615	ENSMMUT00000099232	MmugDNA.28835.1.S1_at
ENSMMUG00000004094	ENSMMUT00000086427	MmugDNA.2173.1.S1_at
ENSMMUG00000019597	ENSMMUT00000054291	MmugDNA.41253.1.S1_at
ENSMMUG00000019597	ENSMMUT00000054291	MmugDNA.24891.1.S1_at
ENSMMUG00000019597	ENSMMUT00000054291	MmugDNA.22591.1.S1_at
ENSMMUG00000018955	ENSMMUT00000045801	MmugDNA.8817.1.S1_at
ENSMMUG00000018955	ENSMMUT00000045801	MmugDNA.21097.1.S1_at
ENSMMUG00000004094	ENSMMUT00000105604	MmugDNA.2173.1.S1_at
ENSMMUG00000019597	ENSMMUT00000027520	MmugDNA.41253.1.S1_at
ENSMMUG00000019597	ENSMMUT00000027520	MmugDNA.24891.1.S1_at
ENSMMUG00000018955	ENSMMUT00000026649	MmugDNA.26817.1.S1_at
ENSMMUG00000023029	ENSMMUT00000047582	MmugDNA.1609.1.S1_at
ENSMMUG00000004094	ENSMMUT00000005809	MmugDNA.2173.1.S1_at
ENSMMUG00000004094	ENSMMUT00000075970	MmugDNA.2173.1.S1_at
ENSMMUG00000012615	ENSMMUT00000081057	MmugDNA.28835.1.S1_at
ENSMMUG00000019597	ENSMMUT00000076629	MmugDNA.41253.1.S1_at
ENSMMUG00000003769	ENSMMUT00000044783	MmugDNA.40126.1.S1_at
ENSMMUG00000003769	ENSMMUT00000044783	MmugDNA.2703.1.S1_at
ENSMMUG00000003727	ENSMMUT00000071475	Mmu.4602.1.S1_at
ENSMMUG00000015661	ENSMMUT00000021974	MmunewRS.31.1.S1_at
ENSMMUG00000015661	ENSMMUT00000021974	MmuSTS.3740.1.S1_s_at
ENSMMUG00000018955	ENSMMUT00000045798	MmugDNA.8817.1.S1_at
ENSMMUG00000018955	ENSMMUT00000045798	MmugDNA.21097.1.S1_at
ENSMMUG00000003442	ENSMMUT00000084553	MmugDNA.35763.1.S1_at
ENSMMUG00000003442	ENSMMUT00000084553	MmugDNA.4607.1.S1_at
ENSMMUG00000003727	ENSMMUT00000090835	MmugDNA.9513.1.S1_at
ENSMMUG00000003727	ENSMMUT00000090835	Mmu.4602.1.S1_at
ENSMMUG00000007490	ENSMMUT00000010490	MmugDNA.904.1.S1_at
ENSMMUG00000007490	ENSMMUT00000010490	MmuSTS.2033.1.S1_at
ENSMMUG00000003727	ENSMMUT00000105528	MmugDNA.9513.1.S1_at
ENSMMUG00000003727	ENSMMUT00000105528	Mmu.4602.1.S1_at
ENSMMUG00000004094	ENSMMUT00000005811	MmugDNA.2173.1.S1_at
ENSMMUG00000003727	ENSMMUT00000056348	MmugDNA.9513.1.S1_at
ENSMMUG00000003727	ENSMMUT00000056348	Mmu.4602.1.S1_at
ENSMMUG00000018955	ENSMMUT00000102426	MmugDNA.8817.1.S1_at
ENSMMUG00000018955	ENSMMUT00000102426	MmugDNA.21097.1.S1_at
ENSMMUG00000003442	ENSMMUT00000004871	MmugDNA.35763.1.S1_at
ENSMMUG00000003442	ENSMMUT00000004871	MmugDNA.4607.1.S1_at
ENSMMUG00000045118	ENSMMUT00000046545	MmugDNA.4900.1.S1_s_at
ENSMMUG00000045118	ENSMMUT00000046545	MmugDNA.4900.1.S1_at
ENSMMUG00000007490	ENSMMUT00000078513	MmugDNA.904.1.S1_at
ENSMMUG00000007490	ENSMMUT00000078513	MmuSTS.2033.1.S1_at
ENSMMUG00000003727	ENSMMUT00000061201	MmugDNA.9513.1.S1_at
ENSMMUG00000003727	ENSMMUT00000061201	Mmu.4602.1.S1_at
ENSMMUG00000018955	ENSMMUT00000045799	MmugDNA.8817.1.S1_at
ENSMMUG00000018955	ENSMMUT00000045799	MmugDNA.21097.1.S1_at
ENSMMUG00000008369	ENSMMUT00000011702	MmugDNA.35779.1.S1_at
ENSMMUG00000018417	ENSMMUT00000025885	MmugDNA.20415.1.S1_at
ENSMMUG00000002865	ENSMMUT00000004066	MmuSTS.3850.1.S1_at
ENSMMUG00000001593	ENSMMUT00000002253	MmugDNA.17994.1.S1_at
ENSMMUG00000003727	ENSMMUT00000106007	MmugDNA.9513.1.S1_at
ENSMMUG00000003727	ENSMMUT00000106007	Mmu.4602.1.S1_at
ENSMMUG00000003770	ENSMMUT00000005335	MmuSTS.4641.1.S1_at
ENSMMUG00000003727	ENSMMUT00000005274	MmugDNA.9513.1.S1_at
ENSMMUG00000003727	ENSMMUT00000005274	Mmu.4602.1.S1_at
ENSMMUG00000008369	ENSMMUT00000042169	MmugDNA.35779.1.S1_at
ENSMMUG00000018956	ENSMMUT00000026650	MmugDNA.3272.1.S1_at
ENSMMUG00000018956	ENSMMUT00000026650	MmugDNA.23555.1.S1_at
ENSMMUG00000045118	ENSMMUT00000102095	MmugDNA.4900.1.S1_s_at
ENSMMUG00000045118	ENSMMUT00000102095	MmugDNA.4900.1.S1_at
ENSMMUG00000057977	ENSMMUT00000085765	MmunewRS.1024.1.S1_at
ENSMMUG00000057977	ENSMMUT00000085765	MmugDNA.12663.1.S1_at
ENSMMUG00000001592	ENSMMUT00000002252	MmugDNA.34486.1.S1_at
ENSMMUG00000001592	ENSMMUT00000002252	MmugDNA.18635.1.S1_at
ENSMMUG00000015661	ENSMMUT00000021973	MmunewRS.31.1.S1_at
ENSMMUG00000015661	ENSMMUT00000021973	MmuSTS.3740.1.S1_s_at
ENSMMUG00000012828	ENSMMUT00000017996	MmuSTS.1550.1.S1_at
ENSMMUG00000007490	ENSMMUT00000010488	MmugDNA.904.1.S1_at
ENSMMUG00000007490	ENSMMUT00000010488	MmuSTS.2033.1.S1_at
ENSMMUG00000007490	ENSMMUT00000010489	MmugDNA.904.1.S1_at
ENSMMUG00000007490	ENSMMUT00000010489	MmuSTS.2033.1.S1_at
ENSMMUG00000045118	ENSMMUT00000102074	MmugDNA.4900.1.S1_s_at
ENSMMUG00000045118	ENSMMUT00000110198	MmugDNA.4900.1.S1_s_at
ENSMMUG00000045118	ENSMMUT00000110198	MmugDNA.4900.1.S1_at
ENSMMUG00000061281	ENSMMUT00000080783	MmugDNA.8926.1.S1_s_at
ENSMMUG00000004472	ENSMMUT00000006338	MmuSTS.1877.1.S1_at
ENSMMUG00000004472	ENSMMUT00000006338	MmugDNA.23773.1.S1_at
ENSMMUG00000061281	ENSMMUT00000095237	MmugDNA.8926.1.S1_s_at
ENSMMUG00000045118	ENSMMUT00000090111	MmugDNA.4900.1.S1_s_at
ENSMMUG00000045118	ENSMMUT00000090111	MmugDNA.4900.1.S1_at
ENSMMUG00000015661	ENSMMUT00000021984	MmunewRS.31.1.S1_at
ENSMMUG00000015661	ENSMMUT00000021984	MmuSTS.3740.1.S1_s_at
