Gene stable ID	Transcript stable ID	AFFY HG U95D probe
ENSG00000249145	ENST00000661956	79891_at
ENSG00000196557	ENST00000348261	75285_at
ENSG00000196557	ENST00000358590	75285_at
ENSG00000196557	ENST00000638323	75285_at
ENSG00000196557	ENST00000639478	75285_at
ENSG00000196557	ENST00000640028	75285_at
ENSG00000196557	ENST00000565831	75285_at
ENSG00000078114	ENST00000676125	91402_at
ENSG00000078114	ENST00000377122	91402_at
ENSG00000078114	ENST00000675700	91402_at
ENSG00000078114	ENST00000675702	91402_at
ENSG00000078114	ENST00000485750	86743_at
ENSG00000128908	ENST00000648947	87141_at
ENSG00000128908	ENST00000558357	87141_at
ENSG00000128908	ENST00000559995	87141_at
ENSG00000128908	ENST00000560799	87141_at
ENSG00000128908	ENST00000561244	87141_at
ENSG00000128908	ENST00000401393	87141_at
ENSG00000128908	ENST00000616814	87141_at
ENSG00000135048	ENST00000377044	81861_at
ENSG00000135048	ENST00000377044	91626_at
ENSG00000135048	ENST00000377066	81861_at
ENSG00000135048	ENST00000377066	91626_at
ENSG00000135048	ENST00000542935	81861_at
ENSG00000135048	ENST00000542935	91626_at
ENSG00000135048	ENST00000396272	81861_at
ENSG00000135048	ENST00000396272	91626_at
ENSG00000135048	ENST00000474495	81861_at
ENSG00000135048	ENST00000474495	91626_at
ENSG00000135048	ENST00000377055	81861_at
ENSG00000135048	ENST00000377055	91626_at
ENSG00000135048	ENST00000377043	81861_at
ENSG00000135048	ENST00000537329	81861_at
ENSG00000087008	ENST00000356406	89889_i_at
ENSG00000087008	ENST00000356406	89887_s_at
ENSG00000087008	ENST00000512411	89889_i_at
ENSG00000087008	ENST00000512411	89887_s_at
ENSG00000087008	ENST00000515797	89889_i_at
ENSG00000087008	ENST00000515797	89887_s_at
ENSG00000087008	ENST00000413009	89887_s_at
ENSG00000087008	ENST00000503233	89889_i_at
ENSG00000087008	ENST00000503233	89887_s_at
ENSG00000231920	ENST00000439097	71347_at
ENSG00000231920	ENST00000417845	71347_at
ENSG00000157999	ENST00000409061	84901_at
ENSG00000155275	ENST00000513449	72726_at
ENSG00000157021	ENST00000528023	67331_at
ENSG00000217929	ENST00000436899	76433_at
ENSG00000125520	ENST00000266077	88715_at
ENSG00000125520	ENST00000493772	88715_at
ENSG00000125520	ENST00000473157	88715_at
ENSG00000229299	ENST00000447343	72955_r_at
ENSG00000229299	ENST00000447343	88715_at
ENSG00000229299	ENST00000433905	72955_r_at
ENSG00000268858	ENST00000601296	87716_at
ENSG00000172728	ENST00000327671	70358_s_at
ENSG00000172728	ENST00000518672	70358_s_at
ENSG00000172728	ENST00000519440	70358_s_at
ENSG00000172728	ENST00000517942	70358_s_at
ENSG00000172728	ENST00000524021	70358_s_at
ENSG00000172728	ENST00000517891	70358_s_at
ENSG00000272279	ENST00000607350	68554_at
ENSG00000112699	ENST00000533279	74052_at
ENSG00000101152	ENST00000360864	82410_at
ENSG00000101152	ENST00000470551	82410_at
ENSG00000198963	ENST00000376896	75996_at
ENSG00000198963	ENST00000396204	75996_at
ENSG00000196700	ENST00000369888	73049_at
ENSG00000156687	ENST00000404895	75323_at
ENSG00000156687	ENST00000287272	75323_at
ENSG00000156687	ENST00000453357	75323_at
ENSG00000171703	ENST00000475792	72995_at
ENSG00000171703	ENST00000487164	72995_at
ENSG00000171703	ENST00000476113	72995_at
ENSG00000145949	ENST00000647417	77232_at
ENSG00000145949	ENST00000274643	77232_at
ENSG00000002587	ENST00000002596	70475_at
ENSG00000287778	ENST00000656610	68924_at
ENSG00000249631	ENST00000667921	90696_at
ENSG00000249631	ENST00000510639	69490_at
ENSG00000249631	ENST00000514452	67438_at
ENSG00000249631	ENST00000662348	90696_at
ENSG00000249631	ENST00000663860	90696_at
ENSG00000249631	ENST00000670288	69490_at
ENSG00000249631	ENST00000661777	90696_at
ENSG00000249631	ENST00000658506	90696_at
ENSG00000249631	ENST00000670126	90696_at
ENSG00000249631	ENST00000666219	69490_at
ENSG00000249631	ENST00000656855	69490_at
ENSG00000249631	ENST00000509244	90696_at
ENSG00000249631	ENST00000658916	90696_at
ENSG00000249631	ENST00000669014	90696_at
ENSG00000249631	ENST00000663239	69490_at
ENSG00000249631	ENST00000656636	90696_at
ENSG00000249631	ENST00000653019	90696_at
ENSG00000249631	ENST00000665315	90696_at
ENSG00000249631	ENST00000666239	90696_at
ENSG00000249631	ENST00000661922	69490_at
ENSG00000249631	ENST00000654143	90696_at
ENSG00000249631	ENST00000667170	69490_at
ENSG00000249631	ENST00000663535	90696_at
ENSG00000249631	ENST00000656929	90696_at
ENSG00000249631	ENST00000658796	90696_at
ENSG00000249631	ENST00000653229	90696_at
ENSG00000249631	ENST00000669564	90696_at
ENSG00000249631	ENST00000655077	90696_at
ENSG00000249631	ENST00000670997	90696_at
ENSG00000249631	ENST00000664952	90696_at
ENSG00000249631	ENST00000668630	69490_at
ENSG00000249631	ENST00000653495	90696_at
ENSG00000249631	ENST00000668579	90696_at
ENSG00000249631	ENST00000668521	69490_at
ENSG00000249631	ENST00000654289	90696_at
ENSG00000230438	ENST00000661223	77081_at
ENSG00000260926	ENST00000670986	69859_at
ENSG00000260926	ENST00000657259	69859_at
ENSG00000260926	ENST00000663093	69859_at
ENSG00000260926	ENST00000655305	69859_at
ENSG00000260926	ENST00000654879	69859_at
ENSG00000260926	ENST00000663077	69859_at
ENSG00000260926	ENST00000670586	69859_at
ENSG00000260926	ENST00000658734	69859_at
ENSG00000260926	ENST00000664448	69859_at
ENSG00000260926	ENST00000565259	69859_at
ENSG00000260926	ENST00000607505	69859_at
ENSG00000185915	ENST00000379499	77834_at
ENSG00000156017	ENST00000376834	82010_r_at
ENSG00000165309	ENST00000298032	92124_at
ENSG00000165309	ENST00000409983	92124_at
ENSG00000165309	ENST00000409049	75757_at
ENSG00000165309	ENST00000376528	92124_at
ENSG00000253746	ENST00000520431	80575_at
ENSG00000253414	ENST00000521989	75519_r_at
ENSG00000253414	ENST00000665151	75519_r_at
ENSG00000253414	ENST00000668286	75519_r_at
ENSG00000038219	ENST00000040738	69709_r_at
ENSG00000038219	ENST00000482713	69709_r_at
ENSG00000231846	ENST00000456621	88514_at
ENSG00000147475	ENST00000523887	79608_at
ENSG00000147475	ENST00000523887	83018_at
ENSG00000147475	ENST00000648919	79608_at
ENSG00000147475	ENST00000648919	83018_at
ENSG00000147475	ENST00000518586	79608_at
ENSG00000147475	ENST00000518586	83018_at
ENSG00000147475	ENST00000335171	79608_at
ENSG00000147475	ENST00000335171	83018_at
ENSG00000215018	ENST00000430711	74630_r_at
ENSG00000215018	ENST00000453441	74630_r_at
ENSG00000149656	ENST00000279067	76433_at
ENSG00000272732	ENST00000608770	77369_r_at
ENSG00000272894	ENST00000609497	77369_r_at
ENSG00000272894	ENST00000609307	77369_r_at
ENSG00000272894	ENST00000608807	77369_r_at
ENSG00000248698	ENST00000502759	79390_at
ENSG00000248698	ENST00000512754	79390_at
ENSG00000248698	ENST00000506739	79390_at
ENSG00000123130	ENST00000379303	81062_at
ENSG00000123130	ENST00000379297	81062_at
ENSG00000123130	ENST00000494361	81062_at
ENSG00000249988	ENST00000505628	88426_at
ENSG00000234141	ENST00000451066	91152_at
ENSG00000288612	ENST00000676390	79982_at
ENSG00000288612	ENST00000675225	79982_at
ENSG00000163145	ENST00000397700	81022_at
ENSG00000163145	ENST00000295297	81022_at
ENSG00000163145	ENST00000382383	81022_at
ENSG00000163145	ENST00000429690	81022_at
ENSG00000163145	ENST00000444304	81022_at
ENSG00000103966	ENST00000220325	91329_at
ENSG00000139910	ENST00000483536	91692_r_at
ENSG00000139910	ENST00000539517	91692_r_at
ENSG00000139910	ENST00000539517	67595_r_at
ENSG00000048342	ENST00000676337	87499_at
ENSG00000048342	ENST00000503292	80091_at
ENSG00000048342	ENST00000424120	80091_at
ENSG00000048342	ENST00000389652	80091_at
ENSG00000048342	ENST00000674945	80091_at
ENSG00000048342	ENST00000506643	80091_at
ENSG00000048342	ENST00000650860	80091_at
ENSG00000048342	ENST00000634028	80091_at
ENSG00000048342	ENST00000514039	80091_at
ENSG00000180822	ENST00000473000	78289_at
ENSG00000102230	ENST00000379144	71102_at
ENSG00000102230	ENST00000379145	71102_at
ENSG00000257842	ENST00000552101	79470_r_at
ENSG00000257845	ENST00000549330	91004_at
ENSG00000169154	ENST00000307599	76344_at
ENSG00000169154	ENST00000307599	90303_at
ENSG00000169154	ENST00000518826	76344_at
ENSG00000169154	ENST00000518826	90303_at
ENSG00000285880	ENST00000647937	90303_at
ENSG00000236414	ENST00000422697	71888_at
ENSG00000189043	ENST00000339600	75068_at
ENSG00000189043	ENST00000482299	75068_at
ENSG00000189043	ENST00000470761	75068_at
ENSG00000258548	ENST00000557359	68343_at
ENSG00000258548	ENST00000557399	68343_at
ENSG00000258548	ENST00000663380	68343_at
ENSG00000258548	ENST00000669384	68343_at
ENSG00000186960	ENST00000622740	83206_at
ENSG00000106443	ENST00000490957	85531_at
ENSG00000106443	ENST00000498784	85531_at
ENSG00000106443	ENST00000489305	85531_at
ENSG00000090581	ENST00000527076	89064_at
ENSG00000258038	ENST00000550827	69789_at
ENSG00000258038	ENST00000551588	80034_at
ENSG00000258038	ENST00000548775	69789_at
ENSG00000258038	ENST00000550990	80036_at
ENSG00000258038	ENST00000667065	80034_at
ENSG00000258038	ENST00000664085	80034_at
ENSG00000258038	ENST00000655423	80034_at
ENSG00000107863	ENST00000396432	77357_at
ENSG00000107863	ENST00000396432	80095_at
ENSG00000107863	ENST00000486374	77357_at
ENSG00000107863	ENST00000638156	77357_at
ENSG00000107863	ENST00000636789	77357_at
ENSG00000107863	ENST00000418033	77357_at
ENSG00000107863	ENST00000482792	77357_at
ENSG00000107863	ENST00000418325	77357_at
ENSG00000107863	ENST00000446003	80095_at
ENSG00000107863	ENST00000476499	80095_at
ENSG00000107863	ENST00000476499	72552_at
ENSG00000107863	ENST00000416305	80095_at
ENSG00000107863	ENST00000416305	72552_at
ENSG00000107863	ENST00000636842	72552_at
ENSG00000107863	ENST00000472150	80095_at
ENSG00000107863	ENST00000463892	80095_at
ENSG00000107863	ENST00000612832	77357_at
ENSG00000107863	ENST00000612832	80095_at
ENSG00000107863	ENST00000320481	77357_at
ENSG00000107863	ENST00000320481	80095_at
ENSG00000059145	ENST00000389221	84145_at
ENSG00000059145	ENST00000403703	84145_at
ENSG00000059145	ENST00000674376	84145_at
ENSG00000059145	ENST00000397464	84145_at
ENSG00000059145	ENST00000508903	84145_at
ENSG00000059145	ENST00000511095	84145_at
ENSG00000059145	ENST00000248104	84145_at
ENSG00000214013	ENST00000318010	85085_at
ENSG00000214013	ENST00000318010	85086_g_at
ENSG00000175324	ENST00000311351	75256_at
ENSG00000175324	ENST00000520755	75256_at
ENSG00000175324	ENST00000522515	75256_at
ENSG00000175324	ENST00000520286	75256_at
ENSG00000175324	ENST00000523511	75256_at
ENSG00000198814	ENST00000378943	74732_s_at
ENSG00000198814	ENST00000378943	89216_at
ENSG00000198814	ENST00000378946	74732_s_at
ENSG00000198814	ENST00000378946	89216_at
ENSG00000198814	ENST00000427190	74732_s_at
ENSG00000198814	ENST00000427190	89216_at
ENSG00000198814	ENST00000378945	74732_s_at
ENSG00000198814	ENST00000481024	74732_s_at
ENSG00000198814	ENST00000481024	89216_at
ENSG00000198814	ENST00000479048	74732_s_at
ENSG00000085788	ENST00000397166	75109_at
ENSG00000085788	ENST00000526144	75109_at
ENSG00000085788	ENST00000529872	85732_at
ENSG00000146530	ENST00000275358	92142_at
ENSG00000146530	ENST00000485526	92142_at
ENSG00000146530	ENST00000521169	92142_at
ENSG00000146530	ENST00000452576	92142_at
ENSG00000146530	ENST00000614403	92142_at
ENSG00000004468	ENST00000511430	85691_at
ENSG00000092108	ENST00000678006	82811_g_at
ENSG00000092108	ENST00000677690	82811_g_at
ENSG00000092108	ENST00000678760	82811_g_at
ENSG00000092108	ENST00000677027	82811_g_at
ENSG00000092108	ENST00000677027	85739_at
ENSG00000092108	ENST00000678185	82811_g_at
ENSG00000092108	ENST00000678399	82811_g_at
ENSG00000092108	ENST00000676658	82811_g_at
ENSG00000092108	ENST00000679165	82811_g_at
ENSG00000092108	ENST00000679096	82811_g_at
ENSG00000092108	ENST00000679102	82811_g_at
ENSG00000092108	ENST00000678475	82811_g_at
ENSG00000092108	ENST00000676509	82811_g_at
ENSG00000092108	ENST00000676750	82811_g_at
ENSG00000092108	ENST00000678802	82811_g_at
ENSG00000092108	ENST00000678516	82811_g_at
ENSG00000092108	ENST00000678516	85739_at
ENSG00000092108	ENST00000679153	82811_g_at
ENSG00000092108	ENST00000679153	85739_at
ENSG00000092108	ENST00000678716	82811_g_at
ENSG00000092108	ENST00000678402	82811_g_at
ENSG00000092108	ENST00000678124	82811_g_at
ENSG00000092108	ENST00000555259	82811_g_at
ENSG00000092108	ENST00000677413	82811_g_at
ENSG00000092108	ENST00000676914	82811_g_at
ENSG00000092108	ENST00000553693	82811_g_at
ENSG00000092108	ENST00000676834	82811_g_at
ENSG00000092108	ENST00000678858	82811_g_at
ENSG00000092108	ENST00000678858	85739_at
ENSG00000092108	ENST00000554437	82811_g_at
ENSG00000092108	ENST00000469043	82808_at
ENSG00000092108	ENST00000469043	82811_g_at
ENSG00000092108	ENST00000678637	82811_g_at
ENSG00000092108	ENST00000678637	85739_at
ENSG00000092108	ENST00000679342	82811_g_at
ENSG00000092108	ENST00000676954	82811_g_at
ENSG00000092108	ENST00000677456	82811_g_at
ENSG00000092108	ENST00000678735	82811_g_at
ENSG00000092108	ENST00000678735	85739_at
ENSG00000092108	ENST00000677617	82811_g_at
ENSG00000092108	ENST00000677617	85739_at
ENSG00000092108	ENST00000676465	82811_g_at
ENSG00000092108	ENST00000678669	82811_g_at
ENSG00000092108	ENST00000676520	82811_g_at
ENSG00000092108	ENST00000676876	82811_g_at
ENSG00000092108	ENST00000677176	82811_g_at
ENSG00000092108	ENST00000557076	82811_g_at
ENSG00000092108	ENST00000677637	82811_g_at
ENSG00000092108	ENST00000463622	82811_g_at
ENSG00000092108	ENST00000544052	82811_g_at
ENSG00000092108	ENST00000556768	82811_g_at
ENSG00000092108	ENST00000484733	82811_g_at
ENSG00000092108	ENST00000458591	82811_g_at
ENSG00000092108	ENST00000677974	82811_g_at
ENSG00000092108	ENST00000677340	82811_g_at
ENSG00000092108	ENST00000676674	82811_g_at
ENSG00000092108	ENST00000311943	82811_g_at
ENSG00000092108	ENST00000679075	82811_g_at
ENSG00000092108	ENST00000679075	85739_at
ENSG00000092108	ENST00000678396	82811_g_at
ENSG00000092108	ENST00000676473	82811_g_at
ENSG00000092108	ENST00000396629	82811_g_at
ENSG00000092108	ENST00000678104	82811_g_at
ENSG00000092108	ENST00000554776	82811_g_at
ENSG00000092108	ENST00000556534	82811_g_at
ENSG00000095777	ENST00000478093	85437_at
ENSG00000187535	ENST00000561954	91809_at
ENSG00000147548	ENST00000528627	72889_r_at
ENSG00000147548	ENST00000528627	90289_at
ENSG00000234817	ENST00000427049	84443_at
ENSG00000260239	ENST00000674020	70332_at
ENSG00000260239	ENST00000563079	70332_at
ENSG00000260239	ENST00000563079	85719_at
ENSG00000260239	ENST00000673975	70332_at
ENSG00000260239	ENST00000673975	85719_at
ENSG00000092529	ENST00000349748	85086_g_at
ENSG00000092529	ENST00000397163	85086_g_at
ENSG00000092529	ENST00000357568	85086_g_at
ENSG00000092529	ENST00000318023	85086_g_at
ENSG00000236894	ENST00000455612	77093_at
ENSG00000236894	ENST00000455612	77095_s_at
ENSG00000236894	ENST00000638113	77095_s_at
ENSG00000236894	ENST00000637960	77095_s_at
ENSG00000165046	ENST00000519476	74886_at
ENSG00000272142	ENST00000663198	87665_at
ENSG00000272142	ENST00000671039	87665_at
ENSG00000272142	ENST00000655306	87665_at
ENSG00000272142	ENST00000661740	87665_at
ENSG00000272142	ENST00000655665	87665_at
ENSG00000272142	ENST00000666739	87665_at
ENSG00000272142	ENST00000606761	87665_at
ENSG00000272142	ENST00000654379	87665_at
ENSG00000272142	ENST00000654506	87665_at
ENSG00000272142	ENST00000661051	87665_at
ENSG00000272142	ENST00000657867	87665_at
ENSG00000272142	ENST00000657816	87665_at
ENSG00000272142	ENST00000607327	87665_at
ENSG00000288548	ENST00000655309	77034_at
ENSG00000214113	ENST00000606472	69354_at
ENSG00000238002	ENST00000440671	70036_at
ENSG00000232494	ENST00000448475	70720_at
ENSG00000092148	ENST00000554882	72016_at
ENSG00000092148	ENST00000554882	85047_at
ENSG00000092148	ENST00000555843	85047_at
ENSG00000092148	ENST00000553700	72016_at
ENSG00000092148	ENST00000553700	85047_at
ENSG00000092148	ENST00000553957	72016_at
ENSG00000092148	ENST00000553957	85047_at
ENSG00000092148	ENST00000557321	85047_at
ENSG00000092148	ENST00000555915	72016_at
ENSG00000092148	ENST00000556004	72016_at
ENSG00000092148	ENST00000557369	72016_at
ENSG00000092148	ENST00000399332	72016_at
ENSG00000092148	ENST00000399332	85047_at
ENSG00000092148	ENST00000611816	72016_at
ENSG00000092148	ENST00000611816	85047_at
ENSG00000216863	ENST00000429345	85170_r_at
ENSG00000216863	ENST00000435641	85170_r_at
ENSG00000216863	ENST00000447858	85170_r_at
ENSG00000216863	ENST00000669477	85170_r_at
ENSG00000216863	ENST00000658580	85170_r_at
ENSG00000216863	ENST00000665459	85170_r_at
ENSG00000216863	ENST00000655679	85170_r_at
ENSG00000187546	ENST00000342526	74001_at
ENSG00000229108	ENST00000442176	91933_at
ENSG00000165105	ENST00000376447	84013_at
ENSG00000229109	ENST00000416473	68962_at
ENSG00000229109	ENST00000665291	68962_at
ENSG00000229109	ENST00000662757	68962_at
ENSG00000129493	ENST00000552500	88562_at
ENSG00000272361	ENST00000607795	80124_at
ENSG00000231616	ENST00000591217	92137_at
ENSG00000231616	ENST00000608866	92137_at
ENSG00000231616	ENST00000421734	92137_at
ENSG00000231616	ENST00000590368	92137_at
ENSG00000231616	ENST00000590813	92137_at
ENSG00000231616	ENST00000615666	92137_at
ENSG00000231616	ENST00000586206	92137_at
ENSG00000231616	ENST00000589817	92137_at
ENSG00000231616	ENST00000586211	92137_at
ENSG00000231616	ENST00000653678	92137_at
ENSG00000231616	ENST00000589233	92137_at
ENSG00000231616	ENST00000592283	92137_at
ENSG00000231616	ENST00000590417	92137_at
ENSG00000231616	ENST00000629276	92137_at
ENSG00000107890	ENST00000376087	67250_at
ENSG00000107890	ENST00000676280	67250_at
ENSG00000107890	ENST00000675116	67250_at
ENSG00000124783	ENST00000474597	88739_at
ENSG00000124783	ENST00000650389	88739_at
ENSG00000124783	ENST00000475213	88739_at
ENSG00000165119	ENST00000376263	91973_at
ENSG00000165119	ENST00000376281	91973_at
ENSG00000151322	ENST00000551634	78033_at
ENSG00000151322	ENST00000551492	78033_at
ENSG00000151322	ENST00000346562	78033_at
ENSG00000151322	ENST00000548645	78033_at
ENSG00000151322	ENST00000356141	78033_at
ENSG00000151322	ENST00000357798	78033_at
ENSG00000151322	ENST00000547068	78033_at
ENSG00000151322	ENST00000549770	78033_at
ENSG00000151322	ENST00000551008	78033_at
ENSG00000151322	ENST00000546849	78033_at
ENSG00000151322	ENST00000550662	78035_at
ENSG00000136758	ENST00000613434	70682_at
ENSG00000136758	ENST00000326799	70682_at
ENSG00000136758	ENST00000376016	70682_at
ENSG00000002549	ENST00000508497	68469_at
ENSG00000002549	ENST00000512397	68469_at
ENSG00000118579	ENST00000237380	71686_at
ENSG00000063854	ENST00000569339	83519_at
ENSG00000163257	ENST00000382247	82233_r_at
ENSG00000163257	ENST00000382247	80691_at
ENSG00000163257	ENST00000507768	80691_at
ENSG00000129521	ENST00000547327	81319_at
ENSG00000236039	ENST00000439046	69719_at
ENSG00000236039	ENST00000657616	67863_at
ENSG00000236039	ENST00000658415	67863_at
ENSG00000236039	ENST00000665552	67863_at
ENSG00000236039	ENST00000668924	67863_at
ENSG00000236039	ENST00000664658	67863_at
ENSG00000236039	ENST00000662264	67863_at
ENSG00000236039	ENST00000454003	67863_at
ENSG00000236039	ENST00000656566	67863_at
ENSG00000236039	ENST00000659904	67863_at
ENSG00000236039	ENST00000655831	67863_at
ENSG00000236039	ENST00000658953	67863_at
ENSG00000236039	ENST00000659688	67863_at
ENSG00000178177	ENST00000382224	81532_at
ENSG00000178177	ENST00000382226	81532_at
ENSG00000178177	ENST00000676061	81532_at
ENSG00000129518	ENST00000250454	75194_at
ENSG00000129518	ENST00000554792	75194_at
ENSG00000129518	ENST00000618169	75194_at
ENSG00000279918	ENST00000623069	88624_at
ENSG00000197506	ENST00000376238	91331_at
ENSG00000197506	ENST00000376238	75585_at
ENSG00000220472	ENST00000407940	75398_r_at
ENSG00000162039	ENST00000325962	90543_at
ENSG00000162039	ENST00000470044	90543_at
ENSG00000162039	ENST00000397344	90543_at
ENSG00000279048	ENST00000625121	86104_r_at
ENSG00000140988	ENST00000343262	89980_s_at
ENSG00000140988	ENST00000526522	89980_s_at
ENSG00000140988	ENST00000526586	89980_s_at
ENSG00000140988	ENST00000533186	89980_s_at
ENSG00000140988	ENST00000532746	89980_s_at
ENSG00000140988	ENST00000533872	89980_s_at
ENSG00000140988	ENST00000527109	89980_s_at
ENSG00000140988	ENST00000527871	89980_s_at
ENSG00000140988	ENST00000531065	89980_s_at
ENSG00000140988	ENST00000533161	89980_s_at
ENSG00000140988	ENST00000529806	89980_s_at
ENSG00000140988	ENST00000534461	89980_s_at
