Gene stable ID	Transcript stable ID	AFFY HG Focus probe
ENSG00000147155	ENST00000495186	202735_at
ENSG00000147155	ENST00000446158	202735_at
ENSG00000147155	ENST00000466461	202735_at
ENSG00000106105	ENST00000674807	208693_s_at
ENSG00000106105	ENST00000675051	208693_s_at
ENSG00000106105	ENST00000675529	208693_s_at
ENSG00000106105	ENST00000674643	208693_s_at
ENSG00000106105	ENST00000470392	208693_s_at
ENSG00000106105	ENST00000675810	208693_s_at
ENSG00000106105	ENST00000676088	208693_s_at
ENSG00000106105	ENST00000676210	208693_s_at
ENSG00000106105	ENST00000485784	208693_s_at
ENSG00000106105	ENST00000674815	208693_s_at
ENSG00000106105	ENST00000676403	208693_s_at
ENSG00000106105	ENST00000676140	208693_s_at
ENSG00000106105	ENST00000675859	208693_s_at
ENSG00000106105	ENST00000389266	208693_s_at
ENSG00000106105	ENST00000675693	208693_s_at
ENSG00000106105	ENST00000676259	208693_s_at
ENSG00000106105	ENST00000675651	208693_s_at
ENSG00000106105	ENST00000674616	208693_s_at
ENSG00000106105	ENST00000674737	208693_s_at
ENSG00000106105	ENST00000674969	208693_s_at
ENSG00000106105	ENST00000676164	208693_s_at
ENSG00000106105	ENST00000675886	208693_s_at
ENSG00000106105	ENST00000444666	208693_s_at
ENSG00000106105	ENST00000675587	208693_s_at
ENSG00000106105	ENST00000674851	208693_s_at
ENSG00000106105	ENST00000675863	208693_s_at
ENSG00000106105	ENST00000465748	208693_s_at
ENSG00000106105	ENST00000496643	208693_s_at
ENSG00000071626	ENST00000336761	218443_s_at
ENSG00000071626	ENST00000233078	218443_s_at
ENSG00000071626	ENST00000592522	218443_s_at
ENSG00000071626	ENST00000587079	218443_s_at
ENSG00000071626	ENST00000589484	218443_s_at
ENSG00000071626	ENST00000585485	218443_s_at
ENSG00000071626	ENST00000589874	218443_s_at
ENSG00000007038	ENST00000450020	220051_at
ENSG00000007038	ENST00000005995	220051_at
ENSG00000007038	ENST00000570629	220051_at
ENSG00000007038	ENST00000570594	220051_at
ENSG00000007038	ENST00000574813	220051_at
ENSG00000007038	ENST00000577043	220051_at
ENSG00000007038	ENST00000575199	220051_at
ENSG00000007038	ENST00000574265	220051_at
ENSG00000102317	ENST00000466764	208319_s_at
ENSG00000102317	ENST00000489344	208319_s_at
ENSG00000102317	ENST00000376759	208319_s_at
ENSG00000102317	ENST00000376755	208319_s_at
ENSG00000102317	ENST00000354480	208319_s_at
ENSG00000166147	ENST00000316623	202766_s_at
ENSG00000166147	ENST00000559133	202766_s_at
ENSG00000166147	ENST00000674301	202766_s_at
ENSG00000166147	ENST00000561429	202766_s_at
ENSG00000101940	ENST00000376729	222138_s_at
ENSG00000101940	ENST00000218056	222138_s_at
ENSG00000101940	ENST00000479279	222138_s_at
ENSG00000101940	ENST00000482760	222138_s_at
ENSG00000101940	ENST00000492873	222138_s_at
ENSG00000106113	ENST00000471646	207897_at
ENSG00000106113	ENST00000506074	207897_at
ENSG00000106113	ENST00000341843	207897_at
ENSG00000106113	ENST00000452278	207897_at
ENSG00000005001	ENST00000571228	205847_at
ENSG00000005001	ENST00000161006	205847_at
ENSG00000005001	ENST00000575164	205847_at
ENSG00000005001	ENST00000572061	205847_at
ENSG00000100528	ENST00000216416	201653_at
ENSG00000100528	ENST00000395573	201653_at
ENSG00000100528	ENST00000557659	201653_at
ENSG00000100528	ENST00000553660	201653_at
ENSG00000100528	ENST00000557690	201653_at
ENSG00000100528	ENST00000554683	201653_at
ENSG00000115268	ENST00000233609	200819_s_at
ENSG00000115268	ENST00000586686	200819_s_at
ENSG00000115268	ENST00000592588	200819_s_at
ENSG00000115268	ENST00000591032	200819_s_at
ENSG00000115268	ENST00000592623	200819_s_at
ENSG00000115268	ENST00000586656	200819_s_at
ENSG00000115268	ENST00000589656	200819_s_at
ENSG00000115268	ENST00000591804	200819_s_at
ENSG00000115268	ENST00000593052	200819_s_at
ENSG00000115268	ENST00000592700	200819_s_at
ENSG00000115268	ENST00000586096	200819_s_at
ENSG00000115268	ENST00000617694	200819_s_at
ENSG00000115268	ENST00000585665	200819_s_at
ENSG00000169139	ENST00000523111	209096_at
ENSG00000169139	ENST00000523432	209096_at
ENSG00000169139	ENST00000521346	209096_at
ENSG00000169139	ENST00000520809	209096_at
ENSG00000169139	ENST00000520595	209096_at
ENSG00000169139	ENST00000521628	209096_at
ENSG00000015285	ENST00000376701	38964_r_at
ENSG00000197045	ENST00000554908	202544_at
ENSG00000197045	ENST00000358056	202544_at
ENSG00000197045	ENST00000616146	202544_at
ENSG00000101945	ENST00000376687	218619_s_at
ENSG00000101945	ENST00000482260	218619_s_at
ENSG00000101945	ENST00000462786	218619_s_at
ENSG00000101945	ENST00000337852	218619_s_at
ENSG00000265354	ENST00000580018	218119_at
ENSG00000115266	ENST00000590469	205320_at
ENSG00000115266	ENST00000233607	205320_at
ENSG00000115266	ENST00000535453	205320_at
ENSG00000111801	ENST00000244519	204820_s_at
ENSG00000111801	ENST00000244519	38241_at
ENSG00000111801	ENST00000361232	38241_at
ENSG00000111801	ENST00000480110	204820_s_at
ENSG00000111801	ENST00000480110	38241_at
ENSG00000111801	ENST00000490254	38241_at
ENSG00000111801	ENST00000483179	38241_at
ENSG00000111801	ENST00000497681	38241_at
ENSG00000233585	ENST00000646565	202003_s_at
ENSG00000233585	ENST00000419045	202003_s_at
ENSG00000207367	ENST00000384637	202003_s_at
ENSG00000102145	ENST00000376670	210446_at
ENSG00000102145	ENST00000651144	210446_at
ENSG00000100532	ENST00000554791	204605_at
ENSG00000100532	ENST00000556216	204605_at
ENSG00000100532	ENST00000216420	204605_at
ENSG00000100532	ENST00000557755	204605_at
ENSG00000100532	ENST00000557512	204605_at
ENSG00000100532	ENST00000557429	204605_at
ENSG00000100532	ENST00000556172	204605_at
ENSG00000106692	ENST00000357998	205283_at
ENSG00000106692	ENST00000675695	205283_at
ENSG00000106692	ENST00000223528	205283_at
ENSG00000106692	ENST00000675736	205283_at
ENSG00000106692	ENST00000602526	205283_at
ENSG00000106692	ENST00000642952	205283_at
ENSG00000106692	ENST00000676011	205283_at
ENSG00000106692	ENST00000644273	205283_at
ENSG00000094631	ENST00000334136	206846_s_at
ENSG00000094631	ENST00000376619	206846_s_at
ENSG00000094631	ENST00000477528	206846_s_at
ENSG00000094631	ENST00000643659	206846_s_at
ENSG00000094631	ENST00000643374	206846_s_at
ENSG00000094631	ENST00000644068	206846_s_at
ENSG00000094631	ENST00000643934	206846_s_at
ENSG00000094631	ENST00000647398	206846_s_at
ENSG00000094631	ENST00000486227	206846_s_at
ENSG00000094631	ENST00000645643	206846_s_at
ENSG00000094631	ENST00000498808	206846_s_at
ENSG00000094631	ENST00000488543	206846_s_at
ENSG00000094631	ENST00000430858	206846_s_at
ENSG00000019549	ENST00000020945	213139_at
ENSG00000019549	ENST00000649776	213139_at
ENSG00000240583	ENST00000311813	209047_at
ENSG00000240583	ENST00000652696	209047_at
ENSG00000240583	ENST00000652692	209047_at
ENSG00000240583	ENST00000441328	209047_at
ENSG00000112763	ENST00000377600	203944_x_at
ENSG00000112763	ENST00000312541	203944_x_at
ENSG00000112763	ENST00000429381	203944_x_at
ENSG00000112763	ENST00000541522	203944_x_at
ENSG00000106128	ENST00000326139	207825_s_at
ENSG00000106128	ENST00000409904	207825_s_at
ENSG00000106128	ENST00000396227	207825_s_at
ENSG00000106128	ENST00000409316	207825_s_at
ENSG00000106128	ENST00000337750	207825_s_at
ENSG00000106128	ENST00000463164	207825_s_at
ENSG00000263639	ENST00000581478	210297_s_at
ENSG00000263639	ENST00000582163	210297_s_at
ENSG00000263639	ENST00000663171	210297_s_at
ENSG00000124557	ENST00000244513	207395_at
ENSG00000124557	ENST00000613186	207395_at
ENSG00000131979	ENST00000395514	204224_s_at
ENSG00000131979	ENST00000543643	204224_s_at
ENSG00000131979	ENST00000254299	204224_s_at
ENSG00000131979	ENST00000491895	204224_s_at
ENSG00000131979	ENST00000536224	204224_s_at
ENSG00000131979	ENST00000395521	204224_s_at
ENSG00000147481	ENST00000518864	220405_at
ENSG00000147481	ENST00000642525	220405_at
ENSG00000147481	ENST00000642720	220405_at
ENSG00000147481	ENST00000644093	220405_at
ENSG00000147481	ENST00000642286	220405_at
ENSG00000147481	ENST00000646880	220405_at
ENSG00000147481	ENST00000644469	220405_at
ENSG00000147481	ENST00000644723	220405_at
ENSG00000147481	ENST00000642826	220405_at
ENSG00000147481	ENST00000643740	220405_at
ENSG00000147481	ENST00000642377	220405_at
ENSG00000182952	ENST00000377575	209786_at
ENSG00000146109	ENST00000274849	218405_at
ENSG00000109132	ENST00000226382	207009_at
ENSG00000264230	ENST00000622769	203074_at
ENSG00000264230	ENST00000619162	203074_at
ENSG00000264230	ENST00000611655	203074_at
ENSG00000264230	ENST00000584982	203074_at
ENSG00000264230	ENST00000613703	203074_at
ENSG00000078549	ENST00000304166	207151_at
ENSG00000078549	ENST00000409363	207151_at
ENSG00000078549	ENST00000396211	207151_at
ENSG00000078549	ENST00000409489	207151_at
ENSG00000078549	ENST00000436116	207151_at
ENSG00000078549	ENST00000614107	207151_at
ENSG00000255302	ENST00000530028	208669_s_at
ENSG00000073578	ENST00000617470	222021_x_at
ENSG00000073578	ENST00000510361	222021_x_at
ENSG00000073578	ENST00000264932	222021_x_at
ENSG00000073578	ENST00000514027	222021_x_at
ENSG00000073578	ENST00000515752	222021_x_at
ENSG00000073578	ENST00000511810	222021_x_at
ENSG00000073578	ENST00000503674	222021_x_at
ENSG00000073578	ENST00000509564	222021_x_at
ENSG00000073578	ENST00000507522	222021_x_at
ENSG00000196787	ENST00000359193	207156_at
ENSG00000276180	ENST00000615353	214634_at
ENSG00000197903	ENST00000356950	208579_x_at
ENSG00000204174	ENST00000374312	210956_at
ENSG00000204174	ENST00000612632	210956_at
ENSG00000112812	ENST00000454665	208165_s_at
ENSG00000112812	ENST00000421826	208165_s_at
ENSG00000112812	ENST00000230582	208165_s_at
ENSG00000112812	ENST00000495683	208165_s_at
ENSG00000112812	ENST00000488649	208165_s_at
ENSG00000112812	ENST00000481125	208165_s_at
ENSG00000112812	ENST00000492575	208165_s_at
ENSG00000112812	ENST00000484493	208165_s_at
ENSG00000112812	ENST00000459736	208165_s_at
ENSG00000112812	ENST00000478690	208165_s_at
ENSG00000112812	ENST00000377456	208165_s_at
ENSG00000112812	ENST00000468138	208165_s_at
ENSG00000112812	ENST00000471463	208165_s_at
ENSG00000112812	ENST00000485603	208165_s_at
ENSG00000119318	ENST00000358015	201222_s_at
ENSG00000119318	ENST00000416373	201222_s_at
ENSG00000071655	ENST00000156825	41160_at
ENSG00000071655	ENST00000434436	41160_at
ENSG00000071655	ENST00000592012	41160_at
ENSG00000071655	ENST00000590550	41160_at
ENSG00000071655	ENST00000589064	41160_at
ENSG00000162073	ENST00000293978	212858_at
ENSG00000162073	ENST00000318782	212858_at
ENSG00000162073	ENST00000572687	212858_at
ENSG00000014824	ENST00000264451	202614_at
ENSG00000014824	ENST00000513699	202614_at
ENSG00000014824	ENST00000505523	202614_at
ENSG00000164600	ENST00000297142	220045_at
ENSG00000136826	ENST00000497048	221841_s_at
ENSG00000136826	ENST00000493306	221841_s_at
ENSG00000136826	ENST00000374672	221841_s_at
ENSG00000136826	ENST00000610832	221841_s_at
ENSG00000131981	ENST00000254301	208949_s_at
ENSG00000131981	ENST00000553755	208949_s_at
ENSG00000131981	ENST00000554715	208949_s_at
ENSG00000131981	ENST00000556438	208949_s_at
ENSG00000131981	ENST00000556322	208949_s_at
ENSG00000286001	ENST00000651543	203415_at
ENSG00000166200	ENST00000388901	202467_s_at
ENSG00000166200	ENST00000299259	202467_s_at
ENSG00000166200	ENST00000542928	202467_s_at
ENSG00000213937	ENST00000445369	214635_at
ENSG00000184697	ENST00000328796	208474_at
ENSG00000184697	ENST00000396925	208474_at
ENSG00000249915	ENST00000614778	203415_at
ENSG00000249915	ENST00000618970	203415_at
ENSG00000249915	ENST00000628729	203415_at
ENSG00000249915	ENST00000513582	203415_at
ENSG00000249915	ENST00000264933	203415_at
ENSG00000249915	ENST00000505221	203415_at
ENSG00000249915	ENST00000507528	203415_at
ENSG00000249915	ENST00000507473	203415_at
ENSG00000249915	ENST00000511482	203415_at
ENSG00000249915	ENST00000512466	203415_at
ENSG00000006327	ENST00000573001	218368_s_at
ENSG00000006327	ENST00000326577	218368_s_at
ENSG00000006327	ENST00000341627	218368_s_at
ENSG00000006327	ENST00000574699	218368_s_at
ENSG00000006327	ENST00000575124	218368_s_at
ENSG00000006327	ENST00000575836	218368_s_at
ENSG00000006327	ENST00000571351	218368_s_at
ENSG00000148156	ENST00000374667	220498_at
ENSG00000187003	ENST00000333999	220501_at
ENSG00000267059	ENST00000585937	202090_s_at
ENSG00000127540	ENST00000591899	202090_s_at
ENSG00000127540	ENST00000593264	202090_s_at
ENSG00000127540	ENST00000589880	202090_s_at
ENSG00000127540	ENST00000593029	202090_s_at
ENSG00000070061	ENST00000674740	202491_s_at
ENSG00000070061	ENST00000675765	202491_s_at
ENSG00000070061	ENST00000675078	202491_s_at
ENSG00000070061	ENST00000374647	202491_s_at
ENSG00000070061	ENST00000675748	202491_s_at
ENSG00000070061	ENST00000676044	202491_s_at
ENSG00000070061	ENST00000675979	202491_s_at
ENSG00000070061	ENST00000675325	202491_s_at
ENSG00000070061	ENST00000495759	202491_s_at
ENSG00000070061	ENST00000675893	202491_s_at
ENSG00000070061	ENST00000675943	202491_s_at
ENSG00000070061	ENST00000675535	202491_s_at
ENSG00000070061	ENST00000674890	202491_s_at
ENSG00000070061	ENST00000675233	202491_s_at
ENSG00000070061	ENST00000676086	202491_s_at
ENSG00000070061	ENST00000674836	202491_s_at
ENSG00000070061	ENST00000675406	202491_s_at
ENSG00000070061	ENST00000675215	202491_s_at
ENSG00000070061	ENST00000675602	202491_s_at
ENSG00000070061	ENST00000674938	202491_s_at
ENSG00000070061	ENST00000676429	202491_s_at
ENSG00000070061	ENST00000674704	202491_s_at
ENSG00000070061	ENST00000676121	202491_s_at
ENSG00000070061	ENST00000674948	202491_s_at
ENSG00000070061	ENST00000675580	202491_s_at
ENSG00000070061	ENST00000676416	202491_s_at
ENSG00000070061	ENST00000676237	202491_s_at
ENSG00000070061	ENST00000675825	202491_s_at
ENSG00000070061	ENST00000676424	202491_s_at
ENSG00000070061	ENST00000675647	202491_s_at
ENSG00000070061	ENST00000675877	202491_s_at
ENSG00000070061	ENST00000675400	202491_s_at
ENSG00000070061	ENST00000676162	202491_s_at
ENSG00000070061	ENST00000675052	202491_s_at
ENSG00000070061	ENST00000674535	202491_s_at
ENSG00000070061	ENST00000537196	202491_s_at
ENSG00000070061	ENST00000675566	202491_s_at
ENSG00000070061	ENST00000675252	202491_s_at
ENSG00000070061	ENST00000675507	202491_s_at
ENSG00000070061	ENST00000675727	202491_s_at
ENSG00000070061	ENST00000675711	202491_s_at
ENSG00000070061	ENST00000675458	202491_s_at
ENSG00000070061	ENST00000675335	202491_s_at
ENSG00000070061	ENST00000675321	202491_s_at
ENSG00000106341	ENST00000342032	220231_at
ENSG00000106341	ENST00000498609	220231_at
ENSG00000154678	ENST00000396184	207303_at
ENSG00000154678	ENST00000479980	207303_at
ENSG00000279392	ENST00000623123	200682_s_at
ENSG00000156958	ENST00000327171	205219_s_at
ENSG00000156958	ENST00000560031	205219_s_at
ENSG00000156958	ENST00000396509	205219_s_at
ENSG00000156958	ENST00000560119	205219_s_at
ENSG00000156958	ENST00000544523	205219_s_at
ENSG00000156958	ENST00000559454	205219_s_at
ENSG00000156958	ENST00000561014	205219_s_at
ENSG00000156958	ENST00000558399	205219_s_at
ENSG00000156958	ENST00000559580	205219_s_at
ENSG00000156958	ENST00000560528	205219_s_at
ENSG00000217862	ENST00000406085	208583_x_at
ENSG00000217862	ENST00000406085	214542_x_at
ENSG00000185130	ENST00000377401	207611_at
ENSG00000196747	ENST00000358739	208583_x_at
ENSG00000196747	ENST00000358739	214542_x_at
ENSG00000278828	ENST00000369163	206110_at
ENSG00000276368	ENST00000333151	208583_x_at
ENSG00000276368	ENST00000333151	214542_x_at
ENSG00000273703	ENST00000621112	208515_at
ENSG00000197238	ENST00000355057	208580_x_at
ENSG00000197238	ENST00000355057	214463_x_at
ENSG00000273542	ENST00000611927	208580_x_at
ENSG00000273542	ENST00000611927	214463_x_at
ENSG00000233822	ENST00000612898	207226_at
ENSG00000233822	ENST00000449538	207226_at
ENSG00000233822	ENST00000606613	207226_at
ENSG00000233822	ENST00000396980	214554_at
ENSG00000233822	ENST00000396980	207226_at
ENSG00000276903	ENST00000613174	214554_at
ENSG00000184357	ENST00000331442	214534_at
ENSG00000275379	ENST00000616365	214509_at
ENSG00000275126	ENST00000618305	214562_at
ENSG00000197153	ENST00000479986	214646_at
ENSG00000066230	ENST00000264938	207212_at
ENSG00000066230	ENST00000644203	207212_at
ENSG00000066230	ENST00000514375	207212_at
ENSG00000274641	ENST00000616182	214540_at
ENSG00000197279	ENST00000377325	206683_at
ENSG00000126777	ENST00000438792	214709_s_at
ENSG00000126777	ENST00000395314	214709_s_at
ENSG00000126777	ENST00000459737	214709_s_at
ENSG00000126777	ENST00000395311	214709_s_at
ENSG00000126777	ENST00000554507	214709_s_at
ENSG00000126777	ENST00000555573	214709_s_at
ENSG00000126777	ENST00000555172	214709_s_at
ENSG00000126777	ENST00000334975	214709_s_at
ENSG00000126777	ENST00000556631	214709_s_at
ENSG00000126777	ENST00000554831	214709_s_at
ENSG00000126777	ENST00000553710	214709_s_at
ENSG00000126777	ENST00000413890	214709_s_at
ENSG00000198315	ENST00000330236	206579_at
ENSG00000008516	ENST00000336577	207890_s_at
ENSG00000008516	ENST00000612971	207289_at
ENSG00000008516	ENST00000570755	207289_at
ENSG00000008516	ENST00000575441	207289_at
ENSG00000102109	ENST00000218230	218952_at
ENSG00000102109	ENST00000611033	218952_at
ENSG00000171368	ENST00000360578	206179_s_at
ENSG00000102103	ENST00000651767	207769_s_at
ENSG00000102103	ENST00000447146	207769_s_at
ENSG00000102103	ENST00000473764	207769_s_at
ENSG00000102103	ENST00000472742	207769_s_at
ENSG00000102103	ENST00000486150	207769_s_at
ENSG00000102103	ENST00000477997	207769_s_at
ENSG00000102103	ENST00000470062	207769_s_at
ENSG00000102103	ENST00000474671	207769_s_at
ENSG00000102103	ENST00000443648	207769_s_at
ENSG00000102103	ENST00000463529	207769_s_at
ENSG00000102103	ENST00000470059	207769_s_at
ENSG00000102103	ENST00000465859	207769_s_at
ENSG00000102103	ENST00000218224	207769_s_at
ENSG00000102103	ENST00000396763	207769_s_at
ENSG00000102103	ENST00000376563	207769_s_at
ENSG00000106355	ENST00000450169	202904_s_at
ENSG00000106355	ENST00000409909	202904_s_at
ENSG00000106355	ENST00000409292	202904_s_at
ENSG00000106355	ENST00000468872	202904_s_at
ENSG00000106355	ENST00000410044	202904_s_at
ENSG00000106355	ENST00000409987	202904_s_at
ENSG00000106355	ENST00000223084	202904_s_at
ENSG00000106355	ENST00000409782	202904_s_at
ENSG00000106355	ENST00000409952	202904_s_at
ENSG00000106355	ENST00000480956	202904_s_at
ENSG00000137185	ENST00000425468	205181_at
ENSG00000137185	ENST00000252207	205181_at
ENSG00000137185	ENST00000531979	205181_at
ENSG00000137185	ENST00000647743	205181_at
ENSG00000137185	ENST00000526391	205181_at
ENSG00000137185	ENST00000527844	205181_at
ENSG00000082556	ENST00000265572	207553_at
ENSG00000082556	ENST00000673285	207553_at
ENSG00000082556	ENST00000522508	207553_at
ENSG00000082556	ENST00000524278	207553_at
ENSG00000082556	ENST00000520287	207553_at
ENSG00000151834	ENST00000510861	207014_at
ENSG00000151834	ENST00000514090	207014_at
ENSG00000151834	ENST00000381620	207014_at
ENSG00000151834	ENST00000356504	207014_at
ENSG00000151834	ENST00000630416	207014_at
ENSG00000151834	ENST00000510233	207014_at
ENSG00000151834	ENST00000513005	207014_at
ENSG00000151834	ENST00000540012	207014_at
ENSG00000140285	ENST00000267843	205782_at
ENSG00000104047	ENST00000403028	219291_at
ENSG00000104047	ENST00000558653	219291_at
ENSG00000104047	ENST00000557988	219291_at
ENSG00000104047	ENST00000251250	219291_at
ENSG00000008517	ENST00000325568	203828_s_at
ENSG00000008517	ENST00000534507	203828_s_at
