Gene stable ID	Transcript stable ID	AFFY RAE230A probe
ENSRNOG00000031773	ENSRNOT00000088645	1370722_at
ENSRNOG00000031773	ENSRNOT00000088645	1370721_a_at
ENSRNOG00000026260	ENSRNOT00000079823	1371330_at
ENSRNOG00000033625	ENSRNOT00000043796	1398760_at
ENSRNOG00000026260	ENSRNOT00000030043	1371330_at
ENSRNOG00000009088	ENSRNOT00000013613	1398791_at
ENSRNOG00000009088	ENSRNOT00000013613	1386958_at
ENSRNOG00000031773	ENSRNOT00000085440	1369821_a_at
ENSRNOG00000033206	ENSRNOT00000041163	1372774_at
ENSRNOG00000009088	ENSRNOT00000089545	1398791_at
ENSRNOG00000009088	ENSRNOT00000089545	1386958_at
ENSRNOG00000010091	ENSRNOT00000013471	1399069_at
ENSRNOG00000010091	ENSRNOT00000013471	1375548_at
ENSRNOG00000014785	ENSRNOT00000020693	1387836_at
ENSRNOG00000033624	ENSRNOT00000038069	1383670_at
ENSRNOG00000033624	ENSRNOT00000077465	1383670_at
ENSRNOG00000024923	ENSRNOT00000072502	1369999_a_at
ENSRNOG00000024923	ENSRNOT00000034166	1369999_a_at
ENSRNOG00000012397	ENSRNOT00000016992	1382223_at
ENSRNOG00000028498	ENSRNOT00000024012	1389520_at
ENSRNOG00000047276	ENSRNOT00000070925	1369931_at
ENSRNOG00000054352	ENSRNOT00000081914	1367873_at
ENSRNOG00000004882	ENSRNOT00000006638	1368131_at
ENSRNOG00000009028	ENSRNOT00000012317	1376639_at
ENSRNOG00000046048	ENSRNOT00000075027	1373761_at
ENSRNOG00000018094	ENSRNOT00000024459	1387569_at
ENSRNOG00000002456	ENSRNOT00000055664	1384811_at
ENSRNOG00000061320	ENSRNOT00000009419	1371301_at
ENSRNOG00000002664	ENSRNOT00000003615	1373617_at
ENSRNOG00000028105	ENSRNOT00000039291	1376468_at
ENSRNOG00000045655	ENSRNOT00000070921	1371885_at
ENSRNOG00000047499	ENSRNOT00000070994	1390576_at
ENSRNOG00000024818	ENSRNOT00000064972	1372621_at
ENSRNOG00000045775	ENSRNOT00000071411	1389042_at
ENSRNOG00000022877	ENSRNOT00000055988	1371859_at
ENSRNOG00000011882	ENSRNOT00000016361	1369458_at
ENSRNOG00000002462	ENSRNOT00000003402	1389385_at
ENSRNOG00000048169	ENSRNOT00000074096	1390766_at
ENSRNOG00000020892	ENSRNOT00000084396	1372166_at
ENSRNOG00000017444	ENSRNOT00000023519	1376893_at
ENSRNOG00000046493	ENSRNOT00000073746	1369989_at
ENSRNOG00000020892	ENSRNOT00000028363	1372166_at
ENSRNOG00000002462	ENSRNOT00000067379	1389385_at
ENSRNOG00000028569	ENSRNOT00000038836	1377385_at
ENSRNOG00000023683	ENSRNOT00000032388	1371052_at
ENSRNOG00000000082	ENSRNOT00000064828	1389580_at
ENSRNOG00000032602	ENSRNOT00000043529	1370767_at
ENSRNOG00000003019	ENSRNOT00000061236	1373598_at
ENSRNOG00000017431	ENSRNOT00000023478	1376583_at
ENSRNOG00000002746	ENSRNOT00000091057	1371331_at
ENSRNOG00000002746	ENSRNOT00000091057	1368822_at
ENSRNOG00000002746	ENSRNOT00000091057	1368821_at
ENSRNOG00000042369	ENSRNOT00000017293	1370676_at
ENSRNOG00000021799	ENSRNOT00000034936	1369580_at
ENSRNOG00000057347	ENSRNOT00000083876	1387087_at
ENSRNOG00000000648	ENSRNOT00000000804	1388169_at
ENSRNOG00000005053	ENSRNOT00000007219	1368174_at
ENSRNOG00000018326	ENSRNOT00000024827	1374523_at
ENSRNOG00000021379	ENSRNOT00000034676	1372795_at
ENSRNOG00000016152	ENSRNOT00000021751	1372259_at
ENSRNOG00000016727	ENSRNOT00000023072	1398753_at
ENSRNOG00000036866	ENSRNOT00000019987	1390187_at
ENSRNOG00000016399	ENSRNOT00000021939	1373791_at
ENSRNOG00000027503	ENSRNOT00000029546	1388313_at
ENSRNOG00000018363	ENSRNOT00000024737	1374808_at
ENSRNOG00000042158	ENSRNOT00000044927	1373342_at
ENSRNOG00000055229	ENSRNOT00000080325	1370743_a_at
ENSRNOG00000055229	ENSRNOT00000080325	1369376_a_at
ENSRNOG00000055229	ENSRNOT00000088586	1370743_a_at
ENSRNOG00000055229	ENSRNOT00000088586	1369376_a_at
ENSRNOG00000006285	ENSRNOT00000066484	1399088_at
ENSRNOG00000007770	ENSRNOT00000010208	1370797_at
ENSRNOG00000007739	ENSRNOT00000010252	1372255_at
ENSRNOG00000003220	ENSRNOT00000004329	1390019_at
ENSRNOG00000050197	ENSRNOT00000074829	1370859_at
ENSRNOG00000028225	ENSRNOT00000030341	1374672_at
ENSRNOG00000011445	ENSRNOT00000056229	1375957_at
ENSRNOG00000020060	ENSRNOT00000027260	1372601_at
ENSRNOG00000018378	ENSRNOT00000066826	1370178_at
ENSRNOG00000018378	ENSRNOT00000066826	1388023_a_at
ENSRNOG00000003211	ENSRNOT00000004297	1372445_at
ENSRNOG00000017446	ENSRNOT00000023526	1388326_at
ENSRNOG00000050978	ENSRNOT00000075762	1388314_at
ENSRNOG00000025448	ENSRNOT00000035973	1389885_at
ENSRNOG00000018378	ENSRNOT00000031542	1388023_a_at
ENSRNOG00000007831	ENSRNOT00000089522	1376896_at
ENSRNOG00000042886	ENSRNOT00000068323	1388481_at
ENSRNOG00000012068	ENSRNOT00000016068	1375083_at
ENSRNOG00000001559	ENSRNOT00000002134	1388766_at
ENSRNOG00000006876	ENSRNOT00000009101	1368302_at
ENSRNOG00000005492	ENSRNOT00000007374	1369562_at
ENSRNOG00000005492	ENSRNOT00000007374	1372179_at
ENSRNOG00000021230	ENSRNOT00000028834	1389702_at
ENSRNOG00000004152	ENSRNOT00000005668	1374108_at
ENSRNOG00000030418	ENSRNOT00000058434	1376706_at
ENSRNOG00000018686	ENSRNOT00000068529	1388826_at
ENSRNOG00000021220	ENSRNOT00000028818	1390420_at
ENSRNOG00000003095	ENSRNOT00000004128	1368349_at
ENSRNOG00000018106	ENSRNOT00000024420	1369420_at
ENSRNOG00000020714	ENSRNOT00000041513	1370392_at
ENSRNOG00000049878	ENSRNOT00000042163	1390107_at
ENSRNOG00000058416	ENSRNOT00000079544	1370716_at
ENSRNOG00000013776	ENSRNOT00000018420	1369749_a_at
ENSRNOG00000001005	ENSRNOT00000001332	1369872_a_at
ENSRNOG00000001005	ENSRNOT00000001333	1369872_a_at
ENSRNOG00000018090	ENSRNOT00000024400	1388815_at
ENSRNOG00000023576	ENSRNOT00000036990	1372646_at
ENSRNOG00000012868	ENSRNOT00000017233	1372403_at
ENSRNOG00000012868	ENSRNOT00000089126	1372403_at
ENSRNOG00000010986	ENSRNOT00000014861	1372478_at
ENSRNOG00000011778	ENSRNOT00000015843	1368164_at
ENSRNOG00000016890	ENSRNOT00000022863	1398365_at
ENSRNOG00000021919	ENSRNOT00000031979	1372835_at
ENSRNOG00000013971	ENSRNOT00000082442	1372665_at
ENSRNOG00000013971	ENSRNOT00000083372	1372665_at
ENSRNOG00000033411	ENSRNOT00000044038	1385035_at
ENSRNOG00000010893	ENSRNOT00000014536	1387712_at
ENSRNOG00000020336	ENSRNOT00000027640	1399059_at
ENSRNOG00000010635	ENSRNOT00000014153	1371462_at
ENSRNOG00000001720	ENSRNOT00000002346	1387036_at
ENSRNOG00000010896	ENSRNOT00000014489	1390602_a_at
ENSRNOG00000054394	ENSRNOT00000089595	1398366_at
ENSRNOG00000010260	ENSRNOT00000039045	1390127_at
ENSRNOG00000061607	ENSRNOT00000082375	1376694_at
ENSRNOG00000001355	ENSRNOT00000001829	1389174_s_at
ENSRNOG00000006604	ENSRNOT00000008685	1369651_at
ENSRNOG00000006604	ENSRNOT00000008685	1369652_at
ENSRNOG00000050171	ENSRNOT00000048054	1370756_at
ENSRNOG00000021240	ENSRNOT00000028847	1387127_at
ENSRNOG00000054957	ENSRNOT00000079216	1388021_at
ENSRNOG00000007671	ENSRNOT00000010464	1367935_at
ENSRNOG00000001742	ENSRNOT00000050927	1368219_at
ENSRNOG00000054957	ENSRNOT00000079368	1368394_at
ENSRNOG00000007541	ENSRNOT00000010007	1372569_at
ENSRNOG00000018338	ENSRNOT00000024897	1398380_at
ENSRNOG00000001742	ENSRNOT00000002376	1368219_at
ENSRNOG00000004364	ENSRNOT00000005855	1388723_at
ENSRNOG00000004364	ENSRNOT00000005855	1390040_at
ENSRNOG00000010551	ENSRNOT00000064507	1371094_at
ENSRNOG00000006314	ENSRNOT00000008365	1371070_at
ENSRNOG00000029197	ENSRNOT00000047861	1372017_at
ENSRNOG00000006314	ENSRNOT00000081036	1371070_at
ENSRNOG00000010551	ENSRNOT00000014452	1371094_at
ENSRNOG00000007905	ENSRNOT00000030453	1388240_a_at
ENSRNOG00000007905	ENSRNOT00000030453	1370937_a_at
ENSRNOG00000019981	ENSRNOT00000027215	1387778_at
ENSRNOG00000015417	ENSRNOT00000085260	1388637_at
ENSRNOG00000014409	ENSRNOT00000019335	1389045_at
ENSRNOG00000014409	ENSRNOT00000019335	1371315_at
ENSRNOG00000014208	ENSRNOT00000019561	1398900_at
ENSRNOG00000014409	ENSRNOT00000085847	1371315_at
ENSRNOG00000007905	ENSRNOT00000061657	1388240_a_at
ENSRNOG00000007905	ENSRNOT00000061657	1370937_a_at
ENSRNOG00000015417	ENSRNOT00000020955	1388637_at
ENSRNOG00000011461	ENSRNOT00000016387	1375538_at
ENSRNOG00000011461	ENSRNOT00000016387	1368062_at
ENSRNOG00000017408	ENSRNOT00000023502	1389638_at
ENSRNOG00000014946	ENSRNOT00000020077	1388567_at
ENSRNOG00000020025	ENSRNOT00000027178	1376349_a_at
ENSRNOG00000020025	ENSRNOT00000027178	1387585_at
ENSRNOG00000015128	ENSRNOT00000020402	1371830_at
ENSRNOG00000013381	ENSRNOT00000018194	1372122_at
ENSRNOG00000046359	ENSRNOT00000007560	1370735_at
ENSRNOG00000017962	ENSRNOT00000024161	1375003_at
ENSRNOG00000001383	ENSRNOT00000038736	1376936_at
ENSRNOG00000007266	ENSRNOT00000009562	1393464_at
ENSRNOG00000004854	ENSRNOT00000006517	1387548_at
ENSRNOG00000008700	ENSRNOT00000011608	1371408_at
ENSRNOG00000000070	ENSRNOT00000000080	1372453_at
ENSRNOG00000007139	ENSRNOT00000009611	1369435_at
ENSRNOG00000053230	ENSRNOT00000083714	1373454_at
ENSRNOG00000055760	ENSRNOT00000081452	1388328_at
ENSRNOG00000017659	ENSRNOT00000023773	1374046_at
ENSRNOG00000053122	ENSRNOT00000083552	1369210_at
ENSRNOG00000000622	ENSRNOT00000000772	1398932_at
ENSRNOG00000019428	ENSRNOT00000064114	1374105_at
ENSRNOG00000019428	ENSRNOT00000064114	1370062_at
ENSRNOG00000011384	ENSRNOT00000015213	1374279_at
ENSRNOG00000015654	ENSRNOT00000046951	1373803_a_at
ENSRNOG00000015654	ENSRNOT00000046951	1368924_at
ENSRNOG00000009170	ENSRNOT00000066197	1390145_at
ENSRNOG00000015654	ENSRNOT00000088876	1368924_at
ENSRNOG00000002054	ENSRNOT00000088078	1392320_s_at
ENSRNOG00000002054	ENSRNOT00000088078	1381564_at
ENSRNOG00000015654	ENSRNOT00000081558	1373803_a_at
ENSRNOG00000053122	ENSRNOT00000091259	1369210_at
ENSRNOG00000002054	ENSRNOT00000061583	1392320_s_at
ENSRNOG00000002054	ENSRNOT00000061583	1381564_at
ENSRNOG00000015654	ENSRNOT00000021081	1373803_a_at
ENSRNOG00000002423	ENSRNOT00000058619	1373770_at
ENSRNOG00000050259	ENSRNOT00000073261	AFFX_rat_5S_rRNA_at
ENSRNOG00000015991	ENSRNOT00000021802	1387099_at
ENSRNOG00000059873	ENSRNOT00000084428	1388405_at
ENSRNOG00000001238	ENSRNOT00000087905	1373983_at
ENSRNOG00000029866	ENSRNOT00000088030	1375069_at
ENSRNOG00000003125	ENSRNOT00000004176	1372260_at
ENSRNOG00000001238	ENSRNOT00000057788	1373983_at
ENSRNOG00000053040	ENSRNOT00000079128	1398942_at
ENSRNOG00000042696	ENSRNOT00000064418	1389343_at
ENSRNOG00000020716	ENSRNOT00000078668	1398347_at
ENSRNOG00000009790	ENSRNOT00000013107	1398313_a_at
ENSRNOG00000009790	ENSRNOT00000013107	1389610_at
ENSRNOG00000009790	ENSRNOT00000013107	1387441_at
ENSRNOG00000029866	ENSRNOT00000051347	1375069_at
ENSRNOG00000014365	ENSRNOT00000019532	1368009_at
ENSRNOG00000002301	ENSRNOT00000003277	1367730_at
ENSRNOG00000014365	ENSRNOT00000090490	1368009_at
ENSRNOG00000009790	ENSRNOT00000068412	1398313_a_at
ENSRNOG00000016494	ENSRNOT00000022142	1376623_at
ENSRNOG00000016099	ENSRNOT00000021550	1375120_at
ENSRNOG00000020716	ENSRNOT00000028131	1398347_at
ENSRNOG00000020716	ENSRNOT00000028132	1398347_at
ENSRNOG00000009314	ENSRNOT00000012343	1369846_at
ENSRNOG00000013000	ENSRNOT00000017965	1370218_at
ENSRNOG00000009536	ENSRNOT00000012720	1388881_at
ENSRNOG00000009536	ENSRNOT00000012720	1375368_at
ENSRNOG00000014232	ENSRNOT00000019305	1370606_at
ENSRNOG00000048277	ENSRNOT00000074544	1374316_at
ENSRNOG00000008641	ENSRNOT00000012036	1375530_at
ENSRNOG00000018510	ENSRNOT00000025026	1388171_at
ENSRNOG00000008641	ENSRNOT00000078850	1375530_at
ENSRNOG00000016201	ENSRNOT00000021899	1373002_at
ENSRNOG00000010084	ENSRNOT00000067556	1389524_at
ENSRNOG00000009364	ENSRNOT00000012616	1371701_at
ENSRNOG00000014980	ENSRNOT00000020536	1387089_at
ENSRNOG00000017007	ENSRNOT00000090652	1370403_at
ENSRNOG00000013492	ENSRNOT00000018711	1368809_at
ENSRNOG00000013492	ENSRNOT00000018711	1368808_at
ENSRNOG00000017007	ENSRNOT00000022871	1370403_at
ENSRNOG00000020915	ENSRNOT00000087154	1372376_at
ENSRNOG00000020630	ENSRNOT00000079290	1369359_at
ENSRNOG00000027654	ENSRNOT00000033684	1375880_at
ENSRNOG00000008235	ENSRNOT00000011255	1398821_s_at
ENSRNOG00000020915	ENSRNOT00000028409	1372376_at
ENSRNOG00000009788	ENSRNOT00000013045	1370836_at
ENSRNOG00000014050	ENSRNOT00000019184	1374532_at
ENSRNOG00000020630	ENSRNOT00000028008	1369359_at
ENSRNOG00000007468	ENSRNOT00000009919	1370790_at
ENSRNOG00000001877	ENSRNOT00000002568	1388847_at
ENSRNOG00000028832	ENSRNOT00000065001	1389752_at
ENSRNOG00000002262	ENSRNOT00000003083	1372488_at
ENSRNOG00000004294	ENSRNOT00000005674	1369765_at
ENSRNOG00000017067	ENSRNOT00000023101	1370393_at
ENSRNOG00000004898	ENSRNOT00000006512	1388289_s_at
ENSRNOG00000004898	ENSRNOT00000006512	1388094_at
ENSRNOG00000017915	ENSRNOT00000024348	1389861_at
ENSRNOG00000047799	ENSRNOT00000011963	1382105_at
ENSRNOG00000004059	ENSRNOT00000005402	1373556_at
ENSRNOG00000023753	ENSRNOT00000032667	1373027_at
ENSRNOG00000023753	ENSRNOT00000032667	1387392_at
ENSRNOG00000023753	ENSRNOT00000032667	1388036_a_at
ENSRNOG00000047799	ENSRNOT00000075708	1382105_at
ENSRNOG00000004791	ENSRNOT00000006355	1369998_at
ENSRNOG00000015448	ENSRNOT00000020858	1374908_at
ENSRNOG00000007817	ENSRNOT00000010303	1376211_a_at
ENSRNOG00000018097	ENSRNOT00000068168	1399124_at
ENSRNOG00000009313	ENSRNOT00000012665	1388148_a_at
ENSRNOG00000009313	ENSRNOT00000012665	1370929_at
ENSRNOG00000013862	ENSRNOT00000018549	1377023_at
ENSRNOG00000057676	ENSRNOT00000085843	1371051_at
ENSRNOG00000057676	ENSRNOT00000085843	1398889_at
ENSRNOG00000032659	ENSRNOT00000051463	1368700_at
ENSRNOG00000032659	ENSRNOT00000090621	1368700_at
ENSRNOG00000045819	ENSRNOT00000073287	1374293_at
ENSRNOG00000009934	ENSRNOT00000013488	1371865_at
ENSRNOG00000030530	ENSRNOT00000011086	1370369_at
ENSRNOG00000057676	ENSRNOT00000086185	1371051_at
ENSRNOG00000014251	ENSRNOT00000019370	1369441_at
ENSRNOG00000057676	ENSRNOT00000077999	1374816_at
ENSRNOG00000018164	ENSRNOT00000024772	1389140_at
ENSRNOG00000048257	ENSRNOT00000070956	1370763_at
ENSRNOG00000008052	ENSRNOT00000010884	1373949_at
ENSRNOG00000019977	ENSRNOT00000078302	1368036_at
ENSRNOG00000019977	ENSRNOT00000078302	1368035_a_at
ENSRNOG00000014713	ENSRNOT00000019778	1373184_at
ENSRNOG00000014251	ENSRNOT00000083055	1369441_at
ENSRNOG00000008052	ENSRNOT00000088082	1373949_at
ENSRNOG00000001979	ENSRNOT00000002715	1388686_at
ENSRNOG00000029077	ENSRNOT00000045477	1372504_at
ENSRNOG00000019977	ENSRNOT00000027271	1368036_at
ENSRNOG00000019977	ENSRNOT00000027271	1368035_a_at
ENSRNOG00000021091	ENSRNOT00000028633	1377227_at
ENSRNOG00000002139	ENSRNOT00000002908	1377181_at
ENSRNOG00000007585	ENSRNOT00000009986	1380142_at
ENSRNOG00000058882	ENSRNOT00000080990	1370017_at
ENSRNOG00000042903	ENSRNOT00000066084	1367629_at
ENSRNOG00000024640	ENSRNOT00000066659	1384970_at
ENSRNOG00000046295	ENSRNOT00000071746	1377938_at
ENSRNOG00000001700	ENSRNOT00000082513	1372434_at
ENSRNOG00000009778	ENSRNOT00000013224	1399012_at
ENSRNOG00000020695	ENSRNOT00000090838	1372574_at
ENSRNOG00000001700	ENSRNOT00000002309	1372434_at
ENSRNOG00000020695	ENSRNOT00000028086	1372574_at
ENSRNOG00000022771	ENSRNOT00000034305	1372307_at
ENSRNOG00000022771	ENSRNOT00000034305	1389848_at
ENSRNOG00000018225	ENSRNOT00000055310	1375517_at
ENSRNOG00000020791	ENSRNOT00000028210	1375162_at
ENSRNOG00000002265	ENSRNOT00000003092	1369158_at
ENSRNOG00000002265	ENSRNOT00000078341	1369158_at
ENSRNOG00000010241	ENSRNOT00000057362	1386016_at
ENSRNOG00000010241	ENSRNOT00000057362	1379853_at
ENSRNOG00000026942	ENSRNOT00000039428	1390699_at
ENSRNOG00000002265	ENSRNOT00000086097	1369158_at
ENSRNOG00000012830	ENSRNOT00000029696	1375625_at
ENSRNOG00000010241	ENSRNOT00000080701	1379853_at
ENSRNOG00000000993	ENSRNOT00000001313	1372936_at
ENSRNOG00000018250	ENSRNOT00000024640	1386931_at
ENSRNOG00000056487	ENSRNOT00000081948	1367869_at
ENSRNOG00000012471	ENSRNOT00000083531	1388138_at
ENSRNOG00000053961	ENSRNOT00000088300	1372924_at
ENSRNOG00000056487	ENSRNOT00000084940	1367869_at
ENSRNOG00000014305	ENSRNOT00000084737	1367489_at
ENSRNOG00000053961	ENSRNOT00000089724	1372924_at
ENSRNOG00000012471	ENSRNOT00000065224	1388138_at
ENSRNOG00000028985	ENSRNOT00000042494	1373990_at
ENSRNOG00000007036	ENSRNOT00000009452	1376636_at
ENSRNOG00000007036	ENSRNOT00000009452	1369504_at
ENSRNOG00000007036	ENSRNOT00000081090	1369504_at
ENSRNOG00000027622	ENSRNOT00000029493	1389391_at
ENSRNOG00000007610	ENSRNOT00000010035	1374706_at
ENSRNOG00000007610	ENSRNOT00000010035	1393697_at
ENSRNOG00000056487	ENSRNOT00000091355	1367869_at
ENSRNOG00000049536	ENSRNOT00000050438	1398760_at
ENSRNOG00000002100	ENSRNOT00000002862	1367501_at
ENSRNOG00000002100	ENSRNOT00000002862	1375552_at
ENSRNOG00000002100	ENSRNOT00000002862	1399144_at
ENSRNOG00000056487	ENSRNOT00000078354	1367869_at
ENSRNOG00000012878	ENSRNOT00000058072	1369123_a_at
ENSRNOG00000012878	ENSRNOT00000058072	1370324_at
ENSRNOG00000056487	ENSRNOT00000079962	1367869_at
ENSRNOG00000012878	ENSRNOT00000089265	1369123_a_at
ENSRNOG00000012878	ENSRNOT00000089265	1370324_at
ENSRNOG00000014581	ENSRNOT00000019740	1367523_at
ENSRNOG00000015597	ENSRNOT00000020889	1389201_at
ENSRNOG00000002100	ENSRNOT00000066382	1367501_at
ENSRNOG00000002100	ENSRNOT00000066382	1375552_at
ENSRNOG00000002100	ENSRNOT00000066382	1399144_at
ENSRNOG00000058066	ENSRNOT00000091281	1368456_at
ENSRNOG00000012247	ENSRNOT00000016432	1398838_at
ENSRNOG00000012247	ENSRNOT00000016432	1387797_at
ENSRNOG00000040350	ENSRNOT00000062103	1371298_at
ENSRNOG00000012956	ENSRNOT00000018328	1387776_at
ENSRNOG00000012956	ENSRNOT00000018328	1369943_at
ENSRNOG00000047491	ENSRNOT00000071639	1372637_at
ENSRNOG00000013659	ENSRNOT00000055114	1376038_at
ENSRNOG00000001424	ENSRNOT00000059486	1371024_at
ENSRNOG00000017766	ENSRNOT00000023952	1371922_at
ENSRNOG00000019368	ENSRNOT00000067271	1387104_at
ENSRNOG00000019368	ENSRNOT00000067271	1368203_at
ENSRNOG00000027042	ENSRNOT00000008983	1387580_at
ENSRNOG00000025154	ENSRNOT00000030108	1375630_at
ENSRNOG00000036451	ENSRNOT00000054562	1388110_at
ENSRNOG00000016949	ENSRNOT00000022799	1373282_at
ENSRNOG00000000048	ENSRNOT00000000064	1367875_at
ENSRNOG00000002977	ENSRNOT00000057777	1399037_at
ENSRNOG00000022071	ENSRNOT00000055179	1380600_at
ENSRNOG00000060228	ENSRNOT00000090971	1373879_at
ENSRNOG00000002164	ENSRNOT00000002941	1369717_at
ENSRNOG00000038883	ENSRNOT00000059426	1371599_at
ENSRNOG00000011637	ENSRNOT00000050984	1387528_at
ENSRNOG00000052113	ENSRNOT00000089497	1387143_at
ENSRNOG00000009217	ENSRNOT00000012301	1370820_at
ENSRNOG00000019895	ENSRNOT00000064916	1398860_at
ENSRNOG00000019895	ENSRNOT00000080232	1398860_at
ENSRNOG00000000551	ENSRNOT00000000662	1389782_at
ENSRNOG00000053615	ENSRNOT00000078957	1376585_at
ENSRNOG00000053615	ENSRNOT00000078957	1372927_at
ENSRNOG00000019492	ENSRNOT00000026363	1376156_at
ENSRNOG00000019365	ENSRNOT00000026227	1390255_at
ENSRNOG00000005342	ENSRNOT00000008055	1370415_at
ENSRNOG00000000962	ENSRNOT00000001277	1370440_at
ENSRNOG00000046607	ENSRNOT00000072427	1370225_at
ENSRNOG00000060703	ENSRNOT00000089448	1376369_at
ENSRNOG00000003918	ENSRNOT00000005292	1376088_at
ENSRNOG00000001833	ENSRNOT00000002510	1373557_at
ENSRNOG00000011199	ENSRNOT00000058339	1374031_at
ENSRNOG00000019550	ENSRNOT00000081327	1388059_a_at
ENSRNOG00000019550	ENSRNOT00000026531	1367877_at
ENSRNOG00000019550	ENSRNOT00000026531	1388059_a_at
ENSRNOG00000019550	ENSRNOT00000089912	1388059_a_at
ENSRNOG00000011956	ENSRNOT00000060865	1373837_at
ENSRNOG00000014665	ENSRNOT00000020051	1388687_at
ENSRNOG00000009267	ENSRNOT00000012286	1372779_at
ENSRNOG00000050560	ENSRNOT00000073107	1373668_at
ENSRNOG00000015329	ENSRNOT00000020795	1367683_at
ENSRNOG00000001842	ENSRNOT00000002520	1372839_at
ENSRNOG00000019616	ENSRNOT00000026572	1370379_at
ENSRNOG00000003011	ENSRNOT00000004027	1371896_at
ENSRNOG00000014290	ENSRNOT00000044325	1371180_a_at
ENSRNOG00000014290	ENSRNOT00000044325	1371181_x_at
ENSRNOG00000014290	ENSRNOT00000044325	1387286_at
ENSRNOG00000014290	ENSRNOT00000019319	1371180_a_at
ENSRNOG00000014290	ENSRNOT00000019319	1371181_x_at
ENSRNOG00000014290	ENSRNOT00000019319	1387286_at
ENSRNOG00000008283	ENSRNOT00000064849	1371537_at
ENSRNOG00000002104	ENSRNOT00000047741	1379685_at
ENSRNOG00000046177	ENSRNOT00000075606	1372807_at
ENSRNOG00000022101	ENSRNOT00000025183	1370391_at
ENSRNOG00000009889	ENSRNOT00000013785	1388634_at
ENSRNOG00000009889	ENSRNOT00000013785	1369473_at
ENSRNOG00000001728	ENSRNOT00000002355	1390403_at
ENSRNOG00000002180	ENSRNOT00000029209	1373050_at
ENSRNOG00000005303	ENSRNOT00000007130	1390269_at
ENSRNOG00000059189	ENSRNOT00000085888	1371445_at
ENSRNOG00000033522	ENSRNOT00000041175	1389104_s_at
ENSRNOG00000033522	ENSRNOT00000041175	1373712_at
ENSRNOG00000033522	ENSRNOT00000041175	1370639_at
ENSRNOG00000033522	ENSRNOT00000041175	1377859_s_at
ENSRNOG00000033522	ENSRNOT00000078237	1377859_s_at
ENSRNOG00000055572	ENSRNOT00000081819	1370865_at
ENSRNOG00000011024	ENSRNOT00000063962	1389444_at
ENSRNOG00000059878	ENSRNOT00000088333	1380277_at
ENSRNOG00000003575	ENSRNOT00000004747	1377035_at
ENSRNOG00000011024	ENSRNOT00000014820	1389444_at
ENSRNOG00000039576	ENSRNOT00000008399	1375981_a_at
ENSRNOG00000014578	ENSRNOT00000019649	1387092_at
ENSRNOG00000022870	ENSRNOT00000016704	1369276_at
ENSRNOG00000022870	ENSRNOT00000016704	1390373_at
ENSRNOG00000049580	ENSRNOT00000073276	1369792_at
ENSRNOG00000010164	ENSRNOT00000013548	1372116_at
ENSRNOG00000010164	ENSRNOT00000082883	1372116_at
ENSRNOG00000020235	ENSRNOT00000027425	1398873_at
ENSRNOG00000006762	ENSRNOT00000009152	1375630_at
ENSRNOG00000016635	ENSRNOT00000083248	1390338_at
ENSRNOG00000020235	ENSRNOT00000027494	1398873_at
ENSRNOG00000056962	ENSRNOT00000088557	1368208_at
ENSRNOG00000059116	ENSRNOT00000044841	1372138_at
ENSRNOG00000020235	ENSRNOT00000057034	1398873_at
ENSRNOG00000017930	ENSRNOT00000024111	1371923_at
ENSRNOG00000019532	ENSRNOT00000026445	1398890_at
ENSRNOG00000054563	ENSRNOT00000082857	1398886_at
ENSRNOG00000050855	ENSRNOT00000064866	1398371_at
ENSRNOG00000015625	ENSRNOT00000020927	1376830_at
ENSRNOG00000010816	ENSRNOT00000014411	1370683_at
ENSRNOG00000004742	ENSRNOT00000056405	1387388_at
ENSRNOG00000004742	ENSRNOT00000056405	1371469_at
ENSRNOG00000031653	ENSRNOT00000042208	1373475_at
ENSRNOG00000015623	ENSRNOT00000020950	1376048_at
ENSRNOG00000015623	ENSRNOT00000077318	1376048_at
ENSRNOG00000012840	ENSRNOT00000017486	1367563_at
ENSRNOG00000012840	ENSRNOT00000017486	1367562_at
ENSRNOG00000060334	ENSRNOT00000083379	1371277_at
ENSRNOG00000025030	ENSRNOT00000032825	1387604_at
ENSRNOG00000003970	ENSRNOT00000005571	1371707_at
ENSRNOG00000003245	ENSRNOT00000004349	1369706_at
ENSRNOG00000057756	ENSRNOT00000087356	1367519_at
ENSRNOG00000001880	ENSRNOT00000002574	1373424_at
ENSRNOG00000005546	ENSRNOT00000007332	1371812_at
ENSRNOG00000058337	ENSRNOT00000078037	1387717_at
ENSRNOG00000018337	ENSRNOT00000024765	1376345_at
ENSRNOG00000018337	ENSRNOT00000089729	1376345_at
ENSRNOG00000006868	ENSRNOT00000055500	1388787_at
ENSRNOG00000018446	ENSRNOT00000024912	1368625_at
