Gene stable ID	Transcript stable ID	AFFY DrosGenome1 probe
FBgn0033787	FBtr0087792	147125_at
FBgn0033787	FBtr0345371	147125_at
FBgn0053513	FBtr0301844	144062_at
FBgn0053513	FBtr0301844	143758_at
FBgn0053513	FBtr0070288	144062_at
FBgn0053513	FBtr0339592	144062_at
FBgn0053513	FBtr0339592	143369_at
FBgn0037746	FBtr0301871	154179_at
FBgn0037746	FBtr0082133	154179_at
FBgn0037746	FBtr0332171	154179_at
FBgn0037746	FBtr0301870	154179_at
FBgn0034214	FBtr0086961	153079_at
FBgn0037179	FBtr0078519	149246_at
FBgn0265137	FBtr0086201	146699_at
FBgn0265137	FBtr0086202	146699_at
FBgn0265137	FBtr0086197	146699_at
FBgn0265137	FBtr0086199	146699_at
FBgn0265137	FBtr0086204	146699_at
FBgn0265137	FBtr0086205	146699_at
FBgn0265137	FBtr0300336	146699_at
FBgn0265137	FBtr0086196	146699_at
FBgn0265137	FBtr0086203	146699_at
FBgn0265137	FBtr0086198	146699_at
FBgn0265137	FBtr0086200	146699_at
FBgn0263002	FBtr0306845	150572_at
FBgn0250830	FBtr0111273	151008_at
FBgn0250830	FBtr0345222	151008_at
FBgn0250830	FBtr0329829	151008_at
FBgn0036292	FBtr0075972	148663_at
FBgn0262354	FBtr0304632	151440_at
FBgn0062413	FBtr0308594	144606_at
FBgn0062413	FBtr0308592	144606_at
FBgn0062413	FBtr0070951	144606_at
FBgn0062413	FBtr0308593	144606_at
FBgn0033229	FBtr0088842	146772_at
FBgn0033229	FBtr0088841	146772_at
FBgn0052699	FBtr0110850	151402_at
FBgn0039084	FBtr0084421	150450_at
FBgn0039084	FBtr0084423	150450_at
FBgn0039084	FBtr0339621	150450_at
FBgn0039084	FBtr0344701	150450_at
FBgn0039084	FBtr0084422	150450_at
FBgn0028542	FBtr0080617	151556_s_at
FBgn0262739	FBtr0087613	154777_at
FBgn0262739	FBtr0087612	154777_at
FBgn0262739	FBtr0087612	147177_at
FBgn0262739	FBtr0305592	154777_at
FBgn0262739	FBtr0305592	147177_at
FBgn0262739	FBtr0087614	154777_at
FBgn0262739	FBtr0087614	147177_at
FBgn0036466	FBtr0075666	148780_at
FBgn0050286	FBtr0300951	147625_at
FBgn0050286	FBtr0300952	147625_at
FBgn0035802	FBtr0334064	148351_at
FBgn0035802	FBtr0334064	153125_at
FBgn0035802	FBtr0334064	148349_at
FBgn0035802	FBtr0334064	148350_at
FBgn0035802	FBtr0089849	148351_at
FBgn0035802	FBtr0089849	153125_at
FBgn0035802	FBtr0089849	148350_at
FBgn0035802	FBtr0089850	148351_at
FBgn0035802	FBtr0089850	153125_at
FBgn0035802	FBtr0089850	148349_at
FBgn0035802	FBtr0089850	148350_at
FBgn0035802	FBtr0089851	153125_at
FBgn0051363	FBtr0082454	154007_at
FBgn0051363	FBtr0082455	154007_at
FBgn0051363	FBtr0082453	154007_at
FBgn0051363	FBtr0082452	154007_at
FBgn0051363	FBtr0082457	154007_at
FBgn0051363	FBtr0082456	154007_at
FBgn0030874	FBtr0074465	154845_at
FBgn0035593	FBtr0330151	142512_at
FBgn0035593	FBtr0331804	142512_at
FBgn0035593	FBtr0077164	142512_at
FBgn0032187	FBtr0079944	141365_at
FBgn0032187	FBtr0079943	141365_at
FBgn0035267	FBtr0310623	153704_at
FBgn0035267	FBtr0303104	153704_at
FBgn0035267	FBtr0334072	153704_at
FBgn0035267	FBtr0334072	152740_at
FBgn0035267	FBtr0474139	153704_at
FBgn0035267	FBtr0072773	153704_at
FBgn0035267	FBtr0303105	153704_at
FBgn0017448	FBtr0085861	143890_at
FBgn0017448	FBtr0303376	143890_at
FBgn0038700	FBtr0083755	150191_at
FBgn0038700	FBtr0339152	150191_at
FBgn0027329	FBtr0074086	152518_at
FBgn0037232	FBtr0347365	154162_at
FBgn0037232	FBtr0273009	154162_at
FBgn0034121	FBtr0087153	147304_at
FBgn0034121	FBtr0087152	147304_at
FBgn0034121	FBtr0087151	147304_at
FBgn0039348	FBtr0084892	151926_at
FBgn0039348	FBtr0300730	151926_at
FBgn0039348	FBtr0084893	151926_at
FBgn0262870	FBtr0306207	142345_at
FBgn0262870	FBtr0333591	142345_at
FBgn0262870	FBtr0333591	148192_at
FBgn0262870	FBtr0333592	148190_at
FBgn0262870	FBtr0333592	142345_at
FBgn0262870	FBtr0333593	142345_at
FBgn0262870	FBtr0302646	142345_at
FBgn0262870	FBtr0302646	148192_at
FBgn0262870	FBtr0333594	148190_at
FBgn0262870	FBtr0333594	142345_at
FBgn0262870	FBtr0306206	148190_at
FBgn0262870	FBtr0306206	142345_at
FBgn0004167	FBtr0073070	141351_at
FBgn0004167	FBtr0332057	141351_at
FBgn0004167	FBtr0332056	141351_at
FBgn0004167	FBtr0300017	141351_at
FBgn0004167	FBtr0073071	141351_at
FBgn0004167	FBtr0073072	141351_at
FBgn0004167	FBtr0303857	141351_at
FBgn0265081	FBtr0336807	149609_at
FBgn0265081	FBtr0336808	149609_at
FBgn0028708	FBtr0081969	144250_at
FBgn0028708	FBtr0336757	144250_at
FBgn0034770	FBtr0071872	147707_at
FBgn0032330	FBtr0331197	146222_at
FBgn0032330	FBtr0331197	146221_at
FBgn0032330	FBtr0331197	146219_at
FBgn0032330	FBtr0343624	146222_at
FBgn0032330	FBtr0343624	146221_at
FBgn0032330	FBtr0080161	146222_at
FBgn0032330	FBtr0080161	146221_at
FBgn0032330	FBtr0080161	146219_at
FBgn0032330	FBtr0347160	146222_at
FBgn0032330	FBtr0347160	146221_at
FBgn0035036	FBtr0072338	154509_at
FBgn0030394	FBtr0073650	144941_at
FBgn0051216	FBtr0335415	153559_at
FBgn0051216	FBtr0335415	150215_at
FBgn0051216	FBtr0083786	153559_at
FBgn0051216	FBtr0083786	150215_at
FBgn0015577	FBtr0302354	143823_at
FBgn0015577	FBtr0302355	143823_at
FBgn0034638	FBtr0344882	147628_at
FBgn0034638	FBtr0344882	152308_at
FBgn0034638	FBtr0071691	152308_at
FBgn0034638	FBtr0071690	152308_at
FBgn0032430	FBtr0080367	154663_at
FBgn0028675	FBtr0452144	141744_at
FBgn0031817	FBtr0079270	141594_at
FBgn0031817	FBtr0331185	141594_at
FBgn0267336	FBtr0333685	149601_at
FBgn0267336	FBtr0333685	151023_at
FBgn0267336	FBtr0333685	149598_at
FBgn0267336	FBtr0333685	151024_at
FBgn0267336	FBtr0333685	149597_at
FBgn0267336	FBtr0112576	149601_at
FBgn0267336	FBtr0112576	151023_at
FBgn0267336	FBtr0112576	149598_at
FBgn0267336	FBtr0112576	151024_at
FBgn0267336	FBtr0112576	149597_at
FBgn0267336	FBtr0112577	149601_at
FBgn0267336	FBtr0112577	149598_at
FBgn0267336	FBtr0112577	151024_at
FBgn0267336	FBtr0333686	149601_at
FBgn0267336	FBtr0333686	151023_at
FBgn0267336	FBtr0333686	149598_at
FBgn0267336	FBtr0333686	151024_at
FBgn0267336	FBtr0333686	149602_at
FBgn0267336	FBtr0333686	149597_at
FBgn0267336	FBtr0114583	149598_at
FBgn0267336	FBtr0114583	151024_at
FBgn0267336	FBtr0114581	151023_at
FBgn0267336	FBtr0114581	149598_at
FBgn0267336	FBtr0114581	151024_at
FBgn0267336	FBtr0114581	149597_at
FBgn0267336	FBtr0305157	149601_at
FBgn0267336	FBtr0305157	149598_at
FBgn0267336	FBtr0305157	151024_at
FBgn0267336	FBtr0305157	149602_at
FBgn0267336	FBtr0114582	151023_at
FBgn0267336	FBtr0114582	149598_at
FBgn0267336	FBtr0114582	151024_at
FBgn0267336	FBtr0114582	149597_at
FBgn0034750	FBtr0071936	153834_at
FBgn0034750	FBtr0071936	141889_at
FBgn0011695	FBtr0343341	143678_at
FBgn0011695	FBtr0343340	143678_at
FBgn0011695	FBtr0072164	143678_at
FBgn0261534	FBtr0343680	144306_at
FBgn0261534	FBtr0080640	144306_at
FBgn0262517	FBtr0074974	149060_at
FBgn0262517	FBtr0074974	151737_at
FBgn0034612	FBtr0071619	147616_at
FBgn0029093	FBtr0452080	141682_at
FBgn0029093	FBtr0452079	141682_at
FBgn0029093	FBtr0088898	141682_at
FBgn0050394	FBtr0071613	147618_at
FBgn0050394	FBtr0071613	147617_at
FBgn0050394	FBtr0071614	147618_at
FBgn0050394	FBtr0071614	147617_at
FBgn0052706	FBtr0071287	144728_at
FBgn0030116	FBtr0304143	144746_at
FBgn0083946	FBtr0110797	150557_at
FBgn0083946	FBtr0110797	150556_at
FBgn0024179	FBtr0073279	142339_at
FBgn0024179	FBtr0330072	142339_at
FBgn0036899	FBtr0074960	149068_at
FBgn0036899	FBtr0331861	149068_at
FBgn0036899	FBtr0331860	149068_at
FBgn0036899	FBtr0273407	149068_at
FBgn0035734	FBtr0076906	151835_at
FBgn0035734	FBtr0076905	151835_at
FBgn0035734	FBtr0076908	151835_at
FBgn0020906	FBtr0100432	143944_at
FBgn0033885	FBtr0087615	147177_at
FBgn0030899	FBtr0074590	145281_at
FBgn0010303	FBtr0073748	143594_at
FBgn0010303	FBtr0330397	144983_at
FBgn0010303	FBtr0330397	143594_at
FBgn0010303	FBtr0340303	144983_at
FBgn0010303	FBtr0340303	143594_at
FBgn0010303	FBtr0073747	144983_at
FBgn0010303	FBtr0073747	143594_at
FBgn0010303	FBtr0330396	144983_at
FBgn0010303	FBtr0330396	143594_at
FBgn0259481	FBtr0089331	148582_r_at
FBgn0259481	FBtr0089331	142301_s_at
FBgn0259481	FBtr0333217	148582_r_at
FBgn0259481	FBtr0333217	142301_s_at
FBgn0259481	FBtr0089332	148582_r_at
FBgn0259481	FBtr0089332	142209_at
FBgn0259481	FBtr0089332	142301_s_at
FBgn0259481	FBtr0089333	148582_r_at
FBgn0259481	FBtr0089333	142209_at
FBgn0259481	FBtr0089333	142301_s_at
FBgn0259481	FBtr0089330	148582_r_at
FBgn0259481	FBtr0089330	142301_s_at
FBgn0003334	FBtr0306008	143335_at
FBgn0003334	FBtr0082102	143335_at
FBgn0036222	FBtr0076069	152986_at
FBgn0037689	FBtr0082030	152012_at
FBgn0038234	FBtr0082953	149898_at
FBgn0036374	FBtr0304904	148719_at
FBgn0036374	FBtr0340705	148719_at
FBgn0036374	FBtr0075812	148719_at
FBgn0038195	FBtr0082869	149868_at
FBgn0051213	FBtr0335241	150235_at
FBgn0051213	FBtr0335241	150234_at
FBgn0051213	FBtr0335242	150235_at
FBgn0051213	FBtr0335242	150234_at
FBgn0037485	FBtr0452102	149431_at
FBgn0037485	FBtr0081603	149431_at
FBgn0053543	FBtr0309285	151196_r_at
FBgn0053543	FBtr0309285	151195_i_at
FBgn0053543	FBtr0309285	145614_at
FBgn0053543	FBtr0309285	145613_at
FBgn0263934	FBtr0329856	146722_at
FBgn0263934	FBtr0329859	146722_at
FBgn0263934	FBtr0329857	146722_at
FBgn0263934	FBtr0329858	146721_at
FBgn0263934	FBtr0329858	146722_at
FBgn0051961	FBtr0077485	154693_at
FBgn0051961	FBtr0077484	154693_at
FBgn0034360	FBtr0086705	153603_at
FBgn0036144	FBtr0306255	154200_at
FBgn0036144	FBtr0306254	154200_at
FBgn0036144	FBtr0076190	154200_at
FBgn0036144	FBtr0076190	154810_at
FBgn0036144	FBtr0100422	154200_at
FBgn0036144	FBtr0076189	154200_at
FBgn0032656	FBtr0081022	146417_at
FBgn0032656	FBtr0340182	146417_at
FBgn0032656	FBtr0290267	146417_at
FBgn0032656	FBtr0081021	146417_at
FBgn0015400	FBtr0080252	143806_at
FBgn0038070	FBtr0301150	149791_at
FBgn0261276	FBtr0339761	152526_at
FBgn0261276	FBtr0087574	152526_at
FBgn0261276	FBtr0339760	152526_at
FBgn0261276	FBtr0087573	152526_at
FBgn0261276	FBtr0339759	152526_at
FBgn0034295	FBtr0086808	147410_at
FBgn0034664	FBtr0071739	142202_at
FBgn0039589	FBtr0085304	154402_at
FBgn0030769	FBtr0335281	145199_at
FBgn0030769	FBtr0335279	145199_at
FBgn0030769	FBtr0290216	145199_at
FBgn0030769	FBtr0335280	145199_at
FBgn0031690	FBtr0079092	152645_at
FBgn0031690	FBtr0342941	152645_at
FBgn0031690	FBtr0342940	152645_at
FBgn0031690	FBtr0346461	152645_at
FBgn0267456	FBtr0346827	142012_at
FBgn0031633	FBtr0336961	154362_at
FBgn0031633	FBtr0077415	154362_at
FBgn0038950	FBtr0084237	153208_at
FBgn0265778	FBtr0300038	145888_at
FBgn0265778	FBtr0079249	145888_at
FBgn0265778	FBtr0333242	145888_at
FBgn0262871	FBtr0083435	142530_at
FBgn0262871	FBtr0083435	151609_at
FBgn0262871	FBtr0306209	150067_at
FBgn0262871	FBtr0306209	142530_at
FBgn0262871	FBtr0306209	151609_at
FBgn0262871	FBtr0306210	150067_at
FBgn0262871	FBtr0306210	142530_at
FBgn0262871	FBtr0306210	151609_at
FBgn0262871	FBtr0330037	142530_at
FBgn0262871	FBtr0330037	151609_at
FBgn0038704	FBtr0445726	150195_at
FBgn0038704	FBtr0083759	150195_at
FBgn0038704	FBtr0083758	150195_at
FBgn0038704	FBtr0083760	150195_at
FBgn0083027	FBtr0113559	152503_at
FBgn0039654	FBtr0085394	141728_at
FBgn0029665	FBtr0070590	144444_at
FBgn0086361	FBtr0085446	154169_at
FBgn0086361	FBtr0085445	154169_at
FBgn0086361	FBtr0309241	154169_at
FBgn0086361	FBtr0085443	154169_at
FBgn0086361	FBtr0085442	154169_at
FBgn0086361	FBtr0085444	154169_at
FBgn0016797	FBtr0299586	149033_at
FBgn0016797	FBtr0299586	143882_at
FBgn0016797	FBtr0075028	149033_at
FBgn0016797	FBtr0075028	143882_at
FBgn0016797	FBtr0330194	149033_at
FBgn0016797	FBtr0330194	143882_at
FBgn0016797	FBtr0332735	149033_at
FBgn0016797	FBtr0332735	143882_at
FBgn0016797	FBtr0075029	149033_at
FBgn0016797	FBtr0075029	143882_at
FBgn0016797	FBtr0112890	149033_at
FBgn0016797	FBtr0112890	143882_at
FBgn0016797	FBtr0330195	149033_at
FBgn0016797	FBtr0330195	143882_at
FBgn0031607	FBtr0077454	145761_at
FBgn0033246	FBtr0113053	146782_at
FBgn0033246	FBtr0113053	152407_at
FBgn0033246	FBtr0088872	146782_at
FBgn0033246	FBtr0088872	152407_at
FBgn0033246	FBtr0339125	146782_at
FBgn0033246	FBtr0339125	152407_at
FBgn0033246	FBtr0339124	146782_at
FBgn0033246	FBtr0339124	152407_at
FBgn0033246	FBtr0088871	146782_at
FBgn0033246	FBtr0088871	152407_at
FBgn0033246	FBtr0339123	152407_at
FBgn0011202	FBtr0081411	143636_at
FBgn0011202	FBtr0335145	143636_at
FBgn0011202	FBtr0081410	143636_at
FBgn0034617	FBtr0071615	153918_at
FBgn0011476	FBtr0334696	149947_at
FBgn0011476	FBtr0301089	149947_at
FBgn0010747	FBtr0077169	143632_at
FBgn0264502	FBtr0344828	144835_at
FBgn0264502	FBtr0344828	144833_at
FBgn0264502	FBtr0344828	144834_at
FBgn0264502	FBtr0332932	152559_at
FBgn0264502	FBtr0332932	144835_at
FBgn0264502	FBtr0332932	144833_at
FBgn0264502	FBtr0332932	144834_at
FBgn0264502	FBtr0332933	144835_at
FBgn0264502	FBtr0332933	144833_at
FBgn0264502	FBtr0332933	144834_at
FBgn0037894	FBtr0346638	141400_at
FBgn0037894	FBtr0082386	141400_at
FBgn0001105	FBtr0074111	AFFX-Dros-GAPDH_5_at
FBgn0001105	FBtr0074111	AFFX-Dros-GAPDH_3_at
FBgn0001105	FBtr0074111	154331_at
FBgn0001105	FBtr0074111	AFFX-Dros-GAPDH_M_at
FBgn0001105	FBtr0074111	143175_at
FBgn0001105	FBtr0346794	154331_at
FBgn0001105	FBtr0074107	154331_at
FBgn0001105	FBtr0074108	AFFX-Dros-GAPDH_5_at
FBgn0001105	FBtr0074108	AFFX-Dros-GAPDH_3_at
FBgn0001105	FBtr0074108	154331_at
FBgn0001105	FBtr0074108	AFFX-Dros-GAPDH_M_at
FBgn0001105	FBtr0074108	143175_at
FBgn0001105	FBtr0074110	AFFX-Dros-GAPDH_5_at
FBgn0001105	FBtr0074110	AFFX-Dros-GAPDH_3_at
FBgn0001105	FBtr0074110	154331_at
FBgn0001105	FBtr0074110	AFFX-Dros-GAPDH_M_at
FBgn0001105	FBtr0074110	143175_at
FBgn0001105	FBtr0331597	154331_at
FBgn0032001	FBtr0089935	146013_at
FBgn0032001	FBtr0332414	146013_at
FBgn0038880	FBtr0301815	150310_at
FBgn0038880	FBtr0301815	151819_at
FBgn0038880	FBtr0084098	150310_at
FBgn0038880	FBtr0084098	151819_at
FBgn0267555	FBtr0346924	148902_at
FBgn0267555	FBtr0346923	148902_at
FBgn0015553	FBtr0081131	154556_at
FBgn0028382	FBtr0086945	154718_at
FBgn0004795	FBtr0340029	143753_at
FBgn0004795	FBtr0340030	143753_at
FBgn0004795	FBtr0072073	143753_at
FBgn0004795	FBtr0340031	143753_at
FBgn0004795	FBtr0072072	143753_at
FBgn0039160	FBtr0084576	150488_at
FBgn0031937	FBtr0300709	145975_at
FBgn0031937	FBtr0343407	145975_at
FBgn0031378	FBtr0077814	145611_at
FBgn0035247	FBtr0072814	154782_at
FBgn0035247	FBtr0072813	154782_at
FBgn0035290	FBtr0310544	148013_at
FBgn0035290	FBtr0273261	148013_at
FBgn0035290	FBtr0273261	151169_at
FBgn0035290	FBtr0310545	151169_at
FBgn0038631	FBtr0083694	150151_at
FBgn0034352	FBtr0086722	147441_at
FBgn0063387	FBtr0086856	151217_at
FBgn0039301	FBtr0084812	150568_at
FBgn0039301	FBtr0332158	150568_at
FBgn0065032	FBtr0074410	145228_at
FBgn0065032	FBtr0334462	145228_at
FBgn0065032	FBtr0113478	145228_at
FBgn0027616	FBtr0073078	151824_at
FBgn0027616	FBtr0073079	151824_at
FBgn0026252	FBtr0076685	151799_at
FBgn0036468	FBtr0075664	148782_at
FBgn0037944	FBtr0330169	154123_at
FBgn0037944	FBtr0082433	154123_at
FBgn0037944	FBtr0307892	154123_at
FBgn0037944	FBtr0082432	154123_at
FBgn0033654	FBtr0088064	152878_at
FBgn0033654	FBtr0345677	152878_at
FBgn0036522	FBtr0075570	142544_at
FBgn0036522	FBtr0075570	151615_at
FBgn0034783	FBtr0071893	147718_at
FBgn0050485	FBtr0087640	147173_at
FBgn0050485	FBtr0087640	142001_r_at
FBgn0002715	FBtr0342979	154633_at
FBgn0002715	FBtr0071761	154633_at
FBgn0030376	FBtr0300918	144923_at
FBgn0030376	FBtr0333729	144923_at
FBgn0035257	FBtr0072764	147995_at
FBgn0013279	FBtr0082638	149782_at
FBgn0013279	FBtr0082638	151036_f_at
FBgn0036711	FBtr0075243	148942_at
FBgn0261710	FBtr0071460	144803_at
FBgn0261710	FBtr0071461	144803_at
FBgn0261710	FBtr0307488	144803_at
FBgn0261710	FBtr0332953	144803_at
FBgn0034618	FBtr0071601	154730_at
FBgn0034618	FBtr0310327	154730_at
FBgn0034618	FBtr0300395	154730_at
FBgn0034618	FBtr0300394	154730_at
FBgn0034618	FBtr0071600	154730_at
FBgn0034618	FBtr0071599	154730_at
FBgn0037078	FBtr0306795	149177_at
FBgn0037078	FBtr0331796	149177_at
FBgn0032724	FBtr0081132	154501_at
FBgn0035491	FBtr0332981	148143_at
FBgn0035491	FBtr0073281	148143_at
FBgn0035996	FBtr0076476	148465_at
FBgn0033482	FBtr0088428	141706_at
FBgn0034959	FBtr0072162	152887_at
FBgn0034733	FBtr0071832	147679_at
FBgn0039044	FBtr0345262	150416_at
FBgn0039044	FBtr0084360	150416_at
FBgn0039044	FBtr0301765	150416_at
FBgn0039044	FBtr0084359	150416_at
FBgn0261788	FBtr0303114	152597_at
FBgn0261788	FBtr0303114	142137_at
FBgn0261788	FBtr0303112	152597_at
FBgn0261788	FBtr0303112	142137_at
FBgn0261788	FBtr0303123	152597_at
FBgn0261788	FBtr0303123	142137_at
FBgn0261788	FBtr0303113	152597_at
FBgn0261788	FBtr0303113	142137_at
FBgn0261788	FBtr0344223	152597_at
FBgn0261788	FBtr0344223	142137_at
FBgn0261788	FBtr0303117	152597_at
FBgn0261788	FBtr0303117	142137_at
FBgn0261788	FBtr0303119	151478_at
FBgn0261788	FBtr0344224	142137_at
FBgn0261788	FBtr0344224	148353_at
FBgn0261788	FBtr0344224	148354_at
FBgn0261788	FBtr0344222	142137_at
FBgn0261788	FBtr0303124	152597_at
FBgn0261788	FBtr0303124	142137_at
FBgn0261788	FBtr0303125	152597_at
FBgn0261788	FBtr0303125	142137_at
FBgn0261788	FBtr0303125	148353_at
FBgn0261788	FBtr0303111	152597_at
FBgn0261788	FBtr0303111	142137_at
FBgn0261788	FBtr0303118	142137_at
FBgn0261788	FBtr0303115	152597_at
FBgn0261788	FBtr0303115	142137_at
FBgn0261788	FBtr0303121	152597_at
FBgn0261788	FBtr0303121	142137_at
FBgn0261788	FBtr0334061	151478_at
FBgn0261788	FBtr0334060	152597_at
FBgn0261788	FBtr0334060	142137_at
FBgn0261788	FBtr0303122	142137_at
FBgn0034296	FBtr0086807	152122_at
FBgn0033748	FBtr0087945	147099_s_at
FBgn0033748	FBtr0087944	147099_s_at
FBgn0035933	FBtr0076582	148428_at
FBgn0031285	FBtr0301908	153725_at
FBgn0031285	FBtr0078012	153725_at
FBgn0031285	FBtr0305507	153725_at
FBgn0031285	FBtr0100469	153725_at
FBgn0031285	FBtr0100469	143833_at
FBgn0020399	FBtr0083260	143925_at
FBgn0038134	FBtr0082775	149832_at
FBgn0030692	FBtr0074094	152009_at
FBgn0030692	FBtr0346193	152009_at
FBgn0000083	FBtr0336798	153673_at
FBgn0000083	FBtr0089519	153673_at
FBgn0000083	FBtr0089517	153673_at
FBgn0000083	FBtr0336797	153673_at
FBgn0000083	FBtr0089520	153673_at
FBgn0000083	FBtr0089518	153673_at
FBgn0003515	FBtr0075391	153393_at
FBgn0000227	FBtr0077423	143089_at
FBgn0035907	FBtr0076652	148412_at
FBgn0037477	FBtr0303197	149425_at
FBgn0030177	FBtr0340473	153909_at
FBgn0030177	FBtr0071430	153909_at
FBgn0036416	FBtr0075740	141334_at
FBgn0014135	FBtr0300123	152205_at
FBgn0032381	FBtr0080275	146256_at
FBgn0035554	FBtr0073328	148185_at
FBgn0033289	FBtr0290124	146807_at
FBgn0033289	FBtr0290124	152256_at
FBgn0033289	FBtr0088764	146807_at
FBgn0033289	FBtr0088764	152256_at
FBgn0039470	FBtr0085078	141385_at
FBgn0037301	FBtr0078778	149314_at
FBgn0004401	FBtr0075199	154665_at
FBgn0004401	FBtr0075198	154665_at
FBgn0004401	FBtr0304977	154665_at
FBgn0004401	FBtr0075200	154665_at
FBgn0036577	FBtr0075485	148852_at
FBgn0262001	FBtr0303800	146030_at
FBgn0038159	FBtr0082789	149848_at
FBgn0032205	FBtr0079985	142449_at
FBgn0038816	FBtr0112788	150271_at
FBgn0038816	FBtr0334641	150271_at
FBgn0038816	FBtr0334640	150271_at
FBgn0085351	FBtr0112524	151327_at
FBgn0039821	FBtr0085737	150927_at
FBgn0039821	FBtr0309194	150927_at
FBgn0039821	FBtr0309195	150927_at
FBgn0037856	FBtr0082325	149658_at
FBgn0035475	FBtr0073173	148131_at
FBgn0035475	FBtr0345342	148131_at
FBgn0032154	FBtr0079911	146109_at
FBgn0035315	FBtr0072871	152877_at
FBgn0035315	FBtr0072872	152877_at
FBgn0038449	FBtr0083329	150030_at
FBgn0263118	FBtr0339598	152889_at
FBgn0263118	FBtr0085009	152889_at
FBgn0038887	FBtr0113262	150313_at
FBgn0038887	FBtr0113261	150313_at
FBgn0038675	FBtr0083714	152282_at
FBgn0029896	FBtr0070985	144613_at
FBgn0029896	FBtr0070986	144613_at
FBgn0029896	FBtr0340265	144613_at
FBgn0029896	FBtr0070984	144613_at
FBgn0029896	FBtr0340267	144613_at
FBgn0029896	FBtr0340266	144613_at
FBgn0029896	FBtr0340268	144613_at
FBgn0037290	FBtr0078841	149305_at
FBgn0038095	FBtr0082691	149808_at
FBgn0000173	FBtr0332843	154256_at
FBgn0000173	FBtr0332844	154256_at
FBgn0000173	FBtr0073855	154256_at
FBgn0000173	FBtr0300566	154256_at
FBgn0000173	FBtr0307296	154256_at
FBgn0026088	FBtr0331385	144118_at
FBgn0026088	FBtr0070364	144118_at
FBgn0032304	FBtr0080140	146197_at
FBgn0031080	FBtr0070036	145405_at
FBgn0034565	FBtr0071554	147589_at
FBgn0034565	FBtr0345667	147589_at
FBgn0034093	FBtr0344079	147287_at
FBgn0034093	FBtr0344081	147287_at
FBgn0034093	FBtr0087191	147287_at
FBgn0034093	FBtr0344080	147287_at
FBgn0034093	FBtr0340024	147287_at
FBgn0035833	FBtr0076738	152863_at
FBgn0030959	FBtr0074660	145326_s_at
FBgn0030959	FBtr0074660	142829_at
FBgn0035268	FBtr0300292	153095_at
FBgn0035268	FBtr0334073	153095_at
FBgn0035268	FBtr0334074	153095_at
FBgn0035268	FBtr0072774	153095_at
FBgn0032858	FBtr0081367	152857_at
FBgn0032858	FBtr0346417	152857_at
FBgn0035817	FBtr0076810	148360_at
FBgn0262126	FBtr0329964	141363_at
FBgn0262126	FBtr0329965	141363_at
FBgn0262126	FBtr0077810	141363_at
FBgn0036505	FBtr0075600	142529_s_at
FBgn0036505	FBtr0075599	142529_s_at
FBgn0041092	FBtr0303873	146075_at
FBgn0041092	FBtr0303873	142045_at
FBgn0041092	FBtr0303873	146074_at
FBgn0041092	FBtr0303871	146075_at
FBgn0041092	FBtr0303871	146074_at
FBgn0041092	FBtr0304974	146075_at
FBgn0041092	FBtr0304974	142045_at
FBgn0041092	FBtr0304974	146074_at
FBgn0041092	FBtr0303872	146075_at
FBgn0041092	FBtr0303872	146074_at
FBgn0041092	FBtr0303870	146075_at
FBgn0041092	FBtr0303870	146074_at
FBgn0041092	FBtr0333405	146075_at
FBgn0041092	FBtr0333405	146074_at
FBgn0026533	FBtr0100437	153681_at
FBgn0026533	FBtr0100438	153681_at
FBgn0026533	FBtr0100440	153681_at
FBgn0026533	FBtr0100436	153681_at
FBgn0026533	FBtr0332946	153681_at
FBgn0011232	FBtr0079809	154102_at
FBgn0035710	FBtr0076960	152553_at
FBgn0035710	FBtr0076958	152553_at
FBgn0035710	FBtr0076961	152553_at
FBgn0035710	FBtr0076959	152553_at
FBgn0036345	FBtr0075892	148698_at
FBgn0034804	FBtr0310325	153312_at
FBgn0034804	FBtr0071993	153312_at
FBgn0035197	FBtr0072655	152322_at
FBgn0035197	FBtr0072655	147966_at
FBgn0035197	FBtr0072657	152322_at
FBgn0035197	FBtr0072657	147966_at
FBgn0029708	FBtr0308916	152686_at
FBgn0029708	FBtr0070674	152686_at
FBgn0037351	FBtr0335214	153316_at
FBgn0037351	FBtr0078705	153316_at
FBgn0023545	FBtr0070347	144003_at
FBgn0040660	FBtr0072034	151143_at
FBgn0040660	FBtr0072033	151143_at
FBgn0050458	FBtr0086999	147357_at
FBgn0051481	FBtr0089279	143292_at
FBgn0051481	FBtr0089276	143292_at
FBgn0051481	FBtr0089278	143292_at
FBgn0051481	FBtr0089277	143292_at
FBgn0036520	FBtr0075590	148813_at
FBgn0036520	FBtr0332094	148813_at
FBgn0034447	FBtr0086535	141809_at
FBgn0020392	FBtr0076728	153290_at
FBgn0033750	FBtr0087939	147102_at
FBgn0039478	FBtr0331704	150704_at
FBgn0039478	FBtr0113296	150704_at
FBgn0039478	FBtr0346156	150704_at
FBgn0039478	FBtr0331705	150704_at
FBgn0036449	FBtr0075699	154058_at
FBgn0036449	FBtr0300190	154058_at
FBgn0262582	FBtr0305026	150250_at
FBgn0262582	FBtr0334305	150250_at
FBgn0262582	FBtr0334305	150248_at
FBgn0262582	FBtr0305028	150250_at
FBgn0262582	FBtr0334306	150250_at
FBgn0262582	FBtr0305029	150250_at
