Gene stable ID	Transcript stable ID	AFFY Drosophila 2 probe
FBgn0001098	FBtr0089497	1640835_a_at
FBgn0001098	FBtr0335205	1640835_a_at
FBgn0001098	FBtr0089496	1640835_a_at
FBgn0024314	FBtr0077980	1632166_at
FBgn0024314	FBtr0304710	1632166_at
FBgn0024314	FBtr0344015	1632166_at
FBgn0029881	FBtr0070948	1626090_at
FBgn0029881	FBtr0070948	1631407_a_at
FBgn0029881	FBtr0343375	1626090_at
FBgn0029881	FBtr0343375	1631407_a_at
FBgn0029881	FBtr0308653	1626090_at
FBgn0262598	FBtr0301170	1633211_a_at
FBgn0262598	FBtr0301169	1633211_a_at
FBgn0086074	FBtr0114350	1639074_at
FBgn0026059	FBtr0083231	1632231_a_at
FBgn0026059	FBtr0083229	1632231_a_at
FBgn0026059	FBtr0083232	1632231_a_at
FBgn0026059	FBtr0110973	1632231_a_at
FBgn0026059	FBtr0083233	1632231_a_at
FBgn0026059	FBtr0110974	1632231_a_at
FBgn0026059	FBtr0332439	1632231_a_at
FBgn0026059	FBtr0303845	1632231_a_at
FBgn0038210	FBtr0082894	1638284_at
FBgn0038394	FBtr0083222	1631882_at
FBgn0031343	FBtr0334822	1640111_s_at
FBgn0031343	FBtr0334821	1640111_s_at
FBgn0031343	FBtr0077936	1640111_s_at
FBgn0031343	FBtr0077938	1640111_s_at
FBgn0031343	FBtr0077937	1640111_s_at
FBgn0031343	FBtr0077939	1640111_s_at
FBgn0035670	FBtr0077066	1629726_at
FBgn0037500	FBtr0081590	1639070_a_at
FBgn0037500	FBtr0081590	1623195_at
FBgn0039023	FBtr0084318	1630547_at
FBgn0037295	FBtr0110950	1628496_at
FBgn0037295	FBtr0339315	1628496_at
FBgn0028517	FBtr0080757	1634726_s_at
FBgn0038135	FBtr0290037	1635769_at
FBgn0038437	FBtr0083308	1627842_at
FBgn0033799	FBtr0310154	1625947_at
FBgn0033799	FBtr0087772	1625947_at
FBgn0033799	FBtr0310155	1625947_at
FBgn0033799	FBtr0310152	1625947_at
FBgn0033799	FBtr0310151	1625947_at
FBgn0033799	FBtr0310153	1625947_at
FBgn0035900	FBtr0076656	1635563_at
FBgn0027360	FBtr0071677	1637509_s_at
FBgn0027360	FBtr0071676	1637509_s_at
FBgn0033769	FBtr0087871	1636431_at
FBgn0039829	FBtr0085776	1639447_at
FBgn0037882	FBtr0082365	1625165_at
FBgn0262275	FBtr0304391	1626651_at
FBgn0085193	FBtr0112355	1637689_at
FBgn0085193	FBtr0112355	1637347_at
FBgn0085193	FBtr0342598	1637347_at
FBgn0085599	FBtr0343638	1634671_a_at
FBgn0037906	FBtr0082397	1630741_s_at
FBgn0037906	FBtr0082398	1630741_s_at
FBgn0037906	FBtr0306097	1630741_s_at
FBgn0037906	FBtr0306099	1630741_s_at
FBgn0037906	FBtr0082396	1630741_s_at
FBgn0037906	FBtr0306098	1630741_s_at
FBgn0032437	FBtr0329828	1624038_at
FBgn0037646	FBtr0340014	1633770_at
FBgn0037646	FBtr0081958	1633770_at
FBgn0083055	FBtr0113584	1641614_at
FBgn0040832	FBtr0076699	1636423_at
FBgn0040832	FBtr0307388	1636423_at
FBgn0029940	FBtr0071046	1638870_at
FBgn0036294	FBtr0075971	1624288_at
FBgn0036294	FBtr0332644	1624288_at
FBgn0262291	FBtr0304425	1624991_at
FBgn0011743	FBtr0340069	1636039_at
FBgn0038055	FBtr0082634	1624226_at
FBgn0267390	FBtr0332091	1627254_at
FBgn0267390	FBtr0332091	1630573_at
FBgn0267390	FBtr0075562	1630573_at
FBgn0050062	FBtr0303158	1628508_at
FBgn0039277	FBtr0113286	1630217_at
FBgn0037610	FBtr0081902	1638215_at
FBgn0050020	FBtr0088235	1634691_a_at
FBgn0050020	FBtr0088235	1639764_at
FBgn0050020	FBtr0339521	1634691_a_at
FBgn0050020	FBtr0339521	1639764_at
FBgn0042085	FBtr0086107	1628423_at
FBgn0033349	FBtr0088652	1623647_at
FBgn0051133	FBtr0084583	1635895_at
FBgn0032754	FBtr0081171	1632920_at
FBgn0033516	FBtr0088321	1639840_at
FBgn0030486	FBtr0073779	1630329_at
FBgn0030486	FBtr0301559	1630329_at
FBgn0030588	FBtr0073985	1626597_at
FBgn0026397	FBtr0077874	1631298_at
FBgn0031412	FBtr0077758	1636233_at
FBgn0260744	FBtr0347147	1632259_at
FBgn0260744	FBtr0082508	1632259_at
FBgn0010295	FBtr0070539	1625294_at
FBgn0033130	FBtr0336872	1623094_at
FBgn0033130	FBtr0089028	1623094_at
FBgn0031088	FBtr0301569	1635748_at
FBgn0031088	FBtr0343166	1635748_at
FBgn0053728	FBtr0091726	1625925_at
FBgn0038569	FBtr0083623	1640980_at
FBgn0038569	FBtr0344646	1640980_at
FBgn0264086	FBtr0330695	1623097_at
FBgn0031885	FBtr0110978	1624748_a_at
FBgn0031885	FBtr0110978	1628458_at
FBgn0031885	FBtr0110978	1625478_at
FBgn0031885	FBtr0110978	1640352_at
FBgn0031885	FBtr0079401	1624748_a_at
FBgn0031885	FBtr0079401	1628458_at
FBgn0031885	FBtr0079401	1625478_at
FBgn0031885	FBtr0079402	1624748_a_at
FBgn0266346	FBtr0342961	1624344_at
FBgn0266346	FBtr0071675	1624344_at
FBgn0037563	FBtr0332542	1630159_at
FBgn0037563	FBtr0081865	1630159_at
FBgn0263916	FBtr0079290	1636766_at
FBgn0263916	FBtr0343158	1636766_at
FBgn0038067	FBtr0110781	1627716_at
FBgn0004911	FBtr0073162	1639350_at
FBgn0260234	FBtr0300643	1636488_at
FBgn0260234	FBtr0310518	1636488_at
FBgn0260935	FBtr0081986	1635927_at
FBgn0051779	FBtr0110767	1632872_at
FBgn0051779	FBtr0305673	1628107_at
FBgn0051779	FBtr0305673	1632872_at
FBgn0267792	FBtr0339354	1637105_at
FBgn0036158	FBtr0300274	1641520_at
FBgn0026479	FBtr0335173	1641560_at
FBgn0026479	FBtr0077744	1641560_at
FBgn0036289	FBtr0075975	1630584_at
FBgn0052985	FBtr0473604	1632491_at
FBgn0034430	FBtr0086560	1638339_at
FBgn0039883	FBtr0304595	1630285_at
FBgn0039883	FBtr0302181	1630285_at
FBgn0039883	FBtr0302180	1630285_at
FBgn0039883	FBtr0304594	1630285_at
FBgn0039883	FBtr0343539	1630285_at
FBgn0039883	FBtr0343538	1630285_at
FBgn0039883	FBtr0309829	1630285_at
FBgn0266540	FBtr0344636	1628451_at
FBgn0033067	FBtr0086005	1640458_at
FBgn0036858	FBtr0309116	1623442_at
FBgn0002736	FBtr0071569	1636919_at
FBgn0261286	FBtr0083275	1634950_at
FBgn0011739	FBtr0085720	1635182_at
FBgn0038353	FBtr0083164	1630233_at
FBgn0038353	FBtr0334027	1630233_at
FBgn0030697	FBtr0074103	1634499_at
FBgn0034082	FBtr0087250	1640885_at
FBgn0004606	FBtr0085702	1628262_a_at
FBgn0004606	FBtr0331180	1628262_a_at
FBgn0004606	FBtr0085701	1628262_a_at
FBgn0008636	FBtr0071556	1640180_at
FBgn0016075	FBtr0333540	1639229_at
FBgn0016075	FBtr0079036	1639229_at
FBgn0016075	FBtr0333541	1639229_at
FBgn0001226	FBtr0076454	1628117_at
FBgn0001226	FBtr0346541	1628117_at
FBgn0037939	FBtr0082426	1631888_at
FBgn0035719	FBtr0333079	1640773_at
FBgn0035719	FBtr0333079	1640023_s_at
FBgn0035719	FBtr0113150	1640773_at
FBgn0035719	FBtr0113150	1640023_s_at
FBgn0035719	FBtr0333080	1640773_at
FBgn0035719	FBtr0333080	1640023_s_at
FBgn0035719	FBtr0333078	1640773_at
FBgn0035719	FBtr0333078	1640023_s_at
FBgn0035719	FBtr0333077	1640773_at
FBgn0035719	FBtr0333077	1640023_s_at
FBgn0032368	FBtr0340563	1631384_at
FBgn0051913	FBtr0079138	1638781_at
FBgn0024234	FBtr0343274	1628658_at
FBgn0024234	FBtr0072127	1628658_at
FBgn0085802	FBtr0346874	AFFX-Dros-18S_rRNA_M_at
FBgn0085802	FBtr0346874	AFFX-Dros-18S_rRNA_5_at
FBgn0085802	FBtr0346874	AFFX-Dros-18S_rRNA_3_at
FBgn0000047	FBtr0083143	1626700_at
FBgn0032047	FBtr0079681	1630092_at
FBgn0033916	FBtr0087535	1626786_at
FBgn0030814	FBtr0074382	1628414_at
FBgn0010241	FBtr0087537	1638775_at
FBgn0036509	FBtr0075596	1637601_at
FBgn0032465	FBtr0080430	1633389_at
FBgn0045469	FBtr0084159	1625089_at
FBgn0045469	FBtr0084159	1633216_at
FBgn0034548	FBtr0086239	1624000_at
FBgn0039945	FBtr0113717	1627786_s_at
FBgn0039945	FBtr0302542	1627786_s_at
FBgn0050044	FBtr0113358	1628708_at
FBgn0050044	FBtr0113358	1636053_s_at
FBgn0263649	FBtr0310013	1636901_at
FBgn0051262	FBtr0302853	1630767_at
FBgn0051262	FBtr0302852	1630767_at
FBgn0051262	FBtr0300361	1630767_at
FBgn0051262	FBtr0300053	1630767_at
FBgn0004778	FBtr0081695	1639342_at
FBgn0000318	FBtr0329968	1623936_at
FBgn0000318	FBtr0079095	1623936_at
FBgn0000318	FBtr0329967	1623936_at
FBgn0038435	FBtr0110962	1628585_at
FBgn0038435	FBtr0110963	1628585_at
FBgn0033603	FBtr0302719	1627490_at
FBgn0033603	FBtr0302719	1636853_at
FBgn0033603	FBtr0302718	1627490_at
FBgn0033603	FBtr0302718	1636853_at
FBgn0052246	FBtr0302941	1623750_at
FBgn0031609	FBtr0077450	1636352_at
FBgn0031609	FBtr0335134	1636352_at
FBgn0029703	FBtr0070658	1625777_at
FBgn0029703	FBtr0345705	1625777_at
FBgn0037634	FBtr0081919	1632927_at
FBgn0031012	FBtr0074683	1636747_at
FBgn0031012	FBtr0343320	1636747_at
FBgn0013771	FBtr0300128	1628345_at
FBgn0039946	FBtr0301978	1637859_at
FBgn0016756	FBtr0077095	1624727_s_at
FBgn0016756	FBtr0077096	1624727_s_at
FBgn0016756	FBtr0306259	1624727_s_at
FBgn0031026	FBtr0074779	1634171_at
FBgn0033579	FBtr0088206	1637233_at
FBgn0033579	FBtr0330603	1637233_at
FBgn0033579	FBtr0330602	1637233_at
FBgn0030774	FBtr0074363	1624578_at
FBgn0000038	FBtr0073300	1627219_at
FBgn0000038	FBtr0073299	1637321_at
FBgn0039078	FBtr0303342	1641577_at
FBgn0039078	FBtr0303342	1634183_at
FBgn0039078	FBtr0310575	1634183_at
FBgn0036958	FBtr0306327	1634304_a_at
FBgn0036958	FBtr0074850	1634304_a_at
FBgn0036958	FBtr0074851	1634304_a_at
FBgn0036958	FBtr0306328	1634304_a_at
FBgn0013303	FBtr0074902	1636508_at
FBgn0034704	FBtr0071767	1625144_at
FBgn0033241	FBtr0088879	1641215_s_at
FBgn0033241	FBtr0088878	1641215_s_at
FBgn0284234	FBtr0452134	1624129_s_at
FBgn0033104	FBtr0086212	1638030_at
FBgn0040106	FBtr0308305	1634263_at
FBgn0034165	FBtr0087045	1630289_at
FBgn0031398	FBtr0077843	1639589_at
FBgn0031398	FBtr0330675	1639589_at
FBgn0085428	FBtr0345378	1634345_at
FBgn0085428	FBtr0345378	1630014_at
FBgn0085428	FBtr0112650	1634345_at
FBgn0085428	FBtr0112650	1630014_at
FBgn0085428	FBtr0344889	1634345_at
FBgn0085428	FBtr0344889	1630014_at
FBgn0085428	FBtr0345379	1634345_at
FBgn0085428	FBtr0345379	1630014_at
FBgn0051690	FBtr0301682	1626238_at
FBgn0266854	FBtr0345654	1639621_at
FBgn0000261	FBtr0075058	1639480_at
FBgn0034179	FBtr0306574	1626988_at
FBgn0034179	FBtr0086966	1626988_at
FBgn0031773	FBtr0079215	1635843_at
FBgn0035532	FBtr0073340	1635972_at
FBgn0039943	FBtr0113730	1639801_at
FBgn0001228	FBtr0303473	1630487_s_at
FBgn0001228	FBtr0100653	1630487_s_at
FBgn0001228	FBtr0303474	1630487_s_at
FBgn0001228	FBtr0100655	1630487_s_at
FBgn0001228	FBtr0100655	1629061_s_at
FBgn0001228	FBtr0100655	1630049_at
FBgn0262606	FBtr0347271	1637906_at
FBgn0283468	FBtr0330049	1638680_at
FBgn0283468	FBtr0330049	1635960_at
FBgn0283468	FBtr0084032	1638680_at
FBgn0283468	FBtr0084032	1635960_at
FBgn0037462	FBtr0081681	1635923_at
FBgn0032271	FBtr0331373	1640044_at
FBgn0032271	FBtr0080131	1640044_at
FBgn0283549	FBtr0445453	1639071_a_at
FBgn0033705	FBtr0087998	1638334_at
FBgn0033705	FBtr0339585	1638334_at
FBgn0033705	FBtr0087999	1638334_at
FBgn0035496	FBtr0073208	1628332_at
FBgn0051538	FBtr0078819	1628650_at
FBgn0052259	FBtr0300988	1626328_at
FBgn0052259	FBtr0300989	1626328_at
FBgn0031406	FBtr0077804	1627542_at
FBgn0261837	FBtr0346907	1628562_s_at
FBgn0261837	FBtr0346907	1628921_s_at
FBgn0039634	FBtr0085416	1626972_at
FBgn0028856	FBtr0300065	1623663_a_at
FBgn0028856	FBtr0300064	1623663_a_at
FBgn0028856	FBtr0300614	1623663_a_at
FBgn0035730	FBtr0076932	1623439_at
FBgn0026602	FBtr0089050	1641062_at
FBgn0085397	FBtr0112593	1628113_at
FBgn0085397	FBtr0112593	1626772_at
FBgn0085397	FBtr0330338	1628113_at
FBgn0085397	FBtr0330338	1626772_at
FBgn0030582	FBtr0073947	1624168_at
FBgn0030582	FBtr0073946	1624168_at
FBgn0030582	FBtr0300432	1624168_at
FBgn0030582	FBtr0300433	1624168_at
FBgn0262741	FBtr0309075	1634865_at
FBgn0262741	FBtr0305123	1634865_at
FBgn0051414	FBtr0113405	1623829_at
FBgn0051414	FBtr0113405	1630993_at
FBgn0051414	FBtr0334767	1623829_at
FBgn0051414	FBtr0334767	1630993_at
FBgn0033363	FBtr0088666	1626670_at
FBgn0008651	FBtr0084092	1626058_at
FBgn0008651	FBtr0332438	1626058_at
FBgn0032036	FBtr0303471	1631237_s_at
FBgn0032036	FBtr0303470	1631237_s_at
FBgn0032036	FBtr0303467	1631237_s_at
FBgn0032036	FBtr0079658	1631237_s_at
FBgn0032036	FBtr0079656	1631237_s_at
FBgn0032036	FBtr0303468	1631237_s_at
FBgn0032036	FBtr0079654	1631237_s_at
FBgn0032036	FBtr0079657	1631237_s_at
FBgn0032036	FBtr0079653	1631237_s_at
FBgn0032036	FBtr0079655	1631237_s_at
FBgn0032036	FBtr0303469	1631237_s_at
FBgn0051151	FBtr0310426	1627562_at
FBgn0051151	FBtr0310426	1624097_s_at
FBgn0051151	FBtr0310425	1627562_at
FBgn0051151	FBtr0310425	1624097_s_at
FBgn0051151	FBtr0110835	1627562_at
FBgn0051151	FBtr0110835	1624097_s_at
FBgn0051151	FBtr0310427	1627562_at
FBgn0051151	FBtr0310427	1624097_s_at
FBgn0037678	FBtr0082057	1627657_at
FBgn0034025	FBtr0087332	1641078_s_at
FBgn0034025	FBtr0087331	1641078_s_at
FBgn0034025	FBtr0340001	1641078_s_at
FBgn0037469	FBtr0081638	1639133_at
FBgn0039462	FBtr0085067	1632878_at
FBgn0013767	FBtr0082927	1641343_at
FBgn0029970	FBtr0071142	1637523_at
FBgn0038419	FBtr0083326	1630938_a_at
FBgn0038419	FBtr0083325	1630938_a_at
FBgn0035519	FBtr0073229	1630881_at
FBgn0033721	FBtr0087912	1639474_at
FBgn0039196	FBtr0084623	1629761_at
FBgn0040996	FBtr0346419	1630102_at
FBgn0040996	FBtr0339232	1630102_at
FBgn0040996	FBtr0081351	1630102_at
FBgn0000057	FBtr0086744	1624637_at
FBgn0000057	FBtr0340288	1624637_at
FBgn0053859	FBtr0091863	1625925_at
FBgn0262452	FBtr0304470	1634230_s_at
FBgn0038943	FBtr0084242	1639532_at
FBgn0004623	FBtr0074949	1624519_at
FBgn0035855	FBtr0076721	1636234_at
FBgn0020641	FBtr0076990	1636658_at
FBgn0020641	FBtr0333581	1636658_at
FBgn0027526	FBtr0084347	1635003_at
FBgn0031501	FBtr0077656	1639712_at
FBgn0031501	FBtr0335385	1639712_at
FBgn0039565	FBtr0344620	1631239_s_at
FBgn0039565	FBtr0344620	1633270_at
FBgn0039565	FBtr0344620	1627023_at
FBgn0039565	FBtr0085264	1627023_at
FBgn0086253	FBtr0084320	1625599_at
FBgn0086253	FBtr0310040	1625599_at
FBgn0031636	FBtr0077385	1637632_at
FBgn0031636	FBtr0300756	1637632_at
FBgn0031636	FBtr0332476	1637632_at
FBgn0033696	FBtr0088009	1633060_at
FBgn0011725	FBtr0084567	1624627_s_at
FBgn0011725	FBtr0084571	1624627_s_at
FBgn0011725	FBtr0084568	1624627_s_at
FBgn0011725	FBtr0084566	1624627_s_at
FBgn0011725	FBtr0084570	1624627_s_at
FBgn0011725	FBtr0084569	1624627_s_at
FBgn0039366	FBtr0344619	1635901_at
FBgn0039366	FBtr0344619	1632095_at
FBgn0039366	FBtr0344619	1640218_at
FBgn0039366	FBtr0084924	1632095_at
FBgn0267449	FBtr0347028	1627766_at
FBgn0267449	FBtr0347028	1628844_at
FBgn0032717	FBtr0273228	1626191_at
FBgn0032717	FBtr0331194	1626191_at
FBgn0032717	FBtr0081120	1626191_at
FBgn0053835	FBtr0091839	1625925_at
FBgn0052413	FBtr0113435	1627937_at
FBgn0032753	FBtr0081173	1625764_at
FBgn0031190	FBtr0346429	1636896_a_at
FBgn0031190	FBtr0335046	1636896_a_at
FBgn0031190	FBtr0077366	1636896_a_at
FBgn0031190	FBtr0077365	1636896_a_at
FBgn0038361	FBtr0083173	1625186_at
FBgn0040607	FBtr0303466	1631921_at
FBgn0085194	FBtr0112356	1640675_at
FBgn0085194	FBtr0343707	1640675_at
FBgn0031070	FBtr0346378	1634457_at
FBgn0031070	FBtr0335137	1634457_at
FBgn0031070	FBtr0074809	1634457_at
FBgn0011812	FBtr0088762	1624647_at
FBgn0031564	FBtr0300299	1636605_at
FBgn0013275	FBtr0082512	1639571_s_at
FBgn0024432	FBtr0083575	1627017_at
FBgn0031650	FBtr0078990	1633900_at
FBgn0050479	FBtr0087479	1626750_at
FBgn0050479	FBtr0332468	1635845_at
FBgn0050479	FBtr0332468	1626750_at
FBgn0260401	FBtr0300664	1634176_a_at
FBgn0260401	FBtr0300664	1627646_at
FBgn0034428	FBtr0300592	1639362_s_at
FBgn0002626	FBtr0085593	1625337_s_at
FBgn0002626	FBtr0114555	1625337_s_at
FBgn0002626	FBtr0085592	1625337_s_at
FBgn0002626	FBtr0085594	1625337_s_at
FBgn0029932	FBtr0071013	1631561_s_at
FBgn0029932	FBtr0071014	1631561_s_at
FBgn0265188	FBtr0339111	1637248_at
FBgn0265176	FBtr0339083	1623042_at
FBgn0026438	FBtr0301317	1639862_at
FBgn0026438	FBtr0078043	1639862_at
FBgn0026438	FBtr0301316	1639862_at
FBgn0030743	FBtr0333303	1629977_at
FBgn0030743	FBtr0333302	1629977_at
FBgn0030349	FBtr0344702	1630814_s_at
FBgn0030349	FBtr0114451	1630814_s_at
FBgn0030349	FBtr0308070	1630814_s_at
FBgn0030349	FBtr0114452	1630814_s_at
FBgn0030349	FBtr0331591	1630814_s_at
FBgn0030349	FBtr0344703	1630814_s_at
FBgn0030349	FBtr0331594	1630814_s_at
FBgn0032901	FBtr0081445	1631094_s_at
FBgn0032901	FBtr0081443	1631094_s_at
FBgn0032901	FBtr0081447	1635744_at
FBgn0032901	FBtr0081447	1631094_s_at
FBgn0032901	FBtr0330256	1631094_s_at
FBgn0032901	FBtr0301961	1631094_s_at
FBgn0032901	FBtr0081444	1631094_s_at
FBgn0032901	FBtr0081441	1635744_at
FBgn0032901	FBtr0081441	1631094_s_at
FBgn0032901	FBtr0330257	1635744_at
FBgn0032901	FBtr0330257	1631094_s_at
FBgn0032901	FBtr0081440	1635744_at
FBgn0032901	FBtr0081440	1631094_s_at
FBgn0032901	FBtr0081446	1635744_at
FBgn0032901	FBtr0081446	1631094_s_at
FBgn0032901	FBtr0330255	1635744_at
FBgn0032901	FBtr0330255	1631094_s_at
FBgn0032901	FBtr0081442	1631094_s_at
FBgn0035251	FBtr0072809	1626276_at
FBgn0035880	FBtr0076676	1634988_a_at
FBgn0035880	FBtr0113154	1634988_a_at
FBgn0035880	FBtr0076675	1634988_a_at
FBgn0035880	FBtr0076674	1634988_a_at
FBgn0034142	FBtr0087120	1624760_at
FBgn0261530	FBtr0306040	1632161_at
FBgn0261530	FBtr0306039	1632161_at
FBgn0263079	FBtr0306921	1639122_at
FBgn0263079	FBtr0306922	1639122_at
FBgn0086785	FBtr0075818	1628278_at
FBgn0036212	FBtr0076080	1640848_at
FBgn0036212	FBtr0110780	1640848_at
FBgn0036212	FBtr0302137	1640848_at
FBgn0039630	FBtr0346138	1637086_at
FBgn0039630	FBtr0085363	1637086_at
FBgn0032250	FBtr0080026	1635365_at
FBgn0052457	FBtr0300619	1638861_at
FBgn0052457	FBtr0300620	1638861_at
FBgn0037150	FBtr0078485	1635564_at
FBgn0085224	FBtr0112388	1627688_at
FBgn0025613	FBtr0070693	1624739_at
FBgn0025613	FBtr0343629	1624739_at
FBgn0025613	FBtr0343629	1638443_at
FBgn0052945	FBtr0078896	1639630_at
FBgn0010412	FBtr0074313	1637448_s_at
FBgn0010412	FBtr0074312	1637448_s_at
FBgn0010412	FBtr0074311	1637448_s_at
FBgn0010412	FBtr0345129	1637448_s_at
FBgn0010412	FBtr0340149	1637448_s_at
FBgn0037714	FBtr0082111	1641627_at
FBgn0261640	FBtr0303010	1624324_a_at
FBgn0042187	FBtr0077753	1623211_at
FBgn0030466	FBtr0073756	1634342_s_at
FBgn0030466	FBtr0073756	1639266_at
FBgn0262412	FBtr0304339	1631640_a_at
FBgn0262412	FBtr0304339	1626095_at
FBgn0036619	FBtr0075424	1626740_at
FBgn0038236	FBtr0082954	1634662_at
FBgn0040362	FBtr0070198	1629660_at
FBgn0040362	FBtr0342727	1629660_at
FBgn0267318	FBtr0346600	1635600_at
FBgn0037101	FBtr0078371	1638077_at
FBgn0038966	FBtr0084297	1622896_at
FBgn0038966	FBtr0346142	1622896_at
FBgn0053095	FBtr0100204	1639117_a_at
FBgn0053095	FBtr0100204	1640060_at
FBgn0053095	FBtr0100204	1635429_at
FBgn0053095	FBtr0084774	1639117_a_at
FBgn0053095	FBtr0084774	1640060_at
FBgn0053095	FBtr0084774	1635429_at
FBgn0038783	FBtr0473615	1640903_at
FBgn0038783	FBtr0473616	1640903_at
FBgn0038640	FBtr0083667	1633755_at
FBgn0010441	FBtr0085179	1638252_at
FBgn0010441	FBtr0334732	1638252_at
FBgn0053734	FBtr0091732	1625925_at
FBgn0266439	FBtr0344429	1623945_at
FBgn0034266	FBtr0340274	1627688_at
FBgn0034266	FBtr0340274	1628766_at
FBgn0034266	FBtr0340274	1634872_at
FBgn0034266	FBtr0299816	1634872_at
FBgn0038808	FBtr0273271	1637738_at
FBgn0037414	FBtr0078597	1636325_at
FBgn0030787	FBtr0074356	1633883_at
FBgn0004864	FBtr0073457	1639072_at
FBgn0264747	FBtr0334131	1627065_at
FBgn0264747	FBtr0334130	1627065_at
FBgn0005391	FBtr0071424	1623655_at
FBgn0005391	FBtr0339648	1623655_at
FBgn0010341	FBtr0309214	1633543_s_at
FBgn0010341	FBtr0074751	1633543_s_at
FBgn0010341	FBtr0309215	1633543_s_at
FBgn0010217	FBtr0333672	1633673_a_at
FBgn0010217	FBtr0333672	1630984_at
FBgn0010217	FBtr0344754	1633673_a_at
FBgn0010217	FBtr0344754	1630984_at
FBgn0010217	FBtr0089186	1633673_a_at
FBgn0010217	FBtr0089186	1630984_at
FBgn0002561	FBtr0070074	1627194_at
FBgn0033665	FBtr0088038	1638312_at
FBgn0259991	FBtr0300440	1628971_at
FBgn0028953	FBtr0345418	1638359_s_at
FBgn0028953	FBtr0345418	1625632_at
FBgn0028953	FBtr0345417	1638359_s_at
FBgn0028953	FBtr0086921	1638359_s_at
FBgn0028953	FBtr0086921	1625632_at
FBgn0028953	FBtr0086922	1638359_s_at
FBgn0036191	FBtr0300100	1639648_at
FBgn0036191	FBtr0273362	1638811_at
FBgn0036191	FBtr0273362	1639648_at
FBgn0036191	FBtr0344966	1639648_at
FBgn0015025	FBtr0075504	1631721_at
FBgn0033100	FBtr0086135	1639763_at
FBgn0033100	FBtr0332940	1639763_at
FBgn0037461	FBtr0081700	1626108_at
FBgn0037461	FBtr0337023	1626108_at
FBgn0050285	FBtr0071678	1635223_at
FBgn0026169	FBtr0072259	1639554_at
FBgn0030536	FBtr0073854	1636435_at
FBgn0000346	FBtr0333329	1639825_at
FBgn0000346	FBtr0073754	1639825_at
FBgn0033260	FBtr0088821	1624041_at
FBgn0033260	FBtr0301355	1624041_at
FBgn0013531	FBtr0329946	1641105_at
FBgn0013531	FBtr0079544	1641105_at
FBgn0029830	FBtr0343414	1639106_at
FBgn0029830	FBtr0343413	1639106_at
FBgn0029830	FBtr0070865	1639106_at
FBgn0259201	FBtr0299686	1630299_at
FBgn0259201	FBtr0345444	1630299_at
FBgn0259201	FBtr0299687	1630299_at
FBgn0038771	FBtr0083836	1640351_s_at
FBgn0038771	FBtr0083837	1640351_s_at
FBgn0014184	FBtr0088015	1634757_a_at
FBgn0014184	FBtr0088015	1632600_at
FBgn0014184	FBtr0088014	1634757_a_at
FBgn0014184	FBtr0088013	1634757_a_at
FBgn0265999	FBtr0343127	1623778_at
FBgn0033754	FBtr0087891	1635356_at
FBgn0030246	FBtr0339768	1634316_at
FBgn0030246	FBtr0073403	1634316_at
FBgn0027590	FBtr0072436	1639769_at
FBgn0027590	FBtr0305309	1639769_at
FBgn0027590	FBtr0305310	1633729_a_at
FBgn0027590	FBtr0305310	1639769_at
FBgn0027590	FBtr0343496	1639769_at
FBgn0050197	FBtr0087494	1634388_at
FBgn0000427	FBtr0071145	1641158_a_at
FBgn0000427	FBtr0309796	1641158_a_at
FBgn0000427	FBtr0310269	1641158_a_at
FBgn0000427	FBtr0071147	1641158_a_at
FBgn0000427	FBtr0309795	1641158_a_at
FBgn0000427	FBtr0071146	1641158_a_at
FBgn0039598	FBtr0085313	1636019_at
FBgn0035854	FBtr0076695	1631965_at
FBgn0035854	FBtr0332137	1631965_at
FBgn0038450	FBtr0083330	1636885_at
FBgn0040392	FBtr0070407	1624701_at
FBgn0040392	FBtr0308937	1624701_at
FBgn0053849	FBtr0091853	1631321_s_at
FBgn0053849	FBtr0091853	1629740_at
FBgn0086917	FBtr0300207	1638601_at
FBgn0265823	FBtr0342653	1637222_at
FBgn0034324	FBtr0086760	1638589_at
FBgn0034324	FBtr0086760	1635443_at
FBgn0011745	FBtr0082652	1639121_at
FBgn0034657	FBtr0071711	1641398_s_at
FBgn0034657	FBtr0071713	1641398_s_at
FBgn0034657	FBtr0071712	1641398_s_at
FBgn0265968	FBtr0301130	1636722_at
FBgn0265968	FBtr0301130	1634159_s_at
FBgn0039054	FBtr0302022	1630504_at
FBgn0039054	FBtr0302023	1630504_at
FBgn0039054	FBtr0337028	1630504_at
FBgn0051797	FBtr0081227	1637709_at
FBgn0039438	FBtr0085054	1630126_at
FBgn0263545	FBtr0309657	1629701_at
FBgn0039085	FBtr0084420	1641664_at
FBgn0000008	FBtr0071763	1633746_s_at
FBgn0000008	FBtr0071764	1633746_s_at
FBgn0000008	FBtr0342981	1633746_s_at
FBgn0000008	FBtr0100521	1633746_s_at
FBgn0029868	FBtr0347282	1627629_at
FBgn0029868	FBtr0340026	1627629_at
FBgn0029868	FBtr0070924	1627629_at
FBgn0038956	FBtr0337047	1626804_at
FBgn0038956	FBtr0084235	1626804_at
FBgn0032856	FBtr0081371	1631692_at
FBgn0053194	FBtr0079676	1633193_at
FBgn0032261	FBtr0337004	1639954_at
FBgn0032261	FBtr0080091	1639954_at
FBgn0031060	FBtr0309217	1625796_at
FBgn0031060	FBtr0074814	1625796_at
