Gene stable ID	Transcript stable ID	AFFY HG U95A probe
ENSG00000188677	ENST00000406477	37966_at
ENSG00000188677	ENST00000406477	37965_at
ENSG00000188677	ENST00000338758	37966_at
ENSG00000188677	ENST00000338758	37965_at
ENSG00000188677	ENST00000404989	37966_at
ENSG00000188677	ENST00000404989	37965_at
ENSG00000188677	ENST00000484345	37966_at
ENSG00000188677	ENST00000477438	37966_at
ENSG00000188677	ENST00000619710	37966_at
ENSG00000188677	ENST00000619710	37965_at
ENSG00000129422	ENST00000517413	38013_at
ENSG00000129422	ENST00000297488	38013_at
ENSG00000129422	ENST00000520196	38013_at
ENSG00000129422	ENST00000381861	38013_at
ENSG00000129422	ENST00000262102	38013_at
ENSG00000129422	ENST00000544260	38013_at
ENSG00000129422	ENST00000381869	38013_at
ENSG00000101017	ENST00000372285	35150_at
ENSG00000101017	ENST00000372285	35149_at
ENSG00000101017	ENST00000372276	35150_at
ENSG00000101017	ENST00000372276	35149_at
ENSG00000101017	ENST00000466205	35150_at
ENSG00000101017	ENST00000466205	35149_at
ENSG00000101017	ENST00000489304	35150_at
ENSG00000101017	ENST00000489304	35149_at
ENSG00000101017	ENST00000477696	35150_at
ENSG00000101017	ENST00000477696	35149_at
ENSG00000101017	ENST00000461171	35150_at
ENSG00000101017	ENST00000620709	35149_at
ENSG00000149654	ENST00000537909	35115_at
ENSG00000104760	ENST00000398056	41416_at
ENSG00000104760	ENST00000522444	41416_at
ENSG00000104760	ENST00000427924	41416_at
ENSG00000104760	ENST00000381840	41416_at
ENSG00000104760	ENST00000398054	41416_at
ENSG00000104760	ENST00000381841	41416_at
ENSG00000104760	ENST00000518650	41416_at
ENSG00000104760	ENST00000522636	41416_at
ENSG00000104760	ENST00000523097	41416_at
ENSG00000078674	ENST00000519802	36682_at
ENSG00000078674	ENST00000523896	36682_at
ENSG00000248405	ENST00000361473	37117_at
ENSG00000248405	ENST00000352766	37117_at
ENSG00000248405	ENST00000515632	37117_at
ENSG00000241484	ENST00000389774	37117_at
ENSG00000241484	ENST00000336963	37117_at
ENSG00000241484	ENST00000356099	37117_at
ENSG00000241484	ENST00000389772	37117_at
ENSG00000241484	ENST00000469342	37117_at
ENSG00000158296	ENST00000279027	41368_at
ENSG00000158296	ENST00000472148	41368_at
ENSG00000158296	ENST00000290317	41368_at
ENSG00000147862	ENST00000380959	34720_at
ENSG00000147862	ENST00000380959	40642_at
ENSG00000147862	ENST00000380959	41229_at
ENSG00000147862	ENST00000380959	463_g_at
ENSG00000147862	ENST00000380953	34720_at
ENSG00000147862	ENST00000380953	40642_at
ENSG00000147862	ENST00000380953	41229_at
ENSG00000147862	ENST00000380953	463_g_at
ENSG00000147862	ENST00000397575	34720_at
ENSG00000147862	ENST00000397575	463_g_at
ENSG00000147862	ENST00000397581	34720_at
ENSG00000147862	ENST00000397581	463_g_at
ENSG00000147862	ENST00000397579	34720_at
ENSG00000147862	ENST00000397579	463_g_at
ENSG00000147862	ENST00000636057	34720_at
ENSG00000147862	ENST00000636057	463_g_at
ENSG00000147862	ENST00000635877	34720_at
ENSG00000147862	ENST00000635877	463_g_at
ENSG00000147862	ENST00000646622	34720_at
ENSG00000147862	ENST00000646622	463_g_at
ENSG00000147862	ENST00000606230	34720_at
ENSG00000147862	ENST00000606230	463_g_at
ENSG00000147862	ENST00000637640	34720_at
ENSG00000147862	ENST00000637640	463_g_at
ENSG00000147862	ENST00000637742	34720_at
ENSG00000147862	ENST00000637742	463_g_at
ENSG00000147862	ENST00000636735	34720_at
ENSG00000147862	ENST00000636432	34720_at
ENSG00000147862	ENST00000380934	34720_at
ENSG00000147862	ENST00000380934	463_g_at
ENSG00000147862	ENST00000633317	34720_at
ENSG00000147862	ENST00000380921	462_at
ENSG00000147862	ENST00000380921	463_g_at
ENSG00000147862	ENST00000493697	463_g_at
ENSG00000147862	ENST00000543693	34720_at
ENSG00000147862	ENST00000543693	40642_at
ENSG00000147862	ENST00000543693	41229_at
ENSG00000147862	ENST00000622520	462_at
ENSG00000147862	ENST00000622520	463_g_at
ENSG00000064655	ENST00000327619	35226_at
ENSG00000064655	ENST00000357410	35226_at
ENSG00000064655	ENST00000497062	35226_at
ENSG00000064655	ENST00000611592	35226_at
ENSG00000101040	ENST00000311275	36957_at
ENSG00000101040	ENST00000311275	842_at
ENSG00000101040	ENST00000311275	37115_at
ENSG00000101040	ENST00000360911	36957_at
ENSG00000101040	ENST00000360911	842_at
ENSG00000101040	ENST00000360911	37115_at
ENSG00000101040	ENST00000458360	842_at
ENSG00000101040	ENST00000458360	37115_at
ENSG00000101040	ENST00000467200	37115_at
ENSG00000101040	ENST00000262975	37115_at
ENSG00000101040	ENST00000471951	37115_at
ENSG00000101040	ENST00000352431	37115_at
ENSG00000101040	ENST00000540497	842_at
ENSG00000101040	ENST00000540497	37115_at
ENSG00000101040	ENST00000461685	842_at
ENSG00000101040	ENST00000461685	37115_at
ENSG00000101040	ENST00000617418	842_at
ENSG00000101040	ENST00000617418	37115_at
ENSG00000101040	ENST00000468376	37115_at
ENSG00000101040	ENST00000446994	36957_at
ENSG00000101040	ENST00000446994	842_at
ENSG00000101040	ENST00000446994	37115_at
ENSG00000101040	ENST00000355972	36957_at
ENSG00000101040	ENST00000355972	842_at
ENSG00000101040	ENST00000355972	37115_at
ENSG00000101040	ENST00000396281	36957_at
ENSG00000101040	ENST00000396281	842_at
ENSG00000101040	ENST00000396281	37115_at
ENSG00000101040	ENST00000536340	36957_at
ENSG00000101040	ENST00000536340	842_at
ENSG00000101040	ENST00000536340	37115_at
ENSG00000101040	ENST00000619049	36957_at
ENSG00000101040	ENST00000619049	842_at
ENSG00000101040	ENST00000619049	37115_at
ENSG00000101040	ENST00000611941	36957_at
ENSG00000101040	ENST00000611941	842_at
ENSG00000101040	ENST00000611941	37115_at
ENSG00000101040	ENST00000372023	36957_at
ENSG00000101040	ENST00000372023	842_at
ENSG00000101040	ENST00000372023	37115_at
ENSG00000093000	ENST00000347635	40564_at
ENSG00000104763	ENST00000637790	461_at
ENSG00000104763	ENST00000637790	36938_at
ENSG00000104763	ENST00000636009	461_at
ENSG00000104763	ENST00000636009	36938_at
ENSG00000104763	ENST00000520781	461_at
ENSG00000104763	ENST00000520781	36938_at
ENSG00000104763	ENST00000381733	461_at
ENSG00000104763	ENST00000381733	36938_at
ENSG00000104763	ENST00000637752	461_at
ENSG00000104763	ENST00000637752	36938_at
ENSG00000104763	ENST00000637991	461_at
ENSG00000104763	ENST00000637991	36938_at
ENSG00000104763	ENST00000636691	461_at
ENSG00000104763	ENST00000636691	36938_at
ENSG00000104763	ENST00000637528	461_at
ENSG00000104763	ENST00000637528	36938_at
ENSG00000104763	ENST00000637922	461_at
ENSG00000104763	ENST00000637922	36938_at
ENSG00000104763	ENST00000637609	461_at
ENSG00000104763	ENST00000637609	36938_at
ENSG00000104763	ENST00000636171	461_at
ENSG00000104763	ENST00000636171	36938_at
ENSG00000104763	ENST00000636701	461_at
ENSG00000104763	ENST00000636701	36938_at
ENSG00000104763	ENST00000636050	461_at
ENSG00000104763	ENST00000636050	36938_at
ENSG00000104763	ENST00000638069	461_at
ENSG00000104763	ENST00000638069	36938_at
ENSG00000104763	ENST00000636160	461_at
ENSG00000104763	ENST00000636160	36938_at
ENSG00000104763	ENST00000637343	461_at
ENSG00000104763	ENST00000637343	36938_at
ENSG00000104763	ENST00000636563	461_at
ENSG00000104763	ENST00000636563	36938_at
ENSG00000104763	ENST00000637244	461_at
ENSG00000104763	ENST00000637244	36938_at
ENSG00000104763	ENST00000637014	461_at
ENSG00000104763	ENST00000637014	36938_at
ENSG00000104763	ENST00000637857	461_at
ENSG00000104763	ENST00000637857	36938_at
ENSG00000104763	ENST00000518746	461_at
ENSG00000104763	ENST00000518746	36938_at
ENSG00000104763	ENST00000635756	461_at
ENSG00000104763	ENST00000635756	36938_at
ENSG00000104763	ENST00000638028	461_at
ENSG00000104763	ENST00000638028	36938_at
ENSG00000104763	ENST00000636577	461_at
ENSG00000104763	ENST00000636577	36938_at
ENSG00000104763	ENST00000637095	461_at
ENSG00000104763	ENST00000637095	36938_at
ENSG00000104763	ENST00000636494	461_at
ENSG00000104763	ENST00000636494	36938_at
ENSG00000104763	ENST00000637636	461_at
ENSG00000104763	ENST00000637636	36938_at
ENSG00000104763	ENST00000637429	461_at
ENSG00000104763	ENST00000637429	36938_at
ENSG00000104763	ENST00000637013	461_at
ENSG00000104763	ENST00000637013	36938_at
ENSG00000104763	ENST00000637484	461_at
ENSG00000104763	ENST00000637484	36938_at
ENSG00000104763	ENST00000636128	461_at
ENSG00000104763	ENST00000636128	36938_at
ENSG00000104763	ENST00000635944	461_at
ENSG00000104763	ENST00000635944	36938_at
ENSG00000104763	ENST00000635998	461_at
ENSG00000104763	ENST00000635998	36938_at
ENSG00000104763	ENST00000636920	461_at
ENSG00000104763	ENST00000636920	36938_at
ENSG00000104763	ENST00000636033	461_at
ENSG00000104763	ENST00000636033	36938_at
ENSG00000104763	ENST00000636997	461_at
ENSG00000104763	ENST00000636997	36938_at
ENSG00000104763	ENST00000636815	461_at
ENSG00000104763	ENST00000636815	36938_at
ENSG00000104763	ENST00000636455	461_at
ENSG00000104763	ENST00000636455	36938_at
ENSG00000100364	ENST00000336156	39433_at
ENSG00000100364	ENST00000336156	40563_at
ENSG00000100364	ENST00000423262	39433_at
ENSG00000100364	ENST00000251993	39433_at
ENSG00000100364	ENST00000391627	39433_at
ENSG00000100373	ENST00000216211	36379_at
ENSG00000100373	ENST00000396082	36379_at
ENSG00000128408	ENST00000614167	34971_at
ENSG00000128408	ENST00000466226	34971_at
ENSG00000077942	ENST00000327858	38026_at
ENSG00000077942	ENST00000442170	38027_at
ENSG00000164975	ENST00000380821	38224_at
ENSG00000164975	ENST00000467062	38224_at
ENSG00000164975	ENST00000490969	38224_at
ENSG00000164975	ENST00000610884	38224_at
ENSG00000164985	ENST00000380738	37622_r_at
ENSG00000164985	ENST00000380738	39243_s_at
ENSG00000164985	ENST00000380733	37622_r_at
ENSG00000164985	ENST00000380733	39243_s_at
ENSG00000130638	ENST00000252934	39685_at
ENSG00000130638	ENST00000252934	39687_at
ENSG00000130638	ENST00000252934	39686_g_at
ENSG00000130638	ENST00000435026	39685_at
ENSG00000130638	ENST00000493643	39685_at
ENSG00000130638	ENST00000493643	39687_at
ENSG00000130638	ENST00000493643	39686_g_at
ENSG00000130638	ENST00000451241	39685_at
ENSG00000130638	ENST00000402380	39685_at
ENSG00000130638	ENST00000402380	39686_g_at
ENSG00000130638	ENST00000381061	39685_at
ENSG00000130638	ENST00000381061	39687_at
ENSG00000130638	ENST00000381061	39686_g_at
ENSG00000186951	ENST00000407236	929_at
ENSG00000186951	ENST00000402126	929_at
ENSG00000186951	ENST00000262735	929_at
ENSG00000107295	ENST00000380607	40378_at
ENSG00000075218	ENST00000454366	39872_at
ENSG00000075218	ENST00000454366	39375_g_at
ENSG00000075218	ENST00000454366	39374_at
ENSG00000075218	ENST00000479645	39375_g_at
ENSG00000075218	ENST00000479645	39374_at
ENSG00000075218	ENST00000491863	39872_at
ENSG00000075218	ENST00000491863	39375_g_at
ENSG00000075218	ENST00000491863	39374_at
ENSG00000100416	ENST00000476901	39872_at
ENSG00000100416	ENST00000441818	37443_at
ENSG00000100416	ENST00000381021	37443_at
ENSG00000100416	ENST00000453630	37443_at
ENSG00000100416	ENST00000456595	37443_at
ENSG00000100416	ENST00000457572	37443_at
ENSG00000100416	ENST00000645190	37443_at
ENSG00000100416	ENST00000647301	37443_at
ENSG00000100416	ENST00000381019	37443_at
ENSG00000100416	ENST00000642923	37443_at
ENSG00000100416	ENST00000644006	37443_at
ENSG00000100416	ENST00000643137	37443_at
ENSG00000100416	ENST00000491612	37443_at
ENSG00000100416	ENST00000485559	37443_at
ENSG00000100416	ENST00000470831	37443_at
ENSG00000155876	ENST00000380527	35316_at
ENSG00000147872	ENST00000276914	34378_at
ENSG00000075275	ENST00000262738	41660_at
ENSG00000075275	ENST00000473624	41660_at
ENSG00000075275	ENST00000674500	41660_at
ENSG00000075275	ENST00000674159	41660_at
ENSG00000137154	ENST00000380394	35125_at
ENSG00000137154	ENST00000498815	35125_at
ENSG00000137154	ENST00000380384	35125_at
ENSG00000137154	ENST00000315377	35125_at
ENSG00000137154	ENST00000380381	35125_at
ENSG00000075240	ENST00000406902	39135_at
ENSG00000075240	ENST00000361034	39135_at
ENSG00000075240	ENST00000408031	39135_at
ENSG00000237161	ENST00000556425	1245_i_at
ENSG00000237161	ENST00000556425	1560_g_at
ENSG00000171428	ENST00000517441	38187_at
ENSG00000171428	ENST00000307719	38187_at
ENSG00000171428	ENST00000518029	38187_at
ENSG00000171428	ENST00000517574	38187_at
ENSG00000171428	ENST00000519006	38187_at
ENSG00000171428	ENST00000545197	38187_at
ENSG00000171428	ENST00000517492	38187_at
ENSG00000171428	ENST00000520546	38187_at
ENSG00000276667	ENST00000616744	36115_at
ENSG00000156006	ENST00000286479	38912_at
ENSG00000156006	ENST00000520116	38912_at
ENSG00000237434	ENST00000414056	31452_at
ENSG00000171843	ENST00000380338	35975_at
ENSG00000171843	ENST00000629733	35975_at
ENSG00000171843	ENST00000488705	35975_at
ENSG00000054611	ENST00000337137	33778_at
ENSG00000054611	ENST00000407381	33778_at
ENSG00000054611	ENST00000355704	33778_at
ENSG00000054611	ENST00000394449	33778_at
ENSG00000054611	ENST00000441162	33778_at
ENSG00000054611	ENST00000406733	33778_at
ENSG00000054611	ENST00000380995	33778_at
ENSG00000281087	ENST00000625294	31583_at
ENSG00000281179	ENST00000630556	34098_f_at
ENSG00000156011	ENST00000327040	35794_at
ENSG00000156011	ENST00000286485	35794_at
ENSG00000156011	ENST00000428502	35794_at
ENSG00000156011	ENST00000523619	35794_at
ENSG00000156011	ENST00000615573	35794_at
ENSG00000156011	ENST00000614430	35794_at
ENSG00000156011	ENST00000440756	35794_at
ENSG00000223877	ENST00000460876	31583_at
ENSG00000270505	ENST00000604066	34098_f_at
ENSG00000276550	ENST00000619021	40877_s_at
ENSG00000276141	ENST00000621139	33187_r_at
ENSG00000276141	ENST00000621139	33186_i_at
ENSG00000171855	ENST00000380232	1214_s_at
ENSG00000177047	ENST00000380229	33969_at
ENSG00000137080	ENST00000380225	1435_f_at
ENSG00000236637	ENST00000421715	427_f_at
ENSG00000236637	ENST00000421715	1580_f_at
ENSG00000214042	ENST00000239347	1580_f_at
ENSG00000214042	ENST00000239347	1022_f_at
ENSG00000186803	ENST00000357374	427_f_at
ENSG00000186803	ENST00000357374	1580_f_at
ENSG00000147885	ENST00000380216	1075_f_at
ENSG00000147873	ENST00000610521	1540_f_at
ENSG00000147873	ENST00000610521	32415_at
ENSG00000198642	ENST00000359039	38674_at
ENSG00000120235	ENST00000380210	1541_f_at
ENSG00000120235	ENST00000259555	1541_f_at
ENSG00000188379	ENST00000380206	1791_s_at
ENSG00000140157	ENST00000398014	38452_at
ENSG00000140157	ENST00000674173	38452_at
ENSG00000140157	ENST00000337451	38452_at
ENSG00000140157	ENST00000674289	38452_at
ENSG00000140157	ENST00000398013	38452_at
ENSG00000140157	ENST00000674215	38452_at
ENSG00000140157	ENST00000674227	38452_at
ENSG00000197919	ENST00000276927	1666_at
ENSG00000099810	ENST00000644715	38150_at
ENSG00000099810	ENST00000419385	38150_at
ENSG00000099810	ENST00000584988	38150_at
ENSG00000099810	ENST00000581962	38150_at
ENSG00000099810	ENST00000484957	38150_at
ENSG00000273749	ENST00000617928	37306_at
ENSG00000273749	ENST00000617556	37306_at
ENSG00000273749	ENST00000619348	37306_at
ENSG00000273749	ENST00000610365	37306_at
ENSG00000147889	ENST00000304494	1713_s_at
ENSG00000147889	ENST00000579755	1713_s_at
ENSG00000147889	ENST00000579122	1713_s_at
ENSG00000147889	ENST00000578845	1713_s_at
ENSG00000147889	ENST00000530628	1713_s_at
ENSG00000147889	ENST00000498124	1713_s_at
ENSG00000147889	ENST00000380151	1713_s_at
ENSG00000104613	ENST00000397977	38226_at
ENSG00000104613	ENST00000521357	38226_at
ENSG00000104613	ENST00000518799	38226_at
ENSG00000175445	ENST00000650287	41209_at
ENSG00000175445	ENST00000650478	41209_at
ENSG00000147883	ENST00000276925	34624_at
ENSG00000147883	ENST00000276925	1607_at
ENSG00000147883	ENST00000380142	34624_at
ENSG00000147883	ENST00000380142	1607_at
ENSG00000100425	ENST00000438393	39894_f_at
ENSG00000100425	ENST00000438393	39895_r_at
ENSG00000100425	ENST00000438393	41699_f_at
ENSG00000100425	ENST00000216267	39894_f_at
ENSG00000100425	ENST00000216267	39895_r_at
ENSG00000100425	ENST00000216267	41699_f_at
ENSG00000100425	ENST00000404034	39894_f_at
ENSG00000100425	ENST00000404034	39895_r_at
ENSG00000100425	ENST00000404034	41699_f_at
ENSG00000100425	ENST00000404760	39894_f_at
ENSG00000100425	ENST00000404760	39895_r_at
ENSG00000100425	ENST00000404760	41699_f_at
ENSG00000100425	ENST00000457780	39894_f_at
ENSG00000100425	ENST00000457780	39895_r_at
ENSG00000100425	ENST00000457780	41699_f_at
ENSG00000107105	ENST00000380110	36411_s_at
ENSG00000107105	ENST00000380110	36410_f_at
ENSG00000107105	ENST00000223951	36411_s_at
ENSG00000107105	ENST00000223951	36410_f_at
ENSG00000107105	ENST00000380117	36411_s_at
ENSG00000107105	ENST00000380117	36410_f_at
ENSG00000107105	ENST00000397312	36411_s_at
ENSG00000107105	ENST00000397312	36410_f_at
ENSG00000107105	ENST00000544538	36411_s_at
ENSG00000107105	ENST00000544538	36410_f_at
ENSG00000036565	ENST00000265808	31403_at
ENSG00000036565	ENST00000276373	31403_at
ENSG00000036565	ENST00000517776	31403_at
ENSG00000036565	ENST00000381608	31403_at
ENSG00000036565	ENST00000440926	31403_at
ENSG00000036565	ENST00000437980	31403_at
ENSG00000100426	ENST00000216268	31788_at
ENSG00000179455	ENST00000314520	33968_at
ENSG00000179455	ENST00000678440	33968_at
ENSG00000182636	ENST00000649030	36073_at
ENSG00000137055	ENST00000397292	35196_at
ENSG00000124151	ENST00000372004	33381_at
ENSG00000124151	ENST00000371998	33381_at
ENSG00000124151	ENST00000371997	33381_at
ENSG00000147416	ENST00000276390	40568_at
ENSG00000147416	ENST00000523482	40568_at
ENSG00000128739	ENST00000400100	34842_at
ENSG00000128739	ENST00000645002	34842_at
ENSG00000128739	ENST00000642807	34842_at
ENSG00000128739	ENST00000400097	34842_at
ENSG00000128739	ENST00000390687	34842_at
ENSG00000128739	ENST00000346403	34842_at
ENSG00000128739	ENST00000554227	34842_at
ENSG00000128739	ENST00000579070	34842_at
ENSG00000128739	ENST00000577565	34842_at
ENSG00000100427	ENST00000395876	36897_at
ENSG00000100427	ENST00000311597	36897_at
ENSG00000120156	ENST00000519097	1595_at
ENSG00000120156	ENST00000519097	1596_g_at
ENSG00000120156	ENST00000615002	1595_at
ENSG00000120156	ENST00000615002	1596_g_at
ENSG00000120156	ENST00000380036	1595_at
ENSG00000120156	ENST00000380036	1596_g_at
ENSG00000120156	ENST00000406359	1595_at
ENSG00000120156	ENST00000406359	1596_g_at
ENSG00000168546	ENST00000524240	38870_at
ENSG00000168546	ENST00000524240	1692_s_at
ENSG00000168546	ENST00000306793	38870_at
ENSG00000168546	ENST00000306793	1692_s_at
ENSG00000168546	ENST00000517328	1692_s_at
ENSG00000168546	ENST00000518077	1692_s_at
ENSG00000168546	ENST00000517892	1692_s_at
ENSG00000147443	ENST00000276420	31514_at
ENSG00000147443	ENST00000524001	31514_at
ENSG00000147443	ENST00000517422	31514_at
ENSG00000147443	ENST00000518197	31514_at
ENSG00000147443	ENST00000523932	31514_at
ENSG00000147443	ENST00000522011	31514_at
ENSG00000130227	ENST00000252512	40824_at
ENSG00000130227	ENST00000433566	40824_at
ENSG00000215210	ENST00000434705	39731_at
ENSG00000225347	ENST00000422717	37740_r_at
ENSG00000122729	ENST00000379923	40077_at
ENSG00000122729	ENST00000309951	40077_at
ENSG00000122729	ENST00000541043	40077_at
ENSG00000224078	ENST00000557108	34842_at
ENSG00000224078	ENST00000557108	35490_at
ENSG00000224078	ENST00000640631	36074_at
ENSG00000224078	ENST00000549804	36074_at
ENSG00000224078	ENST00000665906	36074_at
ENSG00000224078	ENST00000671374	36074_at
ENSG00000224078	ENST00000662834	36074_at
ENSG00000224078	ENST00000660956	36074_at
ENSG00000224078	ENST00000626200	36074_at
ENSG00000224078	ENST00000663996	36074_at
ENSG00000224078	ENST00000661541	36074_at
ENSG00000224078	ENST00000665799	36074_at
ENSG00000224078	ENST00000654223	36074_at
ENSG00000224078	ENST00000655695	36074_at
ENSG00000224078	ENST00000669072	36074_at
ENSG00000224078	ENST00000667393	36074_at
ENSG00000224078	ENST00000668750	36074_at
ENSG00000224078	ENST00000669673	36074_at
