Gene stable ID	Transcript stable ID	AFFY HG U95E probe
ENSG00000226995	ENST00000657840	88697_at
ENSG00000226995	ENST00000660117	88697_at
ENSG00000226995	ENST00000666761	88697_at
ENSG00000230563	ENST00000651499	77597_at
ENSG00000230563	ENST00000671354	77597_at
ENSG00000230563	ENST00000430097	77597_at
ENSG00000230563	ENST00000653367	77597_at
ENSG00000230563	ENST00000456714	77597_at
ENSG00000205181	ENST00000650928	77597_at
ENSG00000205181	ENST00000379053	77597_at
ENSG00000205181	ENST00000379053	88781_at
ENSG00000205181	ENST00000589201	77597_at
ENSG00000205181	ENST00000654011	77597_at
ENSG00000205181	ENST00000660858	77597_at
ENSG00000205181	ENST00000663299	77597_at
ENSG00000205181	ENST00000664106	77597_at
ENSG00000205181	ENST00000665765	77597_at
ENSG00000279110	ENST00000623980	75669_at
ENSG00000125885	ENST00000610722	91340_r_at
ENSG00000125885	ENST00000265187	91340_r_at
ENSG00000125885	ENST00000378883	91340_r_at
ENSG00000125885	ENST00000378896	91340_r_at
ENSG00000125885	ENST00000378886	91340_r_at
ENSG00000154059	ENST00000284202	82972_at
ENSG00000154059	ENST00000648078	82972_at
ENSG00000154059	ENST00000580706	82972_at
ENSG00000233577	ENST00000411511	85376_at
ENSG00000272977	ENST00000609475	83398_at
ENSG00000234884	ENST00000412773	85376_at
ENSG00000234884	ENST00000422876	85376_at
ENSG00000234884	ENST00000668059	85376_at
ENSG00000100077	ENST00000324198	91589_at
ENSG00000101311	ENST00000217289	77086_at
ENSG00000101311	ENST00000378844	77086_at
ENSG00000101311	ENST00000536936	77086_at
ENSG00000125827	ENST00000246024	87968_at
ENSG00000134504	ENST00000580059	68868_at
ENSG00000134755	ENST00000251081	76068_at
ENSG00000134755	ENST00000280904	76068_at
ENSG00000261188	ENST00000566814	89970_at
ENSG00000261188	ENST00000565764	89970_at
ENSG00000132623	ENST00000378392	83624_at
ENSG00000132623	ENST00000378392	72127_at
ENSG00000132623	ENST00000378392	84836_at
ENSG00000132623	ENST00000378380	83624_at
ENSG00000132623	ENST00000378380	72127_at
ENSG00000132623	ENST00000378380	84836_at
ENSG00000132623	ENST00000488991	83624_at
ENSG00000132623	ENST00000488991	72127_at
ENSG00000132623	ENST00000488991	84836_at
ENSG00000227906	ENST00000603245	84649_i_at
ENSG00000227906	ENST00000603245	84651_r_at
ENSG00000227906	ENST00000661614	84649_i_at
ENSG00000227906	ENST00000661614	84651_r_at
ENSG00000227906	ENST00000663466	84649_i_at
ENSG00000227906	ENST00000663466	84651_r_at
ENSG00000227906	ENST00000670580	84649_i_at
ENSG00000227906	ENST00000670580	84651_r_at
ENSG00000225783	ENST00000421867	78187_at
ENSG00000225783	ENST00000643270	89626_at
ENSG00000225783	ENST00000643270	78187_at
ENSG00000225783	ENST00000436238	78187_at
ENSG00000225783	ENST00000616469	89626_at
ENSG00000225783	ENST00000616469	82129_at
ENSG00000225783	ENST00000620145	89626_at
ENSG00000225783	ENST00000620145	82129_at
ENSG00000225783	ENST00000620145	78187_at
ENSG00000225783	ENST00000616213	89626_at
ENSG00000225783	ENST00000616213	82129_at
ENSG00000225783	ENST00000613780	89626_at
ENSG00000225783	ENST00000613780	82129_at
ENSG00000225783	ENST00000613780	78187_at
ENSG00000225783	ENST00000668051	78187_at
ENSG00000225783	ENST00000665574	89626_at
ENSG00000149346	ENST00000334534	68062_at
ENSG00000046604	ENST00000261590	79641_at
ENSG00000264859	ENST00000583706	72793_at
ENSG00000277941	ENST00000618919	82129_at
ENSG00000275942	ENST00000613562	82129_at
ENSG00000118276	ENST00000578114	69862_at
ENSG00000118276	ENST00000306851	69862_at
ENSG00000153339	ENST00000283351	84789_at
ENSG00000153339	ENST00000580104	84789_at
ENSG00000153339	ENST00000582509	84789_at
ENSG00000180957	ENST00000471825	89036_r_at
ENSG00000101695	ENST00000217740	83118_at
ENSG00000234265	ENST00000432244	89713_at
ENSG00000234265	ENST00000655843	89713_at
ENSG00000234265	ENST00000664230	89713_at
ENSG00000234265	ENST00000658457	89713_at
ENSG00000234265	ENST00000668019	89713_at
ENSG00000234265	ENST00000661302	89713_at
ENSG00000234265	ENST00000669978	89713_at
ENSG00000234265	ENST00000671262	89713_at
ENSG00000234265	ENST00000666864	89713_at
ENSG00000234265	ENST00000670547	89713_at
ENSG00000234265	ENST00000658737	89713_at
ENSG00000234265	ENST00000660733	89713_at
ENSG00000234265	ENST00000669657	89713_at
ENSG00000234265	ENST00000654168	89713_at
ENSG00000234265	ENST00000660848	89713_at
ENSG00000235954	ENST00000430853	71760_r_at
ENSG00000235954	ENST00000424161	71760_r_at
ENSG00000235954	ENST00000419253	71760_r_at
ENSG00000235954	ENST00000454741	71760_r_at
ENSG00000235954	ENST00000453632	71760_r_at
ENSG00000235954	ENST00000436996	71760_r_at
ENSG00000235954	ENST00000454996	71760_r_at
ENSG00000235954	ENST00000428818	71760_r_at
ENSG00000235954	ENST00000435348	71760_r_at
ENSG00000235954	ENST00000434221	71760_r_at
ENSG00000235954	ENST00000437713	71760_r_at
ENSG00000235954	ENST00000428858	71760_r_at
ENSG00000235954	ENST00000670661	71760_r_at
ENSG00000235954	ENST00000669227	71760_r_at
ENSG00000235954	ENST00000452612	71760_r_at
ENSG00000235954	ENST00000425112	71760_r_at
ENSG00000235954	ENST00000417497	71760_r_at
ENSG00000235954	ENST00000659843	71760_r_at
ENSG00000235954	ENST00000662424	71760_r_at
ENSG00000235954	ENST00000670585	71760_r_at
ENSG00000235954	ENST00000662329	71760_r_at
ENSG00000235954	ENST00000665376	71760_r_at
ENSG00000235954	ENST00000662682	71760_r_at
ENSG00000235954	ENST00000655332	71760_r_at
ENSG00000235954	ENST00000665505	71760_r_at
ENSG00000235954	ENST00000664946	71760_r_at
ENSG00000235954	ENST00000417381	71760_r_at
ENSG00000235954	ENST00000654553	71760_r_at
ENSG00000089048	ENST00000202816	77143_at
ENSG00000277460	ENST00000614690	71760_r_at
ENSG00000125848	ENST00000378053	90380_at
ENSG00000125848	ENST00000341420	79539_at
ENSG00000125848	ENST00000341420	90380_at
ENSG00000125848	ENST00000462077	79539_at
ENSG00000125851	ENST00000377899	80774_r_at
ENSG00000125851	ENST00000262545	80774_r_at
ENSG00000134769	ENST00000598334	78437_g_at
ENSG00000134769	ENST00000598334	78434_at
ENSG00000134769	ENST00000399121	78437_g_at
ENSG00000134769	ENST00000399121	78434_at
ENSG00000134769	ENST00000595022	78437_g_at
ENSG00000134769	ENST00000595022	78434_at
ENSG00000134769	ENST00000592449	78437_g_at
ENSG00000134769	ENST00000592449	78434_at
ENSG00000134769	ENST00000283365	78437_g_at
ENSG00000134769	ENST00000283365	78434_at
ENSG00000134769	ENST00000444659	78437_g_at
ENSG00000134769	ENST00000444659	78434_at
ENSG00000100209	ENST00000216027	76642_at
ENSG00000100209	ENST00000216027	87105_at
ENSG00000100209	ENST00000450178	76642_at
ENSG00000100209	ENST00000450178	87105_at
ENSG00000100209	ENST00000398941	76642_at
ENSG00000100209	ENST00000398941	87105_at
ENSG00000100209	ENST00000420442	76642_at
ENSG00000100209	ENST00000420442	87105_at
ENSG00000100209	ENST00000485599	76642_at
ENSG00000100209	ENST00000485599	87105_at
ENSG00000100209	ENST00000483861	76642_at
ENSG00000100209	ENST00000495977	76642_at
ENSG00000125888	ENST00000545418	88552_at
ENSG00000125888	ENST00000377805	88552_at
ENSG00000125888	ENST00000246090	88552_at
ENSG00000100219	ENST00000216037	71584_at
ENSG00000100219	ENST00000403532	71584_at
ENSG00000100219	ENST00000405219	71584_at
ENSG00000100219	ENST00000344347	71584_at
ENSG00000100219	ENST00000482720	71584_at
ENSG00000100219	ENST00000611155	71584_at
ENSG00000089006	ENST00000606557	81046_at
ENSG00000089006	ENST00000606602	81046_at
ENSG00000226471	ENST00000585003	88422_r_at
ENSG00000226471	ENST00000451486	88422_r_at
ENSG00000183579	ENST00000544604	77685_at
ENSG00000183579	ENST00000406323	77685_at
ENSG00000183762	ENST00000400335	77873_at
ENSG00000149474	ENST00000677174	88184_at
ENSG00000149474	ENST00000677573	88184_at
ENSG00000149474	ENST00000377681	88184_at
ENSG00000149474	ENST00000678777	88184_at
ENSG00000149474	ENST00000676992	88184_at
ENSG00000149474	ENST00000677266	88184_at
ENSG00000149474	ENST00000677610	88184_at
ENSG00000149474	ENST00000676935	88184_at
ENSG00000149474	ENST00000464792	88184_at
ENSG00000149474	ENST00000435364	88184_at
ENSG00000149474	ENST00000678772	88184_at
ENSG00000149474	ENST00000489634	88184_at
ENSG00000182944	ENST00000483415	83723_at
ENSG00000182944	ENST00000479135	83723_at
ENSG00000182944	ENST00000469669	83723_at
ENSG00000237282	ENST00000423033	81466_at
ENSG00000237282	ENST00000594642	81466_at
ENSG00000089091	ENST00000476058	74343_at
ENSG00000089091	ENST00000377630	74343_at
ENSG00000089091	ENST00000357236	74343_at
ENSG00000089091	ENST00000358866	74343_at
ENSG00000089091	ENST00000608192	74343_at
ENSG00000089091	ENST00000609267	74343_at
ENSG00000089091	ENST00000262547	74343_at
ENSG00000089091	ENST00000329494	74343_at
ENSG00000186812	ENST00000330501	67355_r_at
ENSG00000186812	ENST00000330501	89424_at
ENSG00000186814	ENST00000588832	78295_r_at
ENSG00000172466	ENST00000261332	81045_at
ENSG00000172466	ENST00000589881	81045_at
ENSG00000172466	ENST00000399061	81045_at
ENSG00000153391	ENST00000334598	76352_at
ENSG00000153391	ENST00000590757	76352_at
ENSG00000153391	ENST00000441607	76352_at
ENSG00000153391	ENST00000586489	76352_at
ENSG00000153391	ENST00000587450	76352_at
ENSG00000153391	ENST00000591139	76352_at
ENSG00000287430	ENST00000660042	69358_at
ENSG00000134759	ENST00000358232	88892_g_at
ENSG00000134759	ENST00000358232	75027_at
ENSG00000134759	ENST00000358232	88889_at
ENSG00000134759	ENST00000542050	82656_at
ENSG00000134759	ENST00000543861	82656_at
ENSG00000134759	ENST00000541294	82656_at
ENSG00000132669	ENST00000432334	82899_at
ENSG00000132669	ENST00000648165	82899_at
ENSG00000173418	ENST00000334982	91697_at
ENSG00000173418	ENST00000484480	91697_at
ENSG00000173418	ENST00000310450	91697_at
ENSG00000173418	ENST00000463154	91697_at
ENSG00000173418	ENST00000480550	91697_at
ENSG00000173418	ENST00000398602	91697_at
ENSG00000101343	ENST00000377327	77990_at
ENSG00000101343	ENST00000377340	77990_at
ENSG00000101343	ENST00000490910	77990_at
ENSG00000101343	ENST00000496549	77990_at
ENSG00000101343	ENST00000536226	77990_at
ENSG00000101343	ENST00000521379	77990_at
ENSG00000101343	ENST00000490258	77990_at
ENSG00000260552	ENST00000568654	88887_at
ENSG00000188559	ENST00000430436	72907_at
ENSG00000188559	ENST00000202677	72907_at
ENSG00000188559	ENST00000427175	72907_at
ENSG00000188559	ENST00000620717	72907_at
ENSG00000088970	ENST00000616679	78682_at
ENSG00000088930	ENST00000377191	80109_at
ENSG00000088930	ENST00000377191	77664_at
ENSG00000125813	ENST00000613128	89950_at
ENSG00000101489	ENST00000586009	73487_at
ENSG00000101489	ENST00000586009	88537_at
ENSG00000101489	ENST00000586009	84769_at
ENSG00000101489	ENST00000588591	73487_at
ENSG00000101489	ENST00000588591	88537_at
ENSG00000101489	ENST00000588591	84769_at
ENSG00000101489	ENST00000334919	73487_at
ENSG00000101489	ENST00000334919	88537_at
ENSG00000101489	ENST00000334919	84769_at
ENSG00000101489	ENST00000591287	73487_at
ENSG00000101489	ENST00000591287	88537_at
ENSG00000101489	ENST00000591287	84769_at
ENSG00000101489	ENST00000590112	73487_at
ENSG00000101489	ENST00000590112	88537_at
ENSG00000101489	ENST00000590112	84769_at
ENSG00000101489	ENST00000590011	88537_at
ENSG00000101489	ENST00000590011	84769_at
ENSG00000101489	ENST00000420428	73487_at
ENSG00000101489	ENST00000420428	88537_at
ENSG00000101489	ENST00000420428	84769_at
ENSG00000230387	ENST00000651897	81437_at
ENSG00000230387	ENST00000622708	81437_at
ENSG00000230387	ENST00000613502	81437_at
ENSG00000230387	ENST00000411595	81437_at
ENSG00000230387	ENST00000671511	81437_at
ENSG00000230387	ENST00000653675	81437_at
ENSG00000230387	ENST00000662891	81437_at
ENSG00000230387	ENST00000668592	81437_at
ENSG00000230387	ENST00000661171	81437_at
ENSG00000230387	ENST00000669864	81437_at
ENSG00000230387	ENST00000670920	81437_at
ENSG00000230387	ENST00000655027	81437_at
ENSG00000230387	ENST00000659149	81437_at
ENSG00000230387	ENST00000671352	81437_at
ENSG00000230387	ENST00000657770	81437_at
ENSG00000230387	ENST00000667058	81437_at
ENSG00000230387	ENST00000660151	81437_at
ENSG00000230387	ENST00000656146	81437_at
ENSG00000230387	ENST00000667919	81437_at
ENSG00000230387	ENST00000660732	81437_at
ENSG00000230387	ENST00000658507	81437_at
ENSG00000230387	ENST00000661460	81437_at
ENSG00000230387	ENST00000654323	81437_at
ENSG00000230387	ENST00000656699	81437_at
ENSG00000230387	ENST00000659901	81437_at
ENSG00000230387	ENST00000665327	81437_at
ENSG00000230387	ENST00000670224	81437_at
ENSG00000230387	ENST00000666879	81437_at
ENSG00000230387	ENST00000661992	81437_at
ENSG00000230387	ENST00000663750	81437_at
ENSG00000230387	ENST00000653694	81437_at
ENSG00000230387	ENST00000660909	81437_at
ENSG00000230387	ENST00000671541	81437_at
ENSG00000230387	ENST00000671613	81437_at
ENSG00000230387	ENST00000660372	81437_at
ENSG00000230387	ENST00000671163	81437_at
ENSG00000230387	ENST00000658111	81437_at
ENSG00000230387	ENST00000670747	81437_at
ENSG00000230387	ENST00000667753	81437_at
ENSG00000230387	ENST00000653250	81437_at
ENSG00000230387	ENST00000669811	81437_at
ENSG00000230387	ENST00000656333	81437_at
ENSG00000230387	ENST00000652960	81437_at
ENSG00000230387	ENST00000666940	81437_at
ENSG00000230387	ENST00000666551	81437_at
ENSG00000230387	ENST00000659548	81437_at
ENSG00000230387	ENST00000668880	81437_at
ENSG00000230387	ENST00000658127	81437_at
ENSG00000230387	ENST00000662902	81437_at
ENSG00000230387	ENST00000671677	81437_at
ENSG00000230387	ENST00000665491	81437_at
ENSG00000100325	ENST00000307790	78209_at
ENSG00000100325	ENST00000307790	78214_f_at
ENSG00000100325	ENST00000307790	78212_g_at
ENSG00000100325	ENST00000458594	78209_at
ENSG00000100325	ENST00000458594	78214_f_at
ENSG00000100325	ENST00000458594	78212_g_at
ENSG00000100325	ENST00000397771	78209_at
ENSG00000100325	ENST00000397771	78214_f_at
ENSG00000100325	ENST00000397771	78212_g_at
ENSG00000100325	ENST00000478812	78209_at
ENSG00000100325	ENST00000449900	78209_at
ENSG00000100325	ENST00000431535	78209_at
ENSG00000100325	ENST00000431535	78214_f_at
ENSG00000100325	ENST00000431535	78212_g_at
ENSG00000100325	ENST00000495967	78209_at
ENSG00000100325	ENST00000495967	78214_f_at
ENSG00000100325	ENST00000495967	78212_g_at
ENSG00000100325	ENST00000412689	78214_f_at
ENSG00000100325	ENST00000412689	78212_g_at
ENSG00000100325	ENST00000465667	78214_f_at
ENSG00000100325	ENST00000465667	78212_g_at
ENSG00000100325	ENST00000465667	78217_r_at
ENSG00000100325	ENST00000463203	78214_f_at
ENSG00000100325	ENST00000463203	78212_g_at
ENSG00000100325	ENST00000463203	78217_r_at
ENSG00000100325	ENST00000495681	89451_at
ENSG00000100325	ENST00000495681	78212_g_at
ENSG00000100325	ENST00000462454	78212_g_at
ENSG00000100325	ENST00000453160	78212_g_at
ENSG00000100325	ENST00000460313	89451_at
ENSG00000100325	ENST00000460313	78212_g_at
ENSG00000100325	ENST00000477074	78212_g_at
ENSG00000100325	ENST00000492821	89451_at
ENSG00000100325	ENST00000542393	78209_at
ENSG00000100325	ENST00000542393	78212_g_at
ENSG00000232645	ENST00000444981	83010_at
ENSG00000232645	ENST00000442440	83010_at
ENSG00000232645	ENST00000452395	83010_at
ENSG00000267707	ENST00000589281	71409_at
ENSG00000267707	ENST00000589281	71411_g_at
ENSG00000101435	ENST00000376979	88712_at
ENSG00000279159	ENST00000624945	70978_at
ENSG00000176635	ENST00000336726	81461_at
ENSG00000176635	ENST00000403975	81461_at
ENSG00000099985	ENST00000215781	75007_at
ENSG00000152217	ENST00000649279	90115_at
ENSG00000152217	ENST00000649279	84806_g_at
ENSG00000152217	ENST00000649279	84803_at
ENSG00000152217	ENST00000677699	90115_at
ENSG00000152217	ENST00000677699	84806_g_at
ENSG00000152217	ENST00000677699	84803_at
ENSG00000152217	ENST00000678152	90115_at
ENSG00000152217	ENST00000678152	84806_g_at
ENSG00000152217	ENST00000678152	84803_at
ENSG00000152217	ENST00000677077	90115_at
ENSG00000152217	ENST00000677077	84806_g_at
ENSG00000152217	ENST00000677077	84803_at
ENSG00000152217	ENST00000677130	90115_at
ENSG00000152217	ENST00000677130	84806_g_at
ENSG00000152217	ENST00000677130	84803_at
ENSG00000099995	ENST00000215793	91508_at
ENSG00000099995	ENST00000215793	91167_s_at
ENSG00000099995	ENST00000215793	78615_at
ENSG00000267097	ENST00000586330	81809_at
ENSG00000267097	ENST00000585759	81809_at
ENSG00000187860	ENST00000475975	67082_at
ENSG00000141469	ENST00000502059	89533_at
ENSG00000141469	ENST00000502059	89725_at
ENSG00000141469	ENST00000321925	89533_at
ENSG00000141469	ENST00000321925	89725_at
ENSG00000141469	ENST00000590377	89725_at
ENSG00000141469	ENST00000619403	89533_at
ENSG00000141469	ENST00000619403	89725_at
ENSG00000099999	ENST00000382363	72811_at
ENSG00000099999	ENST00000215798	72811_at
ENSG00000099999	ENST00000463319	72811_at
ENSG00000152223	ENST00000590854	74721_at
ENSG00000152223	ENST00000590854	82566_at
ENSG00000152223	ENST00000282041	74721_at
ENSG00000152223	ENST00000282041	82566_at
ENSG00000152229	ENST00000589328	73199_at
ENSG00000152229	ENST00000409746	73199_at
ENSG00000152229	ENST00000588801	73199_at
ENSG00000214491	ENST00000402034	83981_at
ENSG00000170191	ENST00000304788	77008_at
ENSG00000226465	ENST00000649818	75822_at
ENSG00000230772	ENST00000431580	75822_at
ENSG00000167210	ENST00000398705	67516_at
ENSG00000167210	ENST00000579038	67516_at
ENSG00000167210	ENST00000300591	67516_at
ENSG00000167210	ENST00000582408	67516_at
ENSG00000167210	ENST00000398686	67516_at
ENSG00000167210	ENST00000642948	67516_at
ENSG00000167210	ENST00000441551	67516_at
ENSG00000167210	ENST00000536736	67516_at
ENSG00000100036	ENST00000343605	75889_at
ENSG00000078043	ENST00000585916	76804_r_at
ENSG00000078043	ENST00000585916	76801_i_at
ENSG00000167065	ENST00000430175	74640_at
ENSG00000167065	ENST00000404885	74640_at
ENSG00000167065	ENST00000407308	74640_at
ENSG00000167065	ENST00000377087	74640_at
ENSG00000167065	ENST00000412865	74640_at
ENSG00000167065	ENST00000403268	80324_at
ENSG00000167065	ENST00000403268	74640_at
ENSG00000167065	ENST00000334679	80324_at
ENSG00000167065	ENST00000334679	74640_at
ENSG00000167065	ENST00000342474	74640_at
ENSG00000167065	ENST00000442752	74640_at
ENSG00000282826	ENST00000650751	71707_r_at
ENSG00000184792	ENST00000438716	84053_at
ENSG00000184792	ENST00000407373	84053_at
ENSG00000184792	ENST00000332585	84053_at
ENSG00000184792	ENST00000446658	84053_at
ENSG00000184792	ENST00000477355	84053_at
ENSG00000184792	ENST00000445781	84053_at
ENSG00000184792	ENST00000401475	84053_at
ENSG00000184792	ENST00000496367	84053_at
ENSG00000184792	ENST00000424224	84053_at
ENSG00000184792	ENST00000437268	84053_at
ENSG00000184792	ENST00000403222	84053_at
ENSG00000180424	ENST00000376309	76307_at
ENSG00000175387	ENST00000262160	90267_at
ENSG00000175387	ENST00000262160	70271_at
ENSG00000175387	ENST00000402690	90267_at
ENSG00000175387	ENST00000402690	70271_at
ENSG00000175387	ENST00000356825	90267_at
ENSG00000175387	ENST00000356825	70271_at
ENSG00000101294	ENST00000483310	79029_at
ENSG00000235989	ENST00000432624	76618_at
ENSG00000235989	ENST00000668983	76618_at
ENSG00000235989	ENST00000422995	76618_at
ENSG00000235989	ENST00000655707	76618_at
ENSG00000235989	ENST00000609557	76618_at
ENSG00000253352	ENST00000644773	75486_at
ENSG00000253352	ENST00000519077	75486_at
ENSG00000253352	ENST00000643280	75486_at
ENSG00000235313	ENST00000421894	79029_at
ENSG00000171552	ENST00000376055	82590_at
ENSG00000171552	ENST00000676582	82590_at
ENSG00000171552	ENST00000678671	82590_at
ENSG00000171552	ENST00000422920	82590_at
ENSG00000273387	ENST00000609017	68392_at
ENSG00000179772	ENST00000375978	77186_at
ENSG00000141627	ENST00000675505	88604_at
ENSG00000141627	ENST00000675505	71796_r_at
ENSG00000141627	ENST00000675505	78504_at
ENSG00000141627	ENST00000269445	88604_at
