Gene stable ID	Transcript stable ID	AFFY C elegans probe
WBGene00004767	F55B12.3a.1	193107_s_at
WBGene00004767	F55B12.3b.1	175651_at
WBGene00004767	F55B12.3b.1	193107_s_at
WBGene00004767	F55B12.3b.2	175651_at
WBGene00004767	F55B12.3b.2	193107_s_at
WBGene00004767	F55B12.3c	175651_at
WBGene00004767	F55B12.3c	193107_s_at
WBGene00004768	F55A11.3.1	192939_at
WBGene00004768	F55A11.3.1	173176_at
WBGene00004769	F35H12.3.1	186893_at
WBGene00004771	C32E12.5.2	175528_at
WBGene00004773	F15C11.1.1	193521_s_at
WBGene00004773	F15C11.1.1	175707_s_at
WBGene00004774	C14F5.5.1	187892_at
WBGene00004775	Y47G6A.12.1	186958_s_at
WBGene00004775	Y47G6A.12.2	186958_s_at
WBGene00004776	F59C12.2a.1	192985_s_at
WBGene00004776	F59C12.2a.1	172041_x_at
WBGene00004776	F59C12.2b.1	192985_s_at
WBGene00004776	F59C12.2b.1	172041_x_at
WBGene00004777	C02D4.2a.1	190313_at
WBGene00004777	C02D4.2b.1	190313_at
WBGene00004777	C02D4.2e.1	190313_at
WBGene00004777	C02D4.2f.1	190313_at
WBGene00004777	C02D4.2g.1	190313_at
WBGene00004778	K02F2.6.1	191976_at
WBGene00004779	Y22D7AR.13.1	175772_s_at
WBGene00004779	Y22D7AR.13.2	175772_s_at
WBGene00004780	C09B7.1a.1	191282_at
WBGene00004780	C09B7.1b.1	191282_at
WBGene00004780	C09B7.1c.1	191282_at
WBGene00004781	T26A5.7a.1	188087_at
WBGene00004781	T26A5.7b.1	188087_at
WBGene00004782	C26E6.9a.1	176289_s_at
WBGene00004782	C26E6.9b.1	176289_s_at
WBGene00004782	C26E6.9b.1	174991_at
WBGene00004782	C26E6.9c.1	176289_s_at
WBGene00004782	C26E6.9c.1	174991_at
WBGene00004786	F44A6.2.1	171736_x_at
WBGene00004786	F44A6.2.1	172940_x_at
WBGene00004786	F44A6.2.1	188033_s_at
WBGene00004786	F44A6.2.2	171736_x_at
WBGene00004786	F44A6.2.2	172940_x_at
WBGene00004786	F44A6.2.2	188033_s_at
WBGene00004787	H06I04.2a.1	185391_at
WBGene00004787	H06I04.2b.1	185391_at
WBGene00004787	H06I04.2b.2	185391_at
WBGene00004788	C54H2.5.1	173418_at
WBGene00004788	C54H2.5.1	188541_s_at
WBGene00004788	C54H2.5.2	173418_at
WBGene00004788	C54H2.5.2	188541_s_at
WBGene00004789	W10G6.2a.1	192233_at
WBGene00004789	W10G6.2b.1	192233_at
WBGene00004790	F07H5.2.1	189502_at
WBGene00004793	R186.5a.1	192583_at
WBGene00004793	R186.5b.1	192583_at
WBGene00004793	R186.5c.1	192583_at
WBGene00004795	C04F5.1.1	182975_s_at
WBGene00004795	C04F5.1.2	182975_s_at
WBGene00004796	ZK520.2.1	178357_at
WBGene00004798	F43D9.4.1	192672_s_at
WBGene00004798	F43D9.4.1	192671_at
WBGene00004800	R11A8.4a.1	192463_s_at
WBGene00004800	R11A8.4a.2	192463_s_at
WBGene00004800	R11A8.4b.1	192463_s_at
WBGene00004800	R11A8.4b.2	192463_s_at
WBGene00004800	R11A8.4b.3	192463_s_at
WBGene00004801	F46G10.7a.1	187920_at
WBGene00004801	F46G10.7b.1	187920_at
WBGene00004801	F46G10.7c.1	187920_at
WBGene00004802	F46G10.3.1	187867_at
WBGene00004803	C06A5.11a.1	187776_s_at
WBGene00004803	C06A5.11b	187776_s_at
WBGene00004804	T19E7.2a.1	194169_s_at
WBGene00004804	T19E7.2a.1	188421_at
WBGene00004804	T19E7.2a.1	174799_at
WBGene00004804	T19E7.2b.1	194169_s_at
WBGene00004804	T19E7.2b.1	188421_at
WBGene00004804	T19E7.2b.1	174799_at
WBGene00004804	T19E7.2c.1	194169_s_at
WBGene00004804	T19E7.2c.1	188421_at
WBGene00004804	T19E7.2c.1	174799_at
WBGene00004804	T19E7.2c.2	194169_s_at
WBGene00004804	T19E7.2c.2	188421_at
WBGene00004804	T19E7.2c.2	174799_at
WBGene00004804	T19E7.2c.3	194169_s_at
WBGene00004804	T19E7.2c.3	188421_at
WBGene00004804	T19E7.2c.3	174799_at
WBGene00004804	T19E7.2d.1	194169_s_at
WBGene00004804	T19E7.2d.1	188421_at
WBGene00004804	T19E7.2d.1	174799_at
WBGene00004804	T19E7.2d.2	194169_s_at
WBGene00004804	T19E7.2d.2	188421_at
WBGene00004804	T19E7.2d.2	174799_at
WBGene00004806	T27F2.1.1	193488_at
WBGene00004806	T27F2.1.1	173328_s_at
WBGene00004807	F46A9.5.1	193777_s_at
WBGene00004807	F46A9.5.2	193777_s_at
WBGene00004807	F46A9.5.3	193777_s_at
WBGene00004807	F46A9.5.4	193777_s_at
WBGene00004808	F46A9.4.1	193775_at
WBGene00004809	F44G3.6.1	188229_s_at
WBGene00004809	F44G3.6.1	187985_at
WBGene00004810	Y60A3A.18.1	188229_s_at
WBGene00004810	Y60A3A.18.1	188228_at
WBGene00004811	F47H4.10.1	187992_at
WBGene00004812	Y37H2C.2.1	187967_at
WBGene00004813	Y47D7A.1.1	176618_at
WBGene00004814	C52D10.9.1	171742_x_at
WBGene00004814	C52D10.9.1	172781_x_at
WBGene00004814	C52D10.9.1	172782_x_at
WBGene00004815	C52D10.7.1	171742_x_at
WBGene00004815	C52D10.7.1	172781_x_at
WBGene00004815	C52D10.7.1	172782_x_at
WBGene00004816	Y105C5B.13.1	188418_at
WBGene00004817	F13A7.9	188072_at
WBGene00004818	C52D10.6.1	189189_s_at
WBGene00004818	C52D10.6.1	172772_x_at
WBGene00004818	C52D10.6.2	189189_s_at
WBGene00004818	C52D10.6.2	172772_x_at
WBGene00004819	C52D10.8.1	189189_s_at
WBGene00004819	C52D10.8.1	172772_x_at
WBGene00004820	Y47D7A.8.1	176631_s_at
WBGene00004820	Y47D7A.8.2	176631_s_at
WBGene00004820	Y47D7A.8.3	176631_s_at
WBGene00004821	F54D10.1.1	188252_at
WBGene00004822	C42D4.6.1	188165_at
WBGene00004823	C06A8.4.1	188268_at
WBGene00004824	F56B3.4a.1	188143_at
WBGene00004824	F56B3.4a.2	188143_at
WBGene00004824	F56B3.4c.1	188143_at
WBGene00004825	R12H7.3.1	193758_at
WBGene00004825	R12H7.3.1	193760_s_at
WBGene00004825	R12H7.3.1	174287_at
WBGene00004826	R12H7.5.1	193760_s_at
WBGene00004827	K08H2.1.1	173959_at
WBGene00004827	K08H2.1.1	193770_s_at
WBGene00004829	M02A10.3a.1	192367_at
WBGene00004829	M02A10.3a.1	175054_at
WBGene00004829	M02A10.3b.1	192367_at
WBGene00004829	M02A10.3b.1	175054_at
WBGene00004829	M02A10.3c.1	192367_at
WBGene00004829	M02A10.3c.1	175054_at
WBGene00004830	Y51A2D.19a.1	185915_at
WBGene00004830	Y51A2D.19b.1	185915_at
WBGene00004830	Y51A2D.19c.1	185915_at
WBGene00004830	Y51A2D.19d.1	185915_at
WBGene00004830	Y51A2D.19e.1	185915_at
WBGene00004830	Y51A2D.19f.1	185915_at
WBGene00004830	Y51A2D.19g.1	185915_at
WBGene00004830	Y51A2D.19h.1	185915_at
WBGene00004830	Y51A2D.19i.1	185915_at
WBGene00004830	Y51A2D.19j.1	185915_at
WBGene00004830	Y51A2D.19k.1	185915_at
WBGene00004830	Y51A2D.19l.1	185915_at
WBGene00004830	Y51A2D.19m.1	185915_at
WBGene00004831	F08B12.3a.1	173463_s_at
WBGene00004831	F08B12.3a.1	172717_x_at
WBGene00004831	F08B12.3b.1	173463_s_at
WBGene00004831	F08B12.3c.1	173463_s_at
WBGene00004831	F08B12.3d.1	173463_s_at
WBGene00004831	F08B12.3d.2	173463_s_at
WBGene00004831	F08B12.3e.1	173463_s_at
WBGene00004831	F08B12.3f.1	173463_s_at
WBGene00004831	F08B12.3g.1	173463_s_at
WBGene00004831	F08B12.3h.1	173463_s_at
WBGene00004840	Y75B8A.38	185257_at
WBGene00004854	F40E10.4.1	191348_s_at
WBGene00004855	R31.1a.1	175797_at
WBGene00004855	R31.1a.1	191621_s_at
WBGene00004855	R31.1b.1	175797_at
WBGene00004855	R31.1b.1	191621_s_at
WBGene00004855	R31.1c.1	175797_at
WBGene00004855	R31.1c.1	191621_s_at
WBGene00004855	R31.1d.1	175797_at
WBGene00004856	ZK370.2.1	175664_s_at
WBGene00004856	ZK370.2.1	176577_s_at
WBGene00004856	ZK370.2.2	175664_s_at
WBGene00004856	ZK370.2.2	176577_s_at
WBGene00004857	R13F6.9.1	188523_at
WBGene00004858	R12B2.1a.1	176599_at
WBGene00004858	R12B2.1a.2	176599_at
WBGene00004858	R12B2.1a.3	176599_at
WBGene00004858	R12B2.1b.1	176599_at
WBGene00004859	W06B3.2a.1	193520_at
WBGene00004859	W06B3.2b.1	193520_at
WBGene00004859	W06B3.2c.1	193520_at
WBGene00004859	W06B3.2d.1	193520_at
WBGene00004860	C32D5.2.1	192084_s_at
WBGene00004860	C32D5.2.1	175759_at
WBGene00004862	T05A10.1a.1	194009_at
WBGene00004862	T05A10.1a.1	174615_at
WBGene00004862	T05A10.1c.1	194009_at
WBGene00004862	T05A10.1c.1	174615_at
WBGene00004862	T05A10.1d.1	194009_at
WBGene00004862	T05A10.1d.1	174615_at
WBGene00004862	T05A10.1e.1	194009_at
WBGene00004862	T05A10.1e.1	174615_at
WBGene00004862	T05A10.1f.1	194009_at
WBGene00004862	T05A10.1f.1	174615_at
WBGene00004862	T05A10.1g.1	194009_at
WBGene00004862	T05A10.1g.1	174615_at
WBGene00004862	T05A10.1g.2	194009_at
WBGene00004862	T05A10.1h.1	194009_at
WBGene00004862	T05A10.1h.1	174615_at
WBGene00004862	T05A10.1k.1	194009_at
WBGene00004862	T05A10.1l.1	194009_at
WBGene00004862	T05A10.1l.1	174615_at
WBGene00004862	T05A10.1m.1	194009_at
WBGene00004862	T05A10.1m.1	174615_at
WBGene00004873	Y47D3A.26a.1	184203_at
WBGene00004873	Y47D3A.26b.1	184203_at
WBGene00004873	Y47D3A.26c.1	184203_at
WBGene00004874	F35G12.8.1	192069_s_at
WBGene00004874	F35G12.8.2	192069_s_at
WBGene00004875	F47G4.7.1	174025_at
WBGene00004875	F47G4.7.1	188304_at
WBGene00004876	K11G12.4a.1	193669_s_at
WBGene00004876	K11G12.4b	193669_s_at
WBGene00004877	K11G12.3.1	193563_at
WBGene00004878	Y69A2AR.4.1	176529_at
WBGene00004879	C48B6.6a.1	189574_s_at
WBGene00004879	C48B6.6a.1	187708_s_at
WBGene00004879	C48B6.6a.1	175829_s_at
WBGene00004879	C48B6.6b.1	189574_s_at
WBGene00004879	C48B6.6b.1	187708_s_at
WBGene00004879	C48B6.6b.1	175829_s_at
WBGene00004880	Y48G8AL.6.1	173254_at
WBGene00004880	Y48G8AL.6.2	173254_at
WBGene00004880	Y48G8AL.6.3	173254_at
WBGene00004881	Y73B6BL.18a.1	177111_at
WBGene00004881	Y73B6BL.18a.1	177180_s_at
WBGene00004881	Y73B6BL.18a.2	177111_at
WBGene00004881	Y73B6BL.18a.2	177180_s_at
WBGene00004881	Y73B6BL.18a.3	177111_at
WBGene00004881	Y73B6BL.18a.3	177180_s_at
WBGene00004881	Y73B6BL.18a.4	177111_at
WBGene00004881	Y73B6BL.18a.4	177180_s_at
WBGene00004881	Y73B6BL.18b.1	177111_at
WBGene00004881	Y73B6BL.18b.1	177180_s_at
WBGene00004881	Y73B6BL.18b.2	177111_at
WBGene00004881	Y73B6BL.18b.2	177180_s_at
WBGene00004881	Y73B6BL.18b.3	177111_at
WBGene00004881	Y73B6BL.18b.3	177180_s_at
WBGene00004881	Y73B6BL.18b.4	177111_at
WBGene00004881	Y73B6BL.18b.4	177180_s_at
WBGene00004882	F46B6.3a.1	175233_at
WBGene00004882	F46B6.3b.1	175233_at
WBGene00004883	W02D3.8.1	188039_at
WBGene00004884	Y54F10AL.2a.1	177285_at
WBGene00004884	Y54F10AL.2c.1	177285_at
WBGene00004885	Y73B6A.4.1	188256_at
WBGene00004886	Y39A3CR.1a.1	186736_at
WBGene00004886	Y39A3CR.1b.1	186736_at
WBGene00004887	C41G7.1a.1	192527_s_at
WBGene00004887	C41G7.1b.1	192527_s_at
WBGene00004888	K12C11.2.1	187669_at
WBGene00004889	Y54E5B.1a.1	188449_s_at
WBGene00004889	Y54E5B.1a.1	175600_s_at
WBGene00004889	Y54E5B.1b.1	188449_s_at
WBGene00004889	Y54E5B.1b.1	175600_s_at
WBGene00004889	Y54E5B.1b.2	175600_s_at
WBGene00004890	D1037.2.1	180402_at
WBGene00004891	Y71D11A.2.1	176533_at
WBGene00004892	H21P03.3a.1	173592_s_at
WBGene00004892	H21P03.3a.1	185427_s_at
WBGene00004892	H21P03.3b.1	173592_s_at
WBGene00004892	H21P03.3b.1	185427_s_at
WBGene00004892	H21P03.3c.1	173592_s_at
WBGene00004892	H21P03.3c.1	185427_s_at
WBGene00004892	H21P03.3d.1	173592_s_at
WBGene00004892	H21P03.3d.1	185427_s_at
WBGene00004893	F53H8.4.1	182309_s_at
WBGene00004893	F53H8.4.1	173484_at
WBGene00004894	Y22D7AL.8a.1	176350_s_at
WBGene00004894	Y22D7AL.8a.1	173643_at
WBGene00004894	Y22D7AL.8b.1	176350_s_at
WBGene00004894	Y22D7AL.8b.1	173643_at
WBGene00004894	Y22D7AL.8c.1	176350_s_at
WBGene00004894	Y22D7AL.8c.1	173643_at
WBGene00004894	Y22D7AL.8d.1	176350_s_at
WBGene00004894	Y22D7AL.8d.1	173643_at
WBGene00004894	Y22D7AL.8e.1	176350_s_at
WBGene00004894	Y22D7AL.8e.1	173643_at
WBGene00004895	CC4.3.1	193485_at
WBGene00004895	CC4.3.2	193485_at
WBGene00004896	Y49F6B.4.1	188174_s_at
WBGene00004896	Y49F6B.4.1	173195_s_at
WBGene00004897	T10H9.4.1	191015_s_at
WBGene00004897	T10H9.4.1	173440_at
WBGene00004898	F23H12.1.1	189822_s_at
WBGene00004898	F23H12.1.2	189822_s_at
WBGene00004899	C30A5.5.1	176602_at
WBGene00004900	W03G9.1.1	193085_at
WBGene00004900	W03G9.1.1	174710_s_at
WBGene00004900	W03G9.1.1	174045_s_at
WBGene00004901	F55H12.1.1	193774_s_at
WBGene00004901	F55H12.1.1	193773_at
WBGene00004902	T13B5.1.1	174111_at
WBGene00004902	T13B5.1.1	193834_at
WBGene00004903	Y46G5A.25	188178_s_at
WBGene00004904	Y46G5A.30.1	194240_x_at
WBGene00004904	Y46G5A.30.1	173230_s_at
WBGene00004904	Y46G5A.30.1	188234_s_at
WBGene00004905	M01G5.5.1	193076_at
WBGene00004906	ZK1010.9.1	193450_at
WBGene00004907	ZK829.10	193928_s_at
WBGene00004908	C49C3.1.1	183865_s_at
WBGene00004908	C49C3.1.1	193953_s_at
WBGene00004909	Y32F6A.2.1	194004_at
WBGene00004910	T03F7.1.1	193728_at
WBGene00004911	T25B6.7.1	193536_at
WBGene00004912	T08A9.3.1	191339_at
WBGene00004913	Y38C1BA.2a.1	186861_s_at
WBGene00004913	Y38C1BA.2b.1	186861_s_at
WBGene00004914	Y116A8C.42.1	193791_s_at
WBGene00004915	W08E3.1.1	173104_at
WBGene00004915	W08E3.1.1	193023_at
WBGene00004916	T28D9.10a.1	193119_s_at
WBGene00004916	T28D9.10b.1	193119_s_at
WBGene00004917	C52E4.3.1	172931_x_at
WBGene00004917	C52E4.3.2	172931_x_at
WBGene00004918	ZK652.1.1	176049_at
WBGene00004919	Y49E10.15.1	186350_at
WBGene00004920	Y71F9B.4.1	186387_at
WBGene00004921	F31E8.2a.1	175658_at
WBGene00004921	F31E8.2a.1	177413_s_at
WBGene00004921	F31E8.2b.1	175658_at
WBGene00004921	F31E8.2b.1	177413_s_at
WBGene00004922	F42G9.7.1	189074_at
WBGene00004923	Y75B7AL.3.1	176195_at
WBGene00004924	T23H2.2.1	189565_at
WBGene00004924	T23H2.2.1	174108_s_at
WBGene00004925	R12A1.2a.1	182682_at
WBGene00004925	R12A1.2b.1	182682_at
WBGene00004925	R12A1.2c.1	182682_at
WBGene00004925	R12A1.2d.1	182682_at
WBGene00004926	C08G5.4a.1	180513_at
WBGene00004926	C08G5.4b.1	180513_at
WBGene00004926	C08G5.4c.1	180513_at
WBGene00004926	C08G5.4c.2	180513_at
WBGene00004927	C05D9.1.1	183545_s_at
WBGene00004927	C05D9.1.2	183545_s_at
WBGene00004928	F41F3.2.1	182647_at
WBGene00004929	AC7.2a.1	187914_s_at
WBGene00004929	AC7.2a.1	173427_at
WBGene00004929	AC7.2a.2	187914_s_at
WBGene00004929	AC7.2a.2	173427_at
WBGene00004929	AC7.2b.1	187914_s_at
WBGene00004929	AC7.2b.1	173427_at
WBGene00004929	AC7.2c.1	187914_s_at
WBGene00004929	AC7.2c.1	173427_at
WBGene00004929	AC7.2d.1	187914_s_at
WBGene00004929	AC7.2d.1	173427_at
WBGene00004930	C15F1.7a.1	192125_s_at
WBGene00004930	C15F1.7b.1	192125_s_at
WBGene00004930	C15F1.7b.2	192125_s_at
WBGene00004931	F10D11.1.1	192654_at
WBGene00004931	F10D11.1.2	192654_at
WBGene00004931	F10D11.1.3	192654_at
WBGene00004932	C08A9.1.1	192617_at
WBGene00004933	F55H2.1a.1	191998_at
WBGene00004933	F55H2.1b.1	191998_at
WBGene00004944	C15A11.3.1	188626_at
WBGene00004945	C50E10.4a.1	185770_at
WBGene00004945	C50E10.4a.1	186277_at
WBGene00004945	C50E10.4a.1	175380_at
WBGene00004945	C50E10.4b.1	185770_at
WBGene00004945	C50E10.4b.1	186277_at
WBGene00004945	C50E10.4b.1	175380_at
WBGene00004945	C50E10.4c.1	185770_at
WBGene00004945	C50E10.4c.1	186277_at
WBGene00004945	C50E10.4c.1	175380_at
WBGene00004946	Y71F9B.10a.1	186601_at
WBGene00004946	Y71F9B.10a.1	186580_s_at
WBGene00004946	Y71F9B.10b.1	186601_at
WBGene00004946	Y71F9B.10c.1	186601_at
WBGene00004946	Y71F9B.10c.1	186580_s_at
WBGene00004946	Y71F9B.10d.1	186580_s_at
WBGene00004946	Y71F9B.10e.1	186580_s_at
WBGene00004946	Y71F9B.10f.1	186580_s_at
WBGene00004946	Y71F9B.10f.2	186580_s_at
WBGene00004947	T28F12.3.1	177179_at
WBGene00004947	T28F12.3.1	184768_at
WBGene00004949	K08A8.2a.1	174313_s_at
WBGene00004949	K08A8.2a.1	191681_at
WBGene00004949	K08A8.2a.2	174313_s_at
WBGene00004949	K08A8.2a.2	191681_at
WBGene00004949	K08A8.2a.3	174313_s_at
WBGene00004949	K08A8.2a.3	191681_at
WBGene00004949	K08A8.2b.1	174313_s_at
WBGene00004949	K08A8.2b.1	191681_at
WBGene00004949	K08A8.2b.2	174313_s_at
WBGene00004949	K08A8.2b.2	191681_at
WBGene00004950	F40E10.2.1	192437_at
WBGene00004951	K10B3.10a.1	192356_s_at
WBGene00004951	K10B3.10a.1	173871_at
WBGene00004951	K10B3.10a.1	172983_s_at
WBGene00004951	K10B3.10b.1	192356_s_at
WBGene00004951	K10B3.10b.1	173871_at
WBGene00004951	K10B3.10b.1	172983_s_at
WBGene00004952	Y34D9A.4.1	187877_s_at
WBGene00004952	Y34D9A.4.1	176930_at
WBGene00004952	Y34D9A.4.1	176924_at
WBGene00004953	F32H2.3.1	177770_s_at
WBGene00004953	F32H2.3.2	177770_s_at
WBGene00004954	H34C03.1.1	185857_at
WBGene00004955	F56A3.4.1	188080_s_at
WBGene00004955	F56A3.4.2	188080_s_at
WBGene00004958	ZK524.1.1	193472_at
WBGene00004959	Y110A7A.12.1	173859_s_at
WBGene00004960	Y66D12A.20.1	175569_at
WBGene00004962	F53G12.6.1	190903_at
WBGene00004963	C17D12.6a.1	193028_s_at
WBGene00004963	C17D12.6b.1	193028_s_at
WBGene00004964	AC3.10.1	177147_at
WBGene00004965	F48C1.7.1	176606_at
WBGene00004966	T02E1.1.1	189658_at
WBGene00004969	F47G6.4a.1	188221_at
WBGene00004969	F47G6.4b.1	188221_at
WBGene00004969	F47G6.4c.1	188221_at
WBGene00004971	ZK617.3.1	193859_at
WBGene00004972	R10H10.2.1	191552_s_at
WBGene00004973	C06E7.6.1	188560_at
WBGene00004975	ZC404.3a.1	180434_s_at
WBGene00004975	ZC404.3a.2	180434_s_at
WBGene00004976	K01A11.4a.1	173867_s_at
WBGene00004976	K01A11.4b.1	173867_s_at
WBGene00004978	Y47G6A.10.1	188388_at
WBGene00004979	F42G8.11.1	192403_s_at
WBGene00004980	B0464.5a.1	193400_s_at
WBGene00004980	B0464.5a.2	174742_at
WBGene00004980	B0464.5a.2	193400_s_at
WBGene00004980	B0464.5b.1	193400_s_at
WBGene00004980	B0464.5b.2	193400_s_at
WBGene00004980	B0464.5c.1	174742_at
WBGene00004980	B0464.5c.1	193400_s_at
WBGene00004980	B0464.5c.2	174742_at
WBGene00004980	B0464.5c.2	193400_s_at
WBGene00004980	B0464.5c.3	193400_s_at
WBGene00004980	B0464.5d.1	174742_at
WBGene00004980	B0464.5d.1	193400_s_at
WBGene00004980	B0464.5d.2	174742_at
WBGene00004980	B0464.5d.2	193400_s_at
WBGene00004980	B0464.5d.3	193400_s_at
WBGene00004980	B0464.5d.4	174742_at
WBGene00004980	B0464.5d.4	193400_s_at
WBGene00004981	Y66H1B.4.1	184587_s_at
WBGene00004984	ZC404.8.1	174082_at
WBGene00004984	ZC404.8.1	192036_at
WBGene00004984	ZC404.8.2	174082_at
WBGene00004984	ZC404.8.2	192036_at
WBGene00004985	T05E11.4a.1	188650_at
WBGene00004985	T05E11.4b.1	188650_at
WBGene00004986	T07C4.4.1	178149_s_at
WBGene00004986	T07C4.4.2	178149_s_at
WBGene00004986	T07C4.4.2	178179_at
WBGene00004988	T08A9.7.1	181152_at
WBGene00004989	T08A9.8.1	181156_at
WBGene00004989	T08A9.8.2	181156_at
WBGene00004990	T08A9.9.1	181046_s_at
WBGene00004990	T08A9.9.2	181046_s_at
WBGene00004991	T08A9.10.1	185573_at
WBGene00004992	ZK616.9a.1	176857_s_at
WBGene00004992	ZK616.9b.1	176857_s_at
WBGene00004993	C28C12.5.1	185773_at
WBGene00004993	C28C12.5.1	185774_s_at
WBGene00004995	C28C12.7a.1	185898_at
WBGene00004995	C28C12.7a.1	173276_s_at
WBGene00004995	C28C12.7b.1	185898_at
WBGene00004995	C28C12.7b.1	185955_at
WBGene00004995	C28C12.7b.1	173276_s_at
WBGene00004996	T25D10.3b.1	187701_at
WBGene00004997	T22G5.7.1	178599_at
WBGene00004998	F08F1.6.1	181681_at
WBGene00005000	C48E7.10.1	175096_at
WBGene00005001	F32D8.9.1	179642_at
WBGene00005003	F27C8.4a.1	179424_at
WBGene00005003	F27C8.4a.2	179424_at
WBGene00005003	F27C8.4b.1	179424_at
WBGene00005006	D1014.8.1	181105_at
WBGene00005006	D1014.8.1	187742_at
WBGene00005007	C27B7.1a.1	190341_at
WBGene00005007	C27B7.1b.1	190341_at
WBGene00005008	C07A12.5a.1	174290_at
WBGene00005008	C07A12.5a.1	190210_at
WBGene00005008	C07A12.5b.1	174290_at
WBGene00005008	C07A12.5b.1	190210_at
WBGene00005009	C09H6.1a.1	192576_s_at
WBGene00005009	C09H6.1b.1	192576_s_at
WBGene00005010	Y40B1B.6.1	182059_s_at
WBGene00005010	Y40B1B.6.2	182059_s_at
WBGene00005011	F26F4.8.1	183657_at
WBGene00005012	F26F4.2.1	183921_at
WBGene00005013	F43G6.6.1	177813_at
WBGene00005014	F54C4.2.1	188021_at
WBGene00005015	K08E4.1.1	193747_s_at
WBGene00005015	K08E4.1.2	193747_s_at
WBGene00005016	B0491.2.1	192674_s_at
WBGene00005016	B0491.2.2	192674_s_at
WBGene00005016	B0491.2.3	192674_s_at
WBGene00005017	C01B12.1.1	190091_at
WBGene00005018	F23H12.4a.1	174910_at
WBGene00005018	F23H12.4a.1	172820_x_at
WBGene00005018	F23H12.4b.1	174910_at
WBGene00005018	F23H12.4b.1	172820_x_at
WBGene00005019	D2096.4a.1	182741_s_at
WBGene00005019	D2096.4b.1	182741_s_at
WBGene00005019	D2096.4b.2	182741_s_at
WBGene00005020	Y110A2AL.14.1	187702_s_at
WBGene00005021	R10E11.4.1	173467_s_at
WBGene00005022	F29F11.1.1	191846_s_at
WBGene00005023	T24D1.1a.1	178241_at
WBGene00005023	T24D1.1a.1	174647_at
WBGene00005023	T24D1.1b.1	178241_at
WBGene00005023	T24D1.1b.1	174647_at
WBGene00005023	T24D1.1c.1	178241_at
WBGene00005023	T24D1.1c.1	174647_at
WBGene00005024	Y50D4C.4a.1	175956_at
WBGene00005024	Y50D4C.4a.2	175956_at
WBGene00005024	Y50D4C.4b.1	175956_at
WBGene00005024	Y50D4C.4c.1	175956_at
WBGene00005025	C52E12.3.1	173805_at
WBGene00005025	C52E12.3.1	188115_s_at
WBGene00005025	C52E12.3.2	173805_at
WBGene00005025	C52E12.3.2	188115_s_at
WBGene00005026	ZK1307.5.1	188455_at
WBGene00005027	AH6.4.1	188053_at
WBGene00005028	AH6.6.1	188093_at
WBGene00005029	AH6.7.1	188057_at
WBGene00005030	AH6.8.1	188042_at
WBGene00005031	AH6.9	188049_at
WBGene00005032	AH6.10.1	188086_at
WBGene00005033	AH6.11.1	188140_at
WBGene00005034	AH6.12.1	188126_at
WBGene00005035	AH6.14.1	188124_at
WBGene00005036	F44F4.5a.1	188479_at
WBGene00005036	F44F4.5b.1	188479_at
WBGene00005037	F44F4.13.1	188569_at
WBGene00005038	F44F4.7.1	188488_at
WBGene00005039	F49E12.5a.1	183448_at
WBGene00005039	F49E12.5b.1	183448_at
WBGene00005040	F35C5.2.1	178217_at
WBGene00005042	AH6.13	185397_at
WBGene00005043	F28C12.1.1	190124_at
WBGene00005044	F28C12.2.1	190289_at
WBGene00005045	F28C12.3	190257_at
WBGene00005046	F28C12.4.1	190128_at
WBGene00005047	F28C12.5.1	190275_at
WBGene00005048	F28C12.7.1	190250_at
WBGene00005049	T06G6.1.1	189991_at
WBGene00005050	T06G6.2.1	190083_at
WBGene00005051	T26E3.9.1	189969_at
WBGene00005052	T19D12.8.1	190440_at
WBGene00005053	F18C5.1.1	181244_at
WBGene00005054	F18C5.6.1	181596_at
WBGene00005055	F18C5.8.1	181177_at
WBGene00005056	Y40H7A.6.1	180822_at
WBGene00005057	C56C10.5.1	184216_at
WBGene00005059	B0304.6.1	187347_at
WBGene00005061	B0304.8.1	187396_at
WBGene00005062	B0304.9.1	187487_at
WBGene00005063	T21H8.2.1	189465_at
WBGene00005064	T21H8.3.1	189492_at
WBGene00005065	T21H8.4.1	189449_at
WBGene00005066	C27D6.10.1	186230_at
WBGene00005067	C27D6.9.1	183279_at
WBGene00005068	C27D6.8.1	182650_at
WBGene00005069	C27D6.7	184060_at
WBGene00005070	C27D6.6.1	182973_at
WBGene00005071	R05H5.6.1	188287_at
WBGene00005072	F37C12.17.1	188686_at
WBGene00005073	F37C12.15.1	188712_s_at
WBGene00005074	F37C12.16	188712_s_at
WBGene00005075	F23F12.11	176639_at
WBGene00005076	F23F12.10.1	188812_at
WBGene00005077	Y92H12A.1a.1	176215_at
WBGene00005077	Y92H12A.1a.1	176306_at
WBGene00005077	Y92H12A.1a.2	176215_at
WBGene00005077	Y92H12A.1a.2	176306_at
WBGene00005077	Y92H12A.1b.1	176215_at
WBGene00005077	Y92H12A.1b.1	176306_at
WBGene00005077	Y92H12A.1b.2	176215_at
WBGene00005077	Y92H12A.1b.2	176306_at
WBGene00005077	Y92H12A.1c.1	176215_at
WBGene00005077	Y92H12A.1c.1	176306_at
WBGene00005077	Y92H12A.1d.1	176306_at
WBGene00005078	F49B2.5.1	194107_at
WBGene00005079	F33H1.5.1	188255_at
WBGene00005080	R05H5.1.1	188310_at
