Paper	PMID	GSE	Platform	Experiment	Type	GSM	Tissue	Life_stage	Genotype	Species
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:DMR32_N2_24hr_3	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:DMR34_N2_24hr_4	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:HLH-1_induction_0_hour_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	heat-shock hlh-1	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:HLH-1_induction_0_hour_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	heat-shock hlh-1	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:HLH-1_induction_0_hour_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	heat-shock hlh-1	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:HLH-1_induction_2_hour_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	heat-shock hlh-1	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:HLH-1_induction_2_hour_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	heat-shock hlh-1	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:HLH-1_induction_2_hour_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	heat-shock hlh-1	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:HLH-1_induction_4_hour_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	heat-shock hlh-1	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:HLH-1_induction_4_hour_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	heat-shock hlh-1	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:HLH-1_induction_4_hour_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	heat-shock hlh-1	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:HLH-1_induction_6_hour_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	heat-shock hlh-1	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:HLH-1_induction_6_hour_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	heat-shock hlh-1	Caenorhabditis elegans
WBPaper00031003	17848203	GSE8462	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031003:HLH-1_induction_6_hour_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	heat-shock hlh-1	Caenorhabditis elegans
WBPaper00031070	17919598	GSE8659	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031070:GR1373_1	microarray	N.A.	N.A.	WBls:0000038(L4 larva Ce)	eri-1(mg366)	Caenorhabditis elegans
WBPaper00031070	17919598	GSE8659	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031070:GR1373_2	microarray	N.A.	N.A.	WBls:0000038(L4 larva Ce)	eri-1(mg366)	Caenorhabditis elegans
WBPaper00031070	17919598	GSE8659	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031070:GR1373_3	microarray	N.A.	N.A.	WBls:0000038(L4 larva Ce)	eri-1(mg366)	Caenorhabditis elegans
WBPaper00031070	17919598	GSE8659	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031070:N2_1	microarray	N.A.	N.A.	WBls:0000038(L4 larva Ce)	N2	Caenorhabditis elegans
WBPaper00031070	17919598	GSE8659	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031070:N2_2	microarray	N.A.	N.A.	WBls:0000038(L4 larva Ce)	N2	Caenorhabditis elegans
WBPaper00031070	17919598	GSE8659	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031070:N2_3	microarray	N.A.	N.A.	WBls:0000038(L4 larva Ce)	N2	Caenorhabditis elegans
WBPaper00031070	17919598	GSE8659	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031070:NL2099_1	microarray	N.A.	N.A.	WBls:0000038(L4 larva Ce)	rrf-3(pk1426)	Caenorhabditis elegans
WBPaper00031070	17919598	GSE8659	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031070:NL2099_2	microarray	N.A.	N.A.	WBls:0000038(L4 larva Ce)	rrf-3(pk1426)	Caenorhabditis elegans
WBPaper00031070	17919598	GSE8659	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031070:NL2099_3	microarray	N.A.	N.A.	WBls:0000038(L4 larva Ce)	rrf-3(pk1426)	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:AIN-1_IP_rep1	microarray	N.A.	N.A.	N.A.	N2	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:AIN-1_IP_rep2	microarray	N.A.	N.A.	N.A.	N2	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:AIN-1_IP_rep3	microarray	N.A.	N.A.	N.A.	N2	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:AIN-2-GFP_IP_rep1	microarray	N.A.	N.A.	N.A.	AIN-2::GFP single copy integrated line A	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:AIN-2-GFP_IP_rep2	microarray	N.A.	N.A.	N.A.	AIN-2::GFP single copy integrated line A	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:AIN-2-GFP_IP_rep3	microarray	N.A.	N.A.	N.A.	AIN-2::GFP single copy integrated line A	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:AIN-2-GFP_totalRNA_rep1	microarray	N.A.	N.A.	N.A.	AIN-2::GFP single copy integrated line A	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:AIN-2-GFP_totalRNA_rep2	microarray	N.A.	N.A.	N.A.	AIN-2::GFP single copy integrated line A	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:AIN-2-GFP_totalRNA_rep3	microarray	N.A.	N.A.	N.A.	AIN-2::GFP single copy integrated line A	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:AIN-2_promoter_GFP_totalRNA_rep1	microarray	N.A.	N.A.	N.A.	AIN-2 promoter:GFP injection line	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:AIN-2_promoter_GFP_totalRNA_rep2	microarray	N.A.	N.A.	N.A.	AIN-2 promoter:GFP injection line	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:AIN-2_promoter_GFP_totalRNA_rep3	microarray	N.A.	N.A.	N.A.	AIN-2 promoter:GFP injection line	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:GFP_IP_rep1	microarray	N.A.	N.A.	N.A.	AIN-2 promoter:GFP injection line	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:GFP_IP_rep2	microarray	N.A.	N.A.	N.A.	AIN-2 promoter:GFP injection line	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:GFP_IP_rep3	microarray	N.A.	N.A.	N.A.	AIN-2 promoter:GFP injection line	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:N2_totalRNA_rep1	microarray	N.A.	N.A.	N.A.	N2	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:N2_totalRNA_rep2	microarray	N.A.	N.A.	N.A.	N2	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:Preimmune_IP_rep1	microarray	N.A.	N.A.	N.A.	N2	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:Preimmune_IP_rep2	microarray	N.A.	N.A.	N.A.	N2	Caenorhabditis elegans
WBPaper00031252	18042455	GSE9073	GPL5883(WashU_GSC_C.elegans_Genome_Array)	WBPaper00031252:Preimmune_IP_rep3	microarray	N.A.	N.A.	N.A.	N2	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:F22D6.4_RNAi_1	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:F22D6.4_RNAi_2	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:F22D6.4_RNAi_3	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:F22D6.4_RNAi_4	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:F22D6.4_RNAi_5	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:gas-1(fc21)_K12	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:gas-1(fc21)_OP50_1	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:gas-1(fc21)_OP50_2	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:gas-1(fc21)_OP50_3	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:gas-1(fc21)_OP50_4	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:gas-1(fc21)_OP50_5	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:isp-1(qm150)_K12	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:mev-1(kn1)_K12	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:WT_control_K12	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:WT_control_RNAi	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:WT_OP50_1	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:WT_OP50_2	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:WT_OP50_3	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:WT_OP50_4	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031379	18178500	GSE9896,GSE9897	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031379:WT_OP50_5	microarray	N.A.	N.A.	WBls:0000041(adult Ce)	N.A.	Caenorhabditis elegans
WBPaper00031477	18234720	GSE9993	GPL3860(SMD2)	WBPaper00031477:deps-1_vs_N2_1	microarray	N.A.	WBbt:0005178(hermaphrodite gonad) vs. WBbt:0005178(hermaphrodite gonad)	WBls:0000041(adult Ce) vs. WBls:0000041(adult Ce)	deps-1(bn124) vs. N2	Caenorhabditis elegans
WBPaper00031477	18234720	GSE9993	GPL3860(SMD2)	WBPaper00031477:deps-1_vs_N2_2	microarray	N.A.	WBbt:0005178(hermaphrodite gonad) vs. WBbt:0005178(hermaphrodite gonad)	WBls:0000041(adult Ce) vs. WBls:0000041(adult Ce)	deps-1(bn124) vs. N2	Caenorhabditis elegans
WBPaper00031477	18234720	GSE9993	GPL3860(SMD2)	WBPaper00031477:N2_vs_deps-1_1	microarray	N.A.	WBbt:0005178(hermaphrodite gonad) vs. WBbt:0005178(hermaphrodite gonad)	WBls:0000041(adult Ce) vs. WBls:0000041(adult Ce)	N2 vs. deps-1(bn124)	Caenorhabditis elegans
WBPaper00031477	18234720	GSE9993	GPL3860(SMD2)	WBPaper00031477:N2_vs_deps-1_2	microarray	N.A.	WBbt:0005178(hermaphrodite gonad) vs. WBbt:0005178(hermaphrodite gonad)	WBls:0000041(adult Ce) vs. WBls:0000041(adult Ce)	N2 vs. deps-1(bn124)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_143_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_143_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_186_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_186_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_230_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_230_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_elt-1_143_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_elt-1_143_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_elt-1_143_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_elt-1_186_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_elt-1_186_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_elt-1_186_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_elt-3_186_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_elt-3_186_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_elt-3_186_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_elt-3_230_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_elt-3_230_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_elt-3_230_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_hlh-1_186_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_hlh-1_186_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_hlh-1_230_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_hlh-1_230_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_hnd-1_143_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_hnd-1_143_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_hnd-1_143_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_hnd-1_186_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_hnd-1_186_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_hnd-1_186_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_lin-26_186_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_lin-26_186_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_lin-26_230_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_lin-26_230_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_nhr-25_186_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_nhr-25_186_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_nhr-25_186_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_nhr-25_230_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_nhr-25_230_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_nhr-25_230_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_nob-1_186_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_nob-1_186_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_nob-1_186_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_nob-1_230_A	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_nob-1_230_B	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
WBPaper00031525	18277379	GSE9665	GPL200(Affymetrix_C.elegans_Genome_Array)	WBPaper00031525:mex-3_nob-1_230_C	microarray	N.A.	N.A.	WBls:0000003(embryo Ce)	mex-3(zu155)	Caenorhabditis elegans
